school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
A H Roberts Elementary,Overton County,Livingston,344,,Yes under Community Eligibility Option (CEO),false
A L Lotts Elementary,Knox County,Knoxville,936,,Yes participating without using any Provision or the CEO,false
A. B. Hill Elementary,Memphis-Shelby County Schools,Memphis,485,,Yes under Community Eligibility Option (CEO),false
A. Maceo Walker Middle,Memphis-Shelby County Schools,Memphis,641,,Yes under Community Eligibility Option (CEO),false
A. Z. Kelley Elementary,Davidson County,Antioch,840,,Yes participating without using any Provision or the CEO,false
Abraham Lincoln Elementary School,Kingsport,Kingsport,420,,Yes under Community Eligibility Option (CEO),false
Adamsville Elementary,McNairy County,Adamsville,710,,Yes under Community Eligibility Option (CEO),true
Adamsville High School,McNairy County,Adamsville,460,,Yes under Community Eligibility Option (CEO),false
Adrian Burnett Elementary,Knox County,Knoxville,563,,Yes under Community Eligibility Option (CEO),false
Alamo Elementary,Alamo,Alamo,600,,Yes under Community Eligibility Option (CEO),false
Alcoa Elementary,Alcoa,Alcoa,581,,Yes participating without using any Provision or the CEO,false
Alcoa High School,Alcoa,Alcoa,687,,Yes participating without using any Provision or the CEO,false
Alcoa Intermediate School,Alcoa,Alcoa,476,,Yes participating without using any Provision or the CEO,false
Alcoa Middle School,Alcoa,Alcoa,526,,Yes participating without using any Provision or the CEO,true
Alcy Elementary,Memphis-Shelby County Schools,Memphis,775,,Yes under Community Eligibility Option (CEO),false
Alex Green Elementary,Davidson County,Whites Creek,451,,Yes under Community Eligibility Option (CEO),false
Alexander Elementary School,Madison County,Jackson,427,,Yes under Community Eligibility Option (CEO),false
Algood Elementary,Putnam County,Algood,495,,Yes participating without using any Provision or the CEO,false
Algood Middle School,Putnam County,Cookeville,718,,Yes participating without using any Provision or the CEO,true
Allardt Elementary,Fentress County,Allardt,399,,Yes under Community Eligibility Option (CEO),true
Allen Elementary School,Hamilton County,Soddy Daisy,416,,Yes participating without using any Provision or the CEO,false
Allendale Elementary School,Williamson County,Spring Hill,563,,Yes participating without using any Provision or the CEO,false
Allons Elementary,Overton County,Allons,378,,Yes under Community Eligibility Option (CEO),true
Alpha Elementary,Hamblen County,Morristown,595,,Yes under Community Eligibility Option (CEO),false
Alpine Crest Elementary School,Hamilton County,Chattanooga,302,,Yes under Community Eligibility Option (CEO),false
Altruria Elementary,Bartlett,Bartlett,730,,Yes participating without using any Provision or the CEO,false
Alvin C. York Agricultural Institute,Alvin C. York Agricultural Institute,Jamestown,493,,Yes participating without using any Provision or the CEO,true
Amanda H. North Elementary School,Williamson County,Spring Hill,539,,Yes participating without using any Provision or the CEO,false
American Classical Academy Rutherford,Rutherford County,LaVergne,195,,No,false
American Way Middle,Memphis-Shelby County Schools,Memphis,693,,Yes under Community Eligibility Option (CEO),true
Amherst Elementary School,Knox County,Knoxville,683,,Yes under Community Eligibility Option (CEO),false
Amqui Elementary,Davidson County,Madison,626,,Yes under Community Eligibility Option (CEO),false
Anderson County Head Start / Preschool,Anderson County,Clinton,64,,No,false
Anderson County High School,Anderson County,Clinton,1019,,Yes under Community Eligibility Option (CEO),false
Anderson County Innovation Academy,Anderson County,Clinton,32,,Yes under Community Eligibility Option (CEO),false
Anderson Early Childhood,Haywood County,Brownsville,324,,Yes under Community Eligibility Option (CEO),false
Anderson Elementary,Bristol,Bristol,280,,Yes under Community Eligibility Option (CEO),false
Andersonville Elementary,Anderson County,Andersonville,296,,Yes under Community Eligibility Option (CEO),false
Andrew Jackson Elementary,Davidson County,Old Hickory,493,,Yes under Community Eligibility Option (CEO),false
Andrew Jackson Elementary School,Madison County,Jackson,566,,Yes under Community Eligibility Option (CEO),false
Andrew Jackson Elementary School,Kingsport,Kingsport,430,,Yes under Community Eligibility Option (CEO),false
Andrew Johnson Elementary School,Kingsport,Kingsport,558,,Yes participating without using any Provision or the CEO,false
Antioch High School,Davidson County,Antioch,2212,,Yes under Community Eligibility Option (CEO),true
Antioch Middle,Davidson County,Antioch,656,,Yes participating without using any Provision or the CEO,true
Apison Elementary School,Hamilton County,Apison,617,,Yes participating without using any Provision or the CEO,false
Apollo Middle,Davidson County,Antioch,549,,Yes under Community Eligibility Option (CEO),true
Appling Middle School,Bartlett,Bartlett,593,,Yes participating without using any Provision or the CEO,true
Arlington Elementary,Arlington,Arlington,926,,Yes participating without using any Provision or the CEO,false
Arlington Elementary School,Madison County,Jackson,626,,Yes under Community Eligibility Option (CEO),false
Arlington High,Arlington,Arlington,1674,,Yes participating without using any Provision or the CEO,true
Arlington Middle,Arlington,Arlington,960,,Yes participating without using any Provision or the CEO,true
Arnold Memorial Elementary,Cleveland,Cleveland,330,,Yes under Community Eligibility Option (CEO),false
Arrington Elementary School,Williamson County,Arrington,715,,Yes participating without using any Provision or the CEO,false
Arrow Academy of Excellence,Memphis-Shelby County Schools,Memphis,76,,Yes under Community Eligibility Option (CEO),false
Ashland City Elementary,Cheatham County,Ashland City,424,,Yes participating without using any Provision or the CEO,false
Athens City Intermediate,Athens,Athens,572,,Yes under Community Eligibility Option (CEO),false
Athens City Middle School,Athens,Athens,519,,Yes under Community Eligibility Option (CEO),true
Athens City Primary,Athens,Athens,657,,Yes under Community Eligibility Option (CEO),false
Atoka Elementary School,Tipton County,Atoka,826,,Yes under Community Eligibility Option (CEO),false
Aurora Collegiate Academy,Memphis-Shelby County Schools,Memphis,340,,Yes under Community Eligibility Option (CEO),false
Austin East High/Magnet,Knox County,Knoxville,663,,Yes under Community Eligibility Option (CEO),true
Austin Peay Elementary School,Tipton County,Covington,593,,Yes under Community Eligibility Option (CEO),false
Aventura Community Schools,Davidson County,Nashville,284,,Yes under Community Eligibility Option (CEO),false
Avery Trace Middle School,Putnam County,Cookeville,724,,Yes participating without using any Provision or the CEO,true
Avoca Elementary,Bristol,Bristol,436,,Yes under Community Eligibility Option (CEO),false
Avon School,Memphis-Shelby County Schools,Memphis,174,,Yes under Community Eligibility Option (CEO),false
B. T. Washington High,Memphis-Shelby County Schools,Memphis,436,,Yes under Community Eligibility Option (CEO),true
Bailey Station Elementary School,Collierville,Collierville,850,,Yes participating without using any Provision or the CEO,false
Baileyton Elementary,Greene County,Greeneville,381,,Yes under Community Eligibility Option (CEO),false
Ball Camp Elementary,Knox County,Knoxville,550,,Yes participating without using any Provision or the CEO,false
Balmoral/Ridgeway Elementary,Memphis-Shelby County Schools,Memphis,275,,Yes under Community Eligibility Option (CEO),false
Barbara Ward Cooper Education Center,Department Of Children's Services Education Division,Somerville,32,,Yes under Community Eligibility Option (CEO),false
Barfield Elementary,Rutherford County,Murfreesboro,969,,Yes participating without using any Provision or the CEO,false
Barger Academy of Fine Arts,Hamilton County,Chattanooga,349,,Yes under Community Eligibility Option (CEO),false
Bargerton Elementary,Henderson County,Lexington,263,,Yes under Community Eligibility Option (CEO),true
Barkers Mill Elementary,Montgomery County,Clarksville,965,,Yes participating without using any Provision or the CEO,false
Barksdale Elementary,Montgomery County,Clarksville,509,,Yes participating without using any Provision or the CEO,false
Barret's Chapel Elementary/Middle,Memphis-Shelby County Schools,Arlington,300,,Yes under Community Eligibility Option (CEO),false
Barry Tatum Academy,Wilson County,Lebanon,86,,Yes participating without using any Provision or the CEO,false
Barry Tatum Virtual Learning Academy,Wilson County,Lebanon,115,,Yes under Community Eligibility Option (CEO),false
Bartlett Elementary School,Bartlett,Bartlett,680,,Yes participating without using any Provision or the CEO,false
Bartlett High School,Bartlett,Bartlett,2782,,Yes participating without using any Provision or the CEO,true
Battle Academy for Teaching and Learning,Hamilton County,Chattanooga,494,,Yes under Community Eligibility Option (CEO),false
Battle Creek Elementary School,Maury County,Spring Hill,682,,Yes participating without using any Provision or the CEO,false
Battle Creek High School,Maury County,Spring Hill,402,,No,false
Battle Creek Middle School,Maury County,Spring Hill,750,,Yes participating without using any Provision or the CEO,false
Baxter Primary,Putnam County,Baxter,327,,Yes under Community Eligibility Option (CEO),false
Beacon College Preparatory,Memphis-Shelby County Schools,Memphis,321,,Yes under Community Eligibility Option (CEO),false
Bean Station Elementary,Grainger County,Bean Station,437,,Yes under Community Eligibility Option (CEO),false
Bearden Elementary,Knox County,Knoxville,405,,Yes participating without using any Provision or the CEO,false
Bearden High School,Knox County,Knoxville,1963,,Yes participating without using any Provision or the CEO,false
Bearden Middle School,Knox County,Knoxville,1229,,Yes under Community Eligibility Option (CEO),true
Beaumont Elementary/Magnet,Knox County,Knoxville,504,,Yes under Community Eligibility Option (CEO),false
Beaver Elementary,Henderson County,Wildersville,296,,Yes under Community Eligibility Option (CEO),true
Beech Elementary,Sumner County,Hendersonville,407,,Yes participating without using any Provision or the CEO,false
Beech Sr High School,Sumner County,Hendersonville,1477,,Yes participating without using any Provision or the CEO,false
Bel Aire Elementary,Tullahoma,Tullahoma,359,,Yes under Community Eligibility Option (CEO),false
Believe Memphis Academy Charter School,Memphis-Shelby County Schools,Memphis,467,,Yes under Community Eligibility Option (CEO),false
Belle Forest Community School,Memphis-Shelby County Schools,Memphis,1027,,Yes under Community Eligibility Option (CEO),false
Belle Morris Elementary,Knox County,Knoxville,426,,Yes under Community Eligibility Option (CEO),false
Bellevue Middle,Memphis-Shelby County Schools,Memphis,625,,Yes under Community Eligibility Option (CEO),true
Bellevue Middle,Davidson County,Nashville,438,,Yes participating without using any Provision or the CEO,true
Bells Elementary,Bells,Bells,407,,Yes under Community Eligibility Option (CEO),false
Bellshire Elementary,Davidson County,Nashville,346,,Yes participating without using any Provision or the CEO,false
Benny C. Bills Elementary School,Sumner County,Gallatin,659,,Yes participating without using any Provision or the CEO,false
Benton Elementary,Polk County,Benton,421,,Yes under Community Eligibility Option (CEO),false
Berclair Elementary,Memphis-Shelby County Schools,Memphis,638,,Yes under Community Eligibility Option (CEO),false
Bess T Shepherd Elementary School,Hamilton County,Chattanooga,546,,Yes under Community Eligibility Option (CEO),false
Bethel Grove Elementary,Memphis-Shelby County Schools,Memphis,290,,Yes under Community Eligibility Option (CEO),false
Bethel Springs Elementary,McNairy County,Bethel Springs,415,,Yes under Community Eligibility Option (CEO),true
Bethesda Elementary,Williamson County,Thompson Station,561,,Yes participating without using any Provision or the CEO,false
Bethpage Elementary,Sumner County,Bethpage,254,,Yes participating without using any Provision or the CEO,false
Big Ridge Elementary,Union County,Maynardville,169,,Yes under Community Eligibility Option (CEO),false
Big Ridge Elementary School,Hamilton County,Hixson,466,,Yes participating without using any Provision or the CEO,false
Big Sandy School,Benton County,Big Sandy,243,,Yes under Community Eligibility Option (CEO),true
Black Fox Elementary,Murfreesboro,Murfreesboro,889,,Yes under Community Eligibility Option (CEO),false
Black Fox Elementary School,Bradley County,Cleveland,493,,Yes under Community Eligibility Option (CEO),false
Black Oak Elementary,Obion County,Hornbeak,220,,Yes under Community Eligibility Option (CEO),true
Blackman Elementary School,Rutherford County,Murfreesboro,954,,Yes participating without using any Provision or the CEO,false
Blackman High School,Rutherford County,Murfreesboro,2301,,Yes participating without using any Provision or the CEO,false
Blackman Middle School,Rutherford County,Murfreesboro,1727,,Yes participating without using any Provision or the CEO,false
Blanche School,Lincoln County,Taft,366,,Yes participating without using any Provision or the CEO,true
Bledsoe County High School,Bledsoe County,Pikeville,457,,Yes under Community Eligibility Option (CEO),false
Bledsoe County Middle School,Bledsoe County,Pikeville,342,,Yes under Community Eligibility Option (CEO),true
Blue Grass Elementary,Knox County,Knoxville,623,,Yes participating without using any Provision or the CEO,false
Bluff City Elementary,Sullivan County,Bluff City,504,,Yes under Community Eligibility Option (CEO),false
Bluff City High School,Tennessee Public Charter School Commission,Memphis,514,,Yes under Community Eligibility Option (CEO),true
Blythe-Bower Elementary,Cleveland,Cleveland,710,,Yes under Community Eligibility Option (CEO),false
Bobby Ray Memorial,Warren County,McMinnville,520,,Yes under Community Eligibility Option (CEO),false
Bolivar Elementary,Hardeman County Schools,Bolivar,670,,Yes under Community Eligibility Option (CEO),false
Bolivar Middle School,Hardeman County Schools,Bolivar,290,,Yes under Community Eligibility Option (CEO),true
Bolton High,Memphis-Shelby County Schools,Arlington,661,,Yes under Community Eligibility Option (CEO),true
Bon De Croft Elementary,White County,Sparta,170,,Yes under Community Eligibility Option (CEO),false
Bon Lin Elementary School,Bartlett,Bartlett,708,,Yes participating without using any Provision or the CEO,false
Bon Lin Middle School,Bartlett,Bartlett,677,,Yes participating without using any Provision or the CEO,true
Bonny Kate Elementary,Knox County,Knoxville,369,,Yes under Community Eligibility Option (CEO),false
Boones Creek Elementary School,Washington County,Johnson City,823,,Yes under Community Eligibility Option (CEO),false
Bowers Elementary,Roane County,Harriman,524,,Yes under Community Eligibility Option (CEO),false
Boyds Creek Elementary School,Sevier County,Sevierville,480,,Yes participating without using any Provision or the CEO,false
Bradford Elementary,Bradford,Bradford,311,,Yes under Community Eligibility Option (CEO),false
Bradford High School,Bradford,Bradford,319,,Yes under Community Eligibility Option (CEO),true
Bradley Academy - an Arts Integrated School,Murfreesboro,Murfreesboro,334,,Yes under Community Eligibility Option (CEO),false
Bradley Central High School,Bradley County,Cleveland,1649,,Yes under Community Eligibility Option (CEO),false
Bradley County Virtual School,Bradley County,Cleveland,132,,No,false
Brainerd High School,Hamilton County,Chattanooga,739,,Yes under Community Eligibility Option (CEO),true
Bransford Early Learning School,Robertson County,Springfield,143,,Yes under Community Eligibility Option (CEO),false
Brentwood High School,Williamson County,Brentwood,1588,,Yes participating without using any Provision or the CEO,false
Brentwood Middle School,Williamson County,Brentwood,1109,,Yes participating without using any Provision or the CEO,false
Briarwood School,Benton County,Camden,395,,Yes under Community Eligibility Option (CEO),false
Briceville Elementary,Anderson County,Briceville,96,,Yes under Community Eligibility Option (CEO),false
Brick Church Middle School,Davidson County,Nashville,103,,Yes under Community Eligibility Option (CEO),false
Brickey McCloud Elementary,Knox County,Knoxville,851,,Yes participating without using any Provision or the CEO,false
Bridgeforth Middle School,Giles County,Pulaski,316,,Yes under Community Eligibility Option (CEO),false
Bridgeport Elementary,Cocke County,Newport,261,,Yes under Community Eligibility Option (CEO),true
Brighton Elementary,Tipton County,Brighton,709,,Yes under Community Eligibility Option (CEO),false
Brighton High School,Tipton County,Brighton,1031,,Yes under Community Eligibility Option (CEO),false
Brighton Middle School,Tipton County,Brighton,745,,Yes under Community Eligibility Option (CEO),true
Bristol Tennessee Middle School,Bristol,Bristol,871,,Yes under Community Eligibility Option (CEO),true
Broadview Elementary,Franklin County,Winchester,232,,Yes under Community Eligibility Option (CEO),false
Brown Intermediate School,Sweetwater,Sweetwater,310,,Yes participating without using any Provision or the CEO,false
Brown Middle School,Hamilton County,Harrison,296,,Yes under Community Eligibility Option (CEO),true
Brown's Chapel Elementary School,Rutherford County,Murfreesboro,1002,,Yes participating without using any Provision or the CEO,false
Brownsville Road Elementary,Memphis-Shelby County Schools,Memphis,550,,Yes under Community Eligibility Option (CEO),false
Bruce Elementary,Memphis-Shelby County Schools,Memphis,448,,Yes under Community Eligibility Option (CEO),false
Buchanan Elementary,Rutherford County,Murfreesboro,475,,Yes participating without using any Provision or the CEO,false
Buckley-Carpenter Elementary School,Fayette County Public Schools,Somerville,491,,Yes under Community Eligibility Option (CEO),false
Bulls Gap School,Hawkins County,Bulls Gap,357,,Yes under Community Eligibility Option (CEO),true
Burchfield Elementary,Scott County,Oneida,431,,Yes under Community Eligibility Option (CEO),true
Burks Elementary,Putnam County,Monterey,515,,Yes under Community Eligibility Option (CEO),false
Burns Middle School,Dickson County,Burns,494,,Yes participating without using any Provision or the CEO,false
Byars Dowdy Elementary,Lebanon,Lebanon,545,,Yes participating without using any Provision or the CEO,false
Byrns Darden Elementary,Montgomery County,Clarksville,547,,Yes participating without using any Provision or the CEO,false
C Hal Henard Elementary,Greeneville,Greeneville,453,,Yes under Community Eligibility Option (CEO),false
Caldwell-Guthrie,Memphis-Shelby County Schools,Memphis,280,,Yes under Community Eligibility Option (CEO),false
Calhoun Elementary,McMinn County,Calhoun,317,,Yes under Community Eligibility Option (CEO),true
Calvin Donaldson Environmental Science Academy,Hamilton County,Chattanooga,380,,Yes under Community Eligibility Option (CEO),false
Cambridge Early Learning Center,Davidson County,Antioch,132,,Yes under Community Eligibility Option (CEO),false
Camden Central High School,Benton County,Camden,563,,Yes under Community Eligibility Option (CEO),false
Camden Elementary,Benton County,Camden,442,,Yes under Community Eligibility Option (CEO),false
Camden Jr High School,Benton County,Camden,373,,Yes under Community Eligibility Option (CEO),true
Camp Creek Elementary,Greene County,Greeneville,298,,Yes under Community Eligibility Option (CEO),false
Campbell County Comprehensive High School,Campbell County,Jacksboro,1134,,Yes under Community Eligibility Option (CEO),true
Campus School,University Schools,Memphis,413,,Yes under Community Eligibility Option (CEO),false
Candy's Creek Cherokee Elementary,Cleveland,Cleveland,481,,Yes under Community Eligibility Option (CEO),false
Cane Creek Elementary,Putnam County,Cookeville,447,,Yes under Community Eligibility Option (CEO),false
Cane Ridge Elementary,Davidson County,Antioch,777,,Yes under Community Eligibility Option (CEO),false
Cane Ridge High School,Davidson County,Antioch,1982,,Yes under Community Eligibility Option (CEO),true
Cannon County Elementary School,Cannon County,Woodbury,320,,Yes under Community Eligibility Option (CEO),false
Cannon County High School,Cannon County,Woodbury,521,,Yes under Community Eligibility Option (CEO),false
Cannon County Middle School,Cannon County,Woodbury,419,,Yes under Community Eligibility Option (CEO),false
Cannon North Elementary School,Cannon County,Readyville,238,,Yes under Community Eligibility Option (CEO),false
Cannon South Elementary School,Cannon County,Bradyville,315,,Yes under Community Eligibility Option (CEO),false
Capshaw Elementary,Putnam County,Cookeville,515,,Yes participating without using any Provision or the CEO,false
Career Magnet Academy,Knox County,Knoxville,359,,Yes under Community Eligibility Option (CEO),false
Carmel Elementary,Montgomery County,Clarksville,702,,Yes participating without using any Provision or the CEO,false
Carpenters Elementary School,Blount County,Maryville,546,,Yes participating without using any Provision or the CEO,false
Carpenters Middle School,Blount County,Maryville,528,,Yes participating without using any Provision or the CEO,true
Carroll Co Tech Center,Carroll County,Huntingdon,1,,Yes under Community Eligibility Option (CEO),false
Carroll Oakland Elementary,Wilson County,Lebanon,741,,Yes participating without using any Provision or the CEO,true
Carter County Alternative School,Carter County,Elizabethton,61,,Yes under Community Eligibility Option (CEO),false
Carter County Online Academy,Carter County,Elizabethton,123,,Yes under Community Eligibility Option (CEO),false
Carter Elementary,Knox County,Knoxville,530,,Yes under Community Eligibility Option (CEO),false
Carter High School,Knox County,Strawberry Plains,749,,Yes under Community Eligibility Option (CEO),false
Carter Middle School,Knox County,Strawberry Plains,604,,Yes under Community Eligibility Option (CEO),true
Carter's Valley Elementary,Hawkins County,Church Hill,303,,Yes under Community Eligibility Option (CEO),false
Carter-Lawrence Elementary,Davidson County,Nashville,227,,Yes participating without using any Provision or the CEO,false
Carthage Elementary,Smith County,Carthage,465,,Yes participating without using any Provision or the CEO,false
Cartwright Elementary School,Bedford County,Shelbyville,602,,Yes under Community Eligibility Option (CEO),false
Carver College and Career Academy,Memphis-Shelby County Schools,Memphis,402,,Yes under Community Eligibility Option (CEO),false
Caryville Elementary,Campbell County,Caryville,634,,Yes under Community Eligibility Option (CEO),false
Casa Azafran Early Learning Center,Davidson County,Nashville,83,,Yes under Community Eligibility Option (CEO),false
Cascade Elementary,Bedford County,Wartrace,621,,Yes under Community Eligibility Option (CEO),false
Cascade High School,Bedford County,Wartrace,539,,Yes under Community Eligibility Option (CEO),false
Cascade Middle School,Bedford County,Wartrace,360,,Yes under Community Eligibility Option (CEO),false
Cason Lane Academy,Murfreesboro,Murfreesboro,844,,Yes under Community Eligibility Option (CEO),false
Cassville Elementary,White County,Sparta,206,,Yes under Community Eligibility Option (CEO),false
Castle Heights Elementary,Lebanon,Lebanon,657,,Yes participating without using any Provision or the CEO,false
Catlettsburg Elementary School,Sevier County,Sevierville,646,,Yes participating without using any Provision or the CEO,false
Catons Chapel Elementary,Sevier County,Sevierville,290,,Yes participating without using any Provision or the CEO,true
Cecil B Rigsby Elementary,Bledsoe County,Pikeville,176,,Yes under Community Eligibility Option (CEO),false
Cedar Bluff Elementary,Knox County,Knoxville,1047,,Yes under Community Eligibility Option (CEO),false
Cedar Bluff Middle School,Knox County,Knoxville,580,,Yes under Community Eligibility Option (CEO),false
Cedar Bluff Preschool,Knox County,Knoxville,177,,Yes under Community Eligibility Option (CEO),false
Cedar Grove Elementary,Rutherford County,Smyrna,856,,Yes participating without using any Provision or the CEO,false
Celina K-8,Clay County,Celina,528,,Yes under Community Eligibility Option (CEO),true
Centennial Elementary,Dickson County,Dickson,713,,Yes participating without using any Provision or the CEO,false
Centennial High School,Williamson County,Franklin,1354,,Yes participating without using any Provision or the CEO,false
Centertown Elementary,Warren County,McMinnville,566,,Yes under Community Eligibility Option (CEO),true
Centerview Elementary,Cocke County,Newport,225,,Yes under Community Eligibility Option (CEO),true
Centerville Elementary,Hickman County,Centerville,395,,Yes under Community Eligibility Option (CEO),false
Centerville Intermediate School,Hickman County,Centerville,338,,Yes under Community Eligibility Option (CEO),false
Central Elementary,Hollow Rock - Bruceton,Bruceton,281,,Yes under Community Eligibility Option (CEO),false
Central Elementary,Carter County,Johnson City,267,,Yes under Community Eligibility Option (CEO),true
Central Elementary,Macon County,Lafayette,473,,Yes under Community Eligibility Option (CEO),false
Central Elementary,Morgan County,Wartburg,529,,Yes under Community Eligibility Option (CEO),false
Central Heights Elementary,Sullivan County,Blountville,234,,Yes under Community Eligibility Option (CEO),false
Central High,Memphis-Shelby County Schools,Memphis,1331,,Yes under Community Eligibility Option (CEO),true
Central High School,Hardeman County Schools,Bolivar,663,,Yes under Community Eligibility Option (CEO),true
Central High School,Hollow Rock - Bruceton,Bruceton,345,,Yes under Community Eligibility Option (CEO),true
Central High School,McMinn County,Englewood,583,,Yes under Community Eligibility Option (CEO),false
Central High School,Hamilton County,Harrison,617,,Yes participating without using any Provision or the CEO,true
Central High School,Knox County,Knoxville,1265,,Yes under Community Eligibility Option (CEO),false
Central High School,Morgan County,Wartburg,367,,Yes under Community Eligibility Option (CEO),false
Central Magnet School,Rutherford County,Murfreesboro,1222,,Yes participating without using any Provision or the CEO,false
Central Middle School,Morgan County,Wartburg,317,,Yes under Community Eligibility Option (CEO),true
Chadwell Elementary,Davidson County,Madison,478,,Yes participating without using any Provision or the CEO,false
Chapel Hill Elementary,Marshall County,Chapel Hill,563,,Yes participating without using any Provision or the CEO,false
Chapman's Retreat Elementary,Williamson County,Spring Hill,561,,Yes participating without using any Provision or the CEO,false
Charger Academy,Tipton County,Covington,528,,Yes under Community Eligibility Option (CEO),true
Charleston Elementary School,Bradley County,Charleston,358,,Yes under Community Eligibility Option (CEO),false
Charlotte Elementary,Dickson County,Charlotte,601,,Yes participating without using any Provision or the CEO,false
Charlotte Middle School,Dickson County,Charlotte,433,,Yes participating without using any Provision or the CEO,true
Charlotte Park Elementary,Davidson County,Nashville,527,,Yes participating without using any Provision or the CEO,false
Chatt Academy Community School,Hamilton County,Chattanooga,93,,Yes under Community Eligibility Option (CEO),false
Chattanooga Charter School of Excellence,Hamilton County,Chattanooga,468,,Yes under Community Eligibility Option (CEO),false
Chattanooga Charter School of Excellence High,Hamilton County,Chattanooga,113,,Yes under Community Eligibility Option (CEO),false
Chattanooga Charter School of Excellence Middle,Hamilton County,Chattanooga,250,,Yes under Community Eligibility Option (CEO),true
Chattanooga Girls Leadership Academy,Hamilton County,Chattanooga,354,,Yes under Community Eligibility Option (CEO),true
Chattanooga High School Center for Creative Arts,Hamilton County,Chattanooga,717,,Yes participating without using any Provision or the CEO,false
Chattanooga Preparatory School,Hamilton County,Chattanooga,539,,Yes under Community Eligibility Option (CEO),true
Chattanooga School for the Arts and Sciences Lower,Hamilton County,Chattanooga,388,,Yes participating without using any Provision or the CEO,false
Chattanooga School for the Arts and Sciences Upper,Hamilton County,Chattanooga,741,,Yes participating without using any Provision or the CEO,false
Chattanooga School for the Liberal Arts,Hamilton County,Chattanooga,979,,Yes participating without using any Provision or the CEO,false
Cheatham Co Central,Cheatham County,Ashland City,514,,Yes participating without using any Provision or the CEO,true
Cheatham County Virtual School,Cheatham County,Ashland City,70,,Yes under Community Eligibility Option (CEO),false
Cheatham Middle School,Cheatham County,Ashland City,502,,Yes participating without using any Provision or the CEO,true
Cheatham Park Elementary,Robertson County,Springfield,302,,Yes under Community Eligibility Option (CEO),false
Cherokee Elementary,Johnson City,Johnson City,345,,Yes under Community Eligibility Option (CEO),false
Cherokee Elementary,Memphis-Shelby County Schools,Memphis,321,,Yes under Community Eligibility Option (CEO),false
Cherokee High School,Hawkins County,Rogersville,1002,,Yes under Community Eligibility Option (CEO),false
Cherokee Middle School,Roane County,Kingston,495,,Yes under Community Eligibility Option (CEO),true
Chester County High School,Chester County,Henderson,808,,Yes participating without using any Provision or the CEO,true
Chester County Junior High School,Chester County,Henderson,626,,Yes participating without using any Provision or the CEO,true
Chester County Middle School,Chester County,Henderson,424,,Yes participating without using any Provision or the CEO,false
Chickasaw Middle,Memphis-Shelby County Schools,Memphis,330,,Yes under Community Eligibility Option (CEO),true
Chilhowee Intermediate,Knox County,Knoxville,240,,Yes under Community Eligibility Option (CEO),false
Chilhowee Middle School,Polk County,Benton,293,,Yes under Community Eligibility Option (CEO),true
Chimneyrock Elementary School,Memphis-Shelby County Schools,Cordova,874,,Yes under Community Eligibility Option (CEO),false
Christenberry Elementary,Knox County,Knoxville,446,,Yes under Community Eligibility Option (CEO),false
Christiana Elementary,Rutherford County,Christiana,659,,Yes participating without using any Provision or the CEO,false
Christiana Middle School,Rutherford County,Christiana,1048,,Yes participating without using any Provision or the CEO,false
Chuckey Doak High School,Greene County,Afton,555,,Yes participating without using any Provision or the CEO,true
Chuckey Doak Middle School,Greene County,Afton,360,,Yes participating without using any Provision or the CEO,true
Chuckey Elementary,Greene County,Chuckey,367,,Yes under Community Eligibility Option (CEO),false
Church Hill Elementary,Hawkins County,Church Hill,309,,Yes under Community Eligibility Option (CEO),false
Church Hill Middle,Hawkins County,Church Hill,741,,Yes under Community Eligibility Option (CEO),false
Circles of Success Learning Academy,Memphis-Shelby County Schools,Memphis,195,,Yes under Community Eligibility Option (CEO),false
City University School Girls Preparatory,Memphis-Shelby County Schools,Memphis,94,,Yes under Community Eligibility Option (CEO),true
City University School of Independence,Memphis-Shelby County Schools,Memphis,13,,Yes under Community Eligibility Option (CEO),true
City University School of Liberal Arts,Memphis-Shelby County Schools,Memphis,179,,Yes under Community Eligibility Option (CEO),true
Claiborne High School,Claiborne County,New Tazewell,613,,Yes under Community Eligibility Option (CEO),true
Claiborne Virtual Learning Academy,Claiborne County,Tazewell,42,,Yes under Community Eligibility Option (CEO),false
Clairfield Elementary,Claiborne County,Clairfield,69,,Yes under Community Eligibility Option (CEO),true
Clark Memorial School,Franklin County,Winchester,539,,Yes under Community Eligibility Option (CEO),false
Clarkrange High School,Fentress County,Clarkrange,231,,Yes under Community Eligibility Option (CEO),true
Clarksburg School,South Carroll,Clarksburg,343,,Yes under Community Eligibility Option (CEO),true
Clarksville High,Montgomery County,Clarksville,1530,,Yes participating without using any Provision or the CEO,false
Claxton Elementary,Anderson County,Powell,456,,Yes under Community Eligibility Option (CEO),false
Clay County High School,Clay County,Celina,311,,Yes under Community Eligibility Option (CEO),false
Cleveland High,Cleveland,Cleveland,1755,,Yes under Community Eligibility Option (CEO),false
Cleveland Middle,Cleveland,Cleveland,1291,,Yes under Community Eligibility Option (CEO),true
Clifton Hills Elementary School,Hamilton County,Chattanooga,703,,Yes under Community Eligibility Option (CEO),false
Clinch School,Hawkins County,Sneedville,176,,Yes under Community Eligibility Option (CEO),true
Clinton Elementary,Clinton,Clinton,540,,Yes participating without using any Provision or the CEO,false
Clinton High School,Anderson County,Clinton,1021,,Yes under Community Eligibility Option (CEO),false
