school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Leopold Elem.,Leopold R-III,Leopold,99,23,Yes participating without using any Provision or the CEO,false
Leopold High,Leopold R-III,Leopold,92,20,Yes participating without using any Provision or the CEO,false
Leslie Bell Elem.,Lexington R-V,Lexington,339,207,Yes participating without using any Provision or the CEO,false
Lesterville Elementary,Lesterville R-IV,Lesterville,68,39,Yes participating without using any Provision or the CEO,false
Lesterville High School,Lesterville R-IV,Lesterville,70,38,Yes participating without using any Provision or the CEO,true
Lewis and Clark Elem.,Liberty 53,Liberty,517,104,Yes participating without using any Provision or the CEO,false
Lewis and Clark Elem.,Riverview Gardens,St Louis,137,92,Yes under Community Eligibility Option (CEO),false
Lewis and Clark Hall,Division of Youth Service,St Louis,14,11,Yes participating without using any Provision or the CEO,true
Lewis and Clark Middle,Jefferson City,Jefferson City,966,524,Yes participating without using any Provision or the CEO,true
Lewis Clark Elem.,Fort Zumwalt School District,St Peters,426,142,Yes participating without using any Provision or the CEO,false
Lewis Elementary,Excelsior Springs 40,Excelsior Springs,354,220,Yes participating without using any Provision or the CEO,false
Lexington Elem.,St. Louis City,St Louis,234,234,Yes under Community Eligibility Option (CEO),false
Lexington High,Lexington R-V,Lexington,310,146,Yes participating without using any Provision or the CEO,true
Lexington Middle,Lexington R-V,Lexington,244,135,Yes participating without using any Provision or the CEO,true
Liberal Elem.,Liberal R-II,Liberal,116,56,Yes participating without using any Provision or the CEO,false
Liberal High,Liberal R-II,Liberal,96,36,Yes participating without using any Provision or the CEO,true
Liberal Middle,Liberal R-II,Liberal,59,27,Yes participating without using any Provision or the CEO,true
Liberty High,Liberty 53,Liberty,1842,399,Yes participating without using any Provision or the CEO,false
Liberty High School,Wentzville R-IV,Lake St. Louis,1647,181,Yes participating without using any Provision or the CEO,false
Liberty Middle,Mountain View-Birch Tree R-III,Mountain View,264,183,Yes participating without using any Provision or the CEO,true
Liberty Middle School,Liberty 53,Liberty,609,216,Yes participating without using any Provision or the CEO,false
Liberty North High School,Liberty 53,Liberty,2262,462,Yes participating without using any Provision or the CEO,false
Liberty Oaks Elem.,Liberty 53,Kansas City,496,148,Yes participating without using any Provision or the CEO,false
Liberty Sr. High,Mountain View-Birch Tree R-III,Mountain View,350,233,Yes participating without using any Provision or the CEO,true
Licking Elem.,Licking R-VIII,Licking,416,416,Yes under Community Eligibility Option (CEO),false
Licking High,Licking R-VIII,Licking,397,397,Yes under Community Eligibility Option (CEO),true
Lift for Life Academy,Lift for Life Academy,St Louis,260,260,Yes under Community Eligibility Option (CEO),true
Lift for Life Academy Elem.,Lift for Life Academy,St.louis,222,222,Yes under Community Eligibility Option (CEO),false
Lift for Life Academy High Sch,Lift for Life Academy,St Louis,383,383,Yes under Community Eligibility Option (CEO),true
Liggett Trail Education Center,Blue Springs R-IV,Blue Springs,159,34,Yes participating without using any Provision or the CEO,false
Lilbourn Elementary,New Madrid Co. R-I,Lilbourn,233,233,Yes under Community Eligibility Option (CEO),false
Lillian Schaper School,Mo Schls for the Sev Disabled,Bowling Green,13,10,Yes participating without using any Provision or the CEO,false
Lillian Schumacher Elem.,Liberty 53,Liberty,443,167,Yes participating without using any Provision or the CEO,false
Lincoln Co Early Childhood Ctr,Troy R-III,Troy,211,40,Yes participating without using any Provision or the CEO,false
Lincoln College Academy Middle,Kansas City 33,Kansas City,583,583,Yes under Community Eligibility Option (CEO),true
Lincoln College Prep.,Kansas City 33,Kansas City,997,997,Yes under Community Eligibility Option (CEO),true
Lincoln Elem.,Lincoln R-II,Lincoln,263,147,Yes under Community Eligibility Option (CEO),false
Lincoln Elem.,St. Charles R-VI,St Charles,160,68,Yes participating without using any Provision or the CEO,false
Lincoln Elem.,Troy R-III,Troy,391,105,Yes participating without using any Provision or the CEO,false
Lincoln High,Lincoln R-II,Lincoln,248,137,Yes under Community Eligibility Option (CEO),true
Lincoln Intermediate,Farmington R-VII,Farmington,521,297,Yes participating without using any Provision or the CEO,false
Lindbergh Elem.,St. Joseph,St Joseph,431,431,Yes under Community Eligibility Option (CEO),false
Lindbergh Sr. High,Lindbergh Schools,St. Louis,2304,342,Yes participating without using any Provision or the CEO,false
Linden West Elementary,North Kansas City 74,Gladstone,501,314,Yes participating without using any Provision or the CEO,false
Line Creek Elem.,Park Hill,Kansas City,321,140,Yes participating without using any Provision or the CEO,false
Linn Co. Elem.,Linn Co. R-I,Purdin,88,37,Yes participating without using any Provision or the CEO,false
