school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Granite High School,Philipsburg K-12 Schools,Philipsburg,56,56,Yes under Community Eligibility Option (CEO),true
Grant School,Grant Elem,Dillon,7,,No,false
Grass Land Colony School,Centerville Elem,Great Falls,21,,No,false
Grass Range 7-8,Grass Range Elem,Grass Range,9,3,Yes participating without using any Provision or the CEO,true
Grass Range High School,Grass Range H S,Grass Range,27,13,Yes participating without using any Provision or the CEO,true
Grass Range School,Grass Range Elem,Grass Range,45,18,Yes participating without using any Provision or the CEO,false
Great Falls High School,Great Falls H S,Great Falls,1548,844,Yes participating without using any Provision or the CEO,true
Greenfield 7-8,Greenfield Elem,Fairfield,19,4,Yes participating without using any Provision or the CEO,false
Greenfield School,Greenfield Elem,Fairfield,65,29,Yes participating without using any Provision or the CEO,false
Greycliff School,Greycliff Elem,Greycliff,4,,No,false
H C Davis Elementary,Cut Bank Elem,Cut Bank,209,140,Yes participating without using any Provision or the CEO,false
Hall School,Hall Elem,Hall,27,,No,false
Hamilton High School,Hamilton K-12 Schools,Hamilton,460,199,Yes participating without using any Provision or the CEO,false
Hamilton Middle School,Hamilton K-12 Schools,Hamilton,460,241,Yes participating without using any Provision or the CEO,true
Hammond School,Hawks Home Elem,Hammond,3,,No,false
Hardin High School,Hardin H S,Hardin,515,515,Yes under Community Eligibility Option (CEO),true
Hardin Intermediate,Hardin Elem,Hardin,290,290,Yes under Community Eligibility Option (CEO),false
Hardin Middle School,Hardin Elem,Hardin,359,359,Yes under Community Eligibility Option (CEO),true
Hardin Primary,Hardin Elem,Hardin,287,287,Yes under Community Eligibility Option (CEO),false
Harlem 7-8,Harlem Elem,Harlem,104,104,Yes under Community Eligibility Option (CEO),true
Harlem Elementary School,Harlem Elem,Harlem,350,350,Yes under Community Eligibility Option (CEO),false
Harlem High School,Harlem H S,Harlem,175,175,Yes under Community Eligibility Option (CEO),true
Harlowton High School,Harlowton K-12,Harlowton,66,35,Yes participating without using any Provision or the CEO,true
Harrison 6-8,Harrison K-12 Schools,Harrison,16,6,Yes participating without using any Provision or the CEO,false
Harrison High School,Harrison K-12 Schools,Harrison,9,6,Yes participating without using any Provision or the CEO,true
Harrison School,Harrison K-12 Schools,Harrison,36,15,Yes participating without using any Provision or the CEO,false
Hartland Elementary School,Chinook Elem,Havre,8,,Yes participating without using any Provision or the CEO,true
Havre High School,Havre H S,Havre,521,516,Yes under Community Eligibility Option (CEO),false
Havre Middle School,Havre Elem,Havre,391,388,Yes under Community Eligibility Option (CEO),true
Hawks Home School,Hawks Home Elem,Hammond,5,,No,false
Hawthorne School,Bozeman Elem,Bozeman,348,27,Yes participating without using any Provision or the CEO,false
Hawthorne School,Helena Elem,Helena,183,38,Yes participating without using any Provision or the CEO,false
Hawthorne School,Missoula Elem,Missoula,417,223,Yes participating without using any Provision or the CEO,false
Hays-Lodge Pole 7-8,Hays-Lodge Pole K-12 Schls,Hays,27,27,Yes under Community Eligibility Option (CEO),true
Hays-Lodge Pole High Sch,Hays-Lodge Pole K-12 Schls,Hays,84,84,Yes under Community Eligibility Option (CEO),true
Heart Butte 6-8,Heart Butte K-12 Schools,Heart Butte,18,18,Yes under Community Eligibility Option (CEO),true
Heart Butte Elementary,Heart Butte K-12 Schools,Heart Butte,60,60,Yes under Community Eligibility Option (CEO),false
Heart Butte High School,Heart Butte K-12 Schools,Heart Butte,41,41,Yes under Community Eligibility Option (CEO),true
Helena Flats 7-8,Helena Flats Elem,Kalispell,40,40,Yes under Community Eligibility Option (CEO),false
Helena Flats School,Helena Flats Elem,Kalispell,253,253,Yes under Community Eligibility Option (CEO),false
Helena High School,Helena H S,Helena,979,307,Yes participating without using any Provision or the CEO,true
Helena Middle School,Helena Elem,Helena,701,286,Yes participating without using any Provision or the CEO,true
Helena Montessori Charter Schl,Helena Elem,Helena,198,39,No,false
Helena P.a.l.,Helena H S,Helena,58,32,No,false
Hellgate El Intermediate,Hellgate Elem,Missoula,517,190,Yes participating without using any Provision or the CEO,false
Hellgate El Primary Grades,Hellgate Elem,Missoula,316,101,Yes participating without using any Provision or the CEO,false
Hellgate Elem Lower Grades,Hellgate Elem,Missoula,305,107,Yes participating without using any Provision or the CEO,false
Hellgate High School,Missoula H S,Missoula,1262,445,Yes participating without using any Provision or the CEO,false
Hellgate Middle School,Hellgate Elem,Missoula,326,129,Yes participating without using any Provision or the CEO,false
Helmville School,Helmville Elem,Helmville,13,,No,false
Hi-Line Colony School,Chester-Joplin-Inverness El,Chester,23,,No,false
Hidden Lake Elementary,Cut Bank Elem,Cut Bank,26,,No,false
Highland Park School,Havre Elem,Havre,288,287,Yes under Community Eligibility Option (CEO),false
Highland Park School,Lewistown Elem,Lewistown,159,77,Yes participating without using any Provision or the CEO,false
Highland Park School,Miles City Elem,Miles City,126,52,Yes participating without using any Provision or the CEO,false
Highland School,Billings Elem,Billings,249,120,Yes participating without using any Provision or the CEO,false
Highwood High School,Highwood K-12,Highwood,25,16,Yes participating without using any Provision or the CEO,false
Highwood Middle School,Highwood K-12,Highwood,19,6,Yes participating without using any Provision or the CEO,false
Highwood School,Highwood K-12,Highwood,62,22,Yes participating without using any Provision or the CEO,false
Hill Top Colony School,Centerville Elem,Stockett,19,,No,false
Hillcrest 7-8,Harlowton K-12,Harlowton,37,21,Yes participating without using any Provision or the CEO,false
Hillcrest Colony Elementary,Vaughn Elem,Power,11,,No,false
Hillcrest School,Butte Elem,Butte,412,118,Yes participating without using any Provision or the CEO,false
Hillcrest School,Harlowton K-12,Harlowton,195,149,Yes participating without using any Provision or the CEO,false
Hinsdale 7-8,Hinsdale Elem,Hinsdale,9,6,Yes participating without using any Provision or the CEO,false
Hinsdale High School,Hinsdale H S,Hinsdale,18,9,Yes participating without using any Provision or the CEO,false
Hinsdale School,Hinsdale Elem,Hinsdale,36,30,Yes participating without using any Provision or the CEO,false
Hobson 6-8,Hobson K-12 Schools,Hobson,32,17,Yes participating without using any Provision or the CEO,false
Hobson High School,Hobson K-12 Schools,Hobson,31,18,Yes participating without using any Provision or the CEO,false
Hobson School,Hobson K-12 Schools,Hobson,68,39,Yes participating without using any Provision or the CEO,false
Horizon Elementary,Cut Bank Elem,Cut Bank,15,,No,true
Hot Springs 7-8,Hot Springs K-12,Hot Springs,26,15,Yes under Community Eligibility Option (CEO),true
Hot Springs High School,Hot Springs K-12,Hot Springs,60,33,Yes under Community Eligibility Option (CEO),true
Hot Springs School,Hot Springs K-12,Hot Springs,111,73,Yes under Community Eligibility Option (CEO),false
Huntley Project 7-8,Huntley Project K-12 Schools,Worden,124,48,Yes participating without using any Provision or the CEO,true
Huntley Project Elem K-6,Huntley Project K-12 Schools,Worden,410,206,Yes participating without using any Provision or the CEO,false
Huntley Project High Schl,Huntley Project K-12 Schools,Worden,217,90,Yes participating without using any Provision or the CEO,true
Hyalite Elementary,Bozeman Elem,Bozeman,521,186,Yes participating without using any Provision or the CEO,false
Hysham 7-8,Hysham K-12 Schools,Hysham,11,7,Yes participating without using any Provision or the CEO,true
Hysham High School,Hysham K-12 Schools,Hysham,28,16,Yes participating without using any Provision or the CEO,true
Hysham School,Hysham K-12 Schools,Hysham,53,17,Yes participating without using any Provision or the CEO,false
Independent School,Independent Elem,Billings,272,85,Yes participating without using any Provision or the CEO,false
Irle Elementary School,Glasgow K-12 Schools,Glasgow,380,195,Yes participating without using any Provision or the CEO,false
Irving School,Bozeman Elem,Bozeman,174,81,Yes participating without using any Provision or the CEO,false
Jackson School,Jackson Elem,Jackson,2,,No,false
Jeannette Rankin El,Missoula Elem,Missoula,457,121,Yes participating without using any Provision or the CEO,false
Jeannette Rankin Elementary Sc,Kalispell Elem,Kalispell,415,415,Yes under Community Eligibility Option (CEO),false
Jefferson High School,Jefferson H S,Boulder,306,66,Yes participating without using any Provision or the CEO,true
Jefferson School,Glendive Elem,Glendive,247,114,Yes participating without using any Provision or the CEO,false
Jefferson School,Helena Elem,Helena,245,49,Yes participating without using any Provision or the CEO,false
Jefferson School,Miles City Elem,Miles City,98,55,Yes participating without using any Provision or the CEO,false
Jim Darcy School,Helena Elem,Helena,473,91,Yes participating without using any Provision or the CEO,false
Joliet High School,Joliet H S,Joliet,129,45,Yes participating without using any Provision or the CEO,false
Joliet Middle School,Joliet Elem,Joliet,91,32,Yes participating without using any Provision or the CEO,false
Joliet School,Joliet Elem,Joliet,177,63,Yes participating without using any Provision or the CEO,false
Jordan 7-8,Jordan Elem,Jordan,22,8,Yes participating without using any Provision or the CEO,false
Jordan Elementary School,Jordan Elem,Jordan,84,44,Yes participating without using any Provision or the CEO,false
Judith Gap 7-8,Judith Gap Elem,Judith Gap,1,,Yes under Community Eligibility Option (CEO),false
Judith Gap High School,Judith Gap H S,Judith Gap,4,,Yes under Community Eligibility Option (CEO),true
Judith Gap School,Judith Gap Elem,Judith Gap,25,25,Yes under Community Eligibility Option (CEO),false
K William Harvey Elem,Ronan Elem,Ronan,378,378,Yes under Community Eligibility Option (CEO),false
Kalispell Middle School,Kalispell Elem,Kalispell,1049,1049,Yes under Community Eligibility Option (CEO),true
Kalispell Rising Wolf Charter,Flathead H S,Kalispell,11,3,No,false
Kennedy School,Butte Elem,Butte,219,219,Yes under Community Eligibility Option (CEO),false
Kessler Elementary School,Helena Elem,Helena,235,80,Yes participating without using any Provision or the CEO,false
Kester School,Kester Elem,Jordan,4,,No,false
Kila 7-8,Kila Elem,Kila,42,17,Yes participating without using any Provision or the CEO,true
Kila School,Kila Elem,Kila,142,51,Yes participating without using any Provision or the CEO,false
King Colony School,King Colony Elem,Lewistown,7,,Yes participating without using any Provision or the CEO,false
Kingsbury Colony Attn Ctr,Valier Elem,Valier,25,24,No,false
Kinsey School,Kinsey Elem,Kinsey,52,3,Yes participating without using any Provision or the CEO,false
Kircher School,Kircher Elem,Miles City,51,3,Yes participating without using any Provision or the CEO,false
Knees School,Knees Elem,Carter,13,,No,true
L a Muldown School,Whitefish Elem,Whitefish,661,190,Yes participating without using any Provision or the CEO,false
Lakeside Elementary School,Somers Elem,Lakeside,303,89,Yes participating without using any Provision or the CEO,false
Lambert 7-8,Lambert Elem,Lambert,19,6,Yes participating without using any Provision or the CEO,false
Lambert High School,Lambert H S,Lambert,33,14,Yes participating without using any Provision or the CEO,false
Lambert School,Lambert Elem,Lambert,66,18,Yes participating without using any Provision or the CEO,false
Lame Deer 7-8,Lame Deer Elem,Lame Deer,75,75,Yes under Community Eligibility Option (CEO),true
Lame Deer High School,Lame Deer H S,Lame Deer,170,170,Yes under Community Eligibility Option (CEO),true
Lame Deer School,Lame Deer Elem,Lame Deer,278,278,Yes under Community Eligibility Option (CEO),false
Lamotte 6-8,LaMotte Elem,Bozeman,22,,No,false
Lamotte School,LaMotte Elem,Bozeman,33,,No,false
Laurel High School,Laurel H S,Laurel,578,202,Yes participating without using any Provision or the CEO,false
Laurel Middle School,Laurel Elem,Laurel,506,227,Yes participating without using any Provision or the CEO,false
Lavina Elementary,Lavina K-12 Schools,Lavina,31,23,Yes participating without using any Provision or the CEO,false
Lavina High School,Lavina K-12 Schools,Lavina,23,8,Yes participating without using any Provision or the CEO,true
Lavina Middle School,Lavina K-12 Schools,Lavina,20,12,Yes participating without using any Provision or the CEO,true
Lewis & Clark Middle School,Billings Elem,Billings,741,445,Yes participating without using any Provision or the CEO,true
Lewis & Clark School,Great Falls Elem,Great Falls,338,202,Yes participating without using any Provision or the CEO,false
Lewis & Clark School,Lewistown Elem,Lewistown,276,130,Yes participating without using any Provision or the CEO,false
Lewis & Clark School,Missoula Elem,Missoula,429,138,Yes participating without using any Provision or the CEO,false
Lewistown 7-8,Lewistown Elem,Lewistown,198,91,Yes participating without using any Provision or the CEO,true
Libby Elementary School,Libby K-12 Schools,Libby,582,393,Yes participating without using any Provision or the CEO,false
Libby High School,Libby K-12 Schools,Libby,363,198,Yes participating without using any Provision or the CEO,true
Libby Middle School,Libby K-12 Schools,Libby,182,110,Yes participating without using any Provision or the CEO,true
Liberty Elementary School,Liberty Elem,Galata,13,,No,false
Lillian Peterson School,Kalispell Elem,Kalispell,344,344,Yes under Community Eligibility Option (CEO),false
Lima 7-8,Lima K-12 Schools,Lima,5,,Yes participating without using any Provision or the CEO,true
Lima High School,Lima K-12 Schools,Lima,13,5,Yes participating without using any Provision or the CEO,true
Lima School,Lima K-12 Schools,Lima,21,14,Yes participating without using any Provision or the CEO,false
Lincoln 7-8,Lincoln K-12 Schools,Lincoln,15,15,Yes under Community Eligibility Option (CEO),true
Lincoln Co High School,Lincoln County H S,Eureka,273,273,Yes under Community Eligibility Option (CEO),true
Lincoln Elementary School,Lincoln K-12 Schools,Lincoln,88,88,Yes under Community Eligibility Option (CEO),false
Lincoln High School,Lincoln K-12 Schools,Lincoln,44,44,Yes under Community Eligibility Option (CEO),true
Lincoln Primary,Anaconda Elem,Anaconda,290,290,Yes under Community Eligibility Option (CEO),false
Lincoln School,Baker K-12 Schools,Baker,101,34,Yes participating without using any Provision or the CEO,false
Lincoln School,Glendive Elem,Glendive,260,133,Yes participating without using any Provision or the CEO,false
Lincoln School,Great Falls Elem,Great Falls,373,204,Yes participating without using any Provision or the CEO,false
Lincoln School,Miles City Elem,Miles City,166,78,Yes participating without using any Provision or the CEO,false
Lincoln-McKinley School,Havre Elem,Havre,266,262,Yes under Community Eligibility Option (CEO),false
Linderman School,Polson Elem,Polson,355,236,Yes under Community Eligibility Option (CEO),false
Lindsay School,Lindsay Elem,Lindsay,7,,No,true
Lockwood High School,Lockwood K-12,Lockwood,552,542,Yes under Community Eligibility Option (CEO),false
Lockwood Intermediate,Lockwood K-12,Lockwood,321,309,Yes under Community Eligibility Option (CEO),false
Lockwood Middle School,Lockwood K-12,Lockwood,359,343,Yes under Community Eligibility Option (CEO),true
Lockwood Primary,Lockwood K-12,Lockwood,348,334,Yes under Community Eligibility Option (CEO),false
Lodge Grass 7-8,Lodge Grass Elem,Lodge Grass,55,55,Yes under Community Eligibility Option (CEO),true
Lodge Grass High School,Lodge Grass H S,Lodge Grass,174,174,Yes under Community Eligibility Option (CEO),true
Lodge Grass School,Lodge Grass Elem,Lodge Grass,175,175,Yes under Community Eligibility Option (CEO),false
Lodge Pole School,Hays-Lodge Pole K-12 Schls,Hays,144,144,Yes under Community Eligibility Option (CEO),false
Lolo Elementary,Lolo Elem,Lolo,293,82,Yes participating without using any Provision or the CEO,false
Lolo Middle School,Lolo Elem,Lolo,239,62,Yes participating without using any Provision or the CEO,false
Lone Peak High School,Big Sky School K-12,Gallatin Gateway,117,5,Yes participating without using any Provision or the CEO,false
Lone Rock Middle School,Lone Rock Elem,Stevensville,62,31,Yes participating without using any Provision or the CEO,true
Lone Rock School,Lone Rock Elem,Stevensville,203,76,Yes participating without using any Provision or the CEO,false
Longfellow School,Baker K-12 Schools,Baker,158,63,Yes participating without using any Provision or the CEO,false
Longfellow School,Bozeman Elem,Bozeman,289,54,Yes participating without using any Provision or the CEO,false
Longfellow School,Great Falls Elem,Great Falls,263,258,Yes under Community Eligibility Option (CEO),false
Loring Colony School,Malta K-12 Schools,Loring,7,,No,false
Lowell School,Missoula Elem,Missoula,354,306,Yes under Community Eligibility Option (CEO),false
Loy School,Great Falls Elem,Great Falls,392,132,Yes participating without using any Provision or the CEO,false
Lustre School,Lustre Elem,Frazer,42,21,Yes participating without using any Provision or the CEO,false
Luther School,Luther Elem,Luther,7,,Yes under Community Eligibility Option (CEO),true
Malmborg School,Malmborg Elem,Bozeman,8,,No,false
Malta 6-7-8,Malta K-12 Schools,Malta,111,66,Yes participating without using any Provision or the CEO,true
Malta High School,Malta K-12 Schools,Malta,128,59,Yes participating without using any Provision or the CEO,false
Malta K-5,Malta K-12 Schools,Malta,246,145,Yes participating without using any Provision or the CEO,false
Manhattan 6-8,Manhattan School,Manhattan,189,56,Yes participating without using any Provision or the CEO,false
Manhattan Elem,Manhattan School,Manhattan,259,71,Yes participating without using any Provision or the CEO,false
Manhattan H S,Manhattan High School,Manhattan,241,51,Yes participating without using any Provision or the CEO,false
Margaret Leary School,Butte Elem,Butte,359,359,Yes under Community Eligibility Option (CEO),false
Marion 7-8,Marion Elem,Marion,29,29,Yes under Community Eligibility Option (CEO),true
Marion School,Marion Elem,Marion,114,114,Yes under Community Eligibility Option (CEO),false
McCormick School,McCormick Elem,Troy,21,,No,false
McKinley School,Billings Elem,Billings,339,217,Yes under Community Eligibility Option (CEO),false
McLeod School,McLeod Elem,McLeod,8,,No,false
Meadow Hill Middle School,Missoula Elem,Missoula,414,167,Yes participating without using any Provision or the CEO,true
Meadow Lark School,Great Falls Elem,Great Falls,527,102,Yes participating without using any Provision or the CEO,false
Meadowlark Elementary,Bozeman Elem,Bozeman,492,87,Yes participating without using any Provision or the CEO,false
Meadowlark School,Billings Elem,Billings,691,163,Yes participating without using any Provision or the CEO,false
Meadowlark School,Chinook Elem,Chinook,144,63,Yes participating without using any Provision or the CEO,false
Meadowlark School,Conrad Elem,Conrad,144,84,Yes participating without using any Provision or the CEO,false
Medicine Crow Middle School,Billings Elem,Billings,517,314,Yes participating without using any Provision or the CEO,true
Medicine Lake 7-8,Medicine Lake K-12 Schools,Medicine Lake,16,7,Yes participating without using any Provision or the CEO,true
Medicine Lake High School,Medicine Lake K-12 Schools,Medicine Lake,25,11,Yes participating without using any Provision or the CEO,true
Medicine Lake School,Medicine Lake K-12 Schools,Medicine Lake,47,20,Yes participating without using any Provision or the CEO,false
Melstone High School,Melstone H S,Melstone,28,28,Yes under Community Eligibility Option (CEO),true
Melstone Middle School,Melstone Elem,Melstone,13,13,Yes under Community Eligibility Option (CEO),true
Melstone School,Melstone Elem,Melstone,24,24,Yes under Community Eligibility Option (CEO),false
Melville School,Melville Elem,Melville,20,,No,false
Miami School,Miami Elem,Conrad,38,,No,false
Midway Colony,Dutton/Brady K-12 Schools,Conrad,18,,No,false
Miles Avenue School,Billings Elem,Billings,325,218,Yes participating without using any Provision or the CEO,false
Missoula Connect Academy HS,Missoula H S,Missoula,99,53,No,false
Missoula Connect Academy MS,Missoula Elem,Missoula,19,6,No,false
Missoula Teach Academy,Missoula Elem,Missoula,84,58,Yes participating without using any Provision or the CEO,false
Monforton 6-8,Monforton Elem,Bozeman,242,54,Yes participating without using any Provision or the CEO,false
Monforton Primary,Monforton Elem,Bozeman,183,39,Yes participating without using any Provision or the CEO,false
Monforton School,Monforton Elem,Bozeman,254,47,Yes participating without using any Provision or the CEO,false
Montana City Middle Schl,Montana City Elem,Clancy,158,3,Yes participating without using any Provision or the CEO,false
Montana City School,Montana City Elem,Clancy,313,3,Yes participating without using any Provision or the CEO,false
Moore 6-8,Moore Elem,Moore,22,10,Yes participating without using any Provision or the CEO,true
Moore High School,Moore H S,Moore,28,10,Yes participating without using any Provision or the CEO,true
Moore School,Moore Elem,Moore,40,30,Yes participating without using any Provision or the CEO,false
Morin School,Morin Elem,Billings,35,35,Yes under Community Eligibility Option (CEO),false
Morning Star School,Bozeman Elem,Bozeman,482,42,Yes participating without using any Provision or the CEO,false
Mount Ascension Learning Ac HS,Helena H S,Helena,43,17,No,false
Mount Ascension Learning Ac MS,Helena Elem,Helena,22,7,No,false
Mountain View Elementary,Mountain View Elem,Cut Bank,10,,No,false
Mountain View School,Great Falls Elem,Great Falls,315,254,Yes under Community Eligibility Option (CEO),false
Mountain View School,Red Lodge Elem,Red Lodge,192,72,Yes participating without using any Provision or the CEO,false
Mt Sch for Deaf & Blnd El,Mont Sch for Deaf Blind,Great Falls,20,20,Yes under Community Eligibility Option (CEO),false
Mt Sch for Deaf & Blnd HS,Mont Sch for Deaf Blind,Great Falls,15,15,Yes under Community Eligibility Option (CEO),false
Napi School,Browning Elem,Browning,278,278,Yes under Community Eligibility Option (CEO),false
Nashua 6-8,Nashua K-12 Schools,Nashua,16,10,Yes participating without using any Provision or the CEO,false
Nashua High School,Nashua K-12 Schools,Nashua,31,14,Yes participating without using any Provision or the CEO,false
Nashua School,Nashua K-12 Schools,Nashua,49,38,Yes participating without using any Provision or the CEO,false
Newman School,Billings Elem,Billings,249,186,Yes under Community Eligibility Option (CEO),false
North Harlem Elementary,North Harlem Colony Elem,Harlem,3,,No,false
North Middle School,Great Falls Elem,Great Falls,764,336,Yes participating without using any Provision or the CEO,false
North Star 7-8,North Star Elem,Rudyard,25,11,Yes participating without using any Provision or the CEO,true
North Star High School,North Star HS,Rudyard,56,28,Yes participating without using any Provision or the CEO,true
North Star School,North Star Elem,Gildford,83,50,Yes participating without using any Provision or the CEO,false
Northside School,Wolf Point Elem,Wolf Point,158,158,Yes under Community Eligibility Option (CEO),false
Noxon 7-8,Noxon Elem,Noxon,28,27,Yes under Community Eligibility Option (CEO),true
Noxon High School,Noxon H S,Noxon,56,55,Yes under Community Eligibility Option (CEO),true
Noxon School,Noxon Elem,Noxon,62,62,Yes under Community Eligibility Option (CEO),false
Nye School,Nye Elem,Nye,4,,No,false
O D Speer School,Deer Lodge Elem,Deer Lodge,337,203,Yes participating without using any Provision or the CEO,false
Opheim 7-8,Opheim K-12 Schools,Opheim,2,,Yes participating without using any Provision or the CEO,true
Opheim High School,Opheim K-12 Schools,Opheim,4,,Yes participating without using any Provision or the CEO,false
Opheim School,Opheim K-12 Schools,Opheim,29,3,Yes participating without using any Provision or the CEO,false
Ophir 7-8,Big Sky School K-12,Gallatin Gateway,100,5,Yes participating without using any Provision or the CEO,false
Ophir Elementary School,Big Sky School K-12,Gallatin Gateway,169,12,Yes participating without using any Provision or the CEO,false
Orchard School,Billings Elem,Billings,340,260,Yes under Community Eligibility Option (CEO),false
Ovando School,Ovando Elem,Ovando,21,,No,false
Pablo Elementary,Ronan Elem,Pablo,229,229,Yes under Community Eligibility Option (CEO),false
Park City 7-8,Park City Elem,Park City,39,11,Yes participating without using any Provision or the CEO,false
Park City High School,Park City H S,Park City,112,30,Yes participating without using any Provision or the CEO,false
Park City School,Park City Elem,Park City,179,80,Yes participating without using any Provision or the CEO,false
Park High School,Park H S,Livingston,420,177,Yes participating without using any Provision or the CEO,true
Parkview School,Dillon Elem,Dillon,497,232,Yes participating without using any Provision or the CEO,false
Pass Creek School,Pass Creek Elem,Belgrade,14,,No,false
Paxson School,Missoula Elem,Missoula,415,156,Yes participating without using any Provision or the CEO,false
Pendroy School,Pendroy Elem,Pendroy,11,,No,true
Philipsburg 7-8,Philipsburg K-12 Schools,Philipsburg,24,24,Yes under Community Eligibility Option (CEO),true
Philipsburg School,Philipsburg K-12 Schools,Philipsburg,100,100,Yes under Community Eligibility Option (CEO),false
Pine Butte Elementary Sch,Colstrip Elem,Colstrip,217,103,Yes participating without using any Provision or the CEO,false
Pine Creek 6-8,Pine Creek Elem,Livingston,15,,No,false
Pine Creek School,Pine Creek Elem,Livingston,29,,No,false
Pine Grove School,Pine Grove Elem,Brusett,8,,No,false
Pine Hills Youth Corr Facil El,Dept of Corrections-Youth,Miles City,3,,No,false
Pine Hills Youth Corr Facil HS,Dept of Corrections-Youth,Miles City,27,3,Yes participating without using any Provision or the CEO,true
Pioneer School,Pioneer Elem,Billings,73,3,Yes participating without using any Provision or the CEO,true
Plains 7-8,Plains K-12,Plains,65,65,Yes under Community Eligibility Option (CEO),true
Plains Elementary School,Plains K-12,Plains,218,218,Yes under Community Eligibility Option (CEO),false
Plains High School,Plains K-12,Plains,121,121,Yes under Community Eligibility Option (CEO),true
Pleasant Valley School,Belt Elem,Belt,24,24,No,false
Pleasant Valley School,Pleasant Valley Elem,Marion,9,,No,false
Plenty Coups High School,Plenty Coups H S,Pryor,64,64,Yes under Community Eligibility Option (CEO),true
Plentywood 7-8,Plentywood K-12 Schools,Plentywood,61,26,Yes participating without using any Provision or the CEO,false
Plentywood High School,Plentywood K-12 Schools,Plentywood,101,40,Yes participating without using any Provision or the CEO,false
Plentywood School,Plentywood K-12 Schools,Plentywood,179,77,Yes participating without using any Provision or the CEO,false
Plevna 7-8,Plevna K-12 Schools,Plevna,15,6,Yes participating without using any Provision or the CEO,false
Plevna High School,Plevna K-12 Schools,Plevna,27,10,Yes participating without using any Provision or the CEO,true
Plevna School,Plevna K-12 Schools,Plevna,60,27,Yes participating without using any Provision or the CEO,false
Polaris School,Polaris Elem,Polaris,8,,No,false
Polson High School,Polson H S,Polson,517,241,Yes under Community Eligibility Option (CEO),true
Polson Middle School,Polson Elem,Polson,477,262,Yes under Community Eligibility Option (CEO),true
Poly Drive School,Billings Elem,Billings,283,96,Yes participating without using any Provision or the CEO,false
Ponderosa School,Billings Elem,Billings,277,204,Yes under Community Eligibility Option (CEO),false
Poplar 5-6 School,Poplar Elem,Poplar,124,124,Yes under Community Eligibility Option (CEO),false
Poplar 7-8,Poplar Elem,Poplar,117,117,Yes under Community Eligibility Option (CEO),true
Poplar High School,Poplar H S,Poplar,275,275,Yes under Community Eligibility Option (CEO),true
Poplar School,Poplar Elem,Poplar,329,329,Yes under Community Eligibility Option (CEO),false
Porter Middle School,Missoula Elem,Missoula,579,333,Yes participating without using any Provision or the CEO,true
Potomac Middle School,Potomac Elem,Bonner,27,15,Yes participating without using any Provision or the CEO,false
Potomac School,Potomac Elem,Bonner,60,26,Yes participating without using any Provision or the CEO,false
Powder River Co Dist High,Powder River Co Dist H S,Broadus,70,3,Yes participating without using any Provision or the CEO,true
Powell County High School,Powell County H S,Deer Lodge,181,89,Yes participating without using any Provision or the CEO,false
Power Elementary,Power Elem,Power,42,22,Yes participating without using any Provision or the CEO,false
Power High School,Power H S,Power,39,17,Yes participating without using any Provision or the CEO,true
Power Middle School,Power Elem,Power,20,8,Yes participating without using any Provision or the CEO,false
Prickly Pear Elem,East Helena K-12,East Helena,269,118,Yes participating without using any Provision or the CEO,false
Pryor 7-8,Pryor Elem,Pryor,21,21,Yes under Community Eligibility Option (CEO),true
Quentin Brown Primary K-4,Corvallis K-12 Schools,Corvallis,464,231,Yes participating without using any Provision or the CEO,false
Radley Elementary School,East Helena K-12,East Helena,428,190,Yes participating without using any Provision or the CEO,false
Ramsay Middle School,Ramsay Elem,Ramsay,42,10,Yes participating without using any Provision or the CEO,true
Ramsay School,Ramsay Elem,Ramsay,116,36,Yes participating without using any Provision or the CEO,false
Rapelje 7-8,Rapelje Elem,Rapelje,14,5,Yes participating without using any Provision or the CEO,false
Rapelje High School,Rapelje H S,Rapelje,12,3,Yes participating without using any Provision or the CEO,true
Rapelje School,Rapelje Elem,Rapelje,34,8,Yes participating without using any Provision or the CEO,false
Rattlesnake Elementary School,Missoula Elem,Missoula,393,125,Yes participating without using any Provision or the CEO,false
Rau School,Rau Elem,Sidney,70,29,Yes participating without using any Provision or the CEO,false
Red Lodge High School,Red Lodge H S,Red Lodge,176,61,Yes participating without using any Provision or the CEO,false
Redwater 7-8,Circle Elem,Circle,31,16,Yes participating without using any Provision or the CEO,false
Redwater School,Circle Elem,Circle,48,22,Yes participating without using any Provision or the CEO,false
Reed Point 7-8,Reed Point Elem,Reed Point,11,4,Yes participating without using any Provision or the CEO,false
Reed Point Elementary,Reed Point Elem,Reed Point,28,14,Yes participating without using any Provision or the CEO,false
Reed Point High School,Reed Point H S,Reed Point,11,3,Yes participating without using any Provision or the CEO,false
Reichle School,Reichle Elem,Glen,15,,No,false
Richey 7-8,Richey Elem,Richey,9,4,Yes participating without using any Provision or the CEO,false
Richey High School,Richey H S,Richey,22,9,Yes participating without using any Provision or the CEO,false
Richey School,Richey Elem,Richey,47,16,Yes participating without using any Provision or the CEO,false
Ridge View Elementary,Belgrade Elem,Belgrade,438,141,Yes participating without using any Provision or the CEO,false
Rise Charter & Distance 7-8,Corvallis K-12 Schools,Corvallis,42,15,No,false
Rise Charter & Distance El,Corvallis K-12 Schools,Corvallis,178,56,No,false
Rise Charter & Distance HS,Corvallis K-12 Schools,Corvallis,41,18,No,false
