school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Arlington Science Focus School,Arlington County Public Schools,Arlington,632,104,Yes participating without using any Provision or the CEO,false
Arlington Traditional,Arlington County Public Schools,Arlington,624,220,Yes participating without using any Provision or the CEO,false
Armel Elementary,Frederick County Public Schools,Winchester,589,171,Yes participating without using any Provision or the CEO,false
Armstrong Elementary,Hampton City Public Schools,Hampton,288,272,Yes under Community Eligibility Option (CEO),false
Armstrong Elementary,Fairfax County Public Schools,Reston,357,69,Yes participating without using any Provision or the CEO,false
Armstrong High,Richmond City Public Schools,Richmond,709,656,Yes under Community Eligibility Option (CEO),true
Arrowhead Elementary,Virginia Beach City Public Schools,Virginia Beach,500,342,Yes under Community Eligibility Option (CEO),false
Arthur Ashe Jr. Elementary,Henrico County Public Schools,Richmond,425,379,Yes under Community Eligibility Option (CEO),false
Arthur R. Ware Elementary,Staunton City Public Schools,Staunton,372,310,Yes under Community Eligibility Option (CEO),false
Ashburn Elementary,Loudoun County Public Schools,Ashburn,513,119,Yes participating without using any Provision or the CEO,false
Ashby-Lee Elementary,Shenandoah County Public Schools,Quicksburg,692,590,Yes participating without using any Provision or the CEO,false
Ashland Elementary,Hanover County Public Schools,Ashland,675,544,Yes under Community Eligibility Option (CEO),false
Ashland Elementary,Prince William County Public Schools,Manassas,738,148,Yes participating without using any Provision or the CEO,false
Ashlawn Elementary,Arlington County Public Schools,Arlington,553,129,Yes participating without using any Provision or the CEO,false
Atkins Elementary,Smyth County Public Schools,Atkins,168,167,Yes under Community Eligibility Option (CEO),false
Atlee High,Hanover County Public Schools,Mechanicsville,1470,286,Yes participating without using any Provision or the CEO,false
Auburn Elementary,Montgomery County Public Schools,Riner,544,258,Yes participating without using any Provision or the CEO,false
Auburn High,Montgomery County Public Schools,Riner,393,161,Yes participating without using any Provision or the CEO,false
Auburn Middle,Montgomery County Public Schools,Riner,309,135,Yes participating without using any Provision or the CEO,false
Auburn Middle,Fauquier County Public Schools,Warrenton,570,80,Yes participating without using any Provision or the CEO,false
Axton Elementary,Henry County Public Schools,Axton,371,369,Yes under Community Eligibility Option (CEO),false
Azalea Gardens Middle,Norfolk City Public Schools,Norfolk,792,695,Yes under Community Eligibility Option (CEO),false
B.c. Charles Elementary,Newport News City Public Schools,Newport News,388,387,Yes under Community Eligibility Option (CEO),false
B.m. Williams Primary,Chesapeake City Public Schools,Chesapeake,825,612,Yes under Community Eligibility Option (CEO),false
B.t. Washington Middle,Newport News City Public Schools,Newport News,413,414,Yes under Community Eligibility Option (CEO),false
Back Creek Elementary,Roanoke County Public Schools,Roanoke,274,61,Yes participating without using any Provision or the CEO,false
Bacon District Elementary,Charlotte County Public Schools,Saxe,169,,Yes under Community Eligibility Option (CEO),false
Bailey Bridge Middle,Chesterfield County Public Schools,Midlothian,1496,506,Yes participating without using any Provision or the CEO,false
Bailey's Elementary School for the Arts and Sciences,Fairfax County Public Schools,Falls Church,814,589,Yes under Community Eligibility Option (CEO),false
Bailey's Upper Elementary School for the Arts and Sciences,Fairfax County Public Schools,Falls Church,539,472,Yes under Community Eligibility Option (CEO),false
Baker-Butler Elementary,Albemarle County Public Schools,Charlottesville,692,209,Yes participating without using any Provision or the CEO,false
Baldwin Elementary,Manassas City Public Schools,Manassas,631,547,Yes under Community Eligibility Option (CEO),false
Baldwin Intermediate,Manassas City Public Schools,Manassas,260,202,Yes under Community Eligibility Option (CEO),false
