school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Forbes Road Jshs,Forbes Road SD,Waterfall,158,,Yes participating without using any Provision or the CEO,true
Forest City Regional El Sch,Forest City Regional SD,Forest City,434,,Yes under Community Eligibility Option (CEO),false
Forest City Regional HS,Forest City Regional SD,Forest City,348,,Yes under Community Eligibility Option (CEO),true
Forest Hills El Sch,Forest Hills SD,Sidman,994,,Yes under Community Eligibility Option (CEO),false
Forest Hills Jshs,Forest Hills SD,Sidman,798,,Yes under Community Eligibility Option (CEO),true
Forge Road El Sch,Palmyra Area SD,Palmyra,341,,Yes participating without using any Provision or the CEO,false
Forks El Sch,Easton Area SD,Easton,336,,Yes under Community Eligibility Option (CEO),false
Forrest Edwin Sch,Philadelphia City SD,Philadelphia,841,,Yes under Community Eligibility Option (CEO),false
Fort Allen El Sch,Hempfield Area SD,Greensburg,480,,Yes participating without using any Provision or the CEO,false
Fort Cherry El Ctr,Fort Cherry SD,Mc Donald,455,,Yes participating without using any Provision or the CEO,false
Fort Cherry Jshs,Fort Cherry SD,Mc Donald,457,,Yes participating without using any Provision or the CEO,true
Fort Couch MS,Upper St. Clair SD,Pittsburgh,647,,Yes participating without using any Provision or the CEO,false
Fort Leboeuf MS,Fort LeBoeuf SD,Waterford,471,,Yes participating without using any Provision or the CEO,true
Fort Leboeuf SHS,Fort LeBoeuf SD,Waterford,652,,Yes participating without using any Provision or the CEO,true
Fort Washington El Sch,Upper Dublin SD,Fort Washington,518,,Yes participating without using any Provision or the CEO,false
Fort Zeller El Sch,Eastern Lebanon County SD,Richland,273,,Yes participating without using any Provision or the CEO,false
Foster El Sch,Mt Lebanon SD,Pittsburgh,304,,Yes participating without using any Provision or the CEO,false
Founders Hall Middle Sch,McKeesport Area SD,McKeesport,642,,Yes under Community Eligibility Option (CEO),true
Fountain Hill El Sch,Bethlehem Area SD,Bethlehem,530,,Yes participating without using any Provision or the CEO,false
Fox Chapel Area HS,Fox Chapel Area SD,Pittsburgh,1360,,Yes participating without using any Provision or the CEO,false
Fox Chase Sch,Philadelphia City SD,Philadelphia,507,,Yes under Community Eligibility Option (CEO),false
Fox Twp El Sch,Saint Marys Area SD,Kersey,231,,Yes under Community Eligibility Option (CEO),false
Frances Willard #32,Scranton SD,Scranton,345,,Yes under Community Eligibility Option (CEO),false
Francis D Raub MS,Allentown City SD,Allentown,876,,Yes under Community Eligibility Option (CEO),true
Francis H Sheckler El Sch,Catasauqua Area SD,Catasauqua,589,,Yes under Community Eligibility Option (CEO),false
Francis McClure El Sch,McKeesport Area SD,McKeesport,668,,Yes under Community Eligibility Option (CEO),false
Francis S Grandinetti El Sch,Ridgway Area SD,Ridgway,359,,Yes under Community Eligibility Option (CEO),false
Franconia El Sch,Souderton Area SD,Souderton,426,,Yes participating without using any Provision or the CEO,false
Frank Anne Sch,Philadelphia City SD,Philadelphia,1622,,Yes under Community Eligibility Option (CEO),false
Frankford HS,Philadelphia City SD,Philadelphia,907,,Yes under Community Eligibility Option (CEO),true
Franklin Area Jshs,Franklin Area SD,Franklin,942,,Yes under Community Eligibility Option (CEO),true
Franklin Benjamin HS,Philadelphia City SD,Philadelphia,570,,Yes under Community Eligibility Option (CEO),true
Franklin Benjamin Sch,Philadelphia City SD,Philadelphia,570,,Yes under Community Eligibility Option (CEO),true
Franklin County Career and Technology Center,Franklin County Career and Technology Center,Chambersburg,3,,Yes participating without using any Provision or the CEO,false
Franklin El Sch,Pottstown SD,Pottstown,354,,Yes under Community Eligibility Option (CEO),false
Franklin El Sch,North Allegheny SD,Sewickley,718,,Yes participating without using any Provision or the CEO,false
Franklin Lc,Philadelphia City SD,Philadelphia,918,,Yes participating without using any Provision or the CEO,true
Franklin Regional Intermediate Sch,Franklin Regional SD,Murrysville,789,,Yes participating without using any Provision or the CEO,false
Franklin Regional MS,Franklin Regional SD,Murrysville,771,,Yes under Community Eligibility Option (CEO),false
Franklin Regional Primary Sch,Franklin Regional SD,Murrysville,619,,Yes participating without using any Provision or the CEO,false
Franklin Regional SHS,Franklin Regional SD,Murrysville,1101,,Yes participating without using any Provision or the CEO,false
Franklin S Edmonds Sch,Philadelphia City SD,Philadelphia,391,,Yes under Community Eligibility Option (CEO),true
Franklin Sch,Uniontown Area SD,Vanderbilt,127,,Yes participating without using any Provision or the CEO,false
Franklin Towne Charter Elementary School,Franklin Towne Charter Elementary School,Philadelphia,962,,Yes participating without using any Provision or the CEO,true
Franklin Towne Chs,Franklin Towne CHS,Philadelphia,1292,,Yes participating without using any Provision or the CEO,true
Franklin Twp El Sch,Gettysburg Area SD,Cashtown,340,,Yes participating without using any Provision or the CEO,false
Frankstown El Sch,Hollidaysburg Area SD,Hollidaysburg,622,,Yes participating without using any Provision or the CEO,false
Frazier El Sch,Frazier SD,Perryopolis,425,,Yes participating without using any Provision or the CEO,false
Frazier HS,Frazier SD,Perryopolis,309,,Yes participating without using any Provision or the CEO,true
Frazier MS,Frazier SD,Perryopolis,221,,Yes participating without using any Provision or the CEO,true
Fred J. Jaindl El Sch,Parkland SD,Breinigsville,433,,Yes participating without using any Provision or the CEO,false
Fred L Aiken El Sch,Keystone Oaks SD,Pittsburgh,238,,Yes participating without using any Provision or the CEO,false
Frederick Douglass Mastery CS,Frederick Douglass Mastery CS,Philadelphia,528,,No,true
Freedom Area El Sch,Freedom Area SD,Freedom,426,,Yes participating without using any Provision or the CEO,false
Freedom Area MS,Freedom Area SD,Freedom,356,,Yes participating without using any Provision or the CEO,true
Freedom Area SHS,Freedom Area SD,Freedom,366,,Yes participating without using any Provision or the CEO,true
Freedom HS,Bethlehem Area SD,Bethlehem,1792,,Yes participating without using any Provision or the CEO,true
Freeland El/MS,Hazleton Area SD,Freeland,991,,Yes under Community Eligibility Option (CEO),true
Freemansburg El Sch,Bethlehem Area SD,Freemansburg,328,,Yes participating without using any Provision or the CEO,false
Freeport Area MS,Freeport Area SD,Sarver,428,,Yes participating without using any Provision or the CEO,false
Freeport Area SHS,Freeport Area SD,Freeport,512,,Yes participating without using any Provision or the CEO,false
Freire CS,Freire CS,Philadelphia,1024,,No,true
French Creek El Sch,Owen J Roberts SD,Pottstown,581,,Yes participating without using any Provision or the CEO,false
Friendship El Sch,Southern York County SD,Glen Rock,377,,Yes participating without using any Provision or the CEO,false
Friendship Hill El Sch,Albert Gallatin Area SD,Point Marion,155,,Yes under Community Eligibility Option (CEO),false
Fritz El Sch,Conestoga Valley SD,Lancaster,526,,Yes participating without using any Provision or the CEO,false
Fulton County Center for Career and Technology,Fulton County Center for Career and Technology,McConnellsburg,1,,No,false
Fulton El Sch,Ephrata Area SD,Ephrata,297,,Yes participating without using any Provision or the CEO,false
Fulton El Sch,Lancaster SD,Lancaster,274,,Yes under Community Eligibility Option (CEO),false
Furness Horace HS,Philadelphia City SD,Philadelphia,896,,Yes under Community Eligibility Option (CEO),true
G a R MS,Wilkes-Barre Area SD,Wilkes-Barre,1101,,Yes under Community Eligibility Option (CEO),true
Galeton Area Sch,Galeton Area SD,Galeton,145,,Yes under Community Eligibility Option (CEO),true
Galeton Jshs,Galeton Area SD,Galeton,144,,No,false
Gamp,Philadelphia City SD,Philadelphia,634,,Yes under Community Eligibility Option (CEO),true
Garden Spot MS,Eastern Lancaster County SD,New Holland,404,,Yes participating without using any Provision or the CEO,false
Garden Spot SHS,Eastern Lancaster County SD,New Holland,865,,Yes participating without using any Provision or the CEO,false
Garnet Valley El Sch,Garnet Valley SD,Glen Mills,700,,Yes participating without using any Provision or the CEO,false
Garnet Valley HS,Garnet Valley SD,Glen Mills,1485,,Yes participating without using any Provision or the CEO,false
Garnet Valley MS,Garnet Valley SD,Glen Mills,1086,,Yes participating without using any Provision or the CEO,false
Garrettford El Sch,Upper Darby SD,Drexel Hill,529,,Yes under Community Eligibility Option (CEO),false
Gateway MS,Gateway SD,Monroeville,1017,,Yes under Community Eligibility Option (CEO),true
Gateway SHS,Gateway SD,Monroeville,1152,,Yes under Community Eligibility Option (CEO),false
Gayman El Sch,Central Bucks SD,Doylestown,390,,Yes under Community Eligibility Option (CEO),false
General McLane HS,General McLane SD,Edinboro,690,,Yes participating without using any Provision or the CEO,false
General Nash El Sch,North Penn SD,Harleysville,465,,Yes participating without using any Provision or the CEO,false
General Wayne El Sch,Great Valley SD,Malvern,542,,Yes participating without using any Provision or the CEO,false
George a Ferrell El Sch,East Lycoming SD,Picture Rocks,139,,Yes participating without using any Provision or the CEO,false
George Blaisdell El Sch,Bradford Area SD,Bradford,506,,Yes under Community Eligibility Option (CEO),false
George D Steckel El Sch,Whitehall-Coplay SD,Whitehall,561,,Yes under Community Eligibility Option (CEO),false
George J Plava El Sch,Albert Gallatin Area SD,Mc Clellandtown,314,,Yes under Community Eligibility Option (CEO),false
George Washington El Sch,Bethel Park SD,Bethel Park,313,,Yes participating without using any Provision or the CEO,false
George Wolf El Sch,Northampton Area SD,Bath,428,,Yes participating without using any Provision or the CEO,false
Gerald G Huesken MS,Conestoga Valley SD,Lancaster,851,,Yes participating without using any Provision or the CEO,true
Gettysburg Area HS,Gettysburg Area SD,Gettysburg,1069,,Yes participating without using any Provision or the CEO,true
Gettysburg Area MS,Gettysburg Area SD,Gettysburg,646,,Yes participating without using any Provision or the CEO,false
Gettysburg Montessori CS,Gettysburg Montessori CS,Gettysburg,281,,Yes participating without using any Provision or the CEO,false
Gideon Edward Sch,Philadelphia City SD,Philadelphia,221,,Yes under Community Eligibility Option (CEO),true
Gilbertsville El Sch,Boyertown Area SD,Gilbertsville,517,,Yes participating without using any Provision or the CEO,false
Gill Hall El Sch,West Jefferson Hills SD,Jefferson Hills,424,,Yes participating without using any Provision or the CEO,false
Gillingham Charter School,Gillingham Charter School,Pottsville,233,,Yes under Community Eligibility Option (CEO),true
Girard HS,Girard SD,Girard,477,,Yes under Community Eligibility Option (CEO),true
Girard Stephen Sch,Philadelphia City SD,Philadelphia,296,,Yes under Community Eligibility Option (CEO),false
Girls HS,Philadelphia City SD,Philadelphia,592,,Yes under Community Eligibility Option (CEO),true
Gladwyne Sch,Lower Merion SD,Gladwyne,556,,Yes participating without using any Provision or the CEO,false
Glen Acres El Sch,West Chester Area SD,West Chester,451,,Yes participating without using any Provision or the CEO,false
Glendale El Sch,Glendale SD,Flinton,304,,Yes under Community Eligibility Option (CEO),false
Glendale Jshs,Glendale SD,Flinton,340,,Yes under Community Eligibility Option (CEO),true
Glenolden Sch,Interboro SD,Glenolden,614,,Yes under Community Eligibility Option (CEO),true
Glenside El Sch,Cheltenham SD,Glenside,360,,Yes participating without using any Provision or the CEO,false
Glenside El Sch,Reading SD,Reading,261,,Yes under Community Eligibility Option (CEO),false
Glenwood El Sch,Rose Tree Media SD,Media,586,,Yes participating without using any Provision or the CEO,false
Global Leadership Academy CS,Global Leadership Academy CS,Philadelphia,692,,Yes under Community Eligibility Option (CEO),true
Global Leadership Academy CS Southwest at Huey,Global Leadership Academy CS Southwest at Huey,Philadelphia,586,,Yes under Community Eligibility Option (CEO),true
Gna El Ctr,Greater Nanticoke Area SD,Nanticoke,513,,Yes under Community Eligibility Option (CEO),false
Goode Sch,York City SD,York,641,,Yes under Community Eligibility Option (CEO),false
Goodnoe El Sch,Council Rock SD,Newtown,668,,Yes participating without using any Provision or the CEO,false
Governor Mifflin MS,Governor Mifflin SD,Shillington,631,,Yes participating without using any Provision or the CEO,true
Governor Mifflin SHS,Governor Mifflin SD,Shillington,1425,,Yes participating without using any Provision or the CEO,false
Governor Wolf El Sch,Bethlehem Area SD,Bethlehem,432,,Yes participating without using any Provision or the CEO,false
Grace B Luhrs Univ Elem,Shippensburg Area SD,Shippensburg,132,,Yes participating without using any Provision or the CEO,false
Grace Park El Sch,Ridley SD,Swarthmore,366,,Yes participating without using any Provision or the CEO,false
Grandview El Sch,Chambersburg Area SD,Chambersburg,277,,Yes under Community Eligibility Option (CEO),false
Grandview El Sch,Derry Area SD,Derry,753,,Yes under Community Eligibility Option (CEO),false
Grandview El Sch,Millcreek Township SD,Erie,691,,Yes participating without using any Provision or the CEO,false
Grandview El Sch,Morrisville Borough SD,Morrisville,220,,Yes under Community Eligibility Option (CEO),false
Grasse El Sch,Pennridge SD,Sellersville,394,,Yes participating without using any Provision or the CEO,false
Gray's Woods El Sch,State College Area SD,Port Matilda,356,,Yes participating without using any Provision or the CEO,false
Great Valley 5/6 Center,Great Valley SD,Malvern,756,,Yes participating without using any Provision or the CEO,false
Great Valley HS,Great Valley SD,Malvern,1481,,Yes participating without using any Provision or the CEO,false
Great Valley MS,Great Valley SD,Malvern,754,,Yes participating without using any Provision or the CEO,false
Greater Altoona Career and Technology Center,Greater Altoona Career and Technology Center,Altoona,60,,No,false
Greater Johnstown Career and Technology Center,Greater Johnstown Career and Technology Center,Johnstown,14,,No,false
Greater Johnstown El Sch,Greater Johnstown SD,Johnstown,1133,,Yes under Community Eligibility Option (CEO),false
Greater Johnstown MS,Greater Johnstown SD,Johnstown,615,,Yes under Community Eligibility Option (CEO),false
Greater Johnstown School District's Cyber Academy,Greater Johnstown SD,Johnstown,140,,Yes under Community Eligibility Option (CEO),true
Greater Johnstown SHS,Greater Johnstown SD,Johnstown,917,,Yes under Community Eligibility Option (CEO),true
Greater Latrobe JHS,Greater Latrobe SD,Latrobe,499,,Yes under Community Eligibility Option (CEO),false
Greater Latrobe SHS,Greater Latrobe SD,Latrobe,1115,,Yes participating without using any Provision or the CEO,false
Greater Nanticoke Area Ed Ctr,Greater Nanticoke Area SD,Nanticoke,533,,Yes under Community Eligibility Option (CEO),true
Greater Nanticoke Area SHS,Greater Nanticoke Area SD,Nanticoke,698,,Yes under Community Eligibility Option (CEO),true
Green Ridge El Sch,Cumberland Valley SD,Mechanicsburg,474,,Yes participating without using any Provision or the CEO,false
Green Valley El Sch,Wilson SD,Sinking Spring,505,,Yes participating without using any Provision or the CEO,false
Green Woods CS,Green Woods CS,Philadelphia,699,,Yes participating without using any Provision or the CEO,true
Greenberg Joseph Sch,Philadelphia City SD,Philadelphia,925,,Yes under Community Eligibility Option (CEO),true
Greencastle-Antrim El Sch,Greencastle-Antrim SD,Greencastle,671,,Yes participating without using any Provision or the CEO,false
Greencastle-Antrim MS,Greencastle-Antrim SD,Greencastle,729,,Yes participating without using any Provision or the CEO,false
Greencastle-Antrim Primary Sch,Greencastle-Antrim SD,Greencastle,529,,Yes participating without using any Provision or the CEO,false
Greencastle-Antrim SHS,Greencastle-Antrim SD,Greencastle,982,,Yes participating without using any Provision or the CEO,false
Greene County Career and Technology Center,Greene County Career and Technology Center,Waynesburg,5,,No,false
Greenfield Albert M Sch,Philadelphia City SD,Philadelphia,742,,Yes under Community Eligibility Option (CEO),true
Greenock El Sch,Elizabeth Forward SD,McKeesport,173,,Yes participating without using any Provision or the CEO,false
Greensburg-Salem HS,Greensburg Salem SD,Greensburg,784,,Yes under Community Eligibility Option (CEO),true
Greensburg-Salem MS,Greensburg Salem SD,Greensburg,568,,Yes under Community Eligibility Option (CEO),true
Greenville El Sch,Greenville Area SD,Greenville,626,,Yes under Community Eligibility Option (CEO),false
Greenville Jshs,Greenville Area SD,Greenville,610,,Yes under Community Eligibility Option (CEO),false
Greenwich-Lenhartsville El Sch,Kutztown Area SD,Lenhartsville,234,,Yes participating without using any Provision or the CEO,false
Greenwood El Sch,Kennett Consolidated SD,Kennett Square,556,,Yes participating without using any Provision or the CEO,false
Greenwood El Sch,Greenwood SD,Millerstown,313,,Yes participating without using any Provision or the CEO,false
Greenwood HS,Greenwood SD,Millerstown,235,,Yes participating without using any Provision or the CEO,false
Greenwood MS,Greenwood SD,Millerstown,155,,Yes participating without using any Provision or the CEO,false
Greystone El Sch,West Chester Area SD,West Chester,511,,Yes participating without using any Provision or the CEO,false
Grove City Area HS,Grove City Area SD,Grove City,649,,Yes participating without using any Provision or the CEO,false
Grove City Area MS,Grove City Area SD,Grove City,442,,Yes participating without using any Provision or the CEO,false
Groveland El Sch,Central Bucks SD,Doylestown,763,,Yes participating without using any Provision or the CEO,false
Grover Cleveland El Sch,Erie City SD,Erie,559,,Yes under Community Eligibility Option (CEO),false
Guidon S Bluford El Sch,Philadelphia City SD,Philadelphia,476,,Yes participating without using any Provision or the CEO,false
Guilford Hills El Sch,Chambersburg Area SD,Chambersburg,191,,Yes participating without using any Provision or the CEO,false
Gulph El Sch,Upper Merion Area SD,King of Prussia,440,,Yes participating without using any Provision or the CEO,false
Gwyn-Nor El Sch,North Penn SD,North Wales,663,,Yes participating without using any Provision or the CEO,false
Gwynedd Square El Sch,North Penn SD,Lansdale,610,,Yes participating without using any Provision or the CEO,false
H W Good El Sch,Yough SD,Herminie,270,,Yes under Community Eligibility Option (CEO),false
Hackett Horatio B Sch,Philadelphia City SD,Philadelphia,413,,Yes under Community Eligibility Option (CEO),false
Hahntown El Sch,Norwin SD,North Huntingdon,419,,Yes participating without using any Provision or the CEO,false
Haine El Sch,Seneca Valley SD,Cranberry Twp,791,,Yes participating without using any Provision or the CEO,false
Haine MS,Seneca Valley SD,Cranberry Twp,522,,Yes participating without using any Provision or the CEO,false
Halifax Area El Sch,Halifax Area SD,Halifax,349,,Yes participating without using any Provision or the CEO,false
Halifax Area HS,Halifax Area SD,Halifax,234,,Yes participating without using any Provision or the CEO,false
Halifax Area MS,Halifax Area SD,Halifax,263,,Yes participating without using any Provision or the CEO,true
Hallowell El Sch,Hatboro-Horsham SD,Horsham,438,,Yes participating without using any Provision or the CEO,false
Hambright El Sch,Penn Manor SD,Lancaster,574,,Yes participating without using any Provision or the CEO,false
Hamburg Area HS,Hamburg Area SD,Hamburg,674,,Yes participating without using any Provision or the CEO,true
Hamburg Area Middle School,Hamburg Area SD,Hamburg,482,,Yes participating without using any Provision or the CEO,true
Hamilton Andrew Sch,Philadelphia City SD,Philadelphia,348,,Yes under Community Eligibility Option (CEO),true
Hamilton El Sch,Carlisle Area SD,Carlisle,388,,Yes participating without using any Provision or the CEO,false
Hamilton El Sch,Lancaster SD,Lancaster,339,,Yes under Community Eligibility Option (CEO),false
Hamilton Heights El Sch,Chambersburg Area SD,Chambersburg,553,,Yes under Community Eligibility Option (CEO),false
Hamilton Twp El Sch,Stroudsburg Area SD,Sciota,305,,Yes participating without using any Provision or the CEO,false
Hampden El Sch,Cumberland Valley SD,Mechanicsburg,538,,Yes participating without using any Provision or the CEO,false
Hampton HS,Hampton Township SD,Allison Park,865,,Yes participating without using any Provision or the CEO,false
Hampton MS,Hampton Township SD,Allison Park,606,,Yes participating without using any Provision or the CEO,false
Hance El Sch,Pine-Richland SD,Gibsonia,406,,Yes participating without using any Provision or the CEO,false
Hancock El Sch,Norristown Area SD,Norristown,347,,Yes under Community Eligibility Option (CEO),false
Hannah Penn,York City SD,York,674,,Yes under Community Eligibility Option (CEO),true
Hanover Area Jshs,Hanover Area SD,Hanover Township,977,,Yes under Community Eligibility Option (CEO),true
Hanover Area Memorial El Sch,Hanover Area SD,Hanover Township,319,,Yes under Community Eligibility Option (CEO),false
Hanover El Sch,Bethlehem Area SD,Bethlehem,205,,Yes participating without using any Provision or the CEO,false
Hanover Green El Sch,Hanover Area SD,Hanover Township,318,,Yes under Community Eligibility Option (CEO),false
Hanover MS,Hanover Public SD,Hanover,636,,Yes participating without using any Provision or the CEO,false
Hanover SHS,Hanover Public SD,Hanover,578,,Yes participating without using any Provision or the CEO,true
Hanover Street El Sch,Hanover Public SD,Hanover,269,,Yes participating without using any Provision or the CEO,false
Hans Herr El Sch,Lampeter-Strasburg SD,Lampeter,611,,Yes participating without using any Provision or the CEO,false
Harambee Institute of Science and Technology CS,Harambee Institute of Science and Technology CS,Philadelphia,565,,Yes under Community Eligibility Option (CEO),true
Harbor Creek Junior HS,Harbor Creek SD,Harborcreek,330,,Yes participating without using any Provision or the CEO,false
Harbor Creek Senior HS,Harbor Creek SD,Harborcreek,692,,Yes participating without using any Provision or the CEO,false
Harding El Sch,Lebanon SD,Lebanon,555,,Yes under Community Eligibility Option (CEO),false
Harding Sch,Erie City SD,Erie,633,,Yes under Community Eligibility Option (CEO),false
Harding Warren G MS,Philadelphia City SD,Philadelphia,570,,Yes under Community Eligibility Option (CEO),true
Harlan Rowe MS,Athens Area SD,Athens,496,,Yes under Community Eligibility Option (CEO),true
Harmony Area El Sch,Harmony Area SD,Westover,141,,Yes under Community Eligibility Option (CEO),false
Harmony Area Jshs,Harmony Area SD,Westover,93,,Yes under Community Eligibility Option (CEO),true
Harrington Avery D Sch,Philadelphia City SD,Philadelphia,274,,Yes under Community Eligibility Option (CEO),true
Harris Sch,Southeast Delco SD,Collingdale,715,,Yes under Community Eligibility Option (CEO),true
Harrisburg HS,Harrisburg City SD,Harrisburg,1343,,Yes under Community Eligibility Option (CEO),true
Harrisburg HS - Scitech Cmp,Harrisburg City SD,Harrisburg,347,,Yes participating without using any Provision or the CEO,true
Harrison Park El Sch,Penn-Trafford SD,Jeannette,409,,Yes participating without using any Provision or the CEO,false
Harrison-Morton MS,Allentown City SD,Allentown,704,,Yes under Community Eligibility Option (CEO),true
Harriton SHS,Lower Merion SD,Rosemont,1239,,Yes participating without using any Provision or the CEO,false
Harrold School,Hempfield Area SD,Greensburg,369,,Yes participating without using any Provision or the CEO,false
Harry W Lockley Early Learning Center,New Castle Area SD,New Castle,736,,Yes under Community Eligibility Option (CEO),false
Hartman El Ctr,Southern Columbia Area SD,Catawissa,480,,Yes participating without using any Provision or the CEO,false
Hartman Intrmd Sch,Ellwood City Area SD,Ellwood City,225,,Yes under Community Eligibility Option (CEO),false
Hartranft John F Sch,Philadelphia City SD,Philadelphia,310,,Yes under Community Eligibility Option (CEO),true
Hartwood El Sch,Fox Chapel Area SD,Pittsburgh,386,,Yes participating without using any Provision or the CEO,false
Hasson Heights Sch,Oil City Area SD,Oil City,400,,Yes under Community Eligibility Option (CEO),false
Hatboro-Horsham SHS,Hatboro-Horsham SD,Horsham,1336,,Yes participating without using any Provision or the CEO,false
Hatfield El Sch,North Penn SD,Hatfield,501,,Yes participating without using any Provision or the CEO,false
Hatfield El Sch,Laurel Highlands SD,Uniontown,342,,Yes under Community Eligibility Option (CEO),false
Haverford MS,Haverford Township SD,Havertown,1578,,Yes participating without using any Provision or the CEO,false
Haverford SHS,Haverford Township SD,Havertown,1994,,Yes participating without using any Provision or the CEO,false
Hayshire El Sch,Central York SD,York,532,,Yes participating without using any Provision or the CEO,false
Hazle Township Early Learning Center,Hazleton Area SD,Hazle Township,633,,Yes under Community Eligibility Option (CEO),false
Hazleton Area Career Center,Hazleton Area Career Center,Hazle Twp,1,,No,false
Hazleton Area HS,Hazleton Area SD,Hazle Township,4071,,Yes under Community Eligibility Option (CEO),true
Hazleton El/MS,Hazleton Area SD,Hazleton,895,,Yes under Community Eligibility Option (CEO),false
Hegins-Hubley El Sch,Tri-Valley SD,Valley View,307,,Yes participating without using any Provision or the CEO,false
Heights Terrace El/MS,Hazleton Area SD,Hazleton,1236,,Yes under Community Eligibility Option (CEO),true
Heights/Murray El Sch,Wilkes-Barre Area SD,Wilkes Barre,838,,Yes under Community Eligibility Option (CEO),false
Hempfield Area SHS,Hempfield Area SD,Greensburg,1228,,Yes participating without using any Provision or the CEO,false
Hempfield SHS,Hempfield SD,Landisville,2281,,Yes participating without using any Provision or the CEO,false
Henry Charles W Sch,Philadelphia City SD,Philadelphia,518,,Yes under Community Eligibility Option (CEO),true
Hepburn-Lycoming Primary Sch,Williamsport Area SD,Cogan Station,402,,Yes under Community Eligibility Option (CEO),false
Hereford El Sch,Upper Perkiomen SD,Hereford,504,,Yes participating without using any Provision or the CEO,false
Hershey Early Childhood Ctr,Derry Township SD,Hershey,420,,Yes participating without using any Provision or the CEO,false
Hershey HS,Derry Township SD,Hershey,1050,,Yes participating without using any Provision or the CEO,false
Hershey Intrmd El Sch,Derry Township SD,Hershey,479,,Yes participating without using any Provision or the CEO,false
Hershey MS,Derry Township SD,Hershey,742,,Yes participating without using any Provision or the CEO,false
Hershey Primary El Sch,Derry Township SD,Hershey,427,,Yes participating without using any Provision or the CEO,false
Heston Edward Sch,Philadelphia City SD,Philadelphia,245,,Yes under Community Eligibility Option (CEO),true
Hickory Grove El Sch,Brookville Area SD,Brookville,409,,Yes under Community Eligibility Option (CEO),false
Hickory HS,Hermitage SD,Hermitage,768,,Yes under Community Eligibility Option (CEO),false
Highcliff El Sch,North Hills SD,Pittsburgh,519,,Yes participating without using any Provision or the CEO,false
Highland El Sch,Ambridge Area SD,Ambridge,284,,Yes under Community Eligibility Option (CEO),false
Highland El Sch,West Shore SD,Camp Hill,375,,Yes participating without using any Provision or the CEO,false
Highland El Sch,Ephrata Area SD,Ephrata,438,,Yes participating without using any Provision or the CEO,false
Highland MS,Blackhawk SD,Beaver Falls,698,,Yes participating without using any Provision or the CEO,false
Highland Park El Sch,Upper Darby SD,Upper Darby,737,,Yes under Community Eligibility Option (CEO),false
Highland Sch,Abington SD,Abington,452,,Yes participating without using any Provision or the CEO,false
Highlands Early Childhood Center,Highlands SD,Brackenridge,205,,Yes under Community Eligibility Option (CEO),false
Highlands El Sch,Highlands SD,Tarentum,559,,Yes under Community Eligibility Option (CEO),false
Highlands MS,Highlands SD,Natrona Heights,575,,Yes under Community Eligibility Option (CEO),true
Highlands SHS,Highlands SD,Natrona Heights,665,,Yes under Community Eligibility Option (CEO),true
Hill Freedman World Academy,Philadelphia City SD,Philadelphia,640,,Yes under Community Eligibility Option (CEO),true
Hillcrest El Sch,Upper Darby SD,Drexel Hill,551,,Yes under Community Eligibility Option (CEO),false
Hillcrest El Sch,Council Rock SD,Holland,478,,Yes participating without using any Provision or the CEO,false
Hillcrest Intermediate Sch,Norwin SD,North Huntingdon,755,,Yes participating without using any Provision or the CEO,false
Hillendale El Sch,Unionville-Chadds Ford SD,Chadds Ford,346,,Yes participating without using any Provision or the CEO,false
Hills-Hendersonville El Sch,Canon-McMillan SD,Canonsburg,267,,Yes participating without using any Provision or the CEO,false
Hillsdale El Sch,West Chester Area SD,West Chester,537,,Yes participating without using any Provision or the CEO,false
Hillside El Sch,Tredyffrin-Easttown SD,Berwyn,425,,Yes participating without using any Provision or the CEO,false
Hillside El Sch,West Shore SD,New Cumberland,408,,Yes participating without using any Provision or the CEO,false
Hilltop El Sch,Chichester SD,Aston,290,,Yes under Community Eligibility Option (CEO),false
Hillview El Sch,Grove City Area SD,Grove City,768,,Yes participating without using any Provision or the CEO,false
Hiram W Dodd El Sch,Allentown City SD,Allentown,627,,Yes under Community Eligibility Option (CEO),false
Holicong MS,Central Bucks SD,Doylestown,907,,Yes participating without using any Provision or the CEO,false
Holiday Park Intermediate Sch,Plum Borough SD,Pittsburgh,513,,Yes participating without using any Provision or the CEO,false
Holland El Sch,Council Rock SD,Holland,425,,Yes participating without using any Provision or the CEO,false
Holland MS,Council Rock SD,Holland,960,,Yes participating without using any Provision or the CEO,false
Hollidaysburg Area JHS,Hollidaysburg Area SD,Hollidaysburg,756,,Yes participating without using any Provision or the CEO,false
Hollidaysburg Area SHS,Hollidaysburg Area SD,Hollidaysburg,793,,Yes participating without using any Provision or the CEO,false
Holme Thomas Sch,Philadelphia City SD,Philadelphia,850,,Yes under Community Eligibility Option (CEO),false
Homer-Center El Sch,Homer-Center SD,Homer City,378,,Yes under Community Eligibility Option (CEO),false
Homer-Center Jshs,Homer-Center SD,Homer City,392,,Yes under Community Eligibility Option (CEO),true
Homeville El Sch,West Mifflin Area SD,West Mifflin,424,,Yes under Community Eligibility Option (CEO),false
Honesdale HS,Wayne Highlands SD,Honesdale,679,,Yes participating without using any Provision or the CEO,true
Honey Brook El Ctr,Twin Valley SD,Honey Brook,289,,Yes participating without using any Provision or the CEO,false
Hoover El Sch,Camp Hill SD,Camp Hill,254,,Yes participating without using any Provision or the CEO,false
