school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Bayard Elementary,Cobre,Bayard,156,156,Yes under Community Eligibility Option (CEO),false
Bel-Air Elementary,Albuquerque,Albuquerque,254,253,Yes under Community Eligibility Option (CEO),false
Belen Family School,Belen,Belen,154,154,Yes under Community Eligibility Option (CEO),true
Belen High,Belen,Belen,958,957,Yes under Community Eligibility Option (CEO),true
Belen Infinity High,Belen,Belen,112,112,Yes under Community Eligibility Option (CEO),true
Belen Middle,Belen,Belen,475,474,Yes under Community Eligibility Option (CEO),true
Bell Elementary,Deming,Deming,301,142,Yes under Community Eligibility Option (CEO),false
Bellehaven Elementary,Albuquerque,Albuquerque,216,215,Yes under Community Eligibility Option (CEO),false
Ben Alexander Elementary,Lovington,Lovington,238,238,Yes under Community Eligibility Option (CEO),false
Berino Elementary,Gadsden,Anthony,300,300,Yes under Community Eligibility Option (CEO),false
Bernalillo Elementary,Bernalillo,Bernalillo,364,364,Yes under Community Eligibility Option (CEO),false
Bernalillo High,Bernalillo,Bernalillo,824,824,Yes under Community Eligibility Option (CEO),true
Berrendo Elementary,Roswell,Roswell,327,327,Yes under Community Eligibility Option (CEO),false
Berrendo Middle,Roswell,Roswell,571,571,Yes under Community Eligibility Option (CEO),true
Blanco Elementary,Bloomfield,Bloomfield,138,138,Yes under Community Eligibility Option (CEO),false
Bloomfield Early Childhood Center,Bloomfield,Bloomfield,236,236,Yes under Community Eligibility Option (CEO),false
Bloomfield High,Bloomfield,Bloomfield,764,764,Yes under Community Eligibility Option (CEO),true
Bluewater Elementary,Grants,Bluewater,63,39,Yes under Community Eligibility Option (CEO),false
Bluffview Elementary,Farmington,Farmington,355,355,Yes under Community Eligibility Option (CEO),false
Booker T. Washington,Las Cruces,Las Cruces,361,361,Yes under Community Eligibility Option (CEO),false
Booker T. Washington Elementary,Hobbs,Hobbs,155,102,Yes under Community Eligibility Option (CEO),false
Bosque Farms Elementary,Los Lunas,Los Lunas,458,458,Yes under Community Eligibility Option (CEO),false
Broadmoor Elementary,Hobbs,Hobbs,330,238,Yes under Community Eligibility Option (CEO),false
Brown Early Childhood Center,Portales,Portales,332,332,Yes under Community Eligibility Option (CEO),false
Buena Vista Elementary,Alamogordo,Alamogordo,222,222,Yes under Community Eligibility Option (CEO),false
C.v. Koogler Middle,Aztec,Aztec,521,521,Yes under Community Eligibility Option (CEO),true
Camino Nuevo Youth,Juvenile Justice,Albuquerque,0,,No,true
Camino Real Middle,Las Cruces,Las Cruces,933,933,Yes under Community Eligibility Option (CEO),true
Capital High,Santa Fe,Santa Fe,1388,1388,Yes under Community Eligibility Option (CEO),true
Capitan Elementary,Capitan,Capitan,207,69,Yes under Community Eligibility Option (CEO),false
Capitan High,Capitan,Capitan,134,38,Yes under Community Eligibility Option (CEO),true
Capitan Middle,Capitan,Capitan,102,31,Yes under Community Eligibility Option (CEO),true
Career Prep Alternative,Central,Shiprock,118,117,Yes under Community Eligibility Option (CEO),true
Carlos F. Vigil Middle,Espanola,Espanola,379,361,Yes under Community Eligibility Option (CEO),true
Carlos Gilbert Elementary,Santa Fe,Santa Fe,317,,Yes under Community Eligibility Option (CEO),false
Carlos Rey Elementary,Albuquerque,Albuquerque,446,444,Yes under Community Eligibility Option (CEO),false
Carlsbad Early College High,Carlsbad,Carlsbad,200,20,Yes under Community Eligibility Option (CEO),false
Carlsbad Enrichment Center,Carlsbad,Carlsbad,170,62,No,false
Carlsbad High,Carlsbad,Carlsbad,1685,370,Yes under Community Eligibility Option (CEO),true
Carlsbad Intermediate School - Pr Leyva Campus,Carlsbad,Carlsbad,908,197,Yes under Community Eligibility Option (CEO),false
Carlsbad Sixth Grade Academy - Alta Vista Campus,Carlsbad,Carlsbad,740,254,Yes under Community Eligibility Option (CEO),false
Carrizozo Elementary,Carrizozo,Carrizozo,72,72,Yes under Community Eligibility Option (CEO),false
Carrizozo High,Carrizozo,Carrizozo,47,47,Yes under Community Eligibility Option (CEO),true
Carrizozo Middle,Carrizozo,Carrizozo,25,25,Yes under Community Eligibility Option (CEO),true
Catherine A. Miller Elementary,Gallup,Church Rock,317,277,Yes under Community Eligibility Option (CEO),false
Caton Middle,Eunice,Eunice,170,93,Yes under Community Eligibility Option (CEO),true
Centennial High School,Las Cruces,Las Cruces,1713,1712,Yes under Community Eligibility Option (CEO),true
Central Elementary,Artesia,Artesia,149,149,Yes under Community Eligibility Option (CEO),false
Central Elementary,Belen,Belen,166,165,Yes under Community Eligibility Option (CEO),false
Central Elementary,Las Cruces,Las Cruces,182,182,Yes under Community Eligibility Option (CEO),false
Central Elementary,Cobre,Santa Clara,133,133,Yes under Community Eligibility Option (CEO),false
Central Nm Corrections,Nm Corrections,Los Lunas,1,,No,false
Central Primary,Bloomfield,Bloomfield,433,433,Yes under Community Eligibility Option (CEO),false
Century Alt High,Los Lunas,Los Lunas,353,351,Yes under Community Eligibility Option (CEO),true
Cesar Chavez Community School,Cesar Chavez Community School,Albuquerque,181,181,Yes under Community Eligibility Option (CEO),true
Cesar Chavez Elementary,Las Cruces,Las Cruces,492,492,Yes under Community Eligibility Option (CEO),false
Cesar Chavez Elementary,Santa Fe,Santa Fe,290,290,Yes under Community Eligibility Option (CEO),false
Chama Elementary,Chama Valley,Chama,52,52,Yes under Community Eligibility Option (CEO),false
Chamisa Elementary,Los Alamos,White Rock,301,40,Yes participating without using any Provision or the CEO,false
Chamiza Elementary,Albuquerque,Albuquerque,249,263,Yes under Community Eligibility Option (CEO),false
Chaparral Elementary,Albuquerque,Albuquerque,523,520,Yes under Community Eligibility Option (CEO),false
Chaparral Elementary,Gadsden,Chaparral,437,437,Yes under Community Eligibility Option (CEO),false
Chaparral Elementary,Deming,Deming,377,367,Yes under Community Eligibility Option (CEO),false
