school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Voluntown Elementary School,Voluntown School District,Voluntown,216,79,Yes participating without using any Provision or the CEO
W. B. Sweeney School,Windham School District,Willimantic,212,179,Yes under Community Eligibility Option (CEO)
W. F. Kaynor Technical High School,Connecticut Technical Education and Career System,Waterbury,831,430,Yes under Community Eligibility Option (CEO)
Waddell School,Manchester School District,Manchester,476,302,Yes under Community Eligibility Option (CEO)
Wakelee School,Wolcott School District,Wolcott,366,137,Yes participating without using any Provision or the CEO
Walsh School,Waterbury School District,Waterbury,350,303,Yes under Community Eligibility Option (CEO)
Walter A. Derynoski Elementary School,Southington School District,Southington,549,174,Yes participating without using any Provision or the CEO
Walter C. Polson Middle School,Madison School District,Madison,541,35,No
Waltersville School,Bridgeport School District,Bridgeport,432,416,Yes under Community Eligibility Option (CEO)
Warren Harding High School,Bridgeport School District,Bridgeport,1324,1176,Yes under Community Eligibility Option (CEO)
Warren School,Regional School District 20,Warren,54,18,Yes participating without using any Provision or the CEO
Washington Middle School,Meriden School District,Meriden,536,463,Yes under Community Eligibility Option (CEO)
Washington Primary School,Regional School District 12,Washington Depot,156,29,Yes participating without using any Provision or the CEO
Washington School,Waterbury School District,Waterbury,284,228,Yes under Community Eligibility Option (CEO)
Washington School,West Haven School District,West Haven,321,216,Yes under Community Eligibility Option (CEO)
Waterbury Arts Magnet School,Waterbury School District,Waterbury,820,558,Yes under Community Eligibility Option (CEO)
Waterbury Career Academy,Waterbury School District,Waterbury,709,553,Yes under Community Eligibility Option (CEO)
Waterford High School,Waterford School District,Waterford,713,218,Yes participating without using any Provision or the CEO
Watertown High School,Watertown School District,Watertown,693,280,Yes participating without using any Provision or the CEO
Weaver High School,Hartford School District,Hartford,721,607,Yes under Community Eligibility Option (CEO)
Webster Hill School,West Hartford School District,West Hartford,332,117,Yes participating without using any Provision or the CEO
Webster Micro Society Magnet School,Hartford School District,Hartford,626,415,Yes under Community Eligibility Option (CEO)
Wells Road Intermediate School,Granby School District,Granby,384,67,Yes participating without using any Provision or the CEO
Wendell L. Cross School,Waterbury School District,Waterbury,606,435,Yes under Community Eligibility Option (CEO)
Wequonnoc Magnet School,Norwich School District,Taftville,197,168,Yes under Community Eligibility Option (CEO)
Wesley School,Middletown School District,Middletown,214,75,Yes under Community Eligibility Option (CEO)
West Bristol School,Bristol School District,Bristol,833,472,Yes under Community Eligibility Option (CEO)
West District School,Farmington School District,Unionville,357,59,Yes participating without using any Provision or the CEO
West Haven High School,West Haven School District,West Haven,1813,947,Yes under Community Eligibility Option (CEO)
West Hill School,Rocky Hill School District,Rocky Hill,392,68,Yes participating without using any Provision or the CEO
West Middle School,Hartford School District,Hartford,289,247,Yes under Community Eligibility Option (CEO)
West Rocks Middle School,Norwalk School District,Norwalk,657,353,Yes under Community Eligibility Option (CEO)
West School,New Canaan School District,New Canaan,481,,No
West Shore Middle School,Milford School District,Milford,394,156,Yes participating without using any Provision or the CEO
West Side Middle School,Waterbury School District,Waterbury,848,697,Yes under Community Eligibility Option (CEO)
West Stafford School,Stafford School District,Stafford Springs,176,70,Yes under Community Eligibility Option (CEO)
West Vine Street School,Stonington School District,Pawcatuck,342,138,Yes participating without using any Provision or the CEO
West Woods School,Hamden School District,Hamden,317,89,Yes participating without using any Provision or the CEO
West Woods Upper Elementary School,Farmington School District,Farmington,676,137,Yes participating without using any Provision or the CEO
Westbrook High School,Westbrook School District,Westbrook,166,78,Yes participating without using any Provision or the CEO
Westbrook Middle School,Westbrook School District,Westbrook,126,53,Yes participating without using any Provision or the CEO
Western Ct Academy of International Studies Elementary Magne,Danbury School District,Danbury,330,157,Yes under Community Eligibility Option (CEO)
Western Middle School,Greenwich School District,Greenwich,563,218,Yes participating without using any Provision or the CEO
Western School,Naugatuck School District,Naugatuck,242,142,Yes under Community Eligibility Option (CEO)
Westhill High School,Stamford School District,Stamford,2224,1191,Yes under Community Eligibility Option (CEO)
Weston High School,Weston School District,Weston,691,12,No
Weston Intermediate School,Weston School District,Weston,478,13,No
Weston Middle School,Weston School District,Weston,474,9,No
Westover School,Stamford School District,Stamford,624,375,Yes under Community Eligibility Option (CEO)
Westside Middle School Academy,Danbury School District,Danbury,736,399,Yes under Community Eligibility Option (CEO)
Wethersfield High School,Wethersfield School District,Wethersfield,1146,297,Yes under Community Eligibility Option (CEO)
Wexler/Grant Community School,New Haven School District,New Haven,194,178,Yes under Community Eligibility Option (CEO)
Wheeler High School,North Stonington School District,North Stonington,344,64,Yes participating without using any Provision or the CEO
Whisconier Middle School,Brookfield School District,Brookfield,595,143,Yes participating without using any Provision or the CEO
Whiting Lane School,West Hartford School District,West Hartford,379,138,Yes participating without using any Provision or the CEO
Wilbur Cross High School,New Haven School District,New Haven,1742,1318,Yes under Community Eligibility Option (CEO)
Wilbur Cross School,Bridgeport School District,Bridgeport,318,281,Yes under Community Eligibility Option (CEO)
Wilby High School,Waterbury School District,Waterbury,1196,1016,Yes under Community Eligibility Option (CEO)
Wilcoxson School,Stratford School District,Stratford,318,109,Yes participating without using any Provision or the CEO
William H. Hatton Elementary School,Southington School District,Southington,320,102,Yes participating without using any Provision or the CEO
William J. Johnston Middle School,Colchester School District,Colchester,452,101,Yes participating without using any Provision or the CEO
William M. Strong Elementary School,Southington School District,Plantsville,294,71,Yes participating without using any Provision or the CEO
Wilton High School,Wilton School District,Wilton,1202,76,No
Windermere School,Ellington School District,Ellington,627,164,Yes participating without using any Provision or the CEO
Windham Center School,Windham School District,Windham,176,137,Yes under Community Eligibility Option (CEO)
Windham High School,Windham School District,Willimantic,633,453,Yes under Community Eligibility Option (CEO)
Windham Middle School,Windham School District,Willimantic,583,445,Yes under Community Eligibility Option (CEO)
Windham Technical High School,Connecticut Technical Education and Career System,Willimantic,510,215,Yes under Community Eligibility Option (CEO)
Windsor High School,Windsor School District,Windsor,1095,561,Yes participating without using any Provision or the CEO
Windsor Locks High School,Windsor Locks School District,Windsor Locks,383,172,Yes under Community Eligibility Option (CEO)
Windsor Locks Middle School,Windsor Locks School District,Windsor Locks,314,154,Yes under Community Eligibility Option (CEO)
Wintergreen Interdistrict Magnet School,Area Cooperative Educational Services,North Haven,509,277,Yes under Community Eligibility Option (CEO)
Winthrop STEM Elementary Magnet School,New London School District,New London,449,332,Yes under Community Eligibility Option (CEO)
Wintonbury Early Childhood Magnet School,Bloomfield School District,Bloomfield,289,97,Yes under Community Eligibility Option (CEO)
Wish Museum School,Hartford School District,Hartford,297,259,Yes under Community Eligibility Option (CEO)
Wolcott High School,Wolcott School District,Wolcott,611,189,Yes participating without using any Provision or the CEO
Wolcott School,West Hartford School District,West Hartford,354,126,Yes participating without using any Provision or the CEO
Wolfpit Integrated Arts Elementary School,Norwalk School District,Norwalk,341,128,Yes under Community Eligibility Option (CEO)
Woodbury Middle School,Regional School District 14,Woodbury,300,76,Yes participating without using any Provision or the CEO
Woodland Regional High School,Regional School District 16,Beacon Falls,571,118,Yes participating without using any Provision or the CEO
Woodrow Wilson School,Waterbury School District,Waterbury,415,353,Yes under Community Eligibility Option (CEO)
Woodside Intermediate School,Cromwell School District,Cromwell,440,130,Yes participating without using any Provision or the CEO
Woodstock Elementary School,Woodstock School District,Woodstock,391,90,Yes participating without using any Provision or the CEO
Woodstock Middle School,Woodstock School District,Woodstock,360,96,Yes participating without using any Provision or the CEO
Worthington Hooker School,New Haven School District,New Haven,420,153,Yes under Community Eligibility Option (CEO)
Wrinn Integrated Preschool - Hes,Southington School District,Southington,59,18,No
Wrinn Integrated Preschool - Ses,Southington School District,Plantsville,62,17,No
Zaya A. Oshana Elementary School,Southington School District,Southington,235,58,Yes participating without using any Provision or the CEO
