school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Avon Middle School North,Avon Community School Corp,Avon,929,442,Yes participating without using any Provision or the CEO,false
Avon Middle School South,Avon Community School Corp,Avon,821,398,Yes participating without using any Provision or the CEO,false
Avondale Meadows Academy,Avondale Meadows Academy,Indianapolis,332,311,Yes under Community Eligibility Option (CEO),false
Avondale Meadows Middle School,Avondale Meadows Middle School,Indianapolis,192,183,Yes under Community Eligibility Option (CEO),true
Bailly Elementary School,Duneland School Corporation,Chesterton,374,143,Yes participating without using any Provision or the CEO,false
Bailly Middle School,Gary Community School Corp,Gary,355,213,Yes under Community Eligibility Option (CEO),true
Bainbridge Elementary School,North Putnam Community Schools,Bainbridge,456,172,Yes participating without using any Provision or the CEO,false
Banneker Elementary at Marquette,Gary Community School Corp,Gary,293,190,Yes under Community Eligibility Option (CEO),false
Barker Middle School,Michigan City Area Schools,Michigan City,390,270,Yes under Community Eligibility Option (CEO),true
Barr Reeve Elementary School,Barr-Reeve Community Schools Inc,Montgomery,507,159,Yes participating without using any Provision or the CEO,false
Barr Reeve Middle/High School,Barr-Reeve Community Schools Inc,Montgomery,522,136,Yes participating without using any Provision or the CEO,false
Batesville High School,Batesville Community School Corp,Batesville,681,168,Yes participating without using any Provision or the CEO,false
Batesville Intermediate School,Batesville Community School Corp,Batesville,490,152,Yes participating without using any Provision or the CEO,false
Batesville Middle School,Batesville Community School Corp,Batesville,507,157,Yes participating without using any Provision or the CEO,false
Batesville Primary School,Batesville Community School Corp,Batesville,542,165,Yes participating without using any Provision or the CEO,false
Battell Elementary School,School City of Mishawaka,Mishawaka,291,126,Yes under Community Eligibility Option (CEO),false
Battle Ground Elementary School,Tippecanoe School Corp,Battle Ground,652,237,Yes participating without using any Provision or the CEO,false
Battle Ground Middle School,Tippecanoe School Corp,West Lafeyette,712,231,Yes participating without using any Provision or the CEO,false
Beacon Online Academy of Indiana at Madison-Grant,Madison-Grant United School Corp,Fairmount,83,12,No,false
Beardsley Elementary School,Elkhart Community Schools,Elkhart,356,245,Yes under Community Eligibility Option (CEO),false
Bedford Middle School,North Lawrence Com Schools,Bedford,518,306,Yes participating without using any Provision or the CEO,true
Bedford-North Lawrence High School,North Lawrence Com Schools,Bedford,1268,680,Yes participating without using any Provision or the CEO,true
Beech Grove Middle School,Beech Grove City Schools,Beech Grove,440,243,Yes under Community Eligibility Option (CEO),true
Beech Grove Sr High School,Beech Grove City Schools,Beech Grove,914,468,Yes under Community Eligibility Option (CEO),true
Beiger Elementary School,School City of Mishawaka,Mishawaka,504,151,Yes under Community Eligibility Option (CEO),false
Beiriger Elementary School,Griffith Public Schools,Griffith,426,255,Yes participating without using any Provision or the CEO,false
Believe Circle City High School,BELIEVE Circle City High School,Indianapolis,269,3,Yes under Community Eligibility Option (CEO),false
Bell Intermediate Academy,MSD Martinsville Schools,Martinsville,524,274,Yes participating without using any Provision or the CEO,false
Bellmont Elementary,North Adams Community Schools,Decatur,684,375,Yes under Community Eligibility Option (CEO),false
Bellmont Middle School,North Adams Community Schools,Decatur,274,130,Yes under Community Eligibility Option (CEO),true
Bellmont Senior High School,North Adams Community Schools,Decatur,613,199,Yes participating without using any Provision or the CEO,false
Belzer Middle School,MSD Lawrence Township,Indianapolis,1119,715,Yes under Community Eligibility Option (CEO),true
Ben Davis High School,MSD Wayne Township,Indianapolis,3315,2292,Yes under Community Eligibility Option (CEO),true
Ben Davis Ninth Grade Center,MSD Wayne Township,Indianapolis,1243,842,Yes under Community Eligibility Option (CEO),true
Ben Davis University High School,MSD Wayne Township,Indianapolis,375,276,Yes under Community Eligibility Option (CEO),true
Benjamin Bosse High School,Evansville Vanderburgh School Corp,Evansville,868,577,Yes under Community Eligibility Option (CEO),true
Benjamin Franklin Elem School,Vigo County School Corp,Terre Haute,441,423,Yes participating without using any Provision or the CEO,false
Benjamin Franklin Elementary Sch,Vincennes Community School Corp,Vincennes,413,188,Yes under Community Eligibility Option (CEO),false
Benjamin Franklin Middle School,Valparaiso Community Schools,Valparaiso,823,202,Yes participating without using any Provision or the CEO,false
Benjamin Harrison Elementary Sch,School City of East Chicago,East Chicago,400,296,Yes under Community Eligibility Option (CEO),false
Benjamin Harrison School 2 Center for Inquiry,Indianapolis Public Schools,Indianapolis,303,73,Yes under Community Eligibility Option (CEO),false
Benjamin Rush Middle School,Rush County Schools,Rushville,300,161,Yes participating without using any Provision or the CEO,true
Benton Central Jr-Sr High School,Benton Community School Corp,Oxford,792,411,Yes participating without using any Provision or the CEO,true
