school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Prairie Grove Elementary School,Jesup Comm School District,Hazelton,23,3,Yes participating without using any Provision or the CEO,false
Prairie Heights Elementary School,College Comm School District,Cedar Rapids,403,162,Yes participating without using any Provision or the CEO,false
Prairie High School,College Comm School District,Cedar Rapids,1766,526,Yes participating without using any Provision or the CEO,false
Prairie Hill Elementary School,College Comm School District,Cedar Rapids,466,164,Yes participating without using any Provision or the CEO,false
Prairie Point,College Comm School District,Cedar Rapids,868,326,Yes participating without using any Provision or the CEO,false
Prairie Ridge Elementary,College Comm School District,Cedar Rapids,438,152,Yes participating without using any Provision or the CEO,false
Prairie Ridge Middle School,Ankeny Comm School District,Ankeny,1004,177,Yes participating without using any Provision or the CEO,false
Prairie Trail Elementary,Ankeny Comm School District,Ankeny,526,31,Yes participating without using any Provision or the CEO,false
Prairie View Elementary School,College Comm School District,Cedar Rapids,430,153,Yes participating without using any Provision or the CEO,false
Prairie West Elementary,Waverly-Shell Rock Comm School District,Waverly,252,59,Yes participating without using any Provision or the CEO,false
Prairieview School,Waukee Comm School District,Waukee,539,77,Yes participating without using any Provision or the CEO,false
Prescott Elementary School,Dubuque Comm School District,Dubuque,352,287,Yes under Community Eligibility Option (CEO),false
Radiant Elementary School,Waukee Comm School District,Urbandale,273,83,Yes participating without using any Provision or the CEO,false
Readlyn Elementary School,Wapsie Valley Comm School District,Readlyn,107,22,Yes participating without using any Provision or the CEO,false
Red Oak Early Childhood Center,Red Oak Comm School District,Red Oak,51,27,Yes participating without using any Provision or the CEO,false
Red Oak Junior/Senior High School,Red Oak Comm School District,Red Oak,420,205,Yes participating without using any Provision or the CEO,true
Remsen-Union Elementary School,Remsen-Union Comm School District,Remsen,123,39,Yes participating without using any Provision or the CEO,false
Remsen-Union Middle School,Remsen-Union Comm School District,Remsen,189,53,Yes participating without using any Provision or the CEO,false
Riceville Elementary School,Riceville Comm School District,Riceville,226,103,Yes participating without using any Provision or the CEO,false
Riceville High School,Riceville Comm School District,Riceville,205,81,Yes participating without using any Provision or the CEO,false
Richard O. Jacobson Elementary School,Belmond-Klemme Comm School District,Belmond,362,209,Yes participating without using any Provision or the CEO,false
Ridge View High School,Galva-Holstein Comm School District,Holstein,242,88,Yes participating without using any Provision or the CEO,false
River Valley Elementary,River Valley Comm School District,Washta,154,82,Yes participating without using any Provision or the CEO,false
River Valley Junior- Senior High School,River Valley Comm School District,Correctionville,137,55,Yes participating without using any Provision or the CEO,false
River Woods Elementary School,Des Moines Independent Comm School District,Des Moines,493,428,Yes under Community Eligibility Option (CEO),false
Riverbend Middle School,Iowa Falls Comm School District,Iowa Falls,257,106,Yes participating without using any Provision or the CEO,true
Riverdale Heights Elem School,Pleasant Valley Comm School District,Bettendorf,628,125,Yes participating without using any Provision or the CEO,false
Riverside Elementary School,Sioux City Comm School District,Sioux City,227,165,Yes participating without using any Provision or the CEO,false
Riverside Middle/Senior High School,Riverside Comm School District,Oakland,365,127,Yes participating without using any Provision or the CEO,false
Robert Blue School,Eagle Grove Comm School District,Eagle Grove,268,175,Yes under Community Eligibility Option (CEO),true
Robert Lucas Elementary School,Iowa City Comm School District,Iowa City,245,121,Yes participating without using any Provision or the CEO,false
Rock Creek Elementary,Ankeny Comm School District,Ankeny,639,169,Yes participating without using any Provision or the CEO,false
Rock Run Elementary,Iowa Falls Comm School District,Iowa Falls,292,117,Yes participating without using any Provision or the CEO,false
Rock Valley Elementary School,Rock Valley Comm School District,Rock Valley,370,254,Yes participating without using any Provision or the CEO,false
Rock Valley High School,Rock Valley Comm School District,Rock Valley,242,153,Yes participating without using any Provision or the CEO,false
Rock Valley Middle School,Rock Valley Comm School District,Rock Valley,195,122,Yes participating without using any Provision or the CEO,true
Rock Valley Pre-School,Rock Valley Comm School District,Rovk Valley,77,25,Yes participating without using any Provision or the CEO,false
Rockford Junior-Senior High School,Rudd-Rockford-Marble Rk Comm School District,Rockford,173,85,Yes participating without using any Provision or the CEO,false
Rogers Elementary School,Marshalltown Comm School District,Marshalltown,253,218,Yes under Community Eligibility Option (CEO),false
Roland-Story Elementary School,Roland-Story Comm School District,Story City,446,72,Yes participating without using any Provision or the CEO,false
Roland-Story High School,Roland-Story Comm School District,Story City,317,57,Yes participating without using any Provision or the CEO,false
Roland-Story Middle School,Roland-Story Comm School District,Roland,331,68,Yes participating without using any Provision or the CEO,false
Roosevelt Creative Corridor Business Academy,Cedar Rapids Comm School District,Cedar Rapids,484,344,Yes under Community Eligibility Option (CEO),true
