school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Foxbank Elementary,Berkeley 01,Moncks Corner,1126,,Yes participating without using any Provision or the CEO,false
Frances F. Mack Intermediate,Lexington 04,Gaston,515,,Yes under Community Eligibility Option (CEO),false
Furman Middle,Sumter 01,Sumter,700,,Yes under Community Eligibility Option (CEO),true
Gadsden Elementary,Richland 01,Gadsden,133,,Yes under Community Eligibility Option (CEO),false
Gaffney High,Cherokee 01,Gaffney,1827,,Yes participating without using any Provision or the CEO,true
Gaffney Middle,Cherokee 01,Gaffney,851,,Yes under Community Eligibility Option (CEO),true
Gallman Elementary,Newberry 01,Newberry,408,,Yes participating without using any Provision or the CEO,false
Gateway Elementary,Greenville 01,Travelers Rest,659,,Yes under Community Eligibility Option (CEO),false
Geiger Elementary,Fairfield 01,Ridgeway,262,,Yes under Community Eligibility Option (CEO),false
Georgetown High,Georgetown 01,Georgetown,918,,Yes participating without using any Provision or the CEO,true
Georgetown Middle,Georgetown 01,Georgetown,671,,Yes under Community Eligibility Option (CEO),true
Gilbert Elementary,Lexington 01,Gilbert,823,,Yes participating without using any Provision or the CEO,false
Gilbert High,Lexington 01,Gilbert,1138,,Yes participating without using any Provision or the CEO,false
Gilbert Middle,Lexington 01,Gilbert,804,,Yes participating without using any Provision or the CEO,false
Glenview Middle,Anderson 05,Anderson,677,,Yes participating without using any Provision or the CEO,true
Global Academy of Sc,Limestone Charters Association,Spartanburg,598,,Yes participating without using any Provision or the CEO,false
Gloverville Elementary,Aiken 01,Gloverville,350,,Yes under Community Eligibility Option (CEO),false
Gold Hill Elementary,York 04,Tega Cay,815,,Yes participating without using any Provision or the CEO,false
Gold Hill Middle,York 04,Tega Cay,877,,Yes participating without using any Provision or the CEO,false
Goose Creek Elementary,Berkeley 01,Goose Creek,923,,Yes under Community Eligibility Option (CEO),false
Goose Creek High,Berkeley 01,Goose Creek,1973,,Yes participating without using any Provision or the CEO,false
Gordon Elementary,Dillon 04,Dillon,351,,Yes under Community Eligibility Option (CEO),false
Goucher Charter Academy,Limestone Charters Association,Gaffney,244,,Yes participating without using any Provision or the CEO,false
Graniteville Elementary,Aiken 01,Graniteville,417,,Yes under Community Eligibility Option (CEO),false
Grassy Pond Elementary,Cherokee 01,Gaffney,519,,Yes participating without using any Provision or the CEO,false
Gray Collegiate Academy,Charter Institute at Erskine,West Columbia,935,,Yes participating without using any Provision or the CEO,false
Gray Court-Owings Elementary/Middle,Laurens 55,Gray Court,715,,Yes under Community Eligibility Option (CEO),true
Great Falls Elementary,Chester 01,Great Falls,335,,Yes under Community Eligibility Option (CEO),false
Great Falls High,Chester 01,Great Falls,375,,Yes participating without using any Provision or the CEO,true
Greeleyville STEAM Academy,Williamsburg 01,Greeleyville,222,,Yes under Community Eligibility Option (CEO),false
Green Charter School Greenville,SC Public Charter School District,Greenville,998,,Yes participating without using any Provision or the CEO,false
Green Charter School Lowcountry,SC Public Charter School District,N Charleston,301,,Yes participating without using any Provision or the CEO,false
Green Charter School Midlands,SC Public Charter School District,Irmo,258,,Yes participating without using any Provision or the CEO,true
Green Charter School Simpsonville,SC Public Charter School District,Greenville,367,,Yes participating without using any Provision or the CEO,false
Green Charter School Spartanburg,SC Public Charter School District,Spartanburg,412,,Yes participating without using any Provision or the CEO,false
Green Sea Floyds Elementary,Horry 01,Green Sea,560,,Yes under Community Eligibility Option (CEO),false
Green Sea Floyds High,Horry 01,Green Sea,693,,Yes under Community Eligibility Option (CEO),true
Green Upstate High School Greenville,SC Public Charter School District,Simpsonville,390,,Yes participating without using any Provision or the CEO,false
Greenbrier Elementary,Greenville 01,Greenville,876,,Yes under Community Eligibility Option (CEO),false
Greendale Elementary,Aiken 01,New Ellenton,333,,Yes under Community Eligibility Option (CEO),false
Greenview Child Development Center,Greenville 01,Greenville,444,,Yes under Community Eligibility Option (CEO),false
Greenville Middle Academy,Greenville 01,Greenville,736,,Yes under Community Eligibility Option (CEO),false
Greenville Senior High Academy,Greenville 01,Greenville,1730,,Yes under Community Eligibility Option (CEO),false
Greenville Technical Charter High School,SC Public Charter School District,Greenville,530,,Yes participating without using any Provision or the CEO,false
Greenwood Charter Academy,Charter Institute at Erskine,Greenwood,432,,Yes participating without using any Provision or the CEO,false
Greenwood Elementary,Florence 01,Florence,530,,Yes under Community Eligibility Option (CEO),false
Greenwood High,Greenwood 50,Greenwood,1724,,Yes under Community Eligibility Option (CEO),true
Greer High,Greenville 01,Greer,1397,,Yes under Community Eligibility Option (CEO),false
Greer Middle,Greenville 01,Greer,1038,,Yes under Community Eligibility Option (CEO),true
Greer Middle College Charter High,SC Public Charter School District,Taylors,535,,Yes participating without using any Provision or the CEO,false
Greg Mathis Charter High,Charleston 01,North Charleston,71,,Yes under Community Eligibility Option (CEO),true
Gregg Middle,Dorchester 02,Summerville,810,,Yes participating without using any Provision or the CEO,false
Griggs Road Elementary,York 02,Clover,510,,Yes participating without using any Provision or the CEO,false
Grove Elementary,Greenville 01,Piedmont,622,,Yes under Community Eligibility Option (CEO),false
Guinyard-Butler Middle,Barnwell,Barnwell,335,,Yes under Community Eligibility Option (CEO),true
H. B. Rhame Elementary,Richland 01,Columbia,418,,Yes under Community Eligibility Option (CEO),false
H. E. Corley Elementary,Lexington 05,Irmo,557,,Yes participating without using any Provision or the CEO,false
H. E. McCracken Middle,Beaufort 01,Bluffton,846,,Yes participating without using any Provision or the CEO,false
Hagood Elementary,Pickens 01,Pickens,567,,Yes participating without using any Provision or the CEO,false
Hammond Hill Elementary,Aiken 01,North Augusta,706,,Yes participating without using any Provision or the CEO,false
Hampton County High School,Hampton,Varnville,617,,Yes under Community Eligibility Option (CEO),false
Hampton Elementary,Hampton,Hampton,275,,Yes under Community Eligibility Option (CEO),false
Hanahan Elementary,Berkeley 01,Hanahan,957,,Yes participating without using any Provision or the CEO,false
Hanahan High,Berkeley 01,Hanahan,1061,,Yes participating without using any Provision or the CEO,false
Hanahan Middle,Berkeley 01,Hanahan,799,,Yes participating without using any Provision or the CEO,false
Hand Middle,Richland 01,Columbia,755,,Yes under Community Eligibility Option (CEO),true
Hannah Pamplico High School,Florence 02,Pamplico,332,,Yes participating without using any Provision or the CEO,false
Hannah-Pamplico Elementary/Middle School,Florence 02,Pamplico,782,,Yes under Community Eligibility Option (CEO),false
Harbison West Elementary,Lexington 05,Columbia,510,,Yes under Community Eligibility Option (CEO),false
Harbor View Elementary,Charleston 01,Charleston,621,,Yes participating without using any Provision or the CEO,false
Hardeeville Elementary,Jasper 01,Hardeeville,691,,Yes under Community Eligibility Option (CEO),false
Hardeeville Junior /Senior High,Jasper 01,Hardeeville,696,,Yes under Community Eligibility Option (CEO),false
Harleyville Elementary,Dorchester 04,Dorchester,248,,Yes under Community Eligibility Option (CEO),false
Harold C. Johnson Elementary,York 01,York,388,,Yes under Community Eligibility Option (CEO),false
Harrisburg Elementary,Lancaster 01,Indian Land,1161,,Yes participating without using any Provision or the CEO,false
Hartsville High,Darlington 01,Hartsville,1129,,Yes under Community Eligibility Option (CEO),true
Hartsville Middle,Darlington 01,Hartsville,801,,Yes under Community Eligibility Option (CEO),true
Haut Gap Middle,Charleston 01,Johns Island,412,,Yes under Community Eligibility Option (CEO),true
Hcs Early College High,Horry 01,Conway,360,,Yes participating without using any Provision or the CEO,true
Hcs Scholars Academy High,Horry 01,Conway,209,,Yes participating without using any Provision or the CEO,false
Heartwood Community School,SC Public Charter School District,Ridegland,87,,Yes participating without using any Provision or the CEO,false
Heath Springs Elementary,Lancaster 01,Heath Springs,297,,Yes participating without using any Provision or the CEO,false
Hemingway Elementary,Williamsburg 01,Hemingway,269,,Yes under Community Eligibility Option (CEO),false
Hemingway High,Williamsburg 01,Hemingway,189,,Yes under Community Eligibility Option (CEO),true
Hemingway Mb Lee Middle,Williamsburg 01,Hemingway,131,,Yes participating without using any Provision or the CEO,true
Hendersonville Elementary,Colleton 01,Walterboro,324,,Yes under Community Eligibility Option (CEO),false
Henry E. Bonner Elementary,Berkeley 01,Moncks Corner,808,,Yes under Community Eligibility Option (CEO),false
Henry L. Sneed Middle,Florence 01,Florence,634,,Yes participating without using any Provision or the CEO,true
Henry Timrod Elementary,Florence 01,Florence,413,,Yes under Community Eligibility Option (CEO),false
Herbert A. Wood Elementary,Lexington 02,West Columbia,938,,Yes under Community Eligibility Option (CEO),false
Heritage Elementary,Greenville 01,Travelers Rest,547,,Yes under Community Eligibility Option (CEO),false
Heron Virtual Academy of South Carolina,Charter Institute at Erskine,Greenville,1439,,No,false
Heyward Gibbes Middle,Richland 01,Columbia,252,,Yes under Community Eligibility Option (CEO),true
Hickory Grove-Sharon Elementary,York 01,Hickory Grove,401,,Yes participating without using any Provision or the CEO,false
Hickory Tavern Elementary/Middle,Laurens 55,Gray Court,623,,Yes under Community Eligibility Option (CEO),true
High Hills Elementary,Sumter 01,Shaw Air Force Base,435,,Yes under Community Eligibility Option (CEO),false
High Point Academy,SC Public Charter School District,Spartanburg,1208,,Yes participating without using any Provision or the CEO,true
Highland Springs Middle,Aiken 01,North Augusta,534,,Yes under Community Eligibility Option (CEO),false
Hillcrest High,Greenville 01,Simpsonville,1894,,Yes under Community Eligibility Option (CEO),false
Hillcrest Middle,Sumter 01,Dalzell,365,,Yes under Community Eligibility Option (CEO),true
Hillcrest Middle,Greenville 01,Simpsonville,989,,Yes under Community Eligibility Option (CEO),false
Hilton Head Island Early Childhood Center,Beaufort 01,Hilton Head Island,301,,Yes participating without using any Provision or the CEO,false
Hilton Head Island Elementary,Beaufort 01,Hilton Head Island,702,,Yes participating without using any Provision or the CEO,false
Hilton Head Island High,Beaufort 01,Hilton Head Island,1265,,Yes participating without using any Provision or the CEO,false
Hilton Head Island Middle,Beaufort 01,Hilton Head Island,778,,Yes participating without using any Provision or the CEO,true
Hilton Head Island School for the Creative Arts,Beaufort 01,Hilton Head Island,496,,Yes participating without using any Provision or the CEO,false
Hodges Elementary,Greenwood 50,Hodges,349,,Yes under Community Eligibility Option (CEO),false
Hollis Academy,Greenville 01,Greenville,566,,Yes under Community Eligibility Option (CEO),false
Holly Hill Elementary,Orangeburg,Holly Hill,356,,Yes under Community Eligibility Option (CEO),false
Holly Springs-Motlow Elementary,Spartanburg 01,Campobello,503,,Yes participating without using any Provision or the CEO,false
Hollywood Elementary,Saluda 01,Saluda,403,,Yes under Community Eligibility Option (CEO),false
Homeland Park Primary,Anderson 05,Anderson,397,,Yes under Community Eligibility Option (CEO),false
Homewood Elementary,Horry 01,Conway,671,,Yes under Community Eligibility Option (CEO),false
Honea Path Elementary,Anderson 02,Honea Path,571,,Yes under Community Eligibility Option (CEO),false
Honea Path Middle,Anderson 02,Honea Path,278,,Yes participating without using any Provision or the CEO,true
Hopkins Elementary,Richland 01,Hopkins,284,,Yes under Community Eligibility Option (CEO),false
Hopkins Middle,Richland 01,Hopkins,458,,Yes under Community Eligibility Option (CEO),true
Horrell Hill Elementary,Richland 01,Hopkins,565,,Yes under Community Eligibility Option (CEO),false
Horse Creek Academy,Limestone Charters Association,Aiken,1392,,Yes participating without using any Provision or the CEO,false
Howe Hall Aims Elementary,Berkeley 01,Goose Creek,418,,Yes participating without using any Provision or the CEO,false
Hughes Academy of Science and Technology,Greenville 01,Greenville,999,,Yes under Community Eligibility Option (CEO),true
Hunley Park Elementary,Charleston 01,North Charleston,487,,Yes under Community Eligibility Option (CEO),false
Hunt Meadows Elementary,Anderson 01,Easley,555,,Yes participating without using any Provision or the CEO,false
Hunter Street Elementary,York 01,York,427,,Yes participating without using any Provision or the CEO,false
Hunter-Kinard-Tyler Elementary,Orangeburg,Neeses,179,,Yes under Community Eligibility Option (CEO),false
Hunter-Kinard-Tyler High,Orangeburg,Neeses,220,,Yes under Community Eligibility Option (CEO),false
Hyatt Park Elementary,Richland 01,Columbia,317,,Yes under Community Eligibility Option (CEO),false
Independence Elementary,York 03,Rock Hill,583,,Yes under Community Eligibility Option (CEO),false
India Hook Elementary,York 03,Rock Hill,495,,Yes participating without using any Provision or the CEO,false
Indian Land Elementary,Lancaster 01,Indian Land,1042,,Yes participating without using any Provision or the CEO,false
Indian Land High,Lancaster 01,Lancaster,1905,,Yes participating without using any Provision or the CEO,false
Indian Land Intermediate,Lancaster 01,Indian Land,1181,,Yes participating without using any Provision or the CEO,false
Indian Land Middle,Lancaster 01,Indian Land,1102,,Yes participating without using any Provision or the CEO,false
Inman Elementary,Spartanburg 01,Inman,565,,Yes under Community Eligibility Option (CEO),false
Inman Intermediate,Spartanburg 01,Inman,322,,Yes participating without using any Provision or the CEO,false
Irmo Elementary,Lexington 05,Irmo,487,,Yes participating without using any Provision or the CEO,false
Irmo High,Lexington 05,Columbia,1272,,Yes under Community Eligibility Option (CEO),true
Irmo Middle,Lexington 05,Columbia,992,,Yes under Community Eligibility Option (CEO),true
Iva Elementary,Anderson 03,Iva,383,,Yes under Community Eligibility Option (CEO),false
J. C. Lynch Elementary,Florence 03,Coward,353,,Yes under Community Eligibility Option (CEO),false
J. D. Lever Elementary,Aiken 01,Aiken,452,,Yes under Community Eligibility Option (CEO),false
J. L. Cain Elementary,Darlington 01,Darlington,533,,Yes under Community Eligibility Option (CEO),false
J. L. Mann High Academy,Greenville 01,Greenville,2013,,Yes under Community Eligibility Option (CEO),false
J. P. Thomas Elementary,Richland 01,Columbia,346,,Yes under Community Eligibility Option (CEO),false
J. Paul Truluck Creative Arts and Science Magnet,Florence 03,Lake City,385,,Yes under Community Eligibility Option (CEO),true
Jackson Creek Elementary,Richland 02,Columbia,551,,Yes under Community Eligibility Option (CEO),false
Jackson School,Kershaw 01,Camden,530,,Yes under Community Eligibility Option (CEO),false
Jackson STEM Middle,Aiken 01,Jackson,302,,Yes under Community Eligibility Option (CEO),false
James B. Edwards Elementary,Charleston 01,Mt. Pleasant,767,,Yes participating without using any Provision or the CEO,false
James Byrnes Freshman Academy,Spartanburg 05,Duncan,792,,Yes participating without using any Provision or the CEO,false
James F. Byrnes High,Spartanburg 05,Duncan,2391,,Yes participating without using any Provision or the CEO,false
James H. Hendrix Elementary,Spartanburg 02,Boiling Springs,709,,Yes participating without using any Provision or the CEO,false
James H. Spann Elementary,Dorchester 02,Summerville,577,,Yes participating without using any Provision or the CEO,false
James Island Charter High,Charleston 01,Charleston,1612,,Yes participating without using any Provision or the CEO,false
James Island Elementary,Charleston 01,Charleston,580,,Yes participating without using any Provision or the CEO,false
James M. Brown Elementary,Oconee 01,Walhalla,558,,Yes under Community Eligibility Option (CEO),false
James Simons Montessori,Charleston 01,Charleston,392,,Yes under Community Eligibility Option (CEO),true
Jane Edwards Elementary,Charleston 01,Edisto Island,92,,Yes under Community Eligibility Option (CEO),false
Jefferson Elementary,Chesterfield 01,Jefferson,329,,Yes under Community Eligibility Option (CEO),false
Jefferson Elementary,Aiken 01,Warrenville,572,,Yes under Community Eligibility Option (CEO),false
Jefferson Elementary,York 01,York,378,,Yes under Community Eligibility Option (CEO),false
Jennie Moore Elementary,Charleston 01,Mt. Pleasant,993,,Yes participating without using any Provision or the CEO,false
Jerry Zucker Middle School of Science,Charleston 01,North Charleston,513,,Yes under Community Eligibility Option (CEO),true
Jesse Boyd Elementary,Spartanburg 07,Spartanburg,549,,Yes participating without using any Provision or the CEO,false
Jesse S. Bobo Elementary,Spartanburg 06,Spartanburg,364,,Yes under Community Eligibility Option (CEO),false
Joanna-Woodson Elementary,Laurens 56,Joanna,293,,Yes under Community Eligibility Option (CEO),false
John C. Calhoun Elementary,Abbeville 60,Calhoun Falls,119,,Yes under Community Eligibility Option (CEO),false
John E. Ewing Middle,Cherokee 01,Gaffney,380,,Yes under Community Eligibility Option (CEO),true
John W. Moore Middle,Florence 01,Florence,1056,,Yes participating without using any Provision or the CEO,false
Johnakin Middle,Marion 10,Marion,395,,Yes under Community Eligibility Option (CEO),true
Johnsonville Elementary,Florence 05,Johnsonville,537,,Yes under Community Eligibility Option (CEO),false
Johnsonville High,Florence 05,Johnsonville,325,,Yes under Community Eligibility Option (CEO),false
Johnsonville Middle,Florence 05,Johnsonville,281,,Yes under Community Eligibility Option (CEO),true
Johnston Elementary,Edgefield 01,Johnston,276,,Yes participating without using any Provision or the CEO,false
Johnston-Edgefield-Trenton Middle,Edgefield 01,Johnston,394,,Yes participating without using any Provision or the CEO,true
Jonesville Elementary/Middle,Union 01,Jonesville,557,,Yes participating without using any Provision or the CEO,true
Joseph Keels Elementary,Richland 02,Columbia,465,,Yes under Community Eligibility Option (CEO),false
Joseph R. Pye Elementary,Dorchester 02,Ladson,775,,Yes participating without using any Provision or the CEO,false
Joseph S. Shanklin Elementary,Beaufort 01,Beaufort,416,,Yes under Community Eligibility Option (CEO),false
Kelly Edwards Elementary,Barnwell,Williston,296,,Yes under Community Eligibility Option (CEO),false
Kelly Mill Middle,Richland 02,Blythewood,979,,Yes participating without using any Provision or the CEO,true
Kelly Miller Elementary,Fairfield 01,Winnsboro,199,,Yes under Community Eligibility Option (CEO),false
Kenneth Gardner Leadership Academy,Williamsburg 01,Kingstree,362,,Yes under Community Eligibility Option (CEO),false
Kensington Elementary,Georgetown 01,Georgetown,548,,Yes under Community Eligibility Option (CEO),false
Keowee Elementary,Oconee 01,Seneca,305,,Yes participating without using any Provision or the CEO,false
Kershaw Elementary,Lancaster 01,Kershaw,512,,Yes under Community Eligibility Option (CEO),false
Killian Elementary,Richland 02,Columbia,699,,Yes under Community Eligibility Option (CEO),false
Kinard Elementary,York 02,Clover,463,,Yes participating without using any Provision or the CEO,false
Kings Town Elementary,York 04,Fort Mill,809,,Yes participating without using any Provision or the CEO,false
Kingsbury Elementary,Sumter 01,Sumter,514,,Yes under Community Eligibility Option (CEO),false
Kingston Elementary,Horry 01,Conway,517,,Yes participating without using any Provision or the CEO,false
Kingstree High,Williamsburg 01,Kingstree,681,,Yes under Community Eligibility Option (CEO),false
Kingstree Middle Magnet,Williamsburg 01,Kingstree,341,,Yes under Community Eligibility Option (CEO),true
Kirkland High,Dept Of Correction N04,Columbia,42,,Yes participating without using any Provision or the CEO,false
Knightsville Elementary,Dorchester 02,Summerville,833,,Yes participating without using any Provision or the CEO,false
L. B. Nelson Elementary,Richland 02,Columbia,541,,Yes participating without using any Provision or the CEO,false
L. E. Gable Middle,Spartanburg 06,Roebuck,760,,Yes participating without using any Provision or the CEO,false
L. W. Conder Elementary,Richland 02,Columbia,489,,Yes under Community Eligibility Option (CEO),false
La France Elementary,Anderson 04,Pendleton,450,,Yes participating without using any Provision or the CEO,false
Ladson Elementary,Charleston 01,Ladson,907,,Yes under Community Eligibility Option (CEO),false
Lady's Island Elementary,Beaufort 01,Beaufort,241,,Yes under Community Eligibility Option (CEO),false
Lady's Island Middle,Beaufort 01,Beaufort,338,,Yes under Community Eligibility Option (CEO),true
Laing Middle,Charleston 01,Mount Pleasant,986,,Yes participating without using any Provision or the CEO,false
Lake Carolina Elementary Lower Campus,Richland 02,Blythewood,531,,Yes participating without using any Provision or the CEO,false
Lake Carolina Elementary Upper Campus,Richland 02,Blythewood,523,,Yes participating without using any Provision or the CEO,false
Lake City Early Childhood Center,Florence 03,Lake City,357,,Yes under Community Eligibility Option (CEO),false
Lake City High,Florence 03,Lake City,492,,Yes under Community Eligibility Option (CEO),true
Lake Forest Elementary,Greenville 01,Greenville,829,,Yes under Community Eligibility Option (CEO),false
Lake Marion High School,Orangeburg,Santee,692,,Yes under Community Eligibility Option (CEO),false
Lake Marion Middle,Orangeburg,Santee,501,,Yes under Community Eligibility Option (CEO),false
Lake Murray Elementary,Lexington 05,Chapin,753,,Yes participating without using any Provision or the CEO,false
Lake Murray Elementary,Lexington 01,Lexington,813,,Yes participating without using any Provision or the CEO,false
Lake View Elementary,Dillon 04,Lake View,372,,Yes under Community Eligibility Option (CEO),false
Lake View High,Dillon 04,Lake View,483,,Yes under Community Eligibility Option (CEO),true
Lakes and Bridges Charter School,SC Public Charter School District,Easley,204,,Yes participating without using any Provision or the CEO,false
Lakeside Middle,Lexington 01,Lexington,893,,Yes participating without using any Provision or the CEO,false
Lakeview Elementary,Greenwood 50,Greenwood,426,,Yes under Community Eligibility Option (CEO),false
Lakeview Middle,Greenville 01,Greenville,723,,Yes under Community Eligibility Option (CEO),true
Lakewood Elementary,Horry 01,Myrtle Beach,866,,Yes participating without using any Provision or the CEO,false
Lakewood High,Sumter 01,Sumter,1013,,Yes under Community Eligibility Option (CEO),true
Lamar High,Darlington 01,Lamar,268,,Yes under Community Eligibility Option (CEO),true
Lamar-Spaulding Elementary,Darlington 01,Lamar,496,,Yes under Community Eligibility Option (CEO),false
Lambs Elementary,Charleston 01,North Charleston,580,,Yes under Community Eligibility Option (CEO),false
Lancaster High,Lancaster 01,Lancaster,1390,,Yes participating without using any Provision or the CEO,true
Landrum High,Spartanburg 01,Campobello,526,,Yes participating without using any Provision or the CEO,false
Landrum Middle,Spartanburg 01,Landrum,218,,Yes participating without using any Provision or the CEO,true
Langford Elementary,Richland 02,Blythewood,631,,Yes participating without using any Provision or the CEO,false
Langley-Bath-Clearwater Middle,Aiken 01,Warrenville,476,,Yes under Community Eligibility Option (CEO),true
Langston Charter Middle,Charter Institute at Erskine,Greenville,457,,Yes participating without using any Provision or the CEO,false
Larne Elementary,York 02,Clover,574,,Yes participating without using any Provision or the CEO,false
Latta Elementary,Dillon 03,Latta,721,,Yes participating without using any Provision or the CEO,false
Latta High,Dillon 03,Latta,422,,Yes participating without using any Provision or the CEO,true
Latta Middle,Dillon 03,Latta,349,,Yes participating without using any Provision or the CEO,true
Laurel Hill Primary,Charleston 01,Mt. Pleasant,691,,Yes participating without using any Provision or the CEO,false
Laurens District 55 High,Laurens 55,Laurens,1434,,Yes under Community Eligibility Option (CEO),true
Laurens Elementary,Laurens 55,Laurens,465,,Yes under Community Eligibility Option (CEO),false
Laurens Middle,Laurens 55,Laurens,373,,Yes under Community Eligibility Option (CEO),true
Lead Academy,SC Public Charter School District,Greenville,403,,Yes participating without using any Provision or the CEO,true
League Academy,Greenville 01,Greenville,787,,Yes under Community Eligibility Option (CEO),false
Leaphart Elementary,Lexington 05,Columbia,483,,Yes under Community Eligibility Option (CEO),false
Learn4life High School-Charleston,SC Public Charter School District,N Charleston,169,,Yes participating without using any Provision or the CEO,false
Leavelle McCampbell Middle,Aiken 01,Graniteville,540,,Yes participating without using any Provision or the CEO,true
Lee Central High,Lee 01,Bishopville,402,,Yes under Community Eligibility Option (CEO),true
Lee Central Middle,Lee 01,Bishopville,288,,Yes under Community Eligibility Option (CEO),true
Lee High,Dept Of Correction N04,Bishopville,5,,Yes participating without using any Provision or the CEO,true
Legacy Early College,SC Public Charter School District,Greenville,1592,,Yes under Community Eligibility Option (CEO),true
Legion Collegiate Academy,Limestone Charters Association,Rock Hill,637,,Yes participating without using any Provision or the CEO,false
Lemira Elementary,Sumter 01,Sumter,342,,Yes under Community Eligibility Option (CEO),false
Leslie M. Stover Middle,Kershaw 01,Elgin,662,,Yes participating without using any Provision or the CEO,true
Lesslie Elementary,York 03,Rock Hill,461,,Yes participating without using any Provision or the CEO,false
Lewis High,Dept Of Correction N04,Rembert,7,,Yes participating without using any Provision or the CEO,true
Lewisville Elementary,Chester 01,Richburg,594,,Yes under Community Eligibility Option (CEO),false
Lewisville High,Chester 01,Richburg,431,,Yes under Community Eligibility Option (CEO),true
Lewisville Middle,Chester 01,Richburg,295,,Yes under Community Eligibility Option (CEO),true
Lexington Elementary,Lexington 01,Lexington,607,,Yes participating without using any Provision or the CEO,false
Lexington Four Early Childhood Center,Lexington 04,Swansea,495,,Yes under Community Eligibility Option (CEO),false
Lexington High,Lexington 01,Lexington,2536,,Yes participating without using any Provision or the CEO,false
Libertas Academy-Boiling Springs,Charter Institute at Erskine,Simpsonville,703,,Yes participating without using any Provision or the CEO,false
Liberty Elementary,Pickens 01,Liberty,470,,Yes under Community Eligibility Option (CEO),false
Liberty High,Pickens 01,Liberty,640,,Yes participating without using any Provision or the CEO,false
Liberty Middle,Pickens 01,Liberty,458,,Yes participating without using any Provision or the CEO,true
Liberty Primary,Pickens 01,Liberty,637,,Yes under Community Eligibility Option (CEO),false
Liberty STEAM Charter School,SC Public Charter School District,Sumter,730,,Yes participating without using any Provision or the CEO,false
Limestone-Central Elementary,Cherokee 01,Gaffney,436,,Yes under Community Eligibility Option (CEO),false
Little Mountain Elementary,Newberry 01,Little Mountain,367,,Yes under Community Eligibility Option (CEO),false
Lockett Elementary,Orangeburg,Branchville,239,,Yes under Community Eligibility Option (CEO),false
Logan Elementary,Richland 01,Columbia,237,,Yes under Community Eligibility Option (CEO),false
Lone Oak Elementary,Spartanburg 06,Spartanburg,336,,Yes under Community Eligibility Option (CEO),false
Long Cane Primary,Abbeville 60,Abbeville,368,,Yes under Community Eligibility Option (CEO),false
Long Middle,Chesterfield 01,Cheraw,406,,Yes under Community Eligibility Option (CEO),true
Longleaf Middle,Richland 02,Columbia,796,,Yes participating without using any Provision or the CEO,true
Loris Elementary,Horry 01,Loris,790,,Yes under Community Eligibility Option (CEO),false
Loris High,Horry 01,Loris,857,,Yes participating without using any Provision or the CEO,true
Loris Middle,Horry 01,Loris,725,,Yes under Community Eligibility Option (CEO),true
Lowcountry Acceleration Academy,SC Public Charter School District,N Charleston,619,,Yes participating without using any Provision or the CEO,false
Lowcountry Connection Academy,Charter Institute at Erskine,Summerville,743,,No,false
Lowcountry Leadership Charter School,Charter Institute at Erskine,Meggett,520,,Yes participating without using any Provision or the CEO,false
Lowcountry Montessori School,SC Public Charter School District,Beaufort,408,,Yes participating without using any Provision or the CEO,false
Lower Lee Elementary,Lee 01,Mayesville,128,,Yes under Community Eligibility Option (CEO),false
Lower Richland High,Richland 01,Hopkins,1218,,Yes under Community Eligibility Option (CEO),true
Lucy Garrett Beckham High,Charleston 01,Mt. Pleasant,1757,,Yes participating without using any Provision or the CEO,false
Lucy T. Davis Elementary,Florence 01,Florence,632,,Yes participating without using any Provision or the CEO,false
Lugoff Elementary,Kershaw 01,Lugoff,543,,Yes under Community Eligibility Option (CEO),false
Lugoff-Elgin High,Kershaw 01,Lugoff,1759,,Yes participating without using any Provision or the CEO,false
Lugoff-Elgin Middle,Kershaw 01,Lugoff,649,,Yes participating without using any Provision or the CEO,true
Luther L. Vaughan Elementary,Cherokee 01,Gaffney,399,,Yes under Community Eligibility Option (CEO),false
Lyman Elementary,Spartanburg 05,Lyman,750,,Yes under Community Eligibility Option (CEO),false
M. B. Kennedy Middle,Aiken 01,Aiken,643,,Yes participating without using any Provision or the CEO,true
M. S. Bailey Child Development Center,Laurens 56,Clinton,139,,Yes under Community Eligibility Option (CEO),false
Macdougall High,Dept Of Correction N04,Ridgeville,4,,Yes participating without using any Provision or the CEO,true
Macedonia Elementary-Middle,Barnwell,Blackville,349,,Yes under Community Eligibility Option (CEO),true
Macedonia Middle,Berkeley 01,Moncks Corner,375,,Yes under Community Eligibility Option (CEO),true
Main Street Elementary,Florence 03,Lake City,318,,Yes under Community Eligibility Option (CEO),false
Malcolm C. Hursey Montessori,Charleston 01,North Charleston,471,,Yes under Community Eligibility Option (CEO),true
Mamie P. Whitesides Elementary,Charleston 01,Mt. Pleasant,767,,Yes participating without using any Provision or the CEO,false
Manchester Elementary,Sumter 01,Pinewood,378,,Yes under Community Eligibility Option (CEO),false
Manning Early Childhood Center,Clarendon 06,Manning,667,,Yes under Community Eligibility Option (CEO),false
Manning Elementary,Clarendon 06,Manning,473,,Yes under Community Eligibility Option (CEO),false
Manning High,Dept Of Correction N04,Columbia,2,,Yes participating without using any Provision or the CEO,true
Manning High,Clarendon 06,Manning,741,,Yes under Community Eligibility Option (CEO),true
Manning Junior High,Clarendon 06,Manning,483,,Yes under Community Eligibility Option (CEO),true
