school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Muldoon Elementary,Anchorage School District,Anchorage,417,434,Yes under Community Eligibility Option (CEO)
Naknek Elementary,Bristol Bay Borough School District,Naknek,54,33,Yes under Community Eligibility Option (CEO)
Nanwalek School,Kenai Peninsula Borough School District,Nanwalek,60,61,Yes under Community Eligibility Option (CEO)
Napaaqtugmiut School,Northwest Arctic Borough School District,Noatak,161,159,Yes under Community Eligibility Option (CEO)
Naukati School,Southeast Island School District,Naukati,14,13,Yes under Community Eligibility Option (CEO)
Negtemiut Elitnaurviat School,Lower Kuskokwim School District,Nightmute,83,83,Yes under Community Eligibility Option (CEO)
Nelson Island Area School,Lower Kuskokwim School District,Toksook Bay,171,177,Yes under Community Eligibility Option (CEO)
Nenana City School,Nenana City School District,Nenana,194,150,Yes under Community Eligibility Option (CEO)
Newhalen School,Lake and Peninsula Borough School District,Iliamna,83,97,Yes under Community Eligibility Option (CEO)
Nicholas J. Begich Middle School,Anchorage School District,Anchorage,830,635,Yes under Community Eligibility Option (CEO)
Nikiski Middle/Senior High School,Kenai Peninsula Borough School District,Nikiski,276,133,Yes participating without using any Provision or the CEO
Nikiski North Star Elementary,Kenai Peninsula Borough School District,Kenai,214,105,Yes participating without using any Provision or the CEO
Nikolaevsk School,Kenai Peninsula Borough School District,Nikolaevsk,19,,Yes under Community Eligibility Option (CEO)
Nikolski School,Aleutian Region School District,Nikolski,10,,No
Ninilchik School,Kenai Peninsula Borough School District,Ninilchik,107,60,Yes participating without using any Provision or the CEO
Nome Elementary,Nome Public Schools,Nome,306,303,Yes under Community Eligibility Option (CEO)
Nome-Beltz Middle/High,Nome Public Schools,Nome,274,273,Yes under Community Eligibility Option (CEO)
Nondalton School,Lake and Peninsula Borough School District,Nondalton,23,22,Yes under Community Eligibility Option (CEO)
North Pole Elementary,Fairbanks North Star Borough School District,North Pole,312,108,Yes participating without using any Provision or the CEO
North Pole High School,Fairbanks North Star Borough School District,North Pole,695,156,Yes participating without using any Provision or the CEO
North Pole Middle School,Fairbanks North Star Borough School District,North Pole,631,214,Yes participating without using any Provision or the CEO
North Star College,Fairbanks North Star Borough School District,Fairbanks,197,,No
North Star Elementary,Anchorage School District,Anchorage,317,334,Yes under Community Eligibility Option (CEO)
North Star Elementary,Kodiak Island Borough School District,Kodiak,161,105,Yes participating without using any Provision or the CEO
Northern Lights Abc K-8 School,Anchorage School District,Anchorage,582,169,Yes participating without using any Provision or the CEO
Northwood Abc,Anchorage School District,Anchorage,255,203,Yes under Community Eligibility Option (CEO)
Nuiqsut Trapper School,North Slope Borough School District,Nuiqsut,143,73,Yes under Community Eligibility Option (CEO)
Nunaka Valley Elementary,Anchorage School District,Anchorage,193,137,Yes under Community Eligibility Option (CEO)
Nunam Iqua School,Lower Yukon School District,Nunam Iqua,64,69,Yes under Community Eligibility Option (CEO)
Nunamiut School,North Slope Borough School District,Anaktuvuk Pass,112,40,Yes under Community Eligibility Option (CEO)
Nuniwarmiut School,Lower Kuskokwim School District,Mekoryuk,43,44,Yes under Community Eligibility Option (CEO)
Nwabsd Home School,Northwest Arctic Borough School District,Kotzebue,25,,No
O'Malley Elementary,Anchorage School District,Anchorage,350,39,Yes participating without using any Provision or the CEO
Ocean View Elementary,Anchorage School District,Anchorage,285,128,Yes participating without using any Provision or the CEO
Old Harbor School,Kodiak Island Borough School District,Old Harbor,39,40,Yes under Community Eligibility Option (CEO)
Orion Elementary School,Anchorage School District,Jber,423,139,Yes participating without using any Provision or the CEO
Ouzinkie School,Kodiak Island Borough School District,Ouzinkie,16,7,Yes under Community Eligibility Option (CEO)
Pace Correspondence,Craig City School District,Craig,414,,No
Pacific High School,Sitka School District,Sitka,40,24,Yes participating without using any Provision or the CEO
Palmer High School,Matanuska-Susitna Borough School District,Palmer,616,215,Yes participating without using any Provision or the CEO
Palmer Middle School,Matanuska-Susitna Borough School District,Palmer,563,250,Yes participating without using any Provision or the CEO
Paul Banks Elementary,Kenai Peninsula Borough School District,Homer,189,77,Yes participating without using any Provision or the CEO
Paul T. Albert Memorial School,Lower Kuskokwim School District,Tununak,102,97,Yes under Community Eligibility Option (CEO)
Pearl Creek Elementary,Fairbanks North Star Borough School District,Fairbanks,388,102,Yes participating without using any Provision or the CEO
Pelican School,Pelican City School District,Pelican,12,,No
Perryville School,Lake and Peninsula Borough School District,Perryville,24,21,Yes under Community Eligibility Option (CEO)
Petersburg High School,Petersburg Borough School District,Petersburg,144,87,Yes under Community Eligibility Option (CEO)
Peterson Elementary,Kodiak Island Borough School District,Kodiak,206,57,Yes participating without using any Provision or the CEO
Pilot Station School,Lower Yukon School District,Pilot Station,193,194,Yes under Community Eligibility Option (CEO)
Pioneer Peak Elementary,Matanuska-Susitna Borough School District,Palmer,449,177,Yes participating without using any Provision or the CEO
Point Higgins School,Ketchikan Gateway Borough School District,Ketchikan,204,45,Yes participating without using any Provision or the CEO
Polaris K-12 School,Anchorage School District,Anchorage,483,,Yes participating without using any Provision or the CEO
Port Alexander School,Southeast Island School District,Port Alexander,11,11,Yes under Community Eligibility Option (CEO)
Port Graham School,Kenai Peninsula Borough School District,Port Graham,29,5,Yes participating without using any Provision or the CEO
Port Lions School,Kodiak Island Borough School District,Port Lions,25,3,Yes under Community Eligibility Option (CEO)
Pribilof Correspondence School,Pribilof School District,St George,4,,No
Ptarmigan Elementary,Anchorage School District,Anchorage,392,326,Yes under Community Eligibility Option (CEO)
Qugcuun Memorial School,Lower Kuskokwim School District,Oscarville,20,20,Yes under Community Eligibility Option (CEO)
Rabbit Creek Elementary,Anchorage School District,Anchorage,288,60,Yes participating without using any Provision or the CEO
Rae C. Stedman Elementary,Petersburg Borough School District,Petersburg,206,103,Yes under Community Eligibility Option (CEO)
Rampart School,Yukon-Koyukuk School District,Rampart,10,11,Yes under Community Eligibility Option (CEO)
Randy Smith Middle School,Fairbanks North Star Borough School District,Fairbanks,413,121,Yes participating without using any Provision or the CEO
Raven School,Yukon-Koyukuk School District,Fairbanks,3687,,No
Ravenwood Elementary,Anchorage School District,Eagle River,367,42,Yes participating without using any Provision or the CEO
Razdolna School,Kenai Peninsula Borough School District,Homer,74,,No
Redoubt Elementary,Kenai Peninsula Borough School District,Soldotna,321,162,Yes participating without using any Provision or the CEO
Revilla Jr/Sr High School,Ketchikan Gateway Borough School District,Ketchikan,110,58,Yes participating without using any Provision or the CEO
Richard Johnson Elementary,Annette Island School District,Metlakatla,130,125,Yes under Community Eligibility Option (CEO)
Rilke Schule Charter School,Anchorage School District,Anchorage,485,,No
River City Academy,Kenai Peninsula Borough School District,Soldotna,79,38,Yes participating without using any Provision or the CEO
Rocky Mountain School,Lower Kuskokwim School District,Goodnews Bay,72,73,Yes under Community Eligibility Option (CEO)
Rogers Park Elementary,Anchorage School District,Anchorage,354,126,Yes participating without using any Provision or the CEO
Romig Middle School,Anchorage School District,Anchorage,1138,446,Yes participating without using any Provision or the CEO
Russian Jack Elementary,Anchorage School District,Anchorage,254,236,Yes under Community Eligibility Option (CEO)
Russian Mission School,Lower Yukon School District,Russian Mission,118,114,Yes under Community Eligibility Option (CEO)
Ryan Middle School,Fairbanks North Star Borough School District,Fairbanks,463,225,Yes participating without using any Provision or the CEO
S.a.v.e. High School,Anchorage School District,Anchorage,156,,No
Saint Mary's School,Saint Mary's School District,Saint Mary's,178,180,Yes under Community Eligibility Option (CEO)
Salcha Elementary,Fairbanks North Star Borough School District,Fairbanks,59,29,Yes participating without using any Provision or the CEO
Sand Lake Elementary,Anchorage School District,Anchorage,367,119,Yes participating without using any Provision or the CEO
Sand Point School,Aleutians East Borough School District,Sand Point,85,,No
Sayeik: Gastineau Community School,Juneau Borough School District,Juneau,281,85,Yes participating without using any Provision or the CEO
Scammon Bay School,Lower Yukon School District,Scammon Bay,246,247,Yes under Community Eligibility Option (CEO)
Scenic Park Elementary,Anchorage School District,Anchorage,386,150,Yes participating without using any Provision or the CEO
Schoenbar Middle School,Ketchikan Gateway Borough School District,Ketchikan,252,88,Yes participating without using any Provision or the CEO
Service High School,Anchorage School District,Anchorage,1518,430,Yes participating without using any Provision or the CEO
Seward High School,Kenai Peninsula Borough School District,Seward,173,45,Yes participating without using any Provision or the CEO
Seward Middle School,Kenai Peninsula Borough School District,Seward,104,38,Yes participating without using any Provision or the CEO
Shaktoolik School,Bering Strait School District,Shaktoolik,67,57,Yes under Community Eligibility Option (CEO)
Sherrod Elementary,Matanuska-Susitna Borough School District,Palmer,383,239,Yes under Community Eligibility Option (CEO)
Shishmaref School,Bering Strait School District,Shishmaref,185,188,Yes under Community Eligibility Option (CEO)
Shungnak School,Northwest Arctic Borough School District,Shungnak,70,71,Yes under Community Eligibility Option (CEO)
Sidney C. Huntington Elementary,Galena City School District,Galena,65,53,Yes under Community Eligibility Option (CEO)
Sidney C. Huntington Jr/Sr High School,Galena City School District,Galena,42,42,Yes under Community Eligibility Option (CEO)
Sit Eeti Shaanax - Glacier Valley School,Juneau Borough School District,Juneau,322,100,Yes participating without using any Provision or the CEO
Sitka High School,Sitka School District,Sitka,305,79,Yes participating without using any Provision or the CEO
Sitka Reach,Sitka School District,Sitka,82,,No
Skagway School,Skagway School District,Skagway,138,,No
Skyview Middle School,Kenai Peninsula Borough School District,Soldotna,355,118,Yes participating without using any Provision or the CEO
Slana School,Copper River School District,Slana,14,,No
Snowshoe Elementary,Matanuska-Susitna Borough School District,Wasilla,346,165,Yes participating without using any Provision or the CEO
Soldotna Elementary,Kenai Peninsula Borough School District,Soldotna,266,117,Yes participating without using any Provision or the CEO
Soldotna High School,Kenai Peninsula Borough School District,Soldotna,695,191,Yes participating without using any Provision or the CEO
Soldotna Montessori Charter School,Kenai Peninsula Borough School District,Soldotna,164,40,Yes participating without using any Provision or the CEO
South Anchorage High School,Anchorage School District,Anchorage,1239,199,Yes participating without using any Provision or the CEO
Spring Hill Elementary,Anchorage School District,Anchorage,291,252,Yes under Community Eligibility Option (CEO)
St Paul School,Pribilof School District,St. Paul,61,,No
Steller Secondary School,Anchorage School District,Anchorage,305,,No
Sterling Elementary,Kenai Peninsula Borough School District,Sterling,114,44,Yes participating without using any Provision or the CEO
Stikine Middle School,Wrangell Public School District,Wrangell,59,,No
Susan B English School,Kenai Peninsula Borough School District,Seldovia,26,17,Yes participating without using any Provision or the CEO
Susitna Elementary,Anchorage School District,Anchorage,394,273,Yes under Community Eligibility Option (CEO)
Susitna Valley High,Matanuska-Susitna Borough School District,Talkeetna,233,116,Yes participating without using any Provision or the CEO
Sutton Elementary,Matanuska-Susitna Borough School District,Sutton,54,48,Yes under Community Eligibility Option (CEO)
Swanson Elementary,Matanuska-Susitna Borough School District,Palmer,348,166,Yes participating without using any Provision or the CEO
Takotna Community School,Iditarod Area School District,Takotna,11,,No
Taku Elementary,Anchorage School District,Anchorage,258,196,Yes under Community Eligibility Option (CEO)
Talkeetna Elementary,Matanuska-Susitna Borough School District,Talkeetna,121,76,Yes participating without using any Provision or the CEO
Tanaina Elementary,Matanuska-Susitna Borough School District,Wasilla,324,179,Yes under Community Eligibility Option (CEO)
Tanalian School,Lake and Peninsula Borough School District,Port Alsworth,40,15,Yes under Community Eligibility Option (CEO)
Tanana Middle School,Fairbanks North Star Borough School District,Fairbanks,523,182,Yes participating without using any Provision or the CEO
Tatitlek Community School,Chugach School District,Tatitlek,10,,No
Tebughna School,Kenai Peninsula Borough School District,Tyonek,20,21,Yes under Community Eligibility Option (CEO)
Teeland Middle School,Matanuska-Susitna Borough School District,Wasilla,643,255,Yes participating without using any Provision or the CEO
Tetlin School,Alaska Gateway School District,Tetlin,26,26,Yes under Community Eligibility Option (CEO)
Thorne Bay School,Southeast Island School District,Thorne Bay,66,36,Yes under Community Eligibility Option (CEO)
Thunder Mountain Middle School,Juneau Borough School District,Juneau,574,138,Yes participating without using any Provision or the CEO
Ticasuk Brown Elementary,Fairbanks North Star Borough School District,Fairbanks,351,141,Yes participating without using any Provision or the CEO
Tikigaq School,North Slope Borough School District,Point Hope,230,134,Yes under Community Eligibility Option (CEO)
Togiak School,Southwest Region School District,Togiak,198,193,Yes under Community Eligibility Option (CEO)
Tok School,Alaska Gateway School District,Tok,183,182,Yes under Community Eligibility Option (CEO)
Tongass School of Arts and Sciences Charter School,Ketchikan Gateway Borough School District,Ketchikan,140,,No
Top of the Kuskokwim School,Iditarod Area School District,Nikolai,13,,No
Totem Correspondence School,Hydaburg City School District,Hydaburg,41,,No
Trailside Elementary,Anchorage School District,Anchorage,364,85,Yes participating without using any Provision or the CEO
Trapper Creek Elementary,Matanuska-Susitna Borough School District,Trapper Creek,18,18,Yes under Community Eligibility Option (CEO)
Tri-Valley School,Denali Borough School District,Healy,167,,No
Tsuk Taih School,Yukon Flats School District,Chalkyitsik,11,11,Yes under Community Eligibility Option (CEO)
Tudor Elementary,Anchorage School District,Anchorage,303,142,Yes participating without using any Provision or the CEO
Tukurngailnguq School,Bering Strait School District,Stebbins,239,252,Yes under Community Eligibility Option (CEO)
Tuluksak School,Yupiit School District,Tuluksak,133,122,Yes under Community Eligibility Option (CEO)
Turnagain Elementary,Anchorage School District,Anchorage,247,91,Yes participating without using any Provision or the CEO
Tustumena Elementary,Kenai Peninsula Borough School District,Kasilof,155,88,Yes participating without using any Provision or the CEO
Twin Hills School,Southwest Region School District,Twin Hills,26,27,Yes under Community Eligibility Option (CEO)
Twindly Bridge Charter School,Matanuska-Susitna Borough School District,Wasilla,601,,No
Two Rivers School,Fairbanks North Star Borough School District,Fairbanks,67,32,Yes participating without using any Provision or the CEO
Unalakleet School,Bering Strait School District,Unalakleet,173,109,Yes under Community Eligibility Option (CEO)
Unalaska Jr/Sr High School,Unalaska City School District,Unalaska,174,18,Yes participating without using any Provision or the CEO
University Park Elementary,Fairbanks North Star Borough School District,Fairbanks,361,130,Yes participating without using any Provision or the CEO
Upstream Learning Correspondence,Copper River School District,Glennallen,115,,No
Ursa Minor Elementary,Anchorage School District,Jber,294,111,Yes participating without using any Provision or the CEO
Valdez High School,Valdez City School District,Valdez,175,58,Yes participating without using any Provision or the CEO
Valley Pathways,Matanuska-Susitna Borough School District,Palmer,143,98,Yes under Community Eligibility Option (CEO)
Voznesenka School,Kenai Peninsula Borough School District,Voznesenka,145,103,Yes participating without using any Provision or the CEO
Wales School,Bering Strait School District,Wales,31,22,Yes under Community Eligibility Option (CEO)
Walter Northway School,Alaska Gateway School District,Northway,59,61,Yes under Community Eligibility Option (CEO)
Wasilla High School,Matanuska-Susitna Borough School District,Wasilla,816,272,Yes participating without using any Provision or the CEO
Wasilla Middle School,Matanuska-Susitna Borough School District,Wasilla,584,284,Yes participating without using any Provision or the CEO
Watershed Charter School,Fairbanks North Star Borough School District,Fairbanks,200,25,Yes participating without using any Provision or the CEO
Weller Elementary,Fairbanks North Star Borough School District,Fairbanks,413,131,Yes participating without using any Provision or the CEO
Wendler Middle School,Anchorage School District,Anchorage,602,437,Yes under Community Eligibility Option (CEO)
West High School,Anchorage School District,Anchorage,1702,641,Yes participating without using any Provision or the CEO
West Homer Elementary,Kenai Peninsula Borough School District,Homer,211,98,Yes participating without using any Provision or the CEO
West Valley High School,Fairbanks North Star Borough School District,Fairbanks,782,165,Yes participating without using any Provision or the CEO
Whale Pass School,Southeast Island School District,Whale Pass,9,9,Yes under Community Eligibility Option (CEO)
Whaley School,Anchorage School District,Anchorage,298,53,Yes under Community Eligibility Option (CEO)
White Mountain School,Bering Strait School District,White Mountain,66,66,Yes under Community Eligibility Option (CEO)
Whittier Community School,Chugach School District,Whittier,49,,No
William H. Seward Elementary School,Kenai Peninsula Borough School District,Seward,205,75,Yes participating without using any Provision or the CEO
William Miller Memorial School,Lower Kuskokwim School District,Napakiak,78,84,Yes under Community Eligibility Option (CEO)
William Sonny Nelson School,Southwest Region School District,Ekwok,17,14,Yes under Community Eligibility Option (CEO)
William Tyson Elementary,Anchorage School District,Anchorage,353,369,Yes under Community Eligibility Option (CEO)
Williwaw Elementary,Anchorage School District,Anchorage,315,318,Yes under Community Eligibility Option (CEO)
Willow Crest Elementary,Anchorage School District,Anchorage,294,306,Yes under Community Eligibility Option (CEO)
Willow Elementary,Matanuska-Susitna Borough School District,Willow,127,84,Yes under Community Eligibility Option (CEO)
Winterberry School,Anchorage School District,Anchorage,264,,No
Wonder Park Elementary,Anchorage School District,Anchorage,287,309,Yes under Community Eligibility Option (CEO)
Woodriver Elementary,Fairbanks North Star Borough School District,Fairbanks,342,112,Yes participating without using any Provision or the CEO
Wrangell High School,Wrangell Public School District,Wrangell,71,,No
Xoots Elementary School,Sitka School District,Sitka,137,29,Yes participating without using any Provision or the CEO
Yaakoosge Daakahidi Alt. H.s.,Juneau Borough School District,Juneau,80,44,Yes under Community Eligibility Option (CEO)
Yakov E. Netsvetov School,Aleutian Region School District,Atka,11,,No
Yakutat School,Yakutat School District,Yakutat,74,,No
Z. John Williams Memorial School,Lower Kuskokwim School District,Napaskiak,132,132,Yes under Community Eligibility Option (CEO)
Zackar Levi Elementary,Kuspuk School District,Lower Kalskag,37,37,Yes under Community Eligibility Option (CEO)
