school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Eagle Cap Innovative Jr/Sr High School,Baker SD 5J,Baker City,77,62,Yes under Community Eligibility Option (CEO),false
Eagle Charter School,Oregon Department of Education,Salem,150,97,Yes under Community Eligibility Option (CEO),false
Eagle Point High School,Eagle Point SD 9,Eagle Point,1000,952,Yes under Community Eligibility Option (CEO),false
Eagle Point Middle School,Eagle Point SD 9,Eagle Point,484,460,Yes under Community Eligibility Option (CEO),false
Eagle Ridge New Tech High School,Klamath Falls City Schools,Klamath Falls,74,73,Yes under Community Eligibility Option (CEO),false
Eagle Rock Elementary School,Eagle Point SD 9,Eagle Point,288,273,Yes under Community Eligibility Option (CEO),false
Earl Boyles Elementary,David Douglas SD 40,Portland,365,424,Yes under Community Eligibility Option (CEO),false
Early College High School,Salem-Keizer SD 24J,Salem,193,,No,true
East Elementary School,Tillamook SD 9,Tillamook,445,374,Yes under Community Eligibility Option (CEO),false
East Gresham Elementary School,Gresham-Barlow SD 10J,Gresham,571,473,Yes under Community Eligibility Option (CEO),false
East Orient Elementary School,Gresham-Barlow SD 10J,Gresham,382,315,Yes under Community Eligibility Option (CEO),false
East Sutherlin Primary School,Sutherlin SD 130,Sutherlin,246,171,Yes under Community Eligibility Option (CEO),false
Eastside School,Coos Bay SD 9,Coos Bay,274,167,Yes under Community Eligibility Option (CEO),false
Eastwood Elementary School,Hillsboro SD 1J,Hillsboro,361,261,Yes under Community Eligibility Option (CEO),false
Eastwood Elementary School,Douglas County SD 4,Roseburg,393,329,Yes under Community Eligibility Option (CEO),false
Echo School,Echo SD 5,Echo,328,199,Yes under Community Eligibility Option (CEO),true
Echo Shaw Elementary School,Forest Grove SD 15,Cornelius,389,320,Yes under Community Eligibility Option (CEO),false
Eddyville Charter School,Lincoln County SD,Eddyville,206,185,Yes under Community Eligibility Option (CEO),false
Edgewood Community Elementary School,Eugene SD 4J,Eugene,415,267,Yes under Community Eligibility Option (CEO),false
Edison Elementary School,Eugene SD 4J,Eugene,319,203,Yes under Community Eligibility Option (CEO),false
Edward Byrom Elementary School,Tigard-Tualatin SD 23J,Tualatin,367,225,Yes under Community Eligibility Option (CEO),false
Edwards Elementary School,Newberg SD 29J,Newberg,426,320,Yes under Community Eligibility Option (CEO),false
Elgin High School,Elgin SD 23,Elgin,180,130,Yes under Community Eligibility Option (CEO),false
Elizabeth Page Elementary School,Springfield SD 19,Springfield,291,292,Yes under Community Eligibility Option (CEO),false
Elk Meadow Elementary School,Bend-LaPine Administrative SD 1,Bend,459,223,Yes under Community Eligibility Option (CEO),false
Elkton Charter School,Elkton SD 34,Elkton,235,208,Yes under Community Eligibility Option (CEO),false
Elmira Elementary School,Fern Ridge SD 28J,Elmira,261,184,Yes under Community Eligibility Option (CEO),false
Elmira High School,Fern Ridge SD 28J,Elmira,374,266,Yes under Community Eligibility Option (CEO),false
Elmonica Elementary School,Beaverton SD 48J,Beaverton,436,234,Yes under Community Eligibility Option (CEO),false
Elton Gregory Middle School,Redmond SD 2J,Redmond,695,546,Yes under Community Eligibility Option (CEO),false
Emerson School,Portland SD 1J,Portland,130,,No,false
Englewood Elementary School,Salem-Keizer SD 24J,Salem,285,250,Yes under Community Eligibility Option (CEO),false
Ensworth Elementary School,Bend-LaPine Administrative SD 1,Bend,130,127,Yes under Community Eligibility Option (CEO),false
Enterprise Elementary School,Enterprise SD 21,Enterprise,224,138,Yes under Community Eligibility Option (CEO),false
Enterprise High School,Enterprise SD 21,Enterprise,192,106,Yes under Community Eligibility Option (CEO),false
Errol Hassell Elementary School,Beaverton SD 48J,Beaverton,334,233,Yes under Community Eligibility Option (CEO),false
Estacada High School,Estacada SD 108,Estacada,558,266,Yes under Provision 2,false
Estacada Middle School,Estacada SD 108,Estacada,460,237,Yes under Provision 2,false
Evergreen Elementary School,Three Rivers/Josephine County SD,Cave Junction,378,382,Yes under Community Eligibility Option (CEO),false
Evergreen Elementary School,Silver Falls SD 4J,Silverton,67,34,Yes under Community Eligibility Option (CEO),false
Evergreen Jr High School,Hillsboro SD 1J,Hillsboro,728,491,Yes under Community Eligibility Option (CEO),false
Evergreen Virtual Academy,North Bend SD 13,North Bend,794,,No,false
Ewing Young Elementary School,Newberg SD 29J,Newberg,172,86,Yes under Community Eligibility Option (CEO),false
Eyre Elementary School,Salem-Keizer SD 24J,Salem,538,479,Yes under Community Eligibility Option (CEO),false
Fairfield Elementary School,Bethel SD 52,Eugene,381,333,Yes under Community Eligibility Option (CEO),false
Fairview Elementary School,Reynolds SD 7,Fairview,298,304,Yes under Community Eligibility Option (CEO),false
Falcon Heights,Klamath County SD,Klamath Falls,279,287,Yes under Community Eligibility Option (CEO),false
Falls City Elementary School,Falls City SD 57,Falls City,116,133,Yes under Community Eligibility Option (CEO),true
Falls City High School,Falls City SD 57,Falls City,59,60,Yes under Community Eligibility Option (CEO),false
Family School,Eugene SD 4J,Eugene,112,76,Yes under Community Eligibility Option (CEO),false
Farmington View Elementary School,Hillsboro SD 1J,Hillsboro,256,172,Yes under Community Eligibility Option (CEO),false
Faubion Elementary School,Portland SD 1J,Portland,585,656,Yes under Community Eligibility Option (CEO),true
Faulconer-Chapman School,Sheridan SD 48J,Sheridan,515,428,Yes under Community Eligibility Option (CEO),true
Ferguson Elementary School,Klamath County SD,Klamath Falls,524,491,Yes under Community Eligibility Option (CEO),false
Fern Hill Elementary School,Forest Grove SD 15,Forest Grove,249,200,Yes under Community Eligibility Option (CEO),false
Fern Ridge Middle School,Fern Ridge SD 28J,Elmira,315,225,Yes under Community Eligibility Option (CEO),false
Ferndale Elementary School,Milton-Freewater Unified SD 7,Milton-Freewater,240,203,Yes under Community Eligibility Option (CEO),false
Fields Elementary School,South Harney SD 33,Fields,7,,No,false
Findley Elementary,Beaverton SD 48J,Portland,549,278,Yes under Community Eligibility Option (CEO),false
Fir Grove Elementary School,Beaverton SD 48J,Beaverton,337,252,Yes under Community Eligibility Option (CEO),false
Fir Grove Elementary School,Douglas County SD 4,Roseburg,238,203,Yes under Community Eligibility Option (CEO),false
Firwood Elementary School,Oregon Trail SD 46,Sandy,430,258,Yes under Community Eligibility Option (CEO),false
Five Oaks Middle School,Beaverton SD 48J,Beaverton,807,408,Yes under Community Eligibility Option (CEO),false
Fleming Middle School,Three Rivers/Josephine County SD,Grants Pass,381,358,Yes under Community Eligibility Option (CEO),false
Flex Online School,Beaverton SD 48J,Hillsboro,404,,No,false
Floyd Light Middle School,David Douglas SD 40,Portland,684,693,Yes under Community Eligibility Option (CEO),true
Forest Grove Community School,Forest Grove SD 15,Forest Grove,202,64,Yes under Provision 2,false
Forest Grove High School,Forest Grove SD 15,Forest Grove,1849,1457,Yes under Community Eligibility Option (CEO),false
Forest Hills Elementary School,Lake Oswego SD 7J,Lake Oswego,389,27,Yes under Provision 2,false
Forest Park Elementary School,Portland SD 1J,Portland,302,128,Yes under Community Eligibility Option (CEO),false
Forest Ridge Elementary School,Salem-Keizer SD 24J,Keizer,226,310,Yes under Community Eligibility Option (CEO),false
Fossil Charter School,Fossil SD 21J,Fossil,2494,,No,true
Foster Elementary School,Sweet Home SD 55,Foster,277,208,Yes under Community Eligibility Option (CEO),false
Four Corners Elementary School,Salem-Keizer SD 24J,Salem,362,318,Yes under Community Eligibility Option (CEO),false
Four Rivers Community School,Oregon Department of Education,Ontario,367,279,Yes under Community Eligibility Option (CEO),true
Franklin High School,Portland SD 1J,Portland,1807,757,Yes under Community Eligibility Option (CEO),false
Franklin School,Corvallis SD 509J,Corvallis,310,178,Yes under Community Eligibility Option (CEO),false
Free Orchards Elementary School,Hillsboro SD 1J,Cornelius,385,273,Yes under Community Eligibility Option (CEO),false
Fremont/Hay Elementary School,Lake County SD 7,Lakeview,275,210,Yes under Community Eligibility Option (CEO),false
French Prairie Middle School,Woodburn SD 103,Woodburn,551,434,Yes under Community Eligibility Option (CEO),true
Frenchglen Elementary School,Frenchglen SD 16,Frenchglen,1,,No,false
Frontier Charter Academy,Gervais SD 1,Gervais,341,,No,false
Fruitdale Elementary School,Three Rivers/Josephine County SD,Grants Pass,225,225,Yes under Community Eligibility Option (CEO),false
Ft Vannoy Elementary School,Three Rivers/Josephine County SD,Grants Pass,239,239,Yes under Community Eligibility Option (CEO),false
Fullerton IV Elementary School,Douglas County SD 4,Roseburg,319,233,Yes under Community Eligibility Option (CEO),false
Functional Living Skills Program,Multnomah ESD,Portland,39,,No,false
Gaffney Lane Elementary School,Oregon City SD 62,Oregon City,419,228,Yes under Community Eligibility Option (CEO),false
Gardiner Middle School,Oregon City SD 62,Oregon City,699,379,Yes under Community Eligibility Option (CEO),false
Garfield Elementary School,Corvallis SD 509J,Corvallis,378,216,Yes under Community Eligibility Option (CEO),false
Garibaldi Elementary School,Neah-Kah-Nie SD 56,Garibaldi,115,98,Yes under Community Eligibility Option (CEO),false
Gaston Elementary School,Gaston SD 511J,Gaston,228,143,Yes under Community Eligibility Option (CEO),false
Gaston Jr/Sr High School,Gaston SD 511J,Gaston,246,152,Yes under Community Eligibility Option (CEO),false
Gateways High School,Springfield SD 19,Springfield,101,168,Yes under Community Eligibility Option (CEO),true
Gearhart Elementary School,Klamath County SD,Bly,27,25,Yes under Community Eligibility Option (CEO),true
George Middle School,Portland SD 1J,Portland,400,392,Yes under Community Eligibility Option (CEO),true
Gervais Elementary School,Gervais SD 1,Gervais,384,385,Yes under Community Eligibility Option (CEO),false
Gervais High School,Gervais SD 1,Gervais,324,322,Yes under Community Eligibility Option (CEO),true
Gervais Middle School,Gervais SD 1,Gervais,198,202,Yes under Community Eligibility Option (CEO),true
Gib Olinger Elementary School,Milton-Freewater Unified SD 7,Milton-Freewater,498,357,Yes under Community Eligibility Option (CEO),false
Gilbert Heights Elementary School,David Douglas SD 40,Portland,405,434,Yes under Community Eligibility Option (CEO),false
Gilbert Park Elementary School,David Douglas SD 40,Portland,503,529,Yes under Community Eligibility Option (CEO),false
Gilchrist Elementary School,Klamath County SD,Gilchrist,125,117,Yes under Community Eligibility Option (CEO),false
Gilchrist Junior/Senior High School,Klamath County SD,Gilchrist,105,103,Yes under Community Eligibility Option (CEO),true
Gilham Elementary School,Eugene SD 4J,Eugene,572,374,Yes under Community Eligibility Option (CEO),false
Gladiola High School,Grants Pass SD 7,Grants Pass,158,110,Yes under Community Eligibility Option (CEO),false
Gladstone Center for Children and Families,Gladstone SD 115,Gladstone,109,90,Yes under Community Eligibility Option (CEO),false
Gladstone High School,Gladstone SD 115,Gladstone,559,351,Yes under Community Eligibility Option (CEO),false
Glencoe Elementary School,Portland SD 1J,Portland,357,149,Yes under Community Eligibility Option (CEO),false
Glencoe High School,Hillsboro SD 1J,Hillsboro,1492,1013,Yes under Community Eligibility Option (CEO),false
Glendale Community Charter School Pre-K-12,Glendale SD 77,Glendale,298,119,Yes under Community Eligibility Option (CEO),true
Glenfair Elementary School,Reynolds SD 7,Portland,489,503,Yes under Community Eligibility Option (CEO),false
Glide Elementary School,Glide SD 12,Glide,398,338,Yes under Community Eligibility Option (CEO),false
Glide High School,Glide SD 12,Glide,226,293,Yes under Community Eligibility Option (CEO),false
Glide Middle School,Glide SD 12,Glide,122,,Yes under Community Eligibility Option (CEO),false
Gold Beach Jr/Sr High School,Central Curry SD 1,Gold Beach,188,175,Yes under Community Eligibility Option (CEO),false
Gordon Russell Middle School,Gresham-Barlow SD 10J,Gresham,633,529,Yes under Community Eligibility Option (CEO),false
Gpflex School,Grants Pass SD 7,Grants Pass,181,143,Yes under Community Eligibility Option (CEO),false
Grandhaven Elementary School,McMinnville SD 40,McMinnville,446,376,Yes under Community Eligibility Option (CEO),false
Grant Community School,Salem-Keizer SD 24J,Salem,444,395,Yes under Community Eligibility Option (CEO),false
Grant High School,Portland SD 1J,Portland,2149,898,Yes under Community Eligibility Option (CEO),false
Grant Union Junior/Senior High School,John Day SD 3,John Day,206,149,Yes under Community Eligibility Option (CEO),false
Grant Watts Elementary School,Scappoose SD 1J,Scappoose,382,148,Yes under Provision 2,false
Grants Pass High School,Grants Pass SD 7,Grants Pass,1658,1175,Yes under Community Eligibility Option (CEO),false
Gray Middle School,Portland SD 1J,Portland,439,191,Yes under Community Eligibility Option (CEO),false
Green Acres School,Lebanon Community SD 9,Lebanon,293,299,Yes under Community Eligibility Option (CEO),false
Green Elementary School,Douglas County SD 4,Roseburg,262,233,Yes under Community Eligibility Option (CEO),false
Greenway Elementary School,Beaverton SD 48J,Beaverton,272,209,Yes under Community Eligibility Option (CEO),false
Greenwood Elementary School,La Grande SD 1,La Grande,234,151,Yes under Community Eligibility Option (CEO),false
Gresham Arthur Academy,Gresham-Barlow SD 10J,Gresham,168,137,Yes under Community Eligibility Option (CEO),false
Gresham High School,Gresham-Barlow SD 10J,Gresham,1685,1436,Yes under Community Eligibility Option (CEO),false
Griffin Creek Elementary School,Medford SD 549C,Medford,492,427,Yes under Community Eligibility Option (CEO),false
Grizzly Mountain Homelink,Crook County SD,Prineville,160,,No,false
Groner K-8,Hillsboro SD 1J,Hillsboro,105,76,Yes under Community Eligibility Option (CEO),false
Grout Elementary School,Portland SD 1J,Portland,295,318,Yes under Community Eligibility Option (CEO),false
Gubser Elementary School,Salem-Keizer SD 24J,Keizer,423,372,Yes under Community Eligibility Option (CEO),false
Guy Lee Elementary School,Springfield SD 19,Springfield,325,345,Yes under Community Eligibility Option (CEO),false
Haines Elementary School,Baker SD 5J,Baker City,140,128,Yes under Community Eligibility Option (CEO),false
Hall Elementary School,Gresham-Barlow SD 10J,Gresham,346,283,Yes under Community Eligibility Option (CEO),false
Hallinan Elementary School,Lake Oswego SD 7J,Lake Oswego,364,58,Yes under Provision 2,false
Hallman Elementary School,Salem-Keizer SD 24J,Salem,339,301,Yes under Community Eligibility Option (CEO),false
Hamilton Creek School,Lebanon Community SD 9,Lebanon,252,219,Yes under Community Eligibility Option (CEO),true
Hamlin Middle School,Springfield SD 19,Springfield,573,588,Yes under Community Eligibility Option (CEO),true
Hammond Elementary School,Salem-Keizer SD 24J,Salem,460,406,Yes under Community Eligibility Option (CEO),false
Hanby Middle School,Central Point SD 6,Gold Hill,375,294,Yes under Community Eligibility Option (CEO),false
Happy Valley Elementary School,North Clackamas SD 12,Happy Valley,491,291,Yes under Community Eligibility Option (CEO),false
Happy Valley Middle School,North Clackamas SD 12,Happy Valley,1158,673,Yes under Community Eligibility Option (CEO),false
Harbor Lights Middle School,Bandon SD 54,Bandon,195,175,Yes under Community Eligibility Option (CEO),false
Harmony Academy,Lake Oswego SD 7J,Lake Oswego,22,10,Yes under Community Eligibility Option (CEO),false
Harper Charter School,Harper SD 66,Harper,258,61,Yes under Provision 2,true
Harriet Tubman Middle School,Portland SD 1J,Portland,329,138,Yes under Community Eligibility Option (CEO),true
Harrisburg Elementary School,Harrisburg SD 7J,Harrisburg,338,250,Yes under Community Eligibility Option (CEO),false
Harrisburg High School,Harrisburg SD 7J,Harrisburg,260,193,Yes under Community Eligibility Option (CEO),false
Harrisburg Middle School,Harrisburg SD 7J,Harrisburg,263,193,Yes under Community Eligibility Option (CEO),false
Harrison Elementary School,South Lane SD 45J3,Cottage Grove,450,312,Yes under Community Eligibility Option (CEO),false
Harrison Park School,Portland SD 1J,Portland,372,368,Yes under Community Eligibility Option (CEO),true
Harritt Elementary School,Salem-Keizer SD 24J,Salem,498,440,Yes under Community Eligibility Option (CEO),false
Hartley Elementary School,Reynolds SD 7,Portland,310,311,Yes under Community Eligibility Option (CEO),false
Harvey Clarke Elementary School,Forest Grove SD 15,Forest Grove,390,312,Yes under Community Eligibility Option (CEO),false
Hassolo School,Multnomah ESD,Portland,6,,No,false
Hauton B Lee Middle School,Reynolds SD 7,Portland,718,727,Yes under Community Eligibility Option (CEO),true
Hawks View Elementary School,Sherwood SD 88J,Sherwood,457,229,Yes under Community Eligibility Option (CEO),false
Hawthorne Alternative High School,Pendleton SD 16,Pendleton,56,,No,false
Hawthorne Elementary School,Sweet Home SD 55,Sweet Home,260,193,Yes under Community Eligibility Option (CEO),false
Hayesville Elementary School,Salem-Keizer SD 24J,Salem,442,393,Yes under Community Eligibility Option (CEO),false
Hayhurst Elementary School,Portland SD 1J,Portland,525,132,Yes under Community Eligibility Option (CEO),false
Hazelbrook Middle School,Tigard-Tualatin SD 23J,Tualatin,792,458,Yes under Community Eligibility Option (CEO),false
Hazeldale Elementary School,Beaverton SD 48J,Aloha,477,257,Yes under Community Eligibility Option (CEO),false
Hedrick Middle School,Medford SD 549C,Medford,952,826,Yes under Community Eligibility Option (CEO),false
Helensview High School,Multnomah ESD,Portland,119,,No,true
Helix Charter School,Helix SD 1,Helix,190,,No,false
Helman Elementary School,Ashland SD 5,Ashland,260,167,Yes under Community Eligibility Option (CEO),false
Henley Elementary School,Klamath County SD,Klamath Falls,493,458,Yes under Community Eligibility Option (CEO),false
Henley High School,Klamath County SD,Klamath Falls,720,664,Yes under Community Eligibility Option (CEO),true
Henley Middle School,Klamath County SD,Klamath Falls,413,383,Yes under Community Eligibility Option (CEO),false
Henry L Slater Elementary School,Harney County SD 3,Burns,297,272,Yes under Community Eligibility Option (CEO),false
Heppner Elementary School,Morrow SD 1,Heppner,185,125,Yes under Community Eligibility Option (CEO),false
Heppner Junior/Senior High School,Morrow SD 1,Heppner,171,114,Yes under Community Eligibility Option (CEO),false
Heritage Elementary,Woodburn SD 103,Woodburn,678,496,Yes under Community Eligibility Option (CEO),false
Hermiston High School,Hermiston SD 8,Hermiston,1705,1565,Yes under Community Eligibility Option (CEO),true
Heron Creek Program,Clackamas ESD,Marylhurst,77,,No,false
Hidden Valley High School,Three Rivers/Josephine County SD,Grants Pass,522,522,Yes under Community Eligibility Option (CEO),false
High Desert Middle School,Bend-LaPine Administrative SD 1,Bend,668,320,Yes under Community Eligibility Option (CEO),false
High Lakes Elementary School,Bend-LaPine Administrative SD 1,Bend,415,201,Yes under Community Eligibility Option (CEO),false
Highland Elementary School,Grants Pass SD 7,Grants Pass,344,240,Yes under Community Eligibility Option (CEO),false
Highland Elementary School,Gresham-Barlow SD 10J,Gresham,465,386,Yes under Community Eligibility Option (CEO),false
Highland Elementary School,Salem-Keizer SD 24J,Salem,263,237,Yes under Community Eligibility Option (CEO),false
Highland Hills Elementary School,Hermiston SD 8,Hermiston,308,281,Yes under Community Eligibility Option (CEO),false
Highland Park Middle School,Beaverton SD 48J,Beaverton,600,304,Yes under Community Eligibility Option (CEO),false
Highland School at Kenwood Elementary School,Bend-LaPine Administrative SD 1,Bend,384,185,Yes under Community Eligibility Option (CEO),false
Hilda Lahti Elementary School,Knappa SD 4,Astoria,293,198,Yes under Community Eligibility Option (CEO),false
Hillcrest Elementary School,North Bend SD 13,North Bend,449,366,Yes under Community Eligibility Option (CEO),false
Hillsboro High School,Hillsboro SD 1J,Hillsboro,1327,898,Yes under Community Eligibility Option (CEO),false
Hillsboro Online Academy,Hillsboro SD 1J,Hillsboro,322,,No,false
Hillside Elementary,Eagle Point SD 9,Eagle Point,401,407,Yes under Community Eligibility Option (CEO),false
Hines Middle School,Harney County SD 3,Hines,164,155,Yes under Community Eligibility Option (CEO),false
Hiteon Elementary School,Beaverton SD 48J,Beaverton,486,332,Yes under Community Eligibility Option (CEO),false
Hogan Cedars Elementary School,Gresham-Barlow SD 10J,Gresham,477,396,Yes under Community Eligibility Option (CEO),false
Holcomb Elementary School,Oregon City SD 62,Oregon City,516,281,Yes under Community Eligibility Option (CEO),false
Holla School,Reynolds SD 7,Portland,98,,Yes under Community Eligibility Option (CEO),false
Holley Elementary School,Sweet Home SD 55,Sweet Home,157,116,Yes under Community Eligibility Option (CEO),false
Hollydale Elementary School,Gresham-Barlow SD 10J,Gresham,474,386,Yes under Community Eligibility Option (CEO),false
Holt Elementary School,Eugene SD 4J,Eugene,469,298,Yes under Community Eligibility Option (CEO),false
Hood River Middle School,Hood River County SD,Hood River,461,326,Yes under Community Eligibility Option (CEO),false
Hood River Valley High School,Hood River County SD,Hood River,1174,835,Yes under Community Eligibility Option (CEO),false
Hoover Elementary School,Medford SD 549C,Medford,591,514,Yes under Community Eligibility Option (CEO),false
Hoover Elementary School,Salem-Keizer SD 24J,Salem,402,355,Yes under Community Eligibility Option (CEO),false
Hope Chinese Charter School,Beaverton SD 48J,Beaverton,383,,No,false
Horizons - Foster Ed Program,Douglas ESD,Roseburg,11,,No,false
Hosford Middle School,Portland SD 1J,Portland,537,225,Yes under Community Eligibility Option (CEO),false
Houck Middle School,Salem-Keizer SD 24J,Salem,830,739,Yes under Community Eligibility Option (CEO),true
Howard Eccles Elementary School,Canby SD 86,Canby,371,247,Yes under Community Eligibility Option (CEO),false
Howard Elementary School,Eugene SD 4J,Eugene,474,313,Yes under Community Eligibility Option (CEO),false
Howard Elementary School,Medford SD 549C,Medford,275,242,Yes under Community Eligibility Option (CEO),false
Howard Street Charter,Salem-Keizer SD 24J,Salem,184,40,Yes under Provision 2,false
Hucrest Elementary School,Douglas County SD 4,Roseburg,394,320,Yes under Community Eligibility Option (CEO),false
Hudson Park Elementary School,Rainier SD 13,Rainier,423,373,Yes under Community Eligibility Option (CEO),false
Hugh Hartman Elementary,Redmond SD 2J,Redmond,376,308,Yes under Community Eligibility Option (CEO),false
Humbolt Elementary School,John Day SD 3,Canyon City,247,180,Yes under Community Eligibility Option (CEO),false
Huntington School,Huntington SD 16J,Huntington,82,72,Yes under Community Eligibility Option (CEO),true
Ida B. Wells-Barnett High School,Portland SD 1J,Portland,1650,692,Yes under Community Eligibility Option (CEO),false
Illinois Valley High School,Three Rivers/Josephine County SD,Cave Junction,291,285,Yes under Community Eligibility Option (CEO),true
Imbler Charter School,Imbler SD 11,Imbler,325,132,Yes under Community Eligibility Option (CEO),false
Imlay Elementary School,Hillsboro SD 1J,Hillsboro,409,292,Yes under Community Eligibility Option (CEO),false
Imnaha Elementary School,Joseph SD 6,Imnaha,6,,Yes under Community Eligibility Option (CEO),false
Inavale Community Partners Dba Muddy Creek Charter School,Corvallis SD 509J,Corvallis,107,,No,false
Independence Elementary School,Central SD 13J,Independence,425,396,Yes under Community Eligibility Option (CEO),false
Indian Hills Elementary School,Hillsboro SD 1J,Aloha,372,261,Yes under Community Eligibility Option (CEO),false
Innovation Academy,Medford SD 549C,Medford,327,134,Yes under Community Eligibility Option (CEO),true
Innovations Academy,North Wasco County SD 21,The Dalles,232,110,Yes under Community Eligibility Option (CEO),true
Insight School of Oregon Painted Hills,Mitchell SD 55,Mitchell,211,,No,false
Intermountain Virtual Learning Academy,InterMountain ESD,Pendleton,107,,No,false
International School of Beaverton,Beaverton SD 48J,Beaverton,870,444,Yes under Community Eligibility Option (CEO),false
Inza R Wood Middle School,West Linn-Wilsonville SD 3J,Wilsonville,441,189,Yes under Community Eligibility Option (CEO),false
Ione Community Charter School,Ione SD R2,Ione,113,65,Yes under Provision 2,false
Irrigon Elementary School,Morrow SD 1,Irrigon,159,107,Yes under Community Eligibility Option (CEO),false
Irrigon Junior/Senior High School,Morrow SD 1,Irrigon,345,233,Yes under Community Eligibility Option (CEO),true
Irving Elementary School,Bethel SD 52,Eugene,276,240,Yes under Community Eligibility Option (CEO),false
Irvington Elementary School,Portland SD 1J,Portland,249,105,Yes under Community Eligibility Option (CEO),false
Island City Elementary School,La Grande SD 1,Island City,293,189,Yes under Community Eligibility Option (CEO),false
J W Poynter Middle School,Hillsboro SD 1J,Hillsboro,703,486,Yes under Community Eligibility Option (CEO),false
Jackson Elementary School,Hillsboro SD 1J,Hillsboro,382,262,Yes under Community Eligibility Option (CEO),false
Jackson Elementary School,Medford SD 549C,Medford,321,281,Yes under Community Eligibility Option (CEO),false
Jackson Middle School,Portland SD 1J,Portland,715,442,Yes under Community Eligibility Option (CEO),false
Jacksonville Elementary School,Medford SD 549C,Jacksonville,328,287,Yes under Community Eligibility Option (CEO),false
Jacob Wismer Elementary School,Beaverton SD 48J,Portland,592,300,Yes under Community Eligibility Option (CEO),false
James John Elementary School,Portland SD 1J,Portland,367,363,Yes under Community Eligibility Option (CEO),false
James Templeton Elementary School,Tigard-Tualatin SD 23J,Tigard,543,343,Yes under Community Eligibility Option (CEO),false
Jane Goodall Environmental Middle Charter School,Salem-Keizer SD 24J,Salem,95,92,Yes under Provision 2,false
Jefferson County Middle School,Jefferson County SD 509J,Madras,426,427,Yes under Community Eligibility Option (CEO),true
Jefferson Elementary School,Jefferson SD 14J,Jefferson,272,205,Yes under Community Eligibility Option (CEO),false
Jefferson Elementary School,Medford SD 549C,Medford,381,335,Yes under Community Eligibility Option (CEO),false
Jefferson High School,Jefferson SD 14J,Jefferson,245,186,Yes under Community Eligibility Option (CEO),false
Jefferson High School,Portland SD 1J,Portland,456,450,Yes under Community Eligibility Option (CEO),false
Jefferson Middle School,Jefferson SD 14J,Jefferson,178,134,Yes under Community Eligibility Option (CEO),false
Jewell School,Jewell SD 8,Seaside,119,104,Yes under Community Eligibility Option (CEO),false
Jewett Elementary School,Central Point SD 6,Central Point,607,483,Yes under Community Eligibility Option (CEO),false
Joan Austin Elementary School,Newberg SD 29J,Newberg,195,137,Yes under Community Eligibility Option (CEO),false
John C Fremont Middle School,Douglas County SD 4,Roseburg,653,545,Yes under Community Eligibility Option (CEO),false
John F Kennedy High School,Mt Angel SD 91,Mt Angel,223,157,Yes under Community Eligibility Option (CEO),false
John McLoughlin Elementary School,Oregon City SD 62,Oregon City,585,317,Yes under Community Eligibility Option (CEO),false
John Tuck Elementary School,Redmond SD 2J,Redmond,382,286,Yes under Community Eligibility Option (CEO),false
John Wetten Elementary School,Gladstone SD 115,Gladstone,589,368,Yes under Community Eligibility Option (CEO),false
Jordan Valley Elementary School,Jordan Valley SD 3,Jordan Valley,24,,No,false
Jordan Valley High School,Jordan Valley SD 3,Jordan Valley,37,,No,false
Joseph Charter School,Joseph SD 6,Joseph,264,235,Yes under Community Eligibility Option (CEO),true
Joseph Conger Elementary School,Klamath Falls City Schools,Klamath Falls,269,269,Yes under Community Eligibility Option (CEO),false
Joseph Gale Elementary School,Forest Grove SD 15,Forest Grove,388,317,Yes under Community Eligibility Option (CEO),false
Joseph Lane Middle School,Douglas County SD 4,Roseburg,581,485,Yes under Community Eligibility Option (CEO),false
Judson Middle School,Salem-Keizer SD 24J,Salem,811,725,Yes under Community Eligibility Option (CEO),false
Junction City High School,Junction City SD 69,Junction City,525,429,Yes under Community Eligibility Option (CEO),false
Juniper Elementary School,Bend-LaPine Administrative SD 1,Bend,432,206,Yes under Community Eligibility Option (CEO),false
Juntura Elementary School,Juntura SD 12,Juntura,7,,No,false
Kairos Pdx,Portland SD 1J,Portland,226,128,Yes under Provision 2,false
Kalapuya Elementary School,Salem-Keizer SD 24J,Salem,483,427,Yes under Community Eligibility Option (CEO),false
Kalapuya High School,Bethel SD 52,Eugene,108,107,Yes under Community Eligibility Option (CEO),false
Kalmiopsis Community Arts High School,Three Rivers/Josephine County SD,Cave Junction,47,,No,false
Kalmiopsis Elementary School,Brookings-Harbor SD 17C,Brookings,547,471,Yes under Community Eligibility Option (CEO),false
Kathryn Jones Harrison Elementary School,Corvallis SD 509J,Corvallis,225,128,Yes under Community Eligibility Option (CEO),false
Keating Elementary School,Baker SD 5J,Baker City,26,,No,false
Keizer Elementary School,Salem-Keizer SD 24J,Keizer,565,509,Yes under Community Eligibility Option (CEO),false
Kellogg Middle School,Portland SD 1J,Portland,592,250,Yes under Community Eligibility Option (CEO),false
Kelly Creek Elementary School,Gresham-Barlow SD 10J,Gresham,368,301,Yes under Community Eligibility Option (CEO),false
Kelly Elementary School,Portland SD 1J,Portland,385,480,Yes under Community Eligibility Option (CEO),false
Kelly Middle School,Eugene SD 4J,Eugene,407,262,Yes under Community Eligibility Option (CEO),false
