school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Rosholt High School - 01,Rosholt School District 54-4,Rosholt,74,28,Yes participating without using any Provision or the CEO,false
Rosholt Middle School - 04,Rosholt School District 54-4,Rosholt,42,15,Yes participating without using any Provision or the CEO,false
Rustic Acres Elementary - 04,Chester Area School District 39-1,Madison,41,,No,false
Sanborn Central Elementary - 06,Sanborn Central School District 55-5,Forestburg,102,20,Yes participating without using any Provision or the CEO,false
Sanborn Central High School - 01,Sanborn Central School District 55-5,Forestburg,33,7,Yes participating without using any Provision or the CEO,true
Sanborn Central Middle School - 02,Sanborn Central School District 55-5,Forestburg,35,9,Yes participating without using any Provision or the CEO,true
Scotland Elementary - 02,Scotland School District 04-3,Scotland,114,31,Yes participating without using any Provision or the CEO,false
Scotland High School - 01,Scotland School District 04-3,Scotland,64,28,Yes participating without using any Provision or the CEO,false
Scotland Middle School - 05,Scotland School District 04-3,Scotland,84,35,Yes participating without using any Provision or the CEO,false
Sdsbvi Elementary - 01,SD Sch for the Blind & Visually Impaired,Aberdeen,10,3,No,false
Sdsbvi High School - 02,SD Sch for the Blind & Visually Impaired,Aberdeen,9,,No,false
Selby Elementary - 02,Selby Area School District 62-5,Selby,93,20,Yes participating without using any Provision or the CEO,false
Selby High School - 01,Selby Area School District 62-5,Selby,55,10,Yes participating without using any Provision or the CEO,false
Selby Middle School - 03,Selby Area School District 62-5,Selby,40,10,Yes participating without using any Provision or the CEO,false
Shamrock Colony Elementary - 05,Willow Lake School District 12-3,Carpenter,21,,No,false
Shannon Colony Elementary - 08,Howard School District 48-3,Winfred,27,,No,true
Silver Lake Colony - 07,Clark School District 12-2,Clark,16,13,Yes participating without using any Provision or the CEO,true
Simmons Elementary - 10,Aberdeen School District 06-1,Aberdeen,386,186,Yes participating without using any Provision or the CEO,false
Simmons Middle School - 03,Aberdeen School District 06-1,Aberdeen,464,225,Yes participating without using any Provision or the CEO,true
Sioux Valley Elementary - 02,Sioux Valley School District 05-5,Volga,372,52,Yes participating without using any Provision or the CEO,false
Sioux Valley High School - 01,Sioux Valley School District 05-5,Volga,214,25,Yes participating without using any Provision or the CEO,false
Sioux Valley Middle School - 04,Sioux Valley School District 05-5,Volga,156,22,Yes participating without using any Provision or the CEO,false
Sisseton High School - 01,Sisseton School District 54-2,Sisseton,304,160,Yes participating without using any Provision or the CEO,true
Sisseton Middle School - 02,Sisseton School District 54-2,Sisseton,281,184,Yes participating without using any Provision or the CEO,true
Sonia Sotomayor Elementary - 65,Sioux Falls School District 49-5,Sioux Falls,690,97,Yes participating without using any Provision or the CEO,false
South Canyon Elementary - 15,Rapid City Area School District 51-4,Rapid City,274,84,Yes participating without using any Provision or the CEO,false
South Central Elementary - 03,South Central School District 26-5,Bonesteel,52,36,Yes participating without using any Provision or the CEO,false
South Middle School - 36,Rapid City Area School District 51-4,Rapid City,618,374,Yes participating without using any Provision or the CEO,true
South Park Elementary - 03,Belle Fourche School District 09-1,Belle Fourche,347,187,Yes participating without using any Provision or the CEO,false
South Park Elementary - 16,Rapid City Area School District 51-4,Rapid City,313,313,Yes under Community Eligibility Option (CEO),false
Southwest Middle School - 38,Rapid City Area School District 51-4,Rapid City,614,79,Yes participating without using any Provision or the CEO,false
Spearfish Academy at Canyon Hills Elementary - 09,Spearfish School District 40-2,Spearfish,2,,Yes participating without using any Provision or the CEO,false
Spearfish Academy at Canyon Hills High School - 10,Spearfish School District 40-2,Spearfish,21,3,Yes participating without using any Provision or the CEO,false
Spearfish High School - 01,Spearfish School District 40-2,Spearfish,787,127,Yes participating without using any Provision or the CEO,false
Spearfish Middle School - 05,Spearfish School District 40-2,Spearfish,545,97,Yes participating without using any Provision or the CEO,false
Spink Colony Elementary - 03,Hitchcock Tulare School District 56-6,Frankfort,21,,No,false
Spring Creek Colony Elementary - 04,Leola School District 44-2,Forbes,35,3,Yes participating without using any Provision or the CEO,true
Spring Creek Elementary - 07,Todd County School District 66-1,St Francis,57,57,Yes under Community Eligibility Option (CEO),true
Spring Lake Colony Elementary,Oldham-Ramona-Rutland School District 39-6,Arlington,18,,No,false
Spring Lake Colony High School,Oldham-Ramona-Rutland School District 39-6,Arlington,12,,No,false
