school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Iota Elementary School,Acadia Parish,Iota,585,332,Yes under Community Eligibility Option (CEO),false
Iota High School,Acadia Parish,Iota,566,221,Yes under Community Eligibility Option (CEO),true
Iota Middle School,Acadia Parish,Iota,235,104,Yes under Community Eligibility Option (CEO),true
Iowa High School,Calcasieu Parish,Iowa,1007,557,Yes participating without using any Provision or the CEO,true
Isaac G Joseph Elementary School,Jefferson Parish,Westwego,439,366,Yes under Community Eligibility Option (CEO),false
Istrouma High School,East Baton Rouge Parish,Baton Rouge,556,504,Yes under Community Eligibility Option (CEO),true
J. A. Phillips Elementary School,Webster Parish,Minden,429,352,Yes under Community Eligibility Option (CEO),false
J. I. Watson Elementary School,Calcasieu Parish,Iowa,531,393,Yes participating without using any Provision or the CEO,false
J. K. Haynes Teacher Prep and Leadership Academy,East Baton Rouge Parish,Baton Rouge,121,120,Yes under Community Eligibility Option (CEO),false
J. L. Jones Elementary School,Webster Parish,Minden,318,265,Yes under Community Eligibility Option (CEO),false
J. S. Clark Elementary School,Caddo Parish,Shreveport,387,366,Yes participating without using any Provision or the CEO,false
J. Wallace James Elementary School,Lafayette Parish,Scott,957,489,Yes under Community Eligibility Option (CEO),false
J.b. Martin Middle School,St. Charles Parish,Paradis,733,297,Yes under Community Eligibility Option (CEO),true
J.b. Nachman Elementary School,Rapides Parish,Alexandria,546,414,Yes under Community Eligibility Option (CEO),false
J.c. Ellis School,Jefferson Parish,Metairie,587,415,Yes under Community Eligibility Option (CEO),true
J.d. Meisler Middle School,Jefferson Parish,Metairie,679,349,Yes under Community Eligibility Option (CEO),true
J.f. Gauthier School,St. Bernard Parish,St. Bernard,500,336,Yes under Community Eligibility Option (CEO),false
J.h. Williams Middle School,Vermilion Parish,Abbeville,374,305,Yes under Community Eligibility Option (CEO),true
J.i. Barron Sr. Elementary School,Rapides Parish,Pineville,924,596,Yes under Community Eligibility Option (CEO),false
J.s. Aucoin Elementary School,St. Mary Parish,Amelia,237,153,Yes under Community Eligibility Option (CEO),false
J.s. Clark Magnet Elementary School,City of Monroe School District,Monroe,458,328,Yes under Community Eligibility Option (CEO),false
J.w. Faulk Elementary School,Lafayette Parish,Lafayette,424,400,Yes under Community Eligibility Option (CEO),false
Jack Hayes Elementary School,Ouachita Parish,Monroe,501,408,Yes under Community Eligibility Option (CEO),false
Jackson Elementary School,East Feliciana Parish,Jackson,244,210,Yes under Community Eligibility Option (CEO),false
Jake Drost School for Exceptional Children,Calcasieu Parish,Sulphur,19,16,Yes participating without using any Provision or the CEO,true
James A. Herod Elementary School,Vermilion Parish,Abbeville,285,254,Yes under Community Eligibility Option (CEO),false
James Stephens Montessori School,Evangeline Parish,Ville Platte,421,358,Yes under Community Eligibility Option (CEO),false
Jcfa,Jefferson Parish,Harvey,127,102,Yes under Community Eligibility Option (CEO),true
Jcfa Lafayette,JCFA Lafayette,Lafayette,56,48,Yes participating without using any Provision or the CEO,true
Jcfa-East,JCFA-East,Jefferson,154,127,Yes participating without using any Provision or the CEO,true
Jeanerette Senior High School,Iberia Parish,Jeanerette,291,254,Yes under Community Eligibility Option (CEO),true
Jefferson Island Road Elementary,Iberia Parish,New Iberia,486,399,Yes under Community Eligibility Option (CEO),false
Jefferson Rise Charter School,Jefferson Parish,Harvey,764,664,Yes under Community Eligibility Option (CEO),true
Jefferson School,Jefferson Parish,Jefferson,619,453,Yes under Community Eligibility Option (CEO),true
Jefferson Terrace Academy,East Baton Rouge Parish,Baton Rouge,571,448,Yes under Community Eligibility Option (CEO),false
Jefferson Virtual High School,Jefferson Parish,Jefferson,67,38,Yes participating without using any Provision or the CEO,false
Jena Elementary School,LaSalle Parish,Jena,381,203,Yes under Community Eligibility Option (CEO),false
Jena High School,LaSalle Parish,Jena,490,248,Yes under Community Eligibility Option (CEO),true
Jena Junior High School,LaSalle Parish,Jena,288,165,Yes under Community Eligibility Option (CEO),true
Jennings Elementary School,Jefferson Davis Parish,Jennings,976,710,Yes under Community Eligibility Option (CEO),false
Jennings High School,Jefferson Davis Parish,Jennings,775,504,Yes under Community Eligibility Option (CEO),true
Jesse Owens Elementary School,Vermilion Parish,Gueydan,180,111,Yes under Community Eligibility Option (CEO),false
Jewel M. Sumner High School,Tangipahoa Parish,Kentwood,428,299,Yes under Community Eligibility Option (CEO),true
Jewel M. Sumner Middle School,Tangipahoa Parish,Kentwood,306,243,Yes under Community Eligibility Option (CEO),true
John Clancy/Joseph Maggiore Elementary School,Jefferson Parish,Kenner,545,317,Yes under Community Eligibility Option (CEO),false
John Ehret High School,Jefferson Parish,Marrero,1850,1379,Yes under Community Eligibility Option (CEO),true
John F. Kennedy High School,John F. Kennedy High School,New Orleans,665,588,Yes under Community Eligibility Option (CEO),true
John J. Johnson II Elementary School,Calcasieu Parish,Lake Charles,131,127,Yes participating without using any Provision or the CEO,false
John James Audubon School,Jefferson Parish,Kenner,572,425,Yes under Community Eligibility Option (CEO),true
John L. Ory Communications Magnet Elementary,St. John the Baptist Parish,LaPlace,428,272,Yes under Community Eligibility Option (CEO),true
John Q. Adams Middle School,Jefferson Parish,Metairie,658,368,Yes under Community Eligibility Option (CEO),true
Johnson Bayou High School,Cameron Parish,Cameron,68,27,Yes under Community Eligibility Option (CEO),false
Johnston Hopkins Elementary School,Iberia Parish,New Iberia,350,332,Yes under Community Eligibility Option (CEO),false
Jonesboro-Hodge Elementary School,Jackson Parish,Jonesboro,291,259,Yes under Community Eligibility Option (CEO),false
Jonesboro-Hodge High School,Jackson Parish,Jonesboro,198,158,Yes under Community Eligibility Option (CEO),true
Jonesboro-Hodge Middle School,Jackson Parish,Jonesboro,145,118,Yes under Community Eligibility Option (CEO),true
Jonesville Elementary School,Catahoula Parish,Jonesville,211,202,Yes under Community Eligibility Option (CEO),false
Joseph B. Lancaster Elementary School,St. Tammany Parish,Madisonville,1480,320,Yes participating without using any Provision or the CEO,false
Joseph C Moscona School,Jefferson Parish,Metairie,521,350,Yes under Community Eligibility Option (CEO),true
Joseph J. Davies Elementary School,St. Bernard Parish,Meraux,593,343,Yes under Community Eligibility Option (CEO),false
Js Clark Leadership Academy,JS Clark Leadership Academy,Opelousas,434,391,Yes under Community Eligibility Option (CEO),true
Juban Parc Elementary School,Livingston Parish,Denham Springs,416,294,Yes under Community Eligibility Option (CEO),false
Juban Parc Junior High School,Livingston Parish,Denham Springs,564,422,Yes under Community Eligibility Option (CEO),false
Judge Lionel R. Collins Elementary School,Jefferson Parish,Marrero,414,352,Yes under Community Eligibility Option (CEO),false
Judice Middle School,Lafayette Parish,Duson,442,270,Yes under Community Eligibility Option (CEO),true
Judson Fundamental Elementary School,Caddo Parish,Shreveport,312,220,Yes participating without using any Provision or the CEO,false
Julia B. Maitland School,St. Mary Parish,Morgan City,199,170,Yes under Community Eligibility Option (CEO),false
K.r. Hanchey Elementary School,Beauregard Parish,DeRidder,353,236,Yes under Community Eligibility Option (CEO),false
