school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Oak Grove High School,Lamar County School District,Hattiesburg,1750,912,No,false
Oak Grove Middle School,Lamar County School District,Hattiesburg,1160,708,No,true
Oak Park Elementary,Ocean Springs School District,Ocean Springs,467,121,No,false
Oak Park Elementary School,Laurel School District,Laurel,405,405,Yes under Community Eligibility Option (CEO),false
Oakdale Elementary,Rankin County School District,Brandon,566,210,No,false
Oakhurst Intermediate School,Clarksdale Municipal School District,Clarksdale,197,190,Yes under Community Eligibility Option (CEO),false
Ocean Springs High School,Ocean Springs School District,Ocean Springs,1928,684,No,false
Ocean Springs Middle School,Ocean Springs School District,Ocean Springs,899,354,No,true
Ocean Springs Upper Elementary,Ocean Springs School District,Ocean Springs,1284,490,No,false
Okolona Elementary School,Okolona School District,Okolona,238,238,Yes under Community Eligibility Option (CEO),false
Okolona High School,Okolona School District,Okolona,149,149,Yes under Community Eligibility Option (CEO),true
Okolona Middle School,Okolona School District,Okolona,125,125,Yes under Community Eligibility Option (CEO),true
Old Town Middle School,Madison County Schools,Ridgeland,693,524,No,false
Olive Branch Elementary School,DeSoto County School District,Olive Branch,504,299,No,false
Olive Branch High School,DeSoto County School District,Olive Branch,1058,546,No,false
Olive Branch Intermediate School,DeSoto County School District,Olive Branch,472,297,No,false
Olive Branch Middle School,DeSoto County School District,Olive Branch,744,466,No,false
Orange Grove Elementary,Harrison County School District,Gulfport,346,259,No,false
Osyka Elementary School,South Pike School District,Osyka,214,214,Yes under Community Eligibility Option (CEO),false
Otken Elementary School,McComb School District,McComb,458,458,Yes under Community Eligibility Option (CEO),false
Overpark Elementary School,DeSoto County School District,Olive Branch,635,334,No,false
Overstreet Elementary School,Starkville Oktibbeha Consolidated School District,Starkville,324,215,No,false
Oxford Early Childhood Center,Oxford School District,Oxford,277,146,No,false
Oxford High School,Oxford School District,Oxford,1335,604,No,false
Oxford Intermediate School,Oxford School District,Oxford,356,147,No,false
Oxford Middle School,Oxford School District,Oxford,667,322,No,true
Parks Elementary School,Cleveland School District,Cleveland,265,265,Yes under Community Eligibility Option (CEO),false
Parkview Elementary,Meridian Public Schools,Meridian,364,364,Yes under Community Eligibility Option (CEO),false
Parkway Elementary School,Tupelo Public School District,Tupelo,418,313,No,false
Pascagoula High,Pascagoula-Gautier School District,Pascagoula,1127,785,No,false
Pass Christian Elementary School,Pass Christian School District,Pass Christian,378,275,No,false
Pass Christian High School,Pass Christian School District,Pass Christian,604,333,No,true
Pass Christian Middle School,Pass Christian School District,Pass Christian,384,246,No,false
Pass Road Elementary,Gulfport School District,Gulfport,377,376,Yes under Community Eligibility Option (CEO),false
Pearl High School,Pearl Public Schools,Pearl,1278,741,No,false
Pearl Jr High School,Pearl Public Schools,Pearl,944,669,No,false
Pearl Lower Elementary,Pearl Public Schools,Pearl,763,533,No,false
Pearl River Central Elementar,Pearl River County School District,Carriere,1414,935,No,false
Pearl River Central High School,Pearl River County School District,Carriere,952,521,No,true
Pearl River Central Junior High,Pearl River County School District,Carriere,762,463,No,true
Pearl Upper School,Pearl Public Schools,Pearl,608,419,No,false
Pearman Elementary School,Cleveland School District,Cleveland,186,186,Yes under Community Eligibility Option (CEO),false
Pecan Park Elementary,Ocean Springs School District,Ocean Springs,486,145,No,false
Pecan Park Elementary School,Jackson Public Schools,Jackson,510,510,Yes under Community Eligibility Option (CEO),false
Peeples Middle School,Jackson Public Schools,Jackson,541,541,Yes under Community Eligibility Option (CEO),true
Pelahatchie Elementary,Rankin County School District,Pelahatchie,385,272,No,false
Pelahatchie High School,Rankin County School District,Pelahatchie,336,206,No,false
Perkinston Elementary School,Stone County School District,Perkinston,503,304,No,false
Perry Central High School,Perry County School District,New Augusta,262,213,No,true
Perry Central Middle School,Perry County School District,New Augusta,178,146,No,true
Petal Elementary 3-4,Petal School District,Petal,636,382,No,false
Petal High School,Petal School District,Petal,1324,726,No,false
Petal Middle School,Petal School District,Petal,645,387,No,true
Petal Primary School,Petal School District,Petal,1016,647,No,false
Petal Upper Elementary,Petal School District,Petal,632,373,No,false
Philadelphia Elementary School,Philadelphia Public School District,Philadelphia,430,430,Yes under Community Eligibility Option (CEO),false
Philadelphia High School,Philadelphia Public School District,Philadelphia,327,327,Yes under Community Eligibility Option (CEO),true
Picayune Junior High School,Picayune School District,Picayune,465,321,No,true
Picayune Memorial High School,Picayune School District,Picayune,940,589,No,true
Pierce Street Elementary School,Tupelo Public School District,Tupelo,345,229,No,false
Pine Grove High School,South Tippah School District,Ripley,573,419,No,true
Pineville Elementary,Harrison County School District,Pass Christian,157,154,Yes under Community Eligibility Option (CEO),false
Pisgah Elementary,Rankin County School District,Brandon,556,245,No,false
Pisgah High School,Rankin County School District,Brandon,482,202,No,true
Plantersville Middle School,Lee County,Plantersville,241,240,Yes under Community Eligibility Option (CEO),true
Pleasant Hill Elementary School,DeSoto County School District,Olive Branch,1079,454,No,false
Pontotoc Elementary School,Pontotoc City School District,Pontotoc,657,480,No,false
Pontotoc High School,Pontotoc City School District,Pontotoc,712,503,No,true
Pontotoc Jr High School,Pontotoc City School District,Pontotoc,361,258,No,false
Pontotoc Middle School,Pontotoc City School District,Pontotoc,316,230,No,false
Pope School,South Panola School District,Pope,549,404,Yes under Provision 2,false
Poplar Springs Elementary,Meridian Public Schools,Meridian,405,405,Yes under Community Eligibility Option (CEO),false
Poplarville High School,Poplarville School District,Poplarville,540,268,No,false
Poplarville Lower Elementary,Poplarville School District,Poplarville,521,306,No,false
Poplarville Upper Elementary,Poplarville School District,Poplarville,432,277,No,false
Popp's Ferry Elementary School,Biloxi Public School District,Biloxi,608,435,No,false
Port Gibson High School,Claiborne County Public Schools,Port Gibson,381,381,Yes under Community Eligibility Option (CEO),true
Port Gibson Middle School,Claiborne County Public Schools,Port Gibson,223,223,Yes under Community Eligibility Option (CEO),true
Potts Camp High School,Marshall County School District,Potts Camp,356,353,Yes under Provision 2,false
Powell Middle School,Jackson Public Schools,Jackson,704,701,No,true
Provine High School,Jackson Public Schools,Jackson,791,791,Yes under Community Eligibility Option (CEO),true
Puckett Elementary,Rankin County School District,Puckett,351,153,No,false
Puckett High School,Rankin County School District,Puckett,343,166,No,false
Purvis High School,Lamar County School District,Purvis,614,306,No,false
Purvis Lower Elementary,Lamar County School District,Purvis,448,243,No,false
Purvis Middle School,Lamar County School District,Purvis,447,232,No,true
Purvis Upper Elementary,Lamar County School District,Purvis,377,206,No,false
Quarles Elementary,Long Beach School District,Long Beach,429,250,No,false
Quitman County Elementary,Quitman County School District,Lambert,331,331,Yes under Community Eligibility Option (CEO),false
Quitman County Middle School,Quitman County School District,Marks,265,265,Yes under Community Eligibility Option (CEO),true
Quitman High School,Quitman School District,Quitman,437,,No,true
Quitman Junior High School,Quitman School District,Quitman,288,237,No,false
Quitman Lower Elementary,Quitman School District,Quitman,407,307,No,false
Quitman Upper Elementary School,Quitman School District,Quitman,327,260,No,false
R.h. Bearden Elementary,West Tallahatchie School District,Sumner,251,248,Yes under Provision 2,false
R.h. Long Booneville Middle School,Booneville School District,Booneville,416,274,No,true
Raleigh Elementary School,Smith County School District,Raleigh,649,448,No,false
Raleigh High School,Smith County School District,Raleigh,486,352,No,true
Rankin Elementary School,Tupelo Public School District,Tupelo,375,269,No,false
Rawls Springs Attendance Center,Forrest County School District,Hattiesburg,214,184,No,false
Raymond Elementary/Carver Middle,Hinds County School District,Raymond,453,332,No,false
Raymond High School,Hinds County School District,Raymond,539,410,No,true
Redwood Elementary,Vicksburg Warren School District,Redwood,367,367,Yes under Community Eligibility Option (CEO),false
Reeves Elementary,Long Beach School District,Long Beach,453,262,No,false
Reimagine Prep,Reimagine Prep,Jackson,457,457,Yes under Community Eligibility Option (CEO),true
Reuben B. Myers Arts & Sciences,Canton Public Schools,Canton,378,374,Yes under Community Eligibility Option (CEO),false
Revive Collegiate,Revive,Jackson,367,367,Yes under Community Eligibility Option (CEO),false
Richland Elementary,Rankin County School District,Richland,369,291,No,false
Richland High School,Rankin County School District,Richland,731,534,No,true
Richland Upper Elementary,Rankin County School District,Richland,480,374,No,false
Richton Elementary School,Richton School District,Richton,305,194,No,false
Richton High School,Richton School District,Richton,281,173,No,true
Ridgeland High School,Madison County Schools,Ridgeland,995,709,No,false
Ripley Elementary School,South Tippah School District,Ripley,611,519,No,false
Ripley High School,South Tippah School District,Ripley,465,359,No,true
Ripley Middle School,South Tippah School District,Ripley,459,358,No,true
River Oaks Elementary,Harrison County School District,Gulfport,487,484,Yes under Community Eligibility Option (CEO),false
Riverside Elementary School,Western Line Schools,Avon,402,399,Yes under Provision 2,false
Riverside High School,Western Line Schools,Avon,315,317,Yes under Provision 2,true
Robert L Merritt Junior High,Sunflower County Consolidated School District,Indianola,341,341,Yes under Community Eligibility Option (CEO),false
Robinsonville Elementary School,Tunica School District,Robinsonville,380,379,Yes under Community Eligibility Option (CEO),false
Rocky Creek Elementary School,George County School District,Lucedale,402,228,No,false
Rod Paige Middle School,Lawrence County School District,Monticello,191,157,No,true
Rosa Fort High,Tunica School District,Tunica,438,438,Yes under Community Eligibility Option (CEO),false
Rosa Scott,Madison County Schools,Madison,373,85,No,false
Roseland Park Elementary,Picayune School District,Picayune,370,,No,false
Rosser Early Learning Center,Sunflower County Consolidated School District,Moorhead,79,79,Yes under Community Eligibility Option (CEO),false
Rouse Elementary,Rankin County School District,Brandon,798,325,No,false
Rowan Elementary,Hattiesburg,Hattiesburg,425,423,Yes under Community Eligibility Option (CEO),false
Ruleville Central Elementary,Sunflower County Consolidated School District,Ruleville,271,271,Yes under Community Eligibility Option (CEO),false
Ruleville Middle School,Sunflower County Consolidated School District,Ruleville,131,131,Yes under Community Eligibility Option (CEO),true
Runnelstown School,Perry County School District,Petal,173,131,No,false
S.v. Marshall Elementary School,Holmes County Consolidated,Lexington,214,214,Yes under Community Eligibility Option (CEO),false
S.v. Marshall Middle School,Holmes County Consolidated,Lexington,321,321,Yes under Community Eligibility Option (CEO),false
Sale Elementary School,Columbus Municipal School District,Columbus,290,290,Yes under Community Eligibility Option (CEO),false
Salem,Walthall County School District,Tylertown,469,303,No,false
Saltillo Elementary School,Lee County,Saltillo,696,387,No,false
Saltillo High School,Lee County,Saltillo,939,418,No,false
Saltillo Primary School,Lee County,Saltillo,704,378,No,false
Sand Hill School,Greene County Schools,Richton,267,264,Yes under Provision 2,false
Sanders Elementary School,Hollandale,Hollandale,246,246,Yes under Community Eligibility Option (CEO),false
Saucier Elementary,Harrison County School District,Saucier,325,223,No,false
Scott Central Attendance Center,Scott County School District,Forest,856,853,Yes under Provision 2,true
Sebastopol Attendance Center,Scott County School District,Sebastopol,684,681,Yes under Provision 2,true
Seminary Elementary,Covington County School District,Seminary,420,417,No,false
Seminary High,Covington County School District,Seminary,382,379,No,false
Seminary Middle,Covington County School District,Seminary,365,362,No,false
Senatobia Elementary School,Senatobia Municipal School District,Senatobia,879,583,No,false
Senatobia High School,Senatobia Municipal School District,Senatobia,468,286,No,true
Senatobia Middle School,Senatobia Municipal School District,Senatobia,407,266,No,true
Shadow Oaks Elementary School,DeSoto County School District,Horn Lake,423,339,Yes under Provision 2,false
Shannon Elementary School,Lee County,Shannon,257,213,No,false
Shannon High School,Lee County,Shannon,529,421,No,true
Shannon Middle School,Lee County,Shannon,190,166,No,true
Shannon Primary School,Lee County,Shannon,249,215,No,false
Shaw High School,West Bolivar Consolidated School District,Shaw,200,197,No,true
Sherman Avenue Elementary,Vicksburg Warren School District,Vicksburg,360,360,Yes under Community Eligibility Option (CEO),false
Shirley D. Simmons Middle School,Madison County Schools,Canton,124,117,No,true
Simmons High School,Hollandale,Hollandale,172,172,Yes under Community Eligibility Option (CEO),true
Simmons Jr. High School,Hollandale,Hollandale,116,113,No,false
Simpson Central School,Simpson County School District,Pinola,388,326,No,true
Singing River,Pascagoula-Gautier School District,Gautier,416,294,No,false
Smilow Collegiate,Joel E. Smilow Collegiate,Jackson,547,547,Yes under Community Eligibility Option (CEO),false
Smilow Prep,Joel E. Smilow Prep,Jackson,521,520,Yes under Community Eligibility Option (CEO),false
Smithville School,Monroe County School District,Smithville,540,263,No,false
Socsd/Msu Partnership Middle School,Starkville Oktibbeha Consolidated School District,Starkville,646,425,No,false
South Delta Elementary School,South Delta School District,Rolling Fork,234,234,Yes under Community Eligibility Option (CEO),false
South Delta High School,South Delta School District,Rolling Fork,176,173,No,true
South Delta Middle School,South Delta School District,Anguilla,138,138,Yes under Community Eligibility Option (CEO),true
South Forrest Attendance Center,Forrest County School District,Brooklyn,604,414,No,true
South Hancock Elementary School,Hancock School District,Bay St. Louis,480,354,No,false
South Jones Elementary School,Jones County School District,Ellisville,1129,704,No,false
South Jones High School,Jones County School District,Ellisville,1300,838,No,false
South Panola High School,South Panola School District,Batesville,1113,943,Yes under Provision 2,true
South Park Elementary,Vicksburg Warren School District,Vicksburg,351,349,Yes under Community Eligibility Option (CEO),false
South Perry Elementary School,Perry County School District,Beaumont,234,206,No,false
South Pike High School,South Pike School District,Magnolia,425,422,No,false
South Pike Junior High,South Pike School District,Magnolia,241,241,Yes under Community Eligibility Option (CEO),false
South Pontotoc Elementary School,Pontotoc County School District,Pontotoc,776,773,No,false
South Pontotoc High School,Pontotoc County School District,Pontotoc,455,452,No,false
South Pontotoc Middle School,Pontotoc County School District,Pontotoc,379,376,No,true
South Side Elementary School,West Point Consolidated School District,West Point,337,296,No,false
South Side Lower Elementary,Picayune School District,Picayune,320,263,No,false
South Side Upper Elementary,Picayune School District,Picayune,310,246,No,false
Southaven Elementary School,DeSoto County School District,Southaven,681,534,Yes under Provision 2,false
Southaven High School,DeSoto County School District,Southaven,1876,1042,Yes under Provision 2,true
Southaven Intermediate School,DeSoto County School District,Southaven,1046,718,Yes under Provision 2,false
Southaven Middle School,DeSoto County School District,Southaven,1423,918,Yes under Provision 2,true
Southeast Elementary School,Lauderdale County School District,Meridian,562,390,No,false
Southeast Lauderdale High School,Lauderdale County School District,Meridian,367,214,No,false
Southeast Middle School,Lauderdale County School District,Meridian,371,264,No,false
Spann Elementary School,Jackson Public Schools,Jackson,433,433,Yes under Community Eligibility Option (CEO),false
Sr1 College Prep & STEM Academy,Sr1 College Prep & STEM Academy,Canton,87,24,No,false
St. Martin East Elementary,Jackson County School District,Ocean Springs,704,423,No,false
St. Martin High School,Jackson County School District,Ocean Springs,1289,721,No,false
St. Martin Middle School,Jackson County School District,Ocean Springs,946,586,No,true
St. Martin North Elementary,Jackson County School District,Biloxi,537,390,No,false
St. Martin Upper Elementary,Jackson County School District,St. Martin,600,393,No,false
Starkville High School,Starkville Oktibbeha Consolidated School District,Starkville,1376,891,No,true
Steens Creek Elementary,Rankin County School District,Florence,582,282,No,false
Stern Elementary School,Greenville Public School District,Greenville,303,303,Yes under Community Eligibility Option (CEO),false
Stokes Beard Elementary School,Columbus Municipal School District,Columbus,369,369,Yes under Community Eligibility Option (CEO),false
Stone Elementary School,Stone County School District,Wiggins,714,488,No,false
Stone High School,Stone County School District,Wiggins,740,442,No,false
Stone Middle School,Stone County School District,Wiggins,575,342,No,true
Stonebridge Elementary,Rankin County School District,Brandon,742,314,No,false
Strayhorn Elementary School,Tate County School District,Sarah,407,283,No,false
Strayhorn High School,Tate County School District,Sarah,404,276,No,true
Stringer Attendance Center,West Jasper School District,Stringer,579,402,No,true
Sudduth Elementary School,Starkville Oktibbeha Consolidated School District,Starkville,920,625,No,false
Summit Elementary School,McComb School District,Summit,200,200,Yes under Community Eligibility Option (CEO),false
Sumner Hill Junior High School,Clinton Public School District,Clinton,396,193,No,false
Sumrall Elementary School,Lamar County School District,Sumrall,960,422,No,false
Sumrall High School,Lamar County School District,Sumrall,616,177,No,false
Sumrall Middle School,Lamar County School District,Sumrall,484,194,No,true
T.l. Weston Middle School,Greenville Public School District,Greenville,412,412,Yes under Community Eligibility Option (CEO),true
Taylorsville Attendance Center,Smith County School District,Taylorsville,572,507,No,true
Terry High School,Hinds County School District,Terry,1127,725,No,true
Thames Elementary,Hattiesburg,Hattiesburg,619,619,Yes under Community Eligibility Option (CEO),false
Thomas E. Edwards Sr. High School,Sunflower County Consolidated School District,Ruleville,331,331,Yes under Community Eligibility Option (CEO),true
Thomas Street Elementary School,Tupelo Public School District,Tupelo,374,250,No,false
Thrasher High School,Prentiss County School District,Booneville,387,296,No,true
Threadgill Elementary,Greenwood-Leflore Consolidated School District,Greenwood,295,295,Yes under Community Eligibility Option (CEO),false
Threadgill Primary School,Greenwood-Leflore Consolidated School District,Greenwood,207,207,Yes under Community Eligibility Option (CEO),false
Three Rivers Elementary,Harrison County School District,Gulfport,492,489,Yes under Community Eligibility Option (CEO),false
Timberlawn Elementary School,Jackson Public Schools,Jackson,295,295,Yes under Community Eligibility Option (CEO),false
Tishomingo Co. High School,Tishomingo County School District,Iuka,578,368,No,false
Tishomingo Elementary School,Tishomingo County School District,Tishomingo,254,201,No,false
Topeka - Tilton School,Lawrence County School District,Monticello,298,239,No,false
Tremont Attendance Center,Itawamba County,Tremont,312,224,No,true
Trent Lott,Pascagoula-Gautier School District,Pascagoula,524,378,No,false
Trigg Elementary School,Greenville Public School District,Greenville,231,231,Yes under Community Eligibility Option (CEO),false
Tunica Elementary School,Tunica School District,Tunica,308,307,Yes under Community Eligibility Option (CEO),false
Tunica Middle School,Tunica School District,Tunica,334,333,Yes under Community Eligibility Option (CEO),true
Tupelo High School,Tupelo Public School District,Tupelo,2123,1306,No,false
Tupelo Middle School,Tupelo Public School District,Tupelo,1070,717,No,true
Tylertown Elementary School,Walthall County School District,Tylertown,234,193,No,false
Tylertown High School,Walthall County School District,Tylertown,523,403,No,true
Tylertown Primary School,Walthall County School District,Tylertown,395,,No,false
Union Elementary School,Union Public School District,Union,410,407,Yes under Provision 2,false
Union High School,Union Public School District,Union,280,277,Yes under Provision 2,true
Union Middle School,Union Public School District,Union,286,283,Yes under Provision 2,true
Utica Elem Mid School,Hinds County School District,Utica,304,304,Yes under Community Eligibility Option (CEO),false
Van Winkle Elementary School,Jackson Public Schools,Jackson,275,275,Yes under Community Eligibility Option (CEO),false
Vancleave High School,Jackson County School District,Vancleave,737,358,No,false
Vancleave Lower Elementary,Jackson County School District,Vancleave,686,409,No,false
Vancleave Middle School,Jackson County School District,Vancleave,562,311,No,true
Vancleave Upper Elementary,Jackson County School District,Vancleave,333,205,No,false
Vardaman Attendance Center,Calhoun County School District,Vardaman,624,466,No,false
Velma Jackson High School,Madison County Schools,Camden,224,203,No,true
Verona Elementary School,Lee County,Verona,364,361,Yes under Community Eligibility Option (CEO),false
Vicksburg High School,Vicksburg Warren School District,Vicksburg,785,785,Yes under Community Eligibility Option (CEO),true
Vicksburg Intermediate,Vicksburg Warren School District,Vicksburg,387,387,Yes under Community Eligibility Option (CEO),false
Vicksburg Junior High,Vicksburg Warren School District,Vicksburg,409,409,Yes under Community Eligibility Option (CEO),false
W.a. Higgins Academy of Arts/International Studies,Clarksdale Municipal School District,Clarksdale,269,261,Yes under Community Eligibility Option (CEO),false
Walls Elementary School,DeSoto County School District,Walls,722,498,Yes under Provision 2,false
Walnut Attendance Center,North Tippah School District,Walnut,480,351,No,true
Walton Elementary School,Jackson Public Schools,Jackson,457,457,Yes under Community Eligibility Option (CEO),false
Warren Central High,Vicksburg Warren School District,Vicksburg,1145,1145,Yes under Community Eligibility Option (CEO),false
Warren Central Intermediate,Vicksburg Warren School District,Vicksburg,353,353,Yes under Community Eligibility Option (CEO),false
Warren Central Junior High,Vicksburg Warren School District,Vicksburg,525,525,Yes under Community Eligibility Option (CEO),false
Warrenton Elementary,Vicksburg Warren School District,Vicksburg,311,311,Yes under Community Eligibility Option (CEO),false
Water Valley High School,Water Valley School District,Water Valley,398,278,No,true
Waveland Elementary School,Bay Waveland School District,Waveland,460,321,No,false
Wayne Central School,Wayne County School District,Waynesboro,459,456,Yes under Provision 2,false
Wayne County High School,Wayne County School District,Waynesboro,775,772,Yes under Provision 2,true
Waynesboro Riverview School,Wayne County School District,Waynesboro,491,488,Yes under Provision 2,false
Webb Elementary School,Greenville Public School District,Greenville,230,230,Yes under Community Eligibility Option (CEO),false
Weddington Elementary School,Greenville Public School District,Greenville,249,249,Yes under Community Eligibility Option (CEO),false
Weir Elementary School,Choctaw County Schools,Weir,142,142,Yes under Community Eligibility Option (CEO),false
Wells Apac Elementary School,Jackson Public Schools,Jackson,40,40,Yes under Community Eligibility Option (CEO),false
Wesson Attendance Center,Copiah County School District,Wesson,833,833,Yes under Community Eligibility Option (CEO),true
West Amory Elementary School,Amory School District,Amory,355,244,No,false
West Bolivar Elementary,West Bolivar Consolidated School District,Rosedale,242,242,Yes under Community Eligibility Option (CEO),false
West Bolivar High School,West Bolivar Consolidated School District,Rosedale,227,224,No,false
West Clay Elementary School,West Point Consolidated School District,Cedar Bluff,111,101,No,false
West Elementary,Gulfport School District,Gulfport,492,485,No,false
West Elementary School,Natchez-Adams School District,Natchez,376,375,Yes under Community Eligibility Option (CEO),false
West Elementary School,Starkville Oktibbeha Consolidated School District,Sturgis,190,146,No,false
West Hancock Elementary,Hancock School District,Picayune,349,262,No,false
West Harrison High,Harrison County School District,Gulfport,1216,787,No,false
West Harrison Middle,Harrison County School District,Gulfport,650,473,No,false
West Hills Elementary,Meridian Public Schools,Meridian,423,423,Yes under Community Eligibility Option (CEO),false
West Jones Elementary School,Jones County School District,Laurel,1114,778,No,false
West Jones High School,Jones County School District,Laurel,1587,1052,No,true
West Lauderdale Elementary School,Lauderdale County School District,Meridian,761,351,No,false
West Lauderdale High School,Lauderdale County School District,Collinsville,535,197,No,false
West Lauderdale Middle School,Lauderdale County School District,Collinsville,537,212,No,true
West Lincoln School,Lincoln County School District,Brookhaven,636,389,No,true
West Lowndes Elementary,Lowndes County School District,Columbus,276,272,No,false
West Lowndes High School,Lowndes County School District,Columbus,206,203,Yes under Provision 2,true
West Marion High School,Marion County School District,Foxworth,347,344,Yes under Provision 2,true
West Marion Middle School,Marion County School District,Foxworth,355,352,No,false
West Marion Primary School,Marion County School District,Foxworth,435,432,Yes under Provision 2,false
West Point High School,West Point Consolidated School District,West Point,1010,,No,true
West Side Elementary,Picayune School District,Picayune,444,329,No,false
West Tallahatchie High School,West Tallahatchie School District,Webb,297,294,Yes under Provision 2,true
West Union Attendance Center,Union County School District,Myrtle,660,380,No,true
West Wortham Elementary and Middle School,Harrison County School District,Saucier,844,586,No,false
Wheeler High School,Prentiss County School District,Booneville,577,379,No,true
Wilkins Elementary School,Jackson Public Schools,Jackson,434,433,Yes under Community Eligibility Option (CEO),false
Wilkinson County Elementary,Wilkinson County School District,Woodville,306,306,Yes under Community Eligibility Option (CEO),false
Wilkinson County High School,Wilkinson County School District,Woodville,228,228,Yes under Community Eligibility Option (CEO),false
William Dean Jr Elementary School,Holmes County Consolidated,Lexington,426,426,Yes under Community Eligibility Option (CEO),false
William J. Berry Elementary School,East Jasper School District,Heidelberg,389,389,Yes under Community Eligibility Option (CEO),false
William M Colmer Middle,Pascagoula-Gautier School District,Pascagoula,532,389,No,false
William Winans Middle School,Wilkinson County School District,Centreville,160,160,Yes under Community Eligibility Option (CEO),true
Williams School,MDHS Division Of Youth Services,Raymond,17,30,No,true
Williams-Sullivan Middle School,Holmes County Consolidated,Durant,192,192,Yes under Community Eligibility Option (CEO),true
Winona Elementary School,Winona-Montgomery Consolidated School District,Winona,567,564,Yes under Provision 2,false
Winona Secondary School,Winona-Montgomery Consolidated School District,Winona,502,499,Yes under Provision 2,true
Woodley Elementary,Hattiesburg,Hattiesburg,422,422,Yes under Community Eligibility Option (CEO),false
Woolfolk Middle School,MS Achievement SD Of Yazoo City,Yazoo City,449,446,No,false
Woolmarket Elementary,Harrison County School District,Biloxi,533,389,No,false
Yazoo City High School,MS Achievement SD Of Yazoo City,Yazoo City,531,528,No,true
Yazoo County High School,Yazoo County School District,Yazoo City,400,397,No,true
Yazoo County Middle School,Yazoo County School District,Yazoo City,258,255,No,true
