school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Valley Elementary,Park County School District # 6,Cody,6,,No,false
Velma Linford Elementary,Albany County School District #1,Laramie,250,142,Yes under Community Eligibility Option (CEO),false
Verda James Elementary,Natrona County School District #1,Casper,448,133,Yes participating without using any Provision or the CEO,false
Victory High School,Carbon County School District #1,Rawlins,28,16,Yes under Community Eligibility Option (CEO),true
Wagonwheel Elementary,Campbell County School District #1,Gillette,244,121,Yes participating without using any Provision or the CEO,false
Walnut Elementary,Sweetwater County School District #1,Rock Springs,195,101,Yes participating without using any Provision or the CEO,false
Wapiti Elementary,Park County School District # 6,Cody,18,12,Yes under Community Eligibility Option (CEO),false
Washington Elementary,Sweetwater County School District #2,Green River,208,93,Yes participating without using any Provision or the CEO,false
West Elementary,Platte County School District #1,Wheatland,195,85,Yes participating without using any Provision or the CEO,false
West Side Elementary,Washakie County School District #1,Worland,158,66,Yes participating without using any Provision or the CEO,false
Westside Elementary,Park County School District # 1,Powell,296,116,Yes participating without using any Provision or the CEO,false
Westwood High School,Campbell County School District #1,Gillette,150,79,Yes participating without using any Provision or the CEO,false
Wheatland High School,Platte County School District #1,Wheatland,258,80,Yes participating without using any Provision or the CEO,false
Wheatland Middle School,Platte County School District #1,Wheatland,192,85,Yes participating without using any Provision or the CEO,true
White Elementary,Converse County School District #1,Douglas,16,,No,false
White Hawk Academy,Washakie County School District #1,Worland,16,,No,false
Whiting High School,Albany County School District #1,Laramie,43,25,Yes under Community Eligibility Option (CEO),true
Willadsen Elementary,Laramie County School District #1,Granite Canyon,7,,No,false
Willow Creek Elementary,Fremont County School District #25,Riverton,269,105,Yes participating without using any Provision or the CEO,false
Wilson Elementary,Teton County School District #1,Wilson,192,12,Yes participating without using any Provision or the CEO,false
Wind River Elementary,Fremont County School District # 6,Pavillion,135,96,Yes under Community Eligibility Option (CEO),false
Wind River High School,Fremont County School District # 6,Pavillion,117,78,Yes under Community Eligibility Option (CEO),false
Wind River Learning Academy,Fremont County School District # 6,Pavillion,8,,Yes under Community Eligibility Option (CEO),false
Wind River Middle School,Fremont County School District # 6,Pavillion,75,50,Yes under Community Eligibility Option (CEO),false
Woodland Park Elementary,Sheridan County School District #2,Sheridan,286,106,Yes participating without using any Provision or the CEO,false
Woods Learning Center,Natrona County School District #1,Casper,170,87,Yes participating without using any Provision or the CEO,false
Worland High School,Washakie County School District #1,Worland,339,,No,false
Worland Middle School,Washakie County School District #1,Worland,270,,No,false
Wright Jr. & Sr. High School,Campbell County School District #1,Wright,174,67,Yes participating without using any Provision or the CEO,false
Wyoming Classical Academy,Wyoming Classical Academy,Mills,298,,No,false
Wyoming Indian Elementary,Fremont County School District #14,Ethete,250,193,Yes under Community Eligibility Option (CEO),false
Wyoming Indian High School,Fremont County School District #14,Ethete,180,147,Yes under Community Eligibility Option (CEO),true
Wyoming Indian Middle School,Fremont County School District #14,Ethete,143,117,Yes under Community Eligibility Option (CEO),true
