school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Ada Givens Elementary,Merced City Elementary,Merced,579,457,Yes under Community Eligibility Option (CEO),false
Ada S. Nelson Elementary,Los Nietos,Whittier,358,301,Yes under Community Eligibility Option (CEO),false
Ada W. Harris Elementary,Cardiff Elementary,Cardiff-by-the-Sea,382,42,Yes participating without using any Provision or the CEO,false
Adaline E. Kent Middle,Kentfield Elementary,Kentfield,488,52,Yes participating without using any Provision or the CEO,false
Adam (William Laird) Elementary,Santa Maria-Bonita,Santa Maria,874,846,Yes under Community Eligibility Option (CEO),false
Adams (J. Douglas) Middle,Brentwood Union,Brentwood,1197,,Yes under Provision 2,false
Adams Elementary,Newport-Mesa Unified,Costa Mesa,321,237,Yes under Community Eligibility Option (CEO),false
Adams Elementary,Riverside Unified,Riverside,487,411,Yes under Community Eligibility Option (CEO),false
Adams Elementary,San Diego Unified,San Diego,290,205,Yes under Community Eligibility Option (CEO),false
Adams Elementary,Santa Ana Unified,Santa Ana,320,308,Yes under Community Eligibility Option (CEO),false
Adams Elementary,Santa Barbara Unified,Santa Barbara,469,302,Yes under Community Eligibility Option (CEO),false
Adams Elementary,Stockton Unified,Stockton,492,414,Yes under Community Eligibility Option (CEO),true
Adams Middle,Redondo Beach Unified,Redondo Beach,1165,208,Yes participating without using any Provision or the CEO,false
Addams Elementary,Fresno Unified,Fresno,748,718,Yes under Community Eligibility Option (CEO),false
Addams Elementary,Long Beach Unified,Long Beach,717,610,Yes under Community Eligibility Option (CEO),false
Addison Elementary,Palo Alto Unified,Palo Alto,366,63,Yes participating without using any Provision or the CEO,false
Adelante Charter,Adelante Charter District,Santa Barbara,306,219,Yes under Community Eligibility Option (CEO),false
Adelante Dual Language Academy,Alum Rock Union Elementary,San Jose,505,286,Yes under Community Eligibility Option (CEO),true
Adelante Dual Language Academy II,Alum Rock Union Elementary,San Jose,368,297,Yes under Community Eligibility Option (CEO),false
Adelante High,Reef-Sunset Unified,Kettleman City,0,,Yes under Community Eligibility Option (CEO),true
Adelante High,Riverbank Unified,Riverbank,40,32,Yes under Community Eligibility Option (CEO),false
Adelante High (Continuation),Roseville Joint Union High,Roseville,122,80,Yes under Community Eligibility Option (CEO),true
Adelante Selby Spanish Immersion,Redwood City Elementary,Atherton,582,350,Yes under Community Eligibility Option (CEO),false
Adelanto Elementary,Adelanto Elementary,Adelanto,267,241,Yes under Community Eligibility Option (CEO),false
Adelanto High,Victor Valley Union High,Adelanto,2247,1936,Yes under Community Eligibility Option (CEO),true
Adelanto Virtual Academy,Adelanto Elementary,Victorville,85,59,,true
Adele Harrison Middle,Sonoma Valley Unified,Sonoma,334,98,Yes under Community Eligibility Option (CEO),false
Adobe Bluffs Elementary,Poway Unified,San Diego,586,81,Yes participating without using any Provision or the CEO,false
Adolfo Camarillo High,Oxnard Union High,Camarillo,1969,805,Yes under Community Eligibility Option (CEO),false
Adrian Wilcox High,Santa Clara Unified,Santa Clara,1614,420,Yes participating without using any Provision or the CEO,false
Adult Transition Program,Bonita Unified,San Dimas,11,3,,false
Advanced Learning Academy,Santa Ana Unified,Santa Ana,363,326,Yes under Community Eligibility Option (CEO),true
Aeolian Elementary,Los Nietos,Whittier,283,258,Yes under Community Eligibility Option (CEO),false
Aerostem Academy,AeroSTEM Academy District,Yuba City,116,89,Yes under Community Eligibility Option (CEO),true
Afflerbaugh-Paige Camp,Los Angeles County Office of Education,La Verne,45,42,,true
Aggeler Community Day,Los Angeles Unified,Chatsworth,23,20,Yes participating without using any Provision or the CEO,true
Agnes J. Johnson Charter,Agnes J. Johnson Charter District,Weott,91,68,Yes participating without using any Provision or the CEO,false
Agnes L. Smith Elementary,Huntington Beach City Elementary,Huntington Beach,591,248,Yes participating without using any Provision or the CEO,false
Agnes M. Baptist Elementary,Stanislaus Union Elementary,Modesto,606,441,Yes under Community Eligibility Option (CEO),false
Agnes Ware Stanley Elementary,Garden Grove Unified,Garden Grove,354,265,Yes under Community Eligibility Option (CEO),false
Agoura High,Las Virgenes Unified,Agoura,1709,447,Yes participating without using any Provision or the CEO,false
Agua Caliente Elementary,Palm Springs Unified,Cathedral City,645,602,Yes under Community Eligibility Option (CEO),false
Ahwahnee High,Yosemite Unified,Oakhurst,35,25,Yes under Community Eligibility Option (CEO),true
Ahwahnee Middle,Fresno Unified,Fresno,738,636,Yes under Community Eligibility Option (CEO),true
Aileen Colburn Elementary,Atwater Elementary,Atwater,371,340,Yes under Community Eligibility Option (CEO),false
Aims College Prep High,AIMS College Prep High District,Oakland,386,244,Yes under Community Eligibility Option (CEO),true
Aims College Prep Middle,AIMS College Prep Middle District,Oakland,200,155,Yes under Community Eligibility Option (CEO),true
Akers Elementary,Central Union Elementary,N.A.S. Lemoore,592,127,Yes under Community Eligibility Option (CEO),false
Akira Yokomi Elementary,Fresno Unified,Fresno,700,600,Yes under Community Eligibility Option (CEO),false
Alain Leroy Locke College Preparatory Academy,Alain Leroy Locke College Preparatory Academy District,Los Angeles,1159,1054,Yes under Provision 2,true
Alameda Community Learning Center,Alameda Community Learning Center District,Alameda,362,147,Yes under Community Eligibility Option (CEO),false
Alameda County Community,Alameda County Office of Education,Hayward,73,43,,true
Alameda County Juvenile Hall/Court,Alameda County Office of Education,San Leandro,56,53,,true
Alameda Elementary,Downey Unified,Downey,744,629,Yes under Provision 2,false
Alameda High,Alameda Unified,Alameda,1868,568,Yes under Community Eligibility Option (CEO),false
Alameda Science and Technology Institute,Alameda Unified,Alameda,211,96,Yes under Community Eligibility Option (CEO),false
Alamitos Intermediate,Garden Grove Unified,Garden Grove,581,505,Yes under Community Eligibility Option (CEO),true
Alamo Elementary,San Ramon Valley Unified,Alamo,348,13,Yes under Provision 2,false
Alamo Elementary,San Francisco Unified,San Francisco,390,159,Yes under Community Eligibility Option (CEO),false
Alamo Elementary,Vacaville Unified,Vacaville,714,398,Yes under Community Eligibility Option (CEO),false
Alamos Elementary,Temecula Valley Unified,Murrieta,799,221,Yes participating without using any Provision or the CEO,false
Alamosa Park Elementary,Vista Unified,Oceanside,549,266,Yes under Community Eligibility Option (CEO),false
Alba,San Diego Unified,San Diego,20,17,Yes under Community Eligibility Option (CEO),true
Albany High,Albany City Unified,Albany,1122,348,Yes participating without using any Provision or the CEO,false
Albany Middle,Albany City Unified,Albany,911,280,Yes participating without using any Provision or the CEO,false
Albany Park Elementary,Delano Union Elementary,Delano,319,279,Yes under Community Eligibility Option (CEO),false
Alberhill Elementary,Lake Elsinore Unified,Lake Elsinore,485,340,Yes under Community Eligibility Option (CEO),false
Albert A. Michelson Elementary,Vallecito Union,Murphys,226,105,Yes participating without using any Provision or the CEO,false
Albert Baxter Elementary,Bellflower Unified,Bellflower,309,254,Yes under Community Eligibility Option (CEO),false
Albert Einstein Academies,Albert Einstein Academies District,San Diego,1448,666,Yes under Community Eligibility Option (CEO),false
Albert Einstein Continuation,Los Angeles Unified,North Hills,50,50,Yes under Community Eligibility Option (CEO),true
Albert Einstein Middle,Sacramento City Unified,Sacramento,579,424,Yes under Community Eligibility Option (CEO),true
Albert F. Biella Elementary,Santa Rosa Elementary,Santa Rosa,274,247,Yes under Community Eligibility Option (CEO),false
Albert Powell Continuation,Yuba City Unified,Yuba City,132,105,Yes under Community Eligibility Option (CEO),false
Albert Schweitzer Elementary,San Juan Unified,Carmichael,331,192,Yes under Community Eligibility Option (CEO),false
Alberta Martone Elementary,Modesto City Elementary,Modesto,627,508,Yes under Community Eligibility Option (CEO),false
Albion Elementary,Mendocino Unified,Albion,13,4,Yes under Community Eligibility Option (CEO),false
Albion Street Elementary,Los Angeles Unified,Los Angeles,121,109,Yes under Community Eligibility Option (CEO),false
Alcott Elementary,Pomona Unified,Pomona,606,576,Yes under Community Eligibility Option (CEO),false
Alcott Elementary,Riverside Unified,Riverside,603,377,Yes under Community Eligibility Option (CEO),false
Alcott Elementary,San Diego Unified,San Diego,234,91,Yes under Community Eligibility Option (CEO),false
Aldama Elementary,Los Angeles Unified,Los Angeles,329,244,Yes under Community Eligibility Option (CEO),false
Alder Creek Elementary,Folsom-Cordova Unified,Folsom,568,55,Yes participating without using any Provision or the CEO,false
Alder Creek Middle,Tahoe-Truckee Unified,Truckee,535,159,Yes participating without using any Provision or the CEO,false
Alder Grove Charter School 2,Alder Grove Charter School 2 District,Eureka,481,314,Yes under Community Eligibility Option (CEO),true
Alder Middle,Fontana Unified,Fontana,964,888,Yes under Community Eligibility Option (CEO),true
Alderwood Elementary,Irvine Unified,Irvine,770,196,Yes participating without using any Provision or the CEO,false
Alessandro,Moreno Valley Unified,Moreno Valley,46,40,Yes under Community Eligibility Option (CEO),true
Alessandro High,Hemet Unified,Hemet,335,307,Yes under Community Eligibility Option (CEO),true
Alexander Fleming Middle,Los Angeles Unified,Lomita,1110,986,Yes under Community Eligibility Option (CEO),true
Alexander Hamilton Elementary,Stockton Unified,Stockton,599,523,Yes under Community Eligibility Option (CEO),true
Alexander Hamilton Senior High,Los Angeles Unified,Los Angeles,2055,1563,Yes under Community Eligibility Option (CEO),true
Alexander Rose Elementary,Milpitas Unified,Milpitas,518,291,Yes under Provision 2,false
Alexander Valley Elementary,Alexander Valley Union Elementary,Healdsburg,111,28,Yes under Provision 2,false
Alexandria Avenue Elementary,Los Angeles Unified,Los Angeles,502,463,Yes under Community Eligibility Option (CEO),false
Alfonso B. Perez Special Education Center,Los Angeles Unified,Los Angeles,243,206,Yes under Community Eligibility Option (CEO),true
Alfred B. Nobel Charter Middle,Los Angeles Unified,Northridge,1784,1018,Yes under Community Eligibility Option (CEO),false
Alhambra High,Alhambra Unified,Alhambra,2056,986,Yes under Community Eligibility Option (CEO),true
Alhambra Senior High,Martinez Unified,Martinez,1028,316,Yes participating without using any Provision or the CEO,false
Alianza Charter,Pajaro Valley Unified,Watsonville,626,502,Yes under Community Eligibility Option (CEO),true
Alicante Avenue Elementary,Lamont Elementary,Lamont,959,785,Yes under Community Eligibility Option (CEO),false
Alice Birney Elementary,Colton Joint Unified,Colton,681,618,Yes under Community Eligibility Option (CEO),false
Alice Birney Elementary,Eureka City Schools,Eureka,375,291,Yes under Community Eligibility Option (CEO),false
Alice Birney Waldorf-Inspired,Sacramento City Unified,Sacramento,476,130,Yes under Community Eligibility Option (CEO),false
Alice C. Stelle Middle,Las Virgenes Unified,Calabasas,760,173,Yes participating without using any Provision or the CEO,false
Alice M. Worsley,Fresno County Office of Education,Fresno,79,76,Yes participating without using any Provision or the CEO,true
Alice N. Stroud Elementary,Empire Union Elementary,Modesto,379,308,Yes under Community Eligibility Option (CEO),false
Alice Shaw Elementary,Orcutt Union Elementary,Santa Maria,530,405,Yes under Provision 2,false
Alicia Cortez Elementary,Chino Valley Unified,Chino,390,324,Yes under Community Eligibility Option (CEO),false
Alicia Reyes Elementary,Merced City Elementary,Merced,540,520,Yes under Community Eligibility Option (CEO),false
Alila,Earlimart Elementary,Earlimart,423,339,Yes under Community Eligibility Option (CEO),false
Alisal Community,Alisal Union,Salinas,591,557,Yes under Community Eligibility Option (CEO),false
Alisal Elementary,Pleasanton Unified,Pleasanton,544,48,Yes participating without using any Provision or the CEO,false
Alisal High,Salinas Union High,Salinas,2742,2611,Yes under Community Eligibility Option (CEO),true
Alisal Virtual Academy,Alisal Union,Salinas,22,18,,false
Aliso Elementary,Carpinteria Unified,Carpinteria,315,248,Yes under Provision 2,false
Aliso Niguel High,Capistrano Unified,Aliso Viejo,2563,848,Yes participating without using any Provision or the CEO,false
Aliso Viejo Middle,Capistrano Unified,Aliso Viejo,803,284,Yes participating without using any Provision or the CEO,false
All Tribes Charter,All Tribes Charter District,Valley Center,82,79,,true
All Tribes Elementary Charter,All Tribes Elementary Charter District,Valley Center,84,81,,false
Allan Orrenmaa Elementary,Alvord Unified,Riverside,507,415,Yes under Community Eligibility Option (CEO),false
Allan Peterson Elementary,Merced City Elementary,Merced,690,462,Yes under Community Eligibility Option (CEO),false
Allegiance STEAM Academy - Thrive,Allegiance STEAM Academy - Thrive District,Chino,950,303,Yes under Community Eligibility Option (CEO),false
Allegiance STEAM Academy - Thrive Fontana,Allegiance STEAM Academy - Thrive Fontana District,Fontana,245,101,Yes under Community Eligibility Option (CEO),false
Allen (Decima M.) Elementary,San Bruno Park Elementary,San Bruno,396,257,Yes under Provision 2,false
Allen (Ella B.) Elementary,Chula Vista Elementary,Bonita,422,205,Yes under Provision 2,false
Allen at Steinbeck,San Jose Unified,San Jose,406,280,Yes under Community Eligibility Option (CEO),false
Allen Avenue Elementary,Bonita Unified,San Dimas,467,172,Yes under Community Eligibility Option (CEO),false
Allendale Elementary,Oakland Unified,Oakland,368,359,Yes under Community Eligibility Option (CEO),false
Allensworth Elementary,Allensworth Elementary,Allensworth,118,115,Yes under Community Eligibility Option (CEO),true
Allesandro Elementary,Los Angeles Unified,Los Angeles,267,227,Yes under Community Eligibility Option (CEO),false
Alliance Cindy and Bill Simon Technology Academy High,Alliance Cindy and Bill Simon Tech Acad High DIST,Los Angeles,474,440,Yes under Community Eligibility Option (CEO),true
Alliance College-Ready Middle Academy 12,Alliance College-Ready Middle Academy 12 District,Los Angeles,496,456,Yes under Community Eligibility Option (CEO),true
Alliance College-Ready Middle Academy 4,Alliance College-Ready Middle Academy 4 District,Los Angeles,486,459,Yes under Community Eligibility Option (CEO),true
Alliance College-Ready Middle Academy 8,Alliance College-Ready Middle Academy 8 District,Los Angeles,396,371,Yes under Community Eligibility Option (CEO),true
Alliance Collins Family College-Ready High,Alliance Collins Family College-Ready High District,Huntington Park,633,556,Yes under Community Eligibility Option (CEO),true
Alliance Dr. Olga Mohan High,Alliance Dr. Olga Mohan High District,Los Angeles,456,432,Yes under Community Eligibility Option (CEO),true
Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Alliance Gertz-Ressler Richard Merkin 6-12 Complex District,Los Angeles,1031,971,Yes under Community Eligibility Option (CEO),true
Alliance Jack H. Skirball Middle,Alliance Jack H. Skirball Middle District,Los Angeles,390,378,Yes under Community Eligibility Option (CEO),true
Alliance Judy Ivie Burton Technology Academy High,Alliance Judy Ivie Burton Technology Academy High District,Los Angeles,616,592,Yes under Community Eligibility Option (CEO),true
Alliance Kory Hunter Middle,Alliance Kory Hunter Middle District,Los Angeles,470,456,Yes under Community Eligibility Option (CEO),true
Alliance Leichtman-Levine Family Foundation Env Sci High,Alliance Leichtman-Levine FAM Foundation Env Sci High DIST,Los Angeles,296,258,Yes under Community Eligibility Option (CEO),false
