school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Pulaski Heights Middle School,Little Rock School District,Little Rock,585,345,Yes participating without using any Provision or the CEO
Quitman Elementary School,Quitman School District,Quitman,432,227,Yes participating without using any Provision or the CEO
Quitman High School,Quitman School District,Quitman,308,136,Yes participating without using any Provision or the CEO
Quitman Middle School,Quitman School District,Quitman,210,115,Yes participating without using any Provision or the CEO
R.e. Baker Elementary School,Bentonville School District,Bentonville,309,118,Yes participating without using any Provision or the CEO
Ramay Junior High School,Fayetteville School District,Fayetteville,761,398,Yes participating without using any Provision or the CEO
Ramsey Middle School,Fort Smith School District,Fort Smith,801,545,Yes participating without using any Provision or the CEO
Randall G Lynch Middle School,Farmington School District,Farmington,638,206,Yes participating without using any Provision or the CEO
Randy Hughes Elementary School,Blevins School District,Blevins,196,175,Yes participating without using any Provision or the CEO
Ray Phyllis Simon Middle School,Conway School District,Conway,459,268,Yes participating without using any Provision or the CEO
Raymond F. Orr Elementary School,Fort Smith School District,Fort Smith,235,166,Yes participating without using any Provision or the CEO
Reagan Elementary School,Rogers School District,Rogers,404,236,Yes participating without using any Provision or the CEO
Rector Elementary School,Rector School District,Rector,389,277,Yes participating without using any Provision or the CEO
Rector High School,Rector School District,Rector,236,161,Yes participating without using any Provision or the CEO
Reed Elementary School,Dumas School District,Dumas,368,368,Yes under Community Eligibility Option (CEO)
Rena Elementary School,Van Buren School District,Van Buren,414,227,Yes participating without using any Provision or the CEO
Responsive Ed Solutions Premier High School of Springdale,Responsive Ed Solutions Premier High School of Springdale,Springdale,102,26,Yes participating without using any Provision or the CEO
Richland Elementary School,West Memphis School District,West Memphis,462,461,Yes under Community Eligibility Option (CEO)
Ridge Road Elementary School,North Little Rock School District,North Little Rock,516,516,Yes under Community Eligibility Option (CEO)
Ringgold Elementary School,Benton School District,Benton,511,317,Yes participating without using any Provision or the CEO
Rison Elementary School,Cleveland County School District,Rison,427,318,Yes participating without using any Provision or the CEO
Rison High School,Cleveland County School District,Rison,314,199,Yes participating without using any Provision or the CEO
River Valley Virtual Academy,Van Buren School District,Van Buren,79,54,Yes participating without using any Provision or the CEO
Rivercrest Elementary School,Rivercrest School District,Wilson,675,675,Yes under Community Eligibility Option (CEO)
Rivercrest Junior High Preparatory Academy,Rivercrest School District,Wilson,179,179,Yes under Community Eligibility Option (CEO)
Riverside East Elementary School,Riverside School District,Caraway,147,108,Yes participating without using any Provision or the CEO
Riverside High School,Riverside School District,Lake City,342,169,Yes participating without using any Provision or the CEO
Riverside West Elementary School,Riverside School District,Lake City,300,165,Yes participating without using any Provision or the CEO
Riverview High School,Riverview School District,Searcy,340,241,Yes participating without using any Provision or the CEO
Riverview Junior High School,Riverview School District,Searcy,179,137,Yes participating without using any Provision or the CEO
Robert L. Davis Elementary School,Bryant School District,Alexander,504,372,Yes participating without using any Provision or the CEO
Rockefeller Early Childhood Center,Little Rock School District,Little Rock,317,314,No
Rogers Heritage High School,Rogers School District,Rogers,2008,1008,Yes participating without using any Provision or the CEO
Rogers High School,Rogers School District,Rogers,2492,1023,Yes participating without using any Provision or the CEO
Rogers New Technology High School,Rogers School District,Rogers,640,276,Yes participating without using any Provision or the CEO
Romine Early Childhood Center,Little Rock School District,Little Rock,242,239,No
Root Elementary School,Fayetteville School District,Fayetteville,445,66,Yes participating without using any Provision or the CEO
Rose Bud Elementary School,Rose Bud School District,Rose Bud,399,242,Yes participating without using any Provision or the CEO
Rose Bud High School,Rose Bud School District,Rose Bud,308,171,Yes participating without using any Provision or the CEO
Rural Special Elementary School,Mountain View School District,Fox,112,109,Yes under Provision 2
Rural Special High School,Mountain View School District,Fox,91,88,Yes under Provision 2
Russellville High School,Russellville School District,Russellville,1281,729,Yes participating without using any Provision or the CEO
Russellville Intermediate School,Russellville School District,Russellville,436,274,Yes participating without using any Provision or the CEO
Russellville Junior High School,Russellville School District,Russellville,808,510,Yes participating without using any Provision or the CEO
Russellville Middle School,Russellville School District,Russellville,795,527,Yes participating without using any Provision or the CEO
Ruth Barker Middle School,Bentonville School District,Bentonville,530,158,Yes participating without using any Provision or the CEO
Ruth Doyle Middle School,Conway School District,Conway,547,250,Yes participating without using any Provision or the CEO
S.c. Tucker Elementary School,Danville School District,Danville,328,232,Yes participating without using any Provision or the CEO
Salem Elementary School,Bryant School District,Benton,469,211,Yes participating without using any Provision or the CEO
Salem Elementary School,Salem School District,Salem,434,287,Yes participating without using any Provision or the CEO
Salem High School,Salem School District,Salem,376,224,Yes participating without using any Provision or the CEO
Sallie Cone Preschool,Conway School District,Conway,277,259,No
School for Advanced Studies-NW Ark,School for Advanced Studies-Northwest Arkansas,Rogers,87,23,Yes participating without using any Provision or the CEO
School for the Deaf,Arkansas School for the Deaf,Little Rock,104,65,Yes participating without using any Provision or the CEO
Scott Charter School,Academics Plus Public Charter Schools,Scott,207,147,Yes participating without using any Provision or the CEO
Scranton Elementary School,Scranton School District,Scranton,237,125,Yes participating without using any Provision or the CEO
Scranton High School,Scranton School District,Scranton,212,102,Yes participating without using any Provision or the CEO
Searcy High School,Searcy School District,Searcy,1220,481,Yes participating without using any Provision or the CEO
Sequoyah Elementary School,Russellville School District,Russellville,542,296,Yes participating without using any Provision or the CEO
Seventh Street Elementary School,North Little Rock School District,North Little Rock,263,262,Yes under Community Eligibility Option (CEO)
Sheridan Elementary School,Sheridan School District,Sheridan,523,243,Yes participating without using any Provision or the CEO
Sheridan High School,Sheridan School District,Sheridan,1239,465,Yes participating without using any Provision or the CEO
Sheridan Intermediate School,Sheridan School District,Sheridan,585,250,Yes participating without using any Provision or the CEO
Sheridan Middle School,Sheridan School District,Sheridan,564,235,Yes participating without using any Provision or the CEO
Sherwood Elementary School,Pulaski County Special School District,Sherwood,424,198,Yes under Provision 2
Shirley Elementary School,Shirley School District,Shirley,169,144,Yes under Provision 2
Shirley High School,Shirley School District,Shirley,110,82,Yes under Provision 2
Sidney Deener Elementary School,Searcy School District,Searcy,421,330,Yes participating without using any Provision or the CEO
Siloam Springs High School Conversion Charter,Siloam Springs School District,Siloam Springs,1475,776,Yes participating without using any Provision or the CEO
Siloam Springs Intermediate School,Siloam Springs School District,Siloam Springs,684,443,Yes participating without using any Provision or the CEO
Siloam Springs Middle School,Siloam Springs School District,Siloam Springs,743,437,Yes participating without using any Provision or the CEO
Skyline Heights Elementary School,Harrison School District,Harrison,479,315,Yes participating without using any Provision or the CEO
Sloan-Hendrix Elementary School,Sloan Hendrix School District,Imboden,456,325,Yes participating without using any Provision or the CEO
Sloan-Hendrix High School,Sloan Hendrix School District,Imboden,398,271,Yes participating without using any Provision or the CEO
Smackover Elementary School,Smackover Norphlet School District,Norphlet,523,295,Yes participating without using any Provision or the CEO
Smackover High School,Smackover Norphlet School District,Norphlet,347,152,Yes participating without using any Provision or the CEO
Sonora Elementary School,Springdale School District,Springdale,604,452,Yes participating without using any Provision or the CEO
Sonora Middle School,Springdale School District,Springdale,668,575,Yes participating without using any Provision or the CEO
South Side Elementary School,SOUTH SIDE SCHOOL DISTRICT (Van Buren),Bee Branch,269,266,Yes under Provision 2
South Side High School,SOUTH SIDE SCHOOL DISTRICT (Van Buren),Bee Branch,249,246,Yes under Provision 2
Southside Charter High School,SOUTHSIDE SCHOOL DISTRICT (Independence),Southside,464,208,Yes participating without using any Provision or the CEO
Southside Elementary School,Cabot School District,Cabot,551,254,Yes participating without using any Provision or the CEO
Southside Elementary School,Siloam Springs School District,Siloam Springs,699,430,Yes participating without using any Provision or the CEO
Southside Elementary School,SOUTHSIDE SCHOOL DISTRICT (Independence),Southside,852,444,Yes participating without using any Provision or the CEO
Southside High School,Fort Smith School District,Fort Smith,2053,991,Yes participating without using any Provision or the CEO
Southside Junior High School,SOUTHSIDE SCHOOL DISTRICT (Independence),Southside,427,235,Yes participating without using any Provision or the CEO
Southside Middle School,SOUTHSIDE SCHOOL DISTRICT (Independence),Southside,450,250,Yes participating without using any Provision or the CEO
Southwest Junior High School,Springdale School District,Springdale,694,578,Yes participating without using any Provision or the CEO
Southwest Middle School,Searcy School District,Searcy,913,479,Yes participating without using any Provision or the CEO
Southwood Elementary School,Pine Bluff School District,Pine Bluff,345,345,Yes under Community Eligibility Option (CEO)
Spradling Elementary School,Fort Smith School District,Fort Smith,307,290,Yes participating without using any Provision or the CEO
Spring Hill Elementary School,Spring Hill School District,Hope,348,215,Yes participating without using any Provision or the CEO
Spring Hill High School,Spring Hill School District,Hope,273,136,Yes participating without using any Provision or the CEO
Springdale High School,Springdale School District,Springdale,2207,1895,Yes participating without using any Provision or the CEO
Springhill Elementary School,Bryant School District,Alexander,551,209,Yes participating without using any Provision or the CEO
St. Joe Elementary,Ozark Mountain School District,Western Grove,89,86,Yes under Provision 2
St. Paul Elementary School,Huntsville School District,Huntsville,121,87,Yes participating without using any Provision or the CEO
St. Paul High School,Huntsville School District,Huntsville,120,88,Yes participating without using any Provision or the CEO
Stagecoach Elementary School,Cabot School District,Cabot,481,221,Yes participating without using any Provision or the CEO
Star City High School,Star City School District,Star City,459,,Yes under Community Eligibility Option (CEO)
Star City Jimmy Brown Elementary School,Star City School District,Star City,679,678,Yes under Community Eligibility Option (CEO)
Star City Middle School,Star City School District,Star City,322,322,Yes under Community Eligibility Option (CEO)
Stephens Elementary,Little Rock School District,Little Rock,474,471,Yes under Provision 2
Stewart Elementary School,Forrest City School District,Forrest City,400,400,Yes under Community Eligibility Option (CEO)
Strong-Huttig Schools,Strong Huttig School District,Strong,284,269,Yes under Provision 2
Stuttgart High School,Stuttgart School District,Stuttgart,499,278,Yes participating without using any Provision or the CEO
Stuttgart Junior High School,Stuttgart School District,Stuttgart,234,154,Yes participating without using any Provision or the CEO
Sugar Creek Elementary School,Bentonville School District,Bentonville,381,71,Yes participating without using any Provision or the CEO
Sulphur Rock Magnet Elementary School,Batesville School District,Batesville,333,150,Yes participating without using any Provision or the CEO
Sunnymede Elementary School,Fort Smith School District,Fort Smith,510,466,Yes participating without using any Provision or the CEO
Sutton Elementary School,Fort Smith School District,Fort Smith,411,376,Yes participating without using any Provision or the CEO
Swifton Middle School,Jackson County School District,Tuckerman,189,140,Yes participating without using any Provision or the CEO
Sylvan Hills Elementary School,Pulaski County Special School District,Sherwood,516,252,Yes under Provision 2
Sylvan Hills High School,Pulaski County Special School District,Sherwood,1120,568,Yes participating without using any Provision or the CEO
Sylvan Hills Junior High School,Pulaski County Special School District,Sherwood,721,383,Yes under Provision 2
Sylvan Hills Middle School,Pulaski County Special School District,Sherwood,772,438,Yes under Provision 2
Taylor Elementary School,Emerson Taylor Bradley School District,Taylor,341,129,Yes participating without using any Provision or the CEO
Taylor Elementary School,White Hall School District,White Hall,373,267,Yes participating without using any Provision or the CEO
Taylor High School,Emerson Taylor Bradley School District,Taylor,264,86,Yes participating without using any Provision or the CEO
Terry Elementary School,Little Rock School District,Little Rock,328,325,Yes under Provision 2
The Academies at Jonesboro High School,Jonesboro School District,Jonesboro,1505,1505,Yes under Community Eligibility Option (CEO)
The Academies of West Memphis Charter School,West Memphis School District,West Memphis,897,897,Yes under Community Eligibility Option (CEO)
The Excel Center,Excel Center,Little Rock,1,,No
The International School at Mary Mae Jones,Bentonville School District,Bentonville,567,241,Yes participating without using any Provision or the CEO
Theodore Jones Elementary School,Conway School District,Conway,491,319,Yes participating without using any Provision or the CEO
Thirty-Fourth Street Elementary School,Pine Bluff School District,Pine Bluff,399,399,Yes under Community Eligibility Option (CEO)
Thomas C Brunson Elementary School,Warren School District,Warren,217,217,Yes under Community Eligibility Option (CEO)
Thomas Jefferson Elementary School,Bentonville School District,Bentonville,404,67,Yes participating without using any Provision or the CEO
Thurman G. Smith Elementary School,Springdale School District,Springdale,483,360,Yes participating without using any Provision or the CEO
Tilles Elementary School,Fort Smith School District,Fort Smith,343,310,Yes participating without using any Provision or the CEO
Timbo Elementary School,Mountain View School District,Timbo,98,95,Yes under Provision 2
Timbo High School,Mountain View School District,Timbo,99,96,Yes under Provision 2
Trumann Elementary School,Trumann School District,Trumann,477,477,Yes under Community Eligibility Option (CEO)
Trumann High School,Trumann School District,Trumann,515,515,Yes under Community Eligibility Option (CEO)
Trumann Middle School,Trumann School District,Trumann,418,418,Yes under Community Eligibility Option (CEO)
Trumann Prek and Parent Center,Trumann School District,Trumann,97,94,No
Tuckerman Elementary School,Jackson County School District,Tuckerman,468,370,Yes participating without using any Provision or the CEO
Tuckerman High School,Jackson County School District,Tuckerman,288,184,Yes participating without using any Provision or the CEO
Turnbow Elementary School,Springdale School District,Springdale,599,489,Yes participating without using any Provision or the CEO
Two Rivers Elementary School,Two Rivers School District,Ola,294,294,Yes under Community Eligibility Option (CEO)
Two Rivers High School,Two Rivers School District,Ola,413,413,Yes under Community Eligibility Option (CEO)
Tyronza Elementary School,East Poinsett County School District,Tyronza,158,126,Yes under Provision 2
Umpire K-12 School,Cossatot River School District,Umpire,97,94,Yes under Provision 2
University Heights Elementary School,Nettleton School District,Jonesboro,446,359,Yes under Provision 2
University Heights School of Medical Arts,Nettleton School District,Jonesboro,491,400,Yes under Provision 2
Valley Springs Elementary School,Valley Springs School District,Valley Springs,315,200,Yes participating without using any Provision or the CEO
Valley Springs High School,Valley Springs School District,Valley Springs,219,99,Yes participating without using any Provision or the CEO
Valley Springs Middle School,Valley Springs School District,Valley Springs,253,119,Yes participating without using any Provision or the CEO
Valley View Elementary School,Valley View School District,Jonesboro,668,215,Yes participating without using any Provision or the CEO
Valley View High School,Valley View School District,Jonesboro,675,159,Yes participating without using any Provision or the CEO
Valley View Intermediate School,Valley View School District,Jonesboro,933,299,Yes participating without using any Provision or the CEO
Valley View Junior High School,Valley View School District,Jonesboro,699,216,Yes participating without using any Provision or the CEO
Van Buren Freshman Academy,Van Buren School District,Van Buren,468,288,Yes participating without using any Provision or the CEO
Van Buren High School,Van Buren School District,Van Buren,1232,713,Yes participating without using any Provision or the CEO
Vandergriff Elementary School,Fayetteville School District,Fayetteville,558,63,Yes participating without using any Provision or the CEO
Vaughn Elementary,Bentonville School District,Bentonville,647,142,Yes participating without using any Provision or the CEO
Vera Kilpatrick Elementary School,Texarkana School District,Texarkana,373,373,Yes under Community Eligibility Option (CEO)
Vilonia Elementary School,Vilonia School District,Vilonia,579,340,Yes participating without using any Provision or the CEO
Vilonia High School,Vilonia School District,Vilonia,886,347,Yes participating without using any Provision or the CEO
Vilonia Middle School,Vilonia School District,Vilonia,451,194,Yes participating without using any Provision or the CEO
Vilonia Pathways Academy,Vilonia School District,Vilonia,69,22,Yes participating without using any Provision or the CEO
Vilonia Primary School,Vilonia School District,Vilonia,361,192,Yes participating without using any Provision or the CEO
Viola Elementary School,Viola School District,Viola,193,146,Yes under Provision 2
Viola High School,Viola School District,Viola,185,133,Yes under Provision 2
Visual & Performing Arts Magnet,Jonesboro School District,Jonesboro,731,731,Yes under Community Eligibility Option (CEO)
Wakefield Elementary School,Little Rock School District,Little Rock,493,490,Yes under Provision 2
Waldron Elementary School,Waldron School District,Waldron,648,474,Yes participating without using any Provision or the CEO
Waldron High School,Waldron School District,Waldron,401,268,Yes participating without using any Provision or the CEO
Waldron Middle School,Waldron School District,Waldron,409,290,Yes participating without using any Provision or the CEO
Walker Elementary School,Springdale School District,Springdale,605,433,Yes participating without using any Provision or the CEO
Walker Pre-K Center,Magnolia School District,Magnolia,119,112,No
Walnut Ridge Elementary School,Lawrence County School District,Walnut Ridge,630,385,Yes participating without using any Provision or the CEO
Walnut Ridge High School,Lawrence County School District,Walnut Ridge,437,230,Yes participating without using any Provision or the CEO
Ward Central Elementary,Cabot School District,Cabot,520,343,Yes participating without using any Provision or the CEO
Warren Elementary School,Warren School District,Warren,412,345,Yes under Community Eligibility Option (CEO)
Warren High School,Warren School District,Warren,480,480,Yes under Community Eligibility Option (CEO)
Warren Middle School,Warren School District,Warren,331,330,Yes under Community Eligibility Option (CEO)
Washington Elementary School,Fayetteville School District,Fayetteville,293,144,Yes participating without using any Provision or the CEO
Washington Elementary School,Little Rock School District,Little Rock,315,312,Yes under Provision 2
Washington Junior High School,Bentonville School District,Bentonville,709,150,Yes participating without using any Provision or the CEO
Washington Middle School,El Dorado School District,El Dorado,581,390,Yes under Provision 2
Watson Chapel High School,Watson Chapel School District,Pine Bluff,593,347,Yes under Provision 2
Watson Chapel Junior High School,Watson Chapel School District,Pine Bluff,334,224,Yes under Provision 2
Watson Elementary School,Little Rock School District,Little Rock,383,380,Yes under Provision 2
Watson Primary School,Huntsville School District,Huntsville,516,400,Yes participating without using any Provision or the CEO
Weaver Elementary School,West Memphis School District,West Memphis,228,228,Yes under Community Eligibility Option (CEO)
Weiner Elementary,Harrisburg School District,Weiner,126,123,Yes under Provision 2
West Fork Elementary School,West Fork School District,West Fork,249,110,Yes participating without using any Provision or the CEO
West Fork High School,West Fork School District,West Fork,264,100,Yes participating without using any Provision or the CEO
West Fork Middle School,West Fork School District,West Fork,223,102,Yes participating without using any Provision or the CEO
West Junior High School,West Memphis School District,West Memphis,461,461,Yes under Community Eligibility Option (CEO)
West Magnet Elementary School,Batesville School District,Batesville,599,489,Yes participating without using any Provision or the CEO
West Side Elementary School,WEST SIDE SCHOOL DISTRICT (Cleburne),Greers Ferry,284,284,Yes under Community Eligibility Option (CEO)
West Side High School,WEST SIDE SCHOOL DISTRICT (Cleburne),Greers Ferry,213,213,Yes under Community Eligibility Option (CEO)
Westbrook Elementary School,HARMONY GROVE SCHOOL DISTRICT (Saline),Benton,371,147,Yes participating without using any Provision or the CEO
Western Grove Elementary,Ozark Mountain School District,Western Grove,153,150,Yes under Provision 2
Western Hills Elementary School,Little Rock School District,Little Rock,202,199,Yes under Provision 2
Western Yell County Elementary School,Western Yell County School District,Belleville,157,154,Yes under Provision 2
Western Yell County High School,Western Yell County School District,Belleville,141,138,Yes under Provision 2
Westside Elementary School,Cabot School District,Cabot,424,281,Yes participating without using any Provision or the CEO
Westside Elementary School,WESTSIDE SCHOOL DISTRICT (Johnson),Hartman,279,276,Yes under Provision 2
Westside Elementary School,WESTSIDE CONSOLIDATED SCHOOL DISTRICT (Craighead),Jonesboro,756,416,Yes participating without using any Provision or the CEO
Westside Elementary School,Rogers School District,Rogers,402,277,Yes participating without using any Provision or the CEO
Westside Elementary School,Searcy School District,Searcy,398,184,Yes participating without using any Provision or the CEO
Westside High School,WESTSIDE SCHOOL DISTRICT (Johnson),Hartman,306,303,Yes under Provision 2
Westside High School,WESTSIDE CONSOLIDATED SCHOOL DISTRICT (Craighead),Jonesboro,647,313,Yes participating without using any Provision or the CEO
Westside Middle School,WESTSIDE CONSOLIDATED SCHOOL DISTRICT (Craighead),Jonesboro,414,247,Yes participating without using any Provision or the CEO
Westwind School for Performing Arts School,Westwind School for Performing Arts,North Little Rock,86,55,Yes participating without using any Provision or the CEO
Westwood Elementary School,Greenwood School District,Greenwood,839,310,Yes participating without using any Provision or the CEO
Westwood Elementary School,Springdale School District,Springdale,498,429,Yes participating without using any Provision or the CEO
White County Central Elementary School,White County Central School District,Judsonia,560,394,Yes participating without using any Provision or the CEO
White County Central High School,White County Central School District,Judsonia,370,239,Yes participating without using any Provision or the CEO
White Hall High School,White Hall School District,White Hall,954,549,Yes participating without using any Provision or the CEO
White Hall Middle School,White Hall School District,White Hall,721,433,Yes participating without using any Provision or the CEO
William Jefferson Clinton Elementary School,Pulaski County Special School District,Sherwood,586,427,Yes under Provision 2
William O. Darby Middle School,Fort Smith School District,Fort Smith,711,589,Yes participating without using any Provision or the CEO
Williams Magnet Elementary School,Little Rock School District,Little Rock,340,233,Yes participating without using any Provision or the CEO
Willis Shaw Elementary Sch,Springdale School District,Springdale,634,203,Yes participating without using any Provision or the CEO
Willowbrook Elementary School,Bentonville School District,Bentonville,671,43,Yes participating without using any Provision or the CEO
Wilson Intermediate School,Malvern School District,Malvern,272,213,Yes participating without using any Provision or the CEO
Wm. Jefferson Clinton Primary School,Hope School District,Hope,929,929,Yes under Community Eligibility Option (CEO)
Wonder Junior High School,West Memphis School District,West Memphis,511,511,Yes under Community Eligibility Option (CEO)
Wonderview Elementary School,Wonderview School District,Hattieville,242,154,Yes participating without using any Provision or the CEO
Wonderview High School,Wonderview School District,Hattieville,226,138,Yes participating without using any Provision or the CEO
Woodland Junior High School,Fayetteville School District,Fayetteville,765,228,Yes participating without using any Provision or the CEO
Woodlawn Elementary School,Woodlawn School District,Rison,289,171,Yes participating without using any Provision or the CEO
Woodlawn High School,Woodlawn School District,Rison,261,136,Yes participating without using any Provision or the CEO
Woodrow Cummins Elementary School,Conway School District,Conway,450,166,Yes participating without using any Provision or the CEO
Woodrow Wilson Elementary School,Paragould School District,Paragould,233,233,Yes under Community Eligibility Option (CEO)
Wynne High School,Wynne School District,Wynne,723,370,Yes participating without using any Provision or the CEO
Wynne Intermediate School,Wynne School District,Wynne,510,365,Yes participating without using any Provision or the CEO
Wynne Junior High School,Wynne School District,Wynne,561,378,Yes participating without using any Provision or the CEO
Wynne Primary School,Wynne School District,Wynne,588,409,Yes participating without using any Provision or the CEO
Yellville-Summit Elementary School,Yellville Summit School District,Yellville,442,439,Yes under Provision 2
Yellville-Summit High School,Yellville Summit School District,Yellville,312,309,Yes under Provision 2
Yellville-Summit Middle School,Yellville Summit School District,Yellville,287,284,Yes under Provision 2
Yerger Junior High School,Hope School District,Hope,188,188,Yes under Community Eligibility Option (CEO)
Yocum Elementary School,El Dorado School District,El Dorado,580,522,Yes under Provision 2
