school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Richland Elementary School,Richland 44,Abercrombie,184,22,Yes participating without using any Provision or the CEO
Richland Junior-Senior High School,Richland 44,Colfax,126,20,Yes participating without using any Provision or the CEO
Rickard Elementary School,Williston Basin 7,Williston,319,70,Yes participating without using any Provision or the CEO
Rita Murphy Elementary School,Bismarck 1,Bismarck,367,122,Yes participating without using any Provision or the CEO
Robert Place Miller Elementary School,Bismarck 1,Bismarck,485,179,Yes participating without using any Provision or the CEO
Rolette Elementary School,Rolette 29,Rolette,78,33,Yes participating without using any Provision or the CEO
Rolette High School,Rolette 29,Rolette,51,22,Yes participating without using any Provision or the CEO
Roosevelt Elementary School,Bismarck 1,Bismarck,113,32,Yes participating without using any Provision or the CEO
Roosevelt Elementary School,Roosevelt 18,Carson,62,15,Yes participating without using any Provision or the CEO
Roosevelt Elementary School,Dickinson 1,Dickinson,254,103,Yes participating without using any Provision or the CEO
Roosevelt Elementary School,Jamestown 1,Jamestown,216,107,Yes participating without using any Provision or the CEO
Roosevelt Elementary School,Mandan 1,Mandan,284,102,Yes participating without using any Provision or the CEO
Roosevelt Elementary School,Minot 1,Minot,175,78,Yes participating without using any Provision or the CEO
Roughrider Elementary Virtual Academy,Dickinson 1,Dickinson,38,,No
Roughrider High Virtual Academy,Dickinson 1,Dickinson,38,,No
Rugby Ely Elementary School,Rugby 5,Rugby,285,95,Yes participating without using any Provision or the CEO
Rugby High School,Rugby 5,Rugby,304,70,Yes participating without using any Provision or the CEO
Saint John Elementary School,St John 3,Saint John,321,321,Yes under Community Eligibility Option (CEO)
Saint John High School,St John 3,Saint John,137,137,Yes under Community Eligibility Option (CEO)
Sargent Central Elementary School,Sargent Central 6,Forman,114,33,Yes participating without using any Provision or the CEO
Sargent Central High School,Sargent Central 6,Forman,74,22,Yes participating without using any Provision or the CEO
Sawyer Elementary School,Sawyer 16,Sawyer,74,31,Yes participating without using any Provision or the CEO
Sawyer High School,Sawyer 16,Sawyer,20,9,Yes participating without using any Provision or the CEO
School for the Deaf PK-8,Nd School for the Deaf,Devils Lake,16,13,Yes under Community Eligibility Option (CEO)
Schroeder Middle School,Grand Forks 1,Grand Forks,569,91,Yes participating without using any Provision or the CEO
Scranton Elementary School,Scranton 33,Scranton,73,17,Yes participating without using any Provision or the CEO
Scranton High School,Scranton 33,Scranton,62,15,Yes participating without using any Provision or the CEO
Self-Directed Academy,Fargo 1,Fargo,16,,No
Selfridge Elementary School,Selfridge 8,Selfridge,45,45,Yes under Community Eligibility Option (CEO)
Selfridge High School,Selfridge 8,Selfridge,30,30,Yes under Community Eligibility Option (CEO)
Silver Ranch Elementary School,Bismarck 1,Bismarck,386,17,Yes participating without using any Provision or the CEO
Simle Middle School,Bismarck 1,Bismarck,1053,237,Yes participating without using any Provision or the CEO
Solen High School,Solen 3,Solen,99,99,Yes under Community Eligibility Option (CEO)
Souris River Campus Alternative High School,Minot 1,Minot,50,,No
South Central Alternative High School,Bismarck 1,Bismarck,97,96,Yes under Community Eligibility Option (CEO)
South Elementary School,West Fargo 6,West Fargo,367,156,Yes participating without using any Provision or the CEO
South Heart Elementary School,South Heart 9,South Heart,257,34,Yes participating without using any Provision or the CEO
South Heart High School,South Heart 9,South Heart,180,23,Yes participating without using any Provision or the CEO
South High School,Fargo 1,Fargo,898,300,Yes participating without using any Provision or the CEO
South Middle School,Grand Forks 1,Grand Forks,549,195,Yes participating without using any Provision or the CEO
South Prairie Elementary School,South Prairie 70,Minot,411,97,Yes participating without using any Provision or the CEO
South Prairie High School,South Prairie 70,Minot,155,37,Yes participating without using any Provision or the CEO
Southwest Community High School,Dickinson 1,Dickinson,48,,No
Spruce Lane Colony School,Hillsboro 9,Blanchard,5,,No
Stanley Elementary School,Stanley 2,Stanley,463,139,Yes participating without using any Provision or the CEO
Stanley High School,Stanley 2,Stanley,320,89,Yes participating without using any Provision or the CEO
Starkweather Elementary School,Starkweather 44,Starkweather,29,8,Yes participating without using any Provision or the CEO
Starkweather High School,Starkweather 44,Starkweather,25,6,Yes participating without using any Provision or the CEO
Sterling Elementary School,Sterling 35,Sterling,21,9,Yes participating without using any Provision or the CEO
Strasburg Elementary School,Strasburg 15,Strasburg,44,19,Yes participating without using any Provision or the CEO
Strasburg High School,Strasburg 15,Strasburg,63,29,Yes participating without using any Provision or the CEO
Sundale Colony Elementary School,Milnor 2,Milnor,35,32,Yes participating without using any Provision or the CEO
Sundale Colony High School,Milnor 2,Milnor,13,10,Yes participating without using any Provision or the CEO
Sunnyside Elementary School,Minot 1,Minot,307,229,Yes under Community Eligibility Option (CEO)
Sunrise Elementary School,Bismarck 1,Bismarck,445,74,Yes participating without using any Provision or the CEO
Surrey Elementary School,Surrey 41,Surrey,230,32,Yes participating without using any Provision or the CEO
Surrey High School,Surrey 41,Surrey,206,29,Yes participating without using any Provision or the CEO
Sweet Briar School,Sweet Briar 17,Mandan,28,,No
Sweetwater Elementary School,Devils Lake 1,Devils Lake,269,129,Yes participating without using any Provision or the CEO
Taylor-Richardton Elementary School,Richardton-Taylor 34,Taylor,142,37,Yes participating without using any Provision or the CEO
Tgu-Granville Elementary School,Tgu 60,Granville,85,23,Yes participating without using any Provision or the CEO
Tgu-Granville High School,Tgu 60,Granville,39,11,Yes participating without using any Provision or the CEO
Tgu-Towner Elementary School,Tgu 60,Towner,154,63,Yes participating without using any Provision or the CEO
Tgu-Towner High School,Tgu 60,Towner,75,31,Yes participating without using any Provision or the CEO
Thompson Elementary School,Thompson 61,Thompson,399,27,Yes participating without using any Provision or the CEO
Thompson High School,Thompson 61,Thompson,280,18,Yes participating without using any Provision or the CEO
Tiny Turtles Preschool,Belcourt 7,Belcourt,38,38,Yes under Community Eligibility Option (CEO)
Tioga High School,Tioga 15,Tioga,220,23,Yes participating without using any Provision or the CEO
Turtle Lake-Mercer Elementary School,Turtle Lake-Mercer 72,Turtle Lake,97,19,Yes participating without using any Provision or the CEO
Turtle Lake-Mercer High School,Turtle Lake-Mercer 72,Turtle Lake,85,16,Yes participating without using any Provision or the CEO
Turtle Mountain Community Elementary School,Belcourt 7,Belcourt,605,605,Yes under Community Eligibility Option (CEO)
Turtle Mountain Community High School,Belcourt 7,Belcourt,557,557,Yes under Community Eligibility Option (CEO)
Turtle Mountain Community Middle School,Belcourt 7,Belcourt,318,318,Yes under Community Eligibility Option (CEO)
Twin Buttes Elementary School,Twin Buttes 37,Halliday,55,55,Yes under Community Eligibility Option (CEO)
Underwood Elementary School,Underwood 8,Underwood,91,22,Yes participating without using any Provision or the CEO
Underwood High School,Underwood 8,Underwood,98,25,Yes participating without using any Provision or the CEO
Valley City High School,Valley City 2,Valley City,317,98,Yes participating without using any Provision or the CEO
Valley City Junior High School,Valley City 2,Valley City,159,49,Yes participating without using any Provision or the CEO
Valley Middle School,Grand Forks 1,Grand Forks,508,253,Yes participating without using any Provision or the CEO
Valley-Edinburg Elementary School-Crystal,Valley-Edinburg 118,Crystal,79,30,Yes participating without using any Provision or the CEO
Valley-Edinburg Elementary School-Hoople,Valley-Edinburg 118,Hoople,65,18,Yes participating without using any Provision or the CEO
Valley-Edinburg High School,Valley-Edinburg 118,Edinburg,77,31,Yes participating without using any Provision or the CEO
Velva Elementary School,Velva 1,Velva,217,49,Yes participating without using any Provision or the CEO
Velva High School,Velva 1,Velva,222,49,Yes participating without using any Provision or the CEO
Victor Solheim Elementary School,Bismarck 1,Bismarck,588,115,Yes participating without using any Provision or the CEO
Viking Elementary School,Grand Forks 1,Grand Forks,328,138,Yes participating without using any Provision or the CEO
Wachter Middle School,Bismarck 1,Bismarck,1012,311,Yes participating without using any Provision or the CEO
Wahpeton Elementary School,Wahpeton 37,Wahpeton,469,183,Yes participating without using any Provision or the CEO
Wahpeton High School,Wahpeton 37,Wahpeton,364,99,Yes participating without using any Provision or the CEO
Wahpeton Middle School,Wahpeton 37,Wahpeton,272,91,Yes participating without using any Provision or the CEO
Warwick Elementary School,Warwick 29,Warwick,99,99,Yes under Community Eligibility Option (CEO)
Warwick High School,Warwick 29,Warwick,48,48,Yes under Community Eligibility Option (CEO)
Warwick Middle School,Warwick 29,Warwick,52,52,Yes under Community Eligibility Option (CEO)
Washburn Elementary School,Washburn 4,Washburn,234,32,Yes participating without using any Provision or the CEO
Washburn High School,Washburn 4,Washburn,142,19,Yes participating without using any Provision or the CEO
Washington Elementary School,Fargo 1,Fargo,292,86,Yes participating without using any Provision or the CEO
Washington Elementary School,Jamestown 1,Jamestown,97,51,Yes participating without using any Provision or the CEO
Washington Elementary School,Minot 1,Minot,336,211,Yes participating without using any Provision or the CEO
Washington Elementary School,Valley City 2,Valley City,209,71,Yes participating without using any Provision or the CEO
Watford City High School,McKenzie Co 1,Watford City,566,150,Yes participating without using any Provision or the CEO
Watford City Middle School,McKenzie Co 1,Watford City,509,192,Yes participating without using any Provision or the CEO
Watford City Virtual Academy Elementary School,McKenzie Co 1,Watford City,9,,No
Watford City Virtual Academy High School,McKenzie Co 1,Watford City,34,,No
West Fargo Community High School,West Fargo 6,West Fargo,53,18,Yes participating without using any Provision or the CEO
West Fargo Elementary Virtual Academy,West Fargo 6,West Fargo,10,,No
West Fargo High School,West Fargo 6,West Fargo,1380,485,Yes participating without using any Provision or the CEO
West Fargo High Virtual Academy,West Fargo 6,West Fargo,116,,No
West Fargo Middle Virtual Academy,West Fargo 6,West Fargo,13,,No
West Fargo Sheyenne High School,West Fargo 6,West Fargo,1400,329,Yes participating without using any Provision or the CEO
Westhope Elementary School,Westhope 17,Westhope,79,27,Yes participating without using any Provision or the CEO
Westhope High School,Westhope 17,Westhope,81,28,Yes participating without using any Provision or the CEO
Westside Elementary School,West Fargo 6,West Fargo,397,89,Yes participating without using any Provision or the CEO
Wheatland Colony School,Maple Valley 4,Tower City,10,7,Yes participating without using any Provision or the CEO
White Shield Elementary School,White Shield 85,White Shield,117,52,Yes under Provision 2
White Shield High School,White Shield 85,White Shield,57,26,Yes under Provision 2
Wilder Elementary School,Grand Forks 1,Grand Forks,184,117,Yes participating without using any Provision or the CEO
Wilkinson Elementary School,Williston Basin 7,Williston,301,99,Yes participating without using any Provision or the CEO
Will-Moore Elementary School,Bismarck 1,Bismarck,232,97,Yes under Community Eligibility Option (CEO)
William S Gussner Elementary School,Jamestown 1,Jamestown,239,63,Yes participating without using any Provision or the CEO
Williston High School,Williston Basin 7,Williston,1370,363,Yes participating without using any Provision or the CEO
Williston Middle School Central Campus,Williston Basin 7,Williston,1536,489,No
Williston Middle School Central Campus PK,Williston Basin 7,Williston,37,,No
Willow Bank Colony School,Edgeley 3,Edgeley,27,24,Yes participating without using any Provision or the CEO
Willow Park Elementary School,West Fargo 6,Fargo,461,283,Yes under Community Eligibility Option (CEO)
Wilton Elementary School,Wilton 1,Wilton,153,21,Yes participating without using any Provision or the CEO
Wilton High School,Wilton 1,Wilton,130,18,Yes participating without using any Provision or the CEO
Wing Elementary School,Wing 28,Wing,40,17,Yes participating without using any Provision or the CEO
Wing High School,Wing 28,Wing,22,9,Yes participating without using any Provision or the CEO
Winship Elementary School,Grand Forks 1,Grand Forks,212,143,Yes participating without using any Provision or the CEO
Wishek Elementary School,Wishek 19,Wishek,150,40,Yes participating without using any Provision or the CEO
Wishek High School,Wishek 19,Wishek,97,26,Yes participating without using any Provision or the CEO
Wolves Center Academy,McKenzie Co 1,Watford City,30,,No
Wyndmere Elementary School,Wyndmere 42,Wyndmere,125,22,Yes participating without using any Provision or the CEO
Wyndmere High School,Wyndmere 42,Wyndmere,120,21,Yes participating without using any Provision or the CEO
Yellowstone Virtual Academy,Yellowstone 14,Fairview,119,,No
Zeeland Elementary School,Zeeland 4,Zeeland,13,5,Yes participating without using any Provision or the CEO
Zeeland High School,Zeeland 4,Zeeland,14,7,Yes participating without using any Provision or the CEO
Zimmerman Elementary School,Wahpeton 37,Wahpeton,116,48,Yes participating without using any Provision or the CEO
