school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Harding Fine Arts HS,Harding Fine Arts Charter Academy,Oklahoma City,400,250,Yes participating without using any Provision or the CEO,false
Harding Fine Arts MS,Harding Fine Arts Charter Academy,Oklahoma City,92,62,Yes participating without using any Provision or the CEO,false
Harmony Public School,Harmony,Atoka,246,199,Yes participating without using any Provision or the CEO,true
Harrah HS,Harrah,Harrah,641,272,Yes participating without using any Provision or the CEO,false
Harrah MS,Harrah,Harrah,479,252,Yes participating without using any Provision or the CEO,true
Hartshorne ES,Hartshorne,Hartshorne,304,240,Yes under Community Eligibility Option (CEO),false
Hartshorne HS,Hartshorne,Hartshorne,240,180,Yes under Community Eligibility Option (CEO),true
Hartshorne MS,Hartshorne,Hartshorne,164,114,Yes under Community Eligibility Option (CEO),true
Harvest Hills ES,Putnam City,Oklahoma City,426,314,Yes under Community Eligibility Option (CEO),false
Haskell HS,Haskell,Haskell,202,149,Yes under Community Eligibility Option (CEO),false
Haskell MS,Haskell,Haskell,179,152,Yes under Community Eligibility Option (CEO),true
Haworth ES,Haworth,Haworth,182,125,Yes under Community Eligibility Option (CEO),false
Haworth HS,Haworth,Haworth,143,89,Yes under Community Eligibility Option (CEO),true
Haworth MS,Haworth,Haworth,104,71,Yes under Community Eligibility Option (CEO),true
Hawthorne ES,Oklahoma City,Oklahoma City,321,311,Yes under Community Eligibility Option (CEO),false
Hawthorne ES,Tulsa,Tulsa,357,329,Yes under Community Eligibility Option (CEO),false
Hayes ES,Ada,Ada,414,302,Yes under Community Eligibility Option (CEO),false
Hayes ES,Enid,Enid,274,206,Yes participating without using any Provision or the CEO,false
Hayes ES,Oklahoma City,Oklahoma City,400,388,Yes under Community Eligibility Option (CEO),false
Hayward Smith ES,Owasso,Owasso,407,218,Yes participating without using any Provision or the CEO,false
Haywood Public School,Haywood,McAlester,102,78,Yes under Provision 2,true
Healdton ES,Healdton,Healdton,237,181,Yes under Community Eligibility Option (CEO),false
Healdton HS,Healdton,Healdton,149,109,Yes under Community Eligibility Option (CEO),false
Healdton MS,Healdton,Healdton,97,76,Yes under Community Eligibility Option (CEO),true
Heartland MS,Edmond,Edmond,1005,406,Yes participating without using any Provision or the CEO,false
Heavener ES,Heavener,Heavener,542,415,Yes under Community Eligibility Option (CEO),true
Heavener HS,Heavener,Heavener,300,233,Yes under Community Eligibility Option (CEO),true
Hefner MS,Putnam City,Oklahoma City,869,585,Yes under Community Eligibility Option (CEO),true
Hennessey HS,Hennessey,Hennessey,243,173,Yes participating without using any Provision or the CEO,false
Hennessey Lower ES,Hennessey,Hennessey,342,158,Yes participating without using any Provision or the CEO,false
Hennessey Upper ES,Hennessey,Hennessey,227,118,Yes participating without using any Provision or the CEO,true
Henry Zarrow International Sch,Tulsa,Tulsa,491,230,Yes under Community Eligibility Option (CEO),false
Henryetta ES,Henryetta,Henryetta,515,415,Yes under Community Eligibility Option (CEO),false
Henryetta HS,Henryetta,Henryetta,300,216,Yes under Community Eligibility Option (CEO),false
Henryetta MS,Henryetta,Henryetta,248,188,Yes under Community Eligibility Option (CEO),true
Herald ES,Collinsville,Collinsville,493,220,Yes participating without using any Provision or the CEO,false
Heritage Elementary,Kingfisher,Kingfisher,175,116,Yes participating without using any Provision or the CEO,false
Heritage ES,Edmond,Edmond,800,193,Yes participating without using any Provision or the CEO,false
Heritage ES,Tahlequah,Tahlequah,501,337,Yes under Community Eligibility Option (CEO),false
Heritage Intermediate Grd Ctr,Coweta,Coweta,390,207,Yes participating without using any Provision or the CEO,false
Heritage Trails ES,Moore,Moore,551,175,Yes participating without using any Provision or the CEO,false
Heronville ES,Oklahoma City,Oklahoma City,596,588,Yes under Community Eligibility Option (CEO),false
Highland East JHS,Moore,Moore,751,315,Yes participating without using any Provision or the CEO,false
Highland Park ES,Broken Arrow,Broken Arrow,654,223,Yes participating without using any Provision or the CEO,false
Highland Park ES,Stillwater,Stillwater,505,363,Yes under Community Eligibility Option (CEO),false
Highland Park ES,Woodward,Woodward,209,119,Yes participating without using any Provision or the CEO,false
Highland West JHS,Moore,Moore,479,330,Yes participating without using any Provision or the CEO,true
Hillcrest ES,El Reno,El Reno,300,255,Yes participating without using any Provision or the CEO,false
Hillcrest ES,Oklahoma City,Oklahoma City,499,486,Yes under Community Eligibility Option (CEO),false
Hilldale ES,Putnam City,Oklahoma City,761,721,Yes under Community Eligibility Option (CEO),false
Hilldale HS,Hilldale,Muskogee,626,419,Yes participating without using any Provision or the CEO,false
Hilldale Lower ES,Hilldale,Muskogee,952,700,Yes participating without using any Provision or the CEO,false
Hilldale MS,Hilldale,Muskogee,430,305,Yes participating without using any Provision or the CEO,true
Hinton ES,Hinton,Hinton,300,222,Yes participating without using any Provision or the CEO,false
Hinton HS,Hinton,Hinton,213,150,Yes participating without using any Provision or the CEO,false
Hinton MS,Hinton,Hinton,197,153,Yes participating without using any Provision or the CEO,true
Hobart ES,Hobart,Hobart,300,221,Yes under Community Eligibility Option (CEO),false
Hobart HS,Hobart,Hobart,191,115,Yes under Community Eligibility Option (CEO),false
Hobart MS,Hobart,Hobart,140,79,Yes under Community Eligibility Option (CEO),true
Hodgen Public School,Hodgen,Hodgen,220,189,Yes under Community Eligibility Option (CEO),true
Holdenville HS,Holdenville,Holdenville,290,237,Yes under Community Eligibility Option (CEO),true
Hollis ES,Hollis,Hollis,213,168,Yes under Community Eligibility Option (CEO),false
Hollis HS,Hollis,Hollis,135,98,Yes under Community Eligibility Option (CEO),false
Hollis MS,Hollis,Hollis,108,86,Yes under Community Eligibility Option (CEO),true
Holly Creek Public School,Holly Creek,Broken Bow,209,112,Yes under Community Eligibility Option (CEO),true
Holmes Park ES,Sapulpa,Sapulpa,628,453,Yes participating without using any Provision or the CEO,false
Homer ES,Byng,Ada,502,248,Yes participating without using any Provision or the CEO,false
Homer Long ES,Guymon,Guymon,211,186,Yes under Provision 2,false
Hominy Early Childhood Center,Hominy,Hominy,51,43,Yes participating without using any Provision or the CEO,false
Hominy HS,Hominy,Hominy,152,113,Yes participating without using any Provision or the CEO,true
Hominy MS,Hominy,Hominy,127,109,Yes participating without using any Provision or the CEO,true
Hooker ES,Hooker,Hooker,406,256,Yes under Provision 2,true
Hooker HS,Hooker,Hooker,204,119,Yes under Provision 2,false
Hoover ES,Bartlesville,Bartlesville,454,280,Yes under Community Eligibility Option (CEO),false
Hoover ES,Enid,Enid,271,225,Yes participating without using any Provision or the CEO,false
Hoover ES,Tulsa,Tulsa,297,221,Yes under Community Eligibility Option (CEO),false
Horace Mann ES,Duncan,Duncan,327,216,Yes under Community Eligibility Option (CEO),false
Horace Mann ES,Hominy,Hominy,192,165,Yes participating without using any Provision or the CEO,false
Horace Mann ES,Shawnee,Shawnee,233,230,Yes under Community Eligibility Option (CEO),false
Horace Mann ES,Woodward,Woodward,195,129,Yes participating without using any Provision or the CEO,false
Houchin ES,Moore,Moore,553,475,Yes participating without using any Provision or the CEO,false
Howe ES,Howe,Howe,447,288,Yes under Community Eligibility Option (CEO),true
Howe HS,Howe,Howe,219,124,Yes under Community Eligibility Option (CEO),false
Hugh Bish ES,Lawton,Lawton,276,220,Yes under Community Eligibility Option (CEO),false
Hugo ES,Hugo,Hugo,415,337,Yes under Community Eligibility Option (CEO),false
Hugo HS,Hugo,Hugo,299,250,Yes under Community Eligibility Option (CEO),true
Hugo Intermediate,Hugo,Hugo,144,129,Yes under Community Eligibility Option (CEO),false
Hugo MS,Hugo,Hugo,216,196,Yes under Community Eligibility Option (CEO),true
Hulbert ES,Hulbert,Hulbert,243,222,Yes under Community Eligibility Option (CEO),false
Hulbert Jr-Sr HS (Sr),Hulbert,Hulbert,183,127,Yes under Community Eligibility Option (CEO),true
Hulbert MS,Hulbert,HUlbert,108,81,Yes under Community Eligibility Option (CEO),true
Hupfeld ES at Western Village,HUPFELD CHARTER ACADEMY at WESTERN VILLAGE,oklahoma city,292,270,Yes under Community Eligibility Option (CEO),false
Hydro-Eakly ES,Hydro-Eakly,Hydro,227,128,Yes participating without using any Provision or the CEO,false
Hydro-Eakly HS,Hydro-Eakly,Hydro,133,60,Yes participating without using any Provision or the CEO,false
Hydro-Eakly MS,Hydro-Eakly,Hydro,87,49,Yes participating without using any Provision or the CEO,true
Ida Freeman ES,Edmond,Edmond,429,303,Yes participating without using any Provision or the CEO,false
Idabel HS,Idabel,Idabel,428,333,Yes under Community Eligibility Option (CEO),false
Idabel MS,Idabel,Idabel,242,216,Yes under Community Eligibility Option (CEO),true
Idabel Primary South ES,Idabel,Idabel,260,232,Yes under Community Eligibility Option (CEO),false
Independence Intermediate Schl,Yukon,Yukon,794,511,Yes participating without using any Provision or the CEO,false
Indiahoma ES,Indiahoma,Indiahoma,108,95,Yes under Community Eligibility Option (CEO),true
Indiahoma HS,Indiahoma,Indiahoma,64,57,Yes under Community Eligibility Option (CEO),true
Indian Camp ES,Pawhuska,Pawhuska,182,143,Yes under Community Eligibility Option (CEO),false
Indianola ES,Indianola,Indianola,182,166,Yes under Provision 2,true
Indianola HS,Indianola,Indianola,91,81,Yes under Provision 2,true
Inola ES,Inola,Inola,538,295,Yes participating without using any Provision or the CEO,false
Inola HS,Inola,Inola,429,161,Yes participating without using any Provision or the CEO,false
Inola MS,Inola,Inola,391,170,Yes participating without using any Provision or the CEO,false
Insight School of Okla HS,Insight School of Oklahoma (Charter),Midwest City,877,668,Yes participating without using any Provision or the CEO,false
Insight School of Okla MS,Insight School of Oklahoma (Charter),Midwest City,204,168,Yes participating without using any Provision or the CEO,false
Irving ES,Muskogee,Muskogee,421,389,Yes under Community Eligibility Option (CEO),false
Irving MS,Norman,Norman,727,497,Yes under Community Eligibility Option (CEO),true
J. F. Kennedy ES,Oilton,Oilton,168,103,Yes under Provision 2,true
Jackson ES,Norman,Norman,434,306,Yes under Community Eligibility Option (CEO),false
James L. Capps MS,Putnam City,Warr Acres,938,793,Yes under Community Eligibility Option (CEO),true
Jane Phillips ES,Bartlesville,Bartlesville,303,297,Yes under Community Eligibility Option (CEO),false
Jarman ES,Union,Tulsa,575,469,Yes participating without using any Provision or the CEO,false
Jay ES,Jay,Jay,538,435,Yes under Community Eligibility Option (CEO),false
Jay HS,Jay,Jay,471,343,Yes under Community Eligibility Option (CEO),false
Jay MS,Jay,Jay,229,176,Yes under Community Eligibility Option (CEO),true
Jay Upper ES,Jay,Jay,321,275,Yes under Community Eligibility Option (CEO),false
Jefferson ES,Ardmore,Ardmore,396,395,Yes under Community Eligibility Option (CEO),false
Jefferson ES,Norman,Norman,331,206,Yes under Community Eligibility Option (CEO),false
Jefferson ES,Pryor,Pryor,274,171,Yes participating without using any Provision or the CEO,false
Jefferson ES,Shawnee,Shawnee,348,335,Yes under Community Eligibility Option (CEO),false
Jefferson Heights ES,Sapulpa,Sapulpa,297,239,Yes participating without using any Provision or the CEO,false
Jefferson MS,Oklahoma City,Oklahoma City,834,820,Yes under Community Eligibility Option (CEO),true
Jenks East ES,Jenks,Jenks,1356,864,Yes participating without using any Provision or the CEO,false
Jenks East Intermediate ES,Jenks,Tulsa,815,324,Yes participating without using any Provision or the CEO,false
Jenks HS,Jenks,Jenks,3655,1574,Yes participating without using any Provision or the CEO,false
Jenks MS,Jenks,Jenks,1924,910,Yes participating without using any Provision or the CEO,false
Jenks West ES,Jenks,Jenks,1871,1007,Yes participating without using any Provision or the CEO,false
Jenks West Intermediate ES,Jenks,Jenks,1130,667,Yes participating without using any Provision or the CEO,false
Jennings Public School,Jennings,Jennings,303,241,Yes under Provision 2,true
John D Moeller ES,Snyder,Mt. Park,162,78,Yes under Community Eligibility Option (CEO),false
John Glenn ES,Western Heights,Oklahoma City,398,387,Yes under Community Eligibility Option (CEO),false
John Hope Franklin ES,Tulsa,Tulsa,367,342,Yes under Community Eligibility Option (CEO),false
John K Hubbard ES,Noble,Noble,618,398,Yes under Community Eligibility Option (CEO),false
John Marshall HS,Oklahoma City,Oklahoma City,802,727,Yes under Community Eligibility Option (CEO),true
John Marshall MS,Oklahoma City,Oklahoma City,698,660,Yes under Community Eligibility Option (CEO),true
John Rex Charter ES,John Rex Charter School,Oklahoma City,810,367,Yes participating without using any Provision or the CEO,false
John Ross ES,Edmond,Edmond,646,263,Yes participating without using any Provision or the CEO,false
Jones ES,Jones,Jones,553,279,Yes participating without using any Provision or the CEO,false
Jones HS,Jones,Jones,380,166,Yes participating without using any Provision or the CEO,false
Jones MS,Jones,Jones,237,123,Yes participating without using any Provision or the CEO,false
Justice Public School,Justice,Wewoka,148,143,Yes under Community Eligibility Option (CEO),true
Justus-Tiawah Public School,Justus-Tiawah,Claremore,460,166,Yes participating without using any Provision or the CEO,true
Kaiser ES,Oklahoma City,Oklahoma City,505,474,Yes under Community Eligibility Option (CEO),false
Kansas ES,Kansas,Kansas,384,337,Yes under Community Eligibility Option (CEO),false
Kansas HS,Kansas,Kansas,256,226,Yes under Community Eligibility Option (CEO),false
Kansas MS,Kansas,Kansas,175,158,Yes under Community Eligibility Option (CEO),true
Karla Brock Early Childhood Academy,McAlester,McAlester,229,151,Yes under Community Eligibility Option (CEO),false
Katherine I Daily ES,Noble,Noble,361,223,Yes under Community Eligibility Option (CEO),false
Kelley ES,Moore,Moore,295,233,Yes participating without using any Provision or the CEO,false
Kellyville ES,Kellyville,Kellyville,235,170,Yes participating without using any Provision or the CEO,false
Kellyville HS,Kellyville,Kellyville,258,153,Yes participating without using any Provision or the CEO,false
Kellyville MS,Kellyville,Kellyville,116,85,Yes participating without using any Provision or the CEO,false
Kellyville Upper ES,Kellyville,Kellyville,226,160,Yes participating without using any Provision or the CEO,false
Kendall-Whittier ES,Tulsa,Tulsa,825,774,Yes under Community Eligibility Option (CEO),false
Kennedy ES,Norman,Norman,478,422,Yes under Community Eligibility Option (CEO),false
Kenwood Public School,Kenwood,Salina,90,80,Yes under Community Eligibility Option (CEO),true
Keota ES,Keota,Keota,255,231,Yes under Community Eligibility Option (CEO),true
Keota HS,Keota,Keota,100,72,Yes under Community Eligibility Option (CEO),false
Kerr ES,Tulsa,Tulsa,349,281,Yes under Community Eligibility Option (CEO),false
Ketchum ES,Ketchum,Ketchum,255,174,Yes participating without using any Provision or the CEO,false
Ketchum HS,Ketchum,Ketchum,170,93,Yes participating without using any Provision or the CEO,false
Ketchum MS,Ketchum,Ketchum,118,86,Yes participating without using any Provision or the CEO,true
Key ES,Tulsa,Tulsa,309,273,Yes under Community Eligibility Option (CEO),false
Keys ES,Keys,Park Hill,511,371,Yes under Community Eligibility Option (CEO),true
Keys HS,Keys,Park Hill,258,184,Yes under Community Eligibility Option (CEO),true
Keystone Public School,Keystone,Sand Springs,276,199,Yes participating without using any Provision or the CEO,true
Kiefer ES,Kiefer,Kiefer,559,267,Yes participating without using any Provision or the CEO,false
Kiefer HS,Kiefer,Kiefer,309,149,Yes participating without using any Provision or the CEO,false
Kildare Public School,Kildare,Ponca City,109,77,Yes participating without using any Provision or the CEO,true
Kingfisher HS,Kingfisher,Kingfisher,401,195,Yes participating without using any Provision or the CEO,true
Kingfisher Junior High School,Kingfisher,Kingfisher,213,122,Yes participating without using any Provision or the CEO,false
Kingfisher Upper Elementary,Kingfisher,Kingfisher,263,155,Yes participating without using any Provision or the CEO,false
Kingsgate ES,Moore,Oklahoma City,400,291,Yes participating without using any Provision or the CEO,false
Kingston ES,Kingston,Kingston,601,448,Yes under Community Eligibility Option (CEO),false
Kingston HS,Kingston,Kingston,362,283,Yes under Community Eligibility Option (CEO),true
Kingston MS,Kingston,Kingston,271,222,Yes under Community Eligibility Option (CEO),true
Kinta ES,Kinta,Kinta,116,107,Yes under Community Eligibility Option (CEO),true
Kinta HS,Kinta,Kinta,56,52,Yes under Community Eligibility Option (CEO),false
Kiowa ES,Kiowa,Kiowa,197,115,Yes under Community Eligibility Option (CEO),true
Kiowa HS,Kiowa,Kiowa,80,47,Yes under Community Eligibility Option (CEO),false
Kipp Okc ES,Kipp Okc College Prep Charter,Oklahoma City,462,417,Yes under Community Eligibility Option (CEO),false
Kipp Tulsa HS University Prep,Kipp Tulsa Academy Charter,Tulsa,249,225,Yes participating without using any Provision or the CEO,false
Kipp Tulsa MS College Prep,Kipp Tulsa Academy Charter,Tulsa,274,252,Yes participating without using any Provision or the CEO,false
Kirkland Early Childhood Ctr,Putnam City,Oklahoma City,243,169,Yes under Community Eligibility Option (CEO),false
Konawa ES,Konawa,Konawa,272,241,Yes under Community Eligibility Option (CEO),false
Konawa HS,Konawa,Konawa,177,149,Yes under Community Eligibility Option (CEO),false
Konowa Junior High School,Konawa,Konawa,87,79,Yes under Community Eligibility Option (CEO),false
Krebs Public School,Krebs,Krebs,435,334,Yes under Provision 2,true
Kremlin-Hillsdale ES,Kremlin-Hillsdale,Kremlin,186,91,Yes participating without using any Provision or the CEO,true
Kremlin-Hillsdale HS,Kremlin-Hillsdale,Kremlin,84,34,Yes participating without using any Provision or the CEO,false
L. W. Westfall ES,Choctaw-Nicoma Park,Choctaw,457,177,Yes participating without using any Provision or the CEO,false
Lake Park ES,Putnam City,Bethany,335,274,Yes under Community Eligibility Option (CEO),false
Lakeview ES,Norman,Norman,218,85,Yes participating without using any Provision or the CEO,false
Lakeview Intermediate School,Yukon,Yukon,604,376,Yes participating without using any Provision or the CEO,false
Lane Public School,Lane,Lane,229,173,Yes participating without using any Provision or the CEO,true
Lanier ES,Tulsa,Tulsa,322,238,Yes under Community Eligibility Option (CEO),false
Larkin Bailey ES,Owasso,Owasso,470,183,Yes participating without using any Provision or the CEO,false
Latta ES,Latta,Ada,522,291,Yes participating without using any Provision or the CEO,false
Latta HS,Latta,Ada,222,105,Yes participating without using any Provision or the CEO,false
Latta MS,Latta,Ada,190,107,Yes participating without using any Provision or the CEO,false
Laverne ES,Laverne,Laverne,301,180,Yes under Provision 2,true
Laverne HS,Laverne,Laverne,139,77,Yes under Provision 2,false
Lawton HS,Lawton,Lawton,1243,976,Yes under Community Eligibility Option (CEO),false
Le Monde ES,Le Monde International (Charter),Norman,459,267,Yes participating without using any Provision or the CEO,false
Leach Public School,Leach,Rose,145,93,Yes under Provision 2,true
Learning Tree Academy,Lawton,Lawton,547,431,Yes under Community Eligibility Option (CEO),false
Leedey ES,Leedey,Leedey,143,62,Yes participating without using any Provision or the CEO,false
Leedey HS,Leedey,Leedey,66,23,Yes participating without using any Provision or the CEO,false
Leflore ES,Le Flore,Leflore,145,135,Yes under Community Eligibility Option (CEO),true
Leflore HS,Le Flore,Leflore,74,71,Yes under Community Eligibility Option (CEO),false
Leisure Park ES,Broken Arrow,Broken Arrow,534,285,Yes participating without using any Provision or the CEO,false
Leslie F Roblyer Learning Ctr,El Reno,El Reno,388,314,Yes participating without using any Provision or the CEO,false
Lewis and Clark ES,Tulsa,Tulsa,430,404,Yes under Community Eligibility Option (CEO),false
Lexington ES,Lexington,Lexington,463,334,Yes under Community Eligibility Option (CEO),false
Lexington HS,Lexington,Lexington,315,184,Yes under Community Eligibility Option (CEO),false
Lexington MS,Lexington,Lexington,205,145,Yes under Community Eligibility Option (CEO),true
Liberty ES,Broken Arrow,Broken Arrow,650,370,Yes participating without using any Provision or the CEO,false
Liberty ES,Liberty,Mounds,225,166,Yes participating without using any Provision or the CEO,false
Liberty ES,Ponca City,Ponca City,241,233,Yes participating without using any Provision or the CEO,false
Liberty ES,Sallisaw,Sallisaw,559,430,Yes under Community Eligibility Option (CEO),false
Liberty ES,Sapulpa,Sapulpa,227,180,Yes participating without using any Provision or the CEO,false
Liberty HS,Liberty,Mounds,150,98,Yes participating without using any Provision or the CEO,false
Liberty Middle School,Liberty,Mounds,82,58,Yes participating without using any Provision or the CEO,false
Liberty Public School,Liberty,Muldrow,349,265,Yes under Community Eligibility Option (CEO),true
Limestone ES,Sand Springs,Sand Springs,259,194,Yes under Community Eligibility Option (CEO),false
Lincoln ES,Alva,Alva,151,70,Yes participating without using any Provision or the CEO,false
Lincoln ES,Ardmore,Ardmore,409,408,Yes under Community Eligibility Option (CEO),false
Lincoln ES,Chickasha,Chickasha,308,244,Yes under Community Eligibility Option (CEO),false
Lincoln ES,Lawton,Lawton,337,328,Yes under Community Eligibility Option (CEO),false
Lincoln ES,Norman,Norman,258,164,Yes under Community Eligibility Option (CEO),false
Lincoln ES,Ponca City,Ponca City,316,304,Yes participating without using any Provision or the CEO,false
Lincoln ES,Pryor,Pryor,621,422,Yes participating without using any Provision or the CEO,false
Lincoln Learning Ctr,El Reno,El Reno,401,335,Yes participating without using any Provision or the CEO,false
Lindbergh ES,Tulsa,Tulsa,492,407,Yes under Community Eligibility Option (CEO),false
Lindsay ES,Lindsay,Lindsay,503,343,Yes participating without using any Provision or the CEO,false
Lindsay HS,Lindsay,Lindsay,314,151,Yes participating without using any Provision or the CEO,false
Lindsay MS,Lindsay,Lindsay,313,129,Yes participating without using any Provision or the CEO,true
Little Axe ES,Little Axe,Norman,526,361,Yes under Community Eligibility Option (CEO),false
Little Axe HS,Little Axe,Norman,345,199,Yes under Community Eligibility Option (CEO),true
Little Axe MS,Little Axe,Norman,267,185,Yes under Community Eligibility Option (CEO),true
Locust Grove Early Lrning Ctr,Locust Grove,Locust Grove,224,169,Yes under Community Eligibility Option (CEO),false
Locust Grove HS,Locust Grove,Locust Grove,428,206,Yes under Community Eligibility Option (CEO),true
Locust Grove MS,Locust Grove,Locust Grove,239,179,Yes under Community Eligibility Option (CEO),true
Locust Grove Upper ES,Locust Grove,Locust Grove,286,214,Yes under Community Eligibility Option (CEO),false
Lomega ES,Lomega,Loyal,138,75,Yes participating without using any Provision or the CEO,true
Lomega HS,Lomega,Omega,71,27,Yes participating without using any Provision or the CEO,true
Lone Grove HS,Lone Grove,Lone Grove,406,174,Yes participating without using any Provision or the CEO,false
Lone Grove Intermediate School,Lone Grove,Lone Grove,332,181,Yes participating without using any Provision or the CEO,false
Lone Grove MS,Lone Grove,Lone Grove,306,157,Yes participating without using any Provision or the CEO,false
Lone Grove Primary ES,Lone Grove,Lone Grove,410,231,Yes participating without using any Provision or the CEO,false
Lone Star Public School,Lone Star,Sapulpa,876,487,Yes participating without using any Provision or the CEO,false
Lone Wolf ES,Lone Wolf,Lone Wolf,68,55,Yes under Community Eligibility Option (CEO),true
Lone Wolf HS,Lone Wolf,Lone Wolf,26,22,Yes under Community Eligibility Option (CEO),false
Longfellow ES,Alva,Alva,156,95,Yes participating without using any Provision or the CEO,false
Longfellow MS,Enid,Enid,519,493,Yes participating without using any Provision or the CEO,true
Longfellow MS,Norman,Norman,708,398,Yes participating without using any Provision or the CEO,true
Lookeba-Sickles ES,Lookeba Sickles,Lookeba,123,104,Yes participating without using any Provision or the CEO,true
Lookeba-Sickles HS,Lookeba Sickles,Lookeba,57,48,Yes participating without using any Provision or the CEO,false
Lookeba-Sickles Junior High School,Lookeba Sickles,Lookeba,37,35,Yes participating without using any Provision or the CEO,false
Lowrey Public School,Lowrey,Tahlequah,100,89,Yes under Community Eligibility Option (CEO),true
Lucille Ellingwood Morrow ES,Owasso,Collinsville,635,281,Yes participating without using any Provision or the CEO,false
Lukfata Public School,Lukfata,Broken Bow,363,259,Yes under Community Eligibility Option (CEO),true
Luther ES,Luther,Luther,342,241,Yes under Provision 2,false
Luther HS,Luther,Luther,217,148,Yes under Provision 2,false
Luther MS,Luther,Luther,256,176,Yes under Provision 2,true
Lynn Wood ES,Broken Arrow,Broken Arrow,407,266,Yes participating without using any Provision or the CEO,false
M.l. King Jr. ES,Oklahoma City,Oklahoma City,476,455,Yes under Community Eligibility Option (CEO),false
Macarthur ES,Tulsa,Tulsa,404,335,Yes under Community Eligibility Option (CEO),false
Macarthur HS,Lawton,Lawton,1253,801,Yes under Community Eligibility Option (CEO),false
Macarthur MS,Lawton,Lawton,829,558,Yes under Community Eligibility Option (CEO),true
Macomb ES,Macomb,Macomb,215,173,Yes under Community Eligibility Option (CEO),true
Macomb HS,Macomb,Macomb,83,71,Yes under Community Eligibility Option (CEO),false
Madill ES,Madill,Madill,839,708,Yes participating without using any Provision or the CEO,false
Madill HS,Madill,Madill,511,384,Yes participating without using any Provision or the CEO,false
Madill MS,Madill,Madill,366,283,Yes participating without using any Provision or the CEO,true
Madison ES,Norman,Norman,412,316,Yes under Community Eligibility Option (CEO),false
Madison MS,Bartlesville,Bartlesville,682,470,Yes under Community Eligibility Option (CEO),true
Mangum Early Childhood Center,Mangum,Mangum,75,52,Yes under Community Eligibility Option (CEO),false
Mangum HS,Mangum,Mangum,194,133,Yes under Community Eligibility Option (CEO),true
Mangum MS,Mangum,Mangum,117,96,Yes under Community Eligibility Option (CEO),true
Mannford Ec Ctr,Mannford,Mannford,174,90,Yes participating without using any Provision or the CEO,false
Mannford HS,Mannford,Mannford,485,299,Yes participating without using any Provision or the CEO,false
Mannford Lower ES,Mannford,Mannford,326,196,Yes participating without using any Provision or the CEO,false
Mannford MS,Mannford,Mannford,308,177,Yes participating without using any Provision or the CEO,false
Mannford Upper ES,Mannford,Mannford,210,123,Yes participating without using any Provision or the CEO,false
Mannsville Public School,Mannsville,Mannsville,95,78,Yes under Provision 2,true
Maple Public School,Maple,Calumet,192,57,Yes participating without using any Provision or the CEO,false
Marble City Public School,Marble City,Marble City,80,75,Yes under Community Eligibility Option (CEO),true
Marietta ES,Marietta,Marietta,542,469,Yes under Provision 2,false
Marietta HS,Marietta,Marietta,288,229,Yes under Provision 2,false
Marietta MS,Marietta,Marietta,241,203,Yes under Provision 2,true
Mark Twain ES,Duncan,Duncan,160,147,Yes under Community Eligibility Option (CEO),false
Mark Twain ES,Oklahoma City,Oklahoma City,269,251,Yes under Community Eligibility Option (CEO),false
Marlow ES,Marlow,Marlow,702,377,Yes participating without using any Provision or the CEO,false
Marlow HS,Marlow,Marlow,371,163,Yes participating without using any Provision or the CEO,false
Marlow MS,Marlow,Marlow,282,145,Yes participating without using any Provision or the CEO,true
Marrs ES,Skiatook,Skiatook,462,252,Yes participating without using any Provision or the CEO,false
Marshall ES,Checotah,Checotah,433,388,Yes under Community Eligibility Option (CEO),false
Marshall ES,Tulsa,Tulsa,252,225,Yes under Community Eligibility Option (CEO),false
Marshall T. Moore ES,Union,Broken Arrow,453,274,Yes participating without using any Provision or the CEO,false
Mary Golda Ross MS,Oklahoma City,Oklahoma City,662,651,Yes under Community Eligibility Option (CEO),false
Mary White ES,Haskell,Haskell,366,337,Yes under Community Eligibility Option (CEO),false
Maryetta Public School,Maryetta,Stilwell,640,463,Yes under Community Eligibility Option (CEO),true
Mason ES,Mason,Mason,171,133,Yes under Community Eligibility Option (CEO),true
Mason HS,Mason,Mason,64,52,Yes under Community Eligibility Option (CEO),false
Maud ES,Maud,Maud,150,135,Yes under Community Eligibility Option (CEO),true
Maud HS,Maud,Maud,70,53,Yes under Community Eligibility Option (CEO),false
Mayfield MS,Putnam City,Oklahoma City,838,812,Yes under Community Eligibility Option (CEO),true
Mayo Demonstration ES,Tulsa,Tulsa,394,216,Yes under Community Eligibility Option (CEO),false
Maysville ES,Maysville,Maysville,210,161,Yes under Community Eligibility Option (CEO),true
Maysville HS,Maysville,Maysville,71,47,Yes under Community Eligibility Option (CEO),false
Mazie ES,Chouteau-Mazie,Chouteau,82,57,Yes under Community Eligibility Option (CEO),false
McAlester HS,McAlester,McAlester,982,583,Yes under Community Eligibility Option (CEO),false
McAuliffe ES,Union,Broken Arrow,479,453,Yes participating without using any Provision or the CEO,false
McClure ES,Tulsa,Tulsa,383,358,Yes under Community Eligibility Option (CEO),false
McCord Public School,McCord,Ponca City,294,158,Yes participating without using any Provision or the CEO,false
McCurtain ES,McCurtain,McCurtain,169,120,Yes under Community Eligibility Option (CEO),true
McCurtain HS,McCurtain,McCurtain,71,52,Yes under Community Eligibility Option (CEO),false
