school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Algonac Juniorsenior High School,Algonac Community School District,Clay,644,272,Yes under Community Eligibility Option (CEO),false
Algonquin Elementary School,Algonac Community School District,Clay,445,252,Yes under Community Eligibility Option (CEO),false
Algonquin Middle School,Chippewa Valley Schools,Clinton Twp,542,250,Yes under Community Eligibility Option (CEO),true
Alice I Ferguson Early Childhood Center,Huron School District,New Boston,180,75,Yes participating without using any Provision or the CEO,false
Alice M Birney K8 School,Southfield Public School District,Southfield,452,284,Yes under Community Eligibility Option (CEO),true
Allegan Alternative High School,Allegan Public Schools,Allegan,112,73,Yes under Community Eligibility Option (CEO),true
Allegan High School,Allegan Public Schools,Allegan,543,287,Yes under Community Eligibility Option (CEO),false
Allegan Online K12,Allegan Public Schools,Allegan,73,48,Yes under Community Eligibility Option (CEO),false
Allen Elementary School,Southgate Community School District,Southgate,359,229,Yes under Community Eligibility Option (CEO),false
Allen Park High School,Allen Park Public Schools,Allen Park,1133,467,Yes under Community Eligibility Option (CEO),false
Allen Park Middle School,Allen Park Public Schools,Allen Park,896,436,Yes under Community Eligibility Option (CEO),false
Allendale Early Childhood Center,Allendale Public Schools,Allendale,279,81,Yes participating without using any Provision or the CEO,false
Allendale Elementary School,Melvindale-Northern Allen Park Schools,Melvindale,914,839,Yes under Community Eligibility Option (CEO),false
Allendale High School,Allendale Public Schools,Allendale,737,147,Yes participating without using any Provision or the CEO,false
Allendale Middle School,Allendale Public Schools,Allendale,564,162,Yes participating without using any Provision or the CEO,false
Alma Senior High School,Alma Public Schools,Alma,552,363,Yes under Community Eligibility Option (CEO),false
Almont High School,Almont Community Schools,Almont,531,101,Yes participating without using any Provision or the CEO,false
Almont Middle School,Almont Community Schools,Almont,430,95,Yes participating without using any Provision or the CEO,false
Alpena High School,Alpena Public Schools,Alpena,1091,636,Yes under Community Eligibility Option (CEO),false
Alpine Elementary School,Kenowa Hills Public Schools,Comstock Park,323,217,Yes under Community Eligibility Option (CEO),false
Alternative Educational Academy of Iosco County,Alternative Educational Academy of Iosco County,Tawas City,171,142,Yes under Community Eligibility Option (CEO),true
Alternative Educational Academy of Ogemaw County,Alternative Educational Academy of Ogemaw County,West Branch,128,99,Yes under Community Eligibility Option (CEO),true
Alto Elementary School,Lowell Area Schools,Alto,417,65,Yes participating without using any Provision or the CEO,false
Alward Elementary School,Hudsonville Public School District,Hudsonville,435,55,Yes participating without using any Provision or the CEO,false
Amanda Moore Elementary School,Romeo Community Schools,Romeo,457,123,Yes under Community Eligibility Option (CEO),false
Amberly Elementary School,Portage Public Schools,Portage,513,161,Yes participating without using any Provision or the CEO,false
American International Academy Elementary,American International Academy,Westland,195,188,Yes under Community Eligibility Option (CEO),false
American International Academy High Schoolmiddle Schooll,American International Academy,Inkster,240,222,Yes under Community Eligibility Option (CEO),true
American International Academy Upper Elementary,American International Academy,Inkster,225,215,Yes under Community Eligibility Option (CEO),false
American Montessori Academy Elementary,American Montessori Academy,Livonia,152,86,Yes under Community Eligibility Option (CEO),false
American Montessori Academy Upper Elementary,American Montessori Academy,Westland,289,176,Yes under Community Eligibility Option (CEO),true
Amerman Elementary School,Northville Public Schools,Northville,504,21,Yes participating without using any Provision or the CEO,false
Anchor Bay High School,Anchor Bay School District,Ira,1740,354,Yes under Community Eligibility Option (CEO),false
Anchor Bay Middle School North,Anchor Bay School District,New Baltimore,671,98,Yes under Community Eligibility Option (CEO),false
Anchor Bay Middle School South,Anchor Bay School District,Chesterfield,509,189,Yes under Community Eligibility Option (CEO),false
Anderson Elementary School,Bronson Community School District,Bronson,216,159,Yes under Community Eligibility Option (CEO),false
Anderson Elementary School,Grand Blanc Community Schools,Grand Blanc,203,152,Yes under Community Eligibility Option (CEO),false
Anderson Middle School,Berkley School District,Berkley,489,67,Yes participating without using any Provision or the CEO,false
Andersonville Elementary School,Clarkston Community School District,Davisburg,318,80,Yes under Community Eligibility Option (CEO),false
Andrew G Schmidt Middle School,Fenton Area Public Schools,Fenton,718,256,Yes under Community Eligibility Option (CEO),false
Andrews Elementary School,Three Rivers Community Schools,Three Rivers,296,141,Yes under Community Eligibility Option (CEO),false
Angell Elementary School,Berkley School District,Berkley,411,78,Yes participating without using any Provision or the CEO,false
Angell School,Ann Arbor Public Schools,Ann Arbor,294,50,Yes under Community Eligibility Option (CEO),false
Angling Road Elementary School,Portage Public Schools,Portage,360,104,Yes participating without using any Provision or the CEO,false
Ann Arbor Open at Mack School,Ann Arbor Public Schools,Ann Arbor,508,51,Yes under Community Eligibility Option (CEO),false
Ann Arbor STEAM at Northside School,Ann Arbor Public Schools,Ann Arbor,614,133,Yes under Community Eligibility Option (CEO),false
Ann Arbor Trail Magnet School,Detroit Public Schools Community District,Detroit,68,62,Yes under Community Eligibility Option (CEO),true
