school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Silver City Elem,Kansas City,Kansas City,1495,1248,Yes under Community Eligibility Option (CEO),false
Silver Lake Elem,Silver Lake,Silver Lake,355,85,Yes participating without using any Provision or the CEO,false
Silver Lake Jr-Sr High,Silver Lake,Silver Lake,355,74,Yes participating without using any Provision or the CEO,false
Simpson Elem,Russell County,Russell,173,84,Yes participating without using any Provision or the CEO,false
Skelly Elementary School,El Dorado,El Dorado,266,215,Yes participating without using any Provision or the CEO,false
Skyline Elem,Skyline Schools,Pratt,218,128,Yes participating without using any Provision or the CEO,true
Skyline High,Skyline Schools,Pratt,91,34,Yes participating without using any Provision or the CEO,false
Slate Creek Elementary,Newton,Newton,236,163,Yes participating without using any Provision or the CEO,false
Smith Center Elem,Smith Center,Smith Center,253,132,Yes participating without using any Provision or the CEO,false
Smith Center Jr Sr High,Smith Center,Smith Center,183,93,Yes participating without using any Provision or the CEO,true
Smoky Valley High,Smoky Valley,Lindsborg,243,89,Yes participating without using any Provision or the CEO,false
Smoky Valley Middle School,Smoky Valley,Lindsborg,253,92,Yes participating without using any Provision or the CEO,false
Smoky Valley Virtual Charter School,Smoky Valley,Lindsborg,402,3,No,false
Soderstrom Elem,Smoky Valley,Lindsborg,318,132,Yes participating without using any Provision or the CEO,false
Solomon Elem,Solomon,Solomon,283,175,Yes participating without using any Provision or the CEO,true
Solomon High,Solomon,Solomon,116,55,Yes participating without using any Provision or the CEO,true
Soule Elementary School,Dodge City,Dodge City,375,314,Yes participating without using any Provision or the CEO,false
South Barber 7-12,South Barber,Kiowa,87,55,Yes participating without using any Provision or the CEO,true
South Barber Pre-K-6,South Barber,Kiowa,111,63,Yes participating without using any Provision or the CEO,false
South Breeze Elementary,Newton,Newton,316,196,Yes participating without using any Provision or the CEO,false
South Central Elementary School,Comanche County,Protection,121,77,Yes participating without using any Provision or the CEO,false
South Central High School,Comanche County,Coldwater,88,41,Yes participating without using any Provision or the CEO,false
South Central Middle School,Comanche County,Protection,113,65,Yes participating without using any Provision or the CEO,true
South Gray High,Montezuma,Montezuma,59,24,Yes participating without using any Provision or the CEO,true
South Gray Jr High,Copeland,Copeland,21,13,Yes participating without using any Provision or the CEO,true
South Haven Elem,South Haven,South Haven,100,38,Yes participating without using any Provision or the CEO,false
South Haven High,South Haven,South Haven,120,46,Yes participating without using any Provision or the CEO,true
South High,Wichita,Wichita,1662,1454,Yes participating without using any Provision or the CEO,true
South Hutchinson Elem,Nickerson,South Hutchinson,326,190,Yes participating without using any Provision or the CEO,true
Southeast Elementary School,Cherokee,Weir,149,113,Yes under Community Eligibility Option (CEO),false
Southeast High,Cherokee,Cherokee,152,96,Yes under Community Eligibility Option (CEO),true
Southeast High,Wichita,Wichita,2066,1638,Yes participating without using any Provision or the CEO,true
Southeast Middle School,Cherokee,Cherokee,128,90,Yes under Community Eligibility Option (CEO),true
Southeast Saline Elem,Southeast Of Saline,Gypsum,375,116,Yes participating without using any Provision or the CEO,false
Southeast Saline High,Southeast Of Saline,Gypsum,323,97,Yes participating without using any Provision or the CEO,false
Southern Coffey County Elementary,LeRoy-Gridley,Gridley,84,49,Yes under Community Eligibility Option (CEO),false
Southern Coffey County High School,LeRoy-Gridley,LeRoy,37,22,Yes participating without using any Provision or the CEO,false
Southern Coffey County Middle School,LeRoy-Gridley,leroy,50,32,Yes under Community Eligibility Option (CEO),true
Southwest Elem,Pratt,Pratt,462,202,Yes participating without using any Provision or the CEO,false
Southwestern Heights Jr/Sr High,Kismet-Plains,Kismet,310,228,Yes participating without using any Provision or the CEO,true
Sowers Alternative High School,Wichita,Wichita,60,57,Yes participating without using any Provision or the CEO,true
Spaght Multimedia Magnet,Wichita,Wichita,480,460,Yes participating without using any Provision or the CEO,false
Spearville Elem,Spearville,Spearville,196,62,Yes participating without using any Provision or the CEO,false
Spearville Jr/Sr High,Spearville,Spearville,177,49,Yes participating without using any Provision or the CEO,false
Spring Grove Primary Center,Galena,Galena,229,149,Yes participating without using any Provision or the CEO,false
Spring Hill Elementary School,Spring Hill,Spring Hill,600,169,Yes participating without using any Provision or the CEO,false
Spring Hill High School,Spring Hill,Spring Hill,1121,195,Yes participating without using any Provision or the CEO,false
Spring Hill Middle School,Spring Hill,Spring Hill,288,96,Yes participating without using any Provision or the CEO,false
Spring Valley Elementary,Geary County Schools,Junction City,400,181,Yes participating without using any Provision or the CEO,false
St Francis Elem,St Francis Comm Sch,St Francis,133,62,Yes participating without using any Provision or the CEO,false
St Francis High,St Francis Comm Sch,St Francis,164,88,Yes participating without using any Provision or the CEO,true
St George Elem,Rock Creek,St George,374,89,Yes participating without using any Provision or the CEO,false
St John Elem,St John-Hudson,St. John,225,89,Yes participating without using any Provision or the CEO,false
St John High,St John-Hudson,St. John,141,59,Yes participating without using any Provision or the CEO,false
St Marys Elem,Kaw Valley,St Marys,280,135,Yes participating without using any Provision or the CEO,false
St. Hosp. Training Center Parsons,St. Hosp. Training Center Parsons,Parsons,14,3,Yes participating without using any Provision or the CEO,true
St. Marks School,Renwick,Colwich,315,32,Yes participating without using any Provision or the CEO,false
St. Marys Junior Senior High,Kaw Valley,St Marys,246,106,Yes participating without using any Provision or the CEO,false
St. Paul Elementary School,Chetopa-St. Paul,St. Paul,148,60,Yes participating without using any Provision or the CEO,false
St. Paul High School,Chetopa-St. Paul,St. Paul,56,27,Yes participating without using any Provision or the CEO,true
St. Paul Middle School,Chetopa-St. Paul,St. Paul,58,30,Yes participating without using any Provision or the CEO,true
Stafford Elementary,Stafford,Stafford,133,84,Yes participating without using any Provision or the CEO,false
Stafford Middle School/High School,Stafford,Stafford,116,58,Yes participating without using any Provision or the CEO,true
Stanley Elem,Wichita,Wichita,439,397,Yes participating without using any Provision or the CEO,false
Stanley Elementary,Blue Valley,Overland Park,610,120,Yes participating without using any Provision or the CEO,false
Stanton County Elementary,Stanton County,Johnson,238,159,Yes participating without using any Provision or the CEO,false
Stanton County Jr./Sr. High School,Stanton County,Johnson,182,106,Yes participating without using any Provision or the CEO,true
Starside Elem,De Soto,De Soto,428,223,Yes participating without using any Provision or the CEO,false
State Street Elem,Topeka Public Schools,Topeka,411,365,Yes under Community Eligibility Option (CEO),false
Step Up Virtual,Olathe,Olathe,164,,No,false
Sterling Grade School,Sterling,Sterling,268,112,Yes participating without using any Provision or the CEO,false
Sterling Junior High/Senior High,Sterling,Sterling,232,88,Yes participating without using any Provision or the CEO,false
Stewart Elem,Salina,Salina,406,195,Yes participating without using any Provision or the CEO,false
Stilwell Elementary,Blue Valley,Stilwell,266,33,Yes participating without using any Provision or the CEO,false
Stockton Elem,Stockton,Stockton,199,117,Yes participating without using any Provision or the CEO,false
Stockton High,Stockton,Stockton,83,48,Yes participating without using any Provision or the CEO,false
Stone Creek Elementary,Derby,Derby,451,150,Yes participating without using any Provision or the CEO,false
Stony Point North,Kansas City,Kansas City,300,256,Yes under Community Eligibility Option (CEO),false
Stony Point South,Kansas City,Kansas City,247,193,Yes under Community Eligibility Option (CEO),false
Stucky Middle School,Wichita,Wichita,518,379,Yes participating without using any Provision or the CEO,true
Sublette Elem,Sublette,Sublette,205,146,Yes participating without using any Provision or the CEO,false
Sublette High,Sublette,Sublette,117,73,Yes participating without using any Provision or the CEO,true
Sublette Middle,Sublette,Sublette,44,32,Yes participating without using any Provision or the CEO,true
Sullivan Elem,Ulysses,Ulysses,338,259,Yes participating without using any Provision or the CEO,false
Summit Trail Middle School,Olathe,Olathe,576,180,Yes participating without using any Provision or the CEO,false
Sumner Academy of Arts & Science,Kansas City,Kansas City,1045,656,Yes under Community Eligibility Option (CEO),true
Sunflower Elem,Shawnee Mission Pub Sch,Lenexa,390,138,Yes participating without using any Provision or the CEO,false
Sunflower Elem,Paola,Paola,373,151,Yes participating without using any Provision or the CEO,false
Sunflower Elementary,Gardner Edgerton,Gardner,293,88,Yes participating without using any Provision or the CEO,false
Sunflower Elementary,Lawrence,Lawrence,444,191,Yes participating without using any Provision or the CEO,false
Sunflower Elementary School,Andover,Andover,367,115,Yes participating without using any Provision or the CEO,false
Sunflower Elementary School,Liberal,Liberal,570,497,Yes participating without using any Provision or the CEO,false
Sunflower Elementary School,Ottawa,Ottawa,333,183,Yes participating without using any Provision or the CEO,false
Sunnyside Elem,Dodge City,Dodge City,365,351,Yes participating without using any Provision or the CEO,false
Sunnyside Elementary School,Olathe,Olathe,316,33,Yes participating without using any Provision or the CEO,false
Sunrise Point Elementary,Blue Valley,Overland Park,476,28,Yes participating without using any Provision or the CEO,false
Sunset Elem,Salina,Salina,380,292,Yes participating without using any Provision or the CEO,false
Sunset Elementary,Newton,Newton,199,154,Yes participating without using any Provision or the CEO,false
Sunset Hill Elem,Lawrence,Lawrence,398,204,Yes participating without using any Provision or the CEO,false
Sunset Ridge Elementary,Blue Valley,Overland Park,396,33,Yes participating without using any Provision or the CEO,false
Susan B Anthony Middle School,Manhattan-Ogden,Manhattan,775,261,Yes participating without using any Provision or the CEO,false
Swaney Elem,Derby,Derby,351,213,Yes under Community Eligibility Option (CEO),false
Swenson Early Childhood Education Center,Osawatomie,Osawatomie,172,103,Yes participating without using any Provision or the CEO,false
Sylvan-Lucas Unified Jr. Sr,Sylvan Grove,Sylvan Grove,144,65,Yes participating without using any Provision or the CEO,true
Syracuse Elem,Syracuse,Syracuse,262,199,Yes participating without using any Provision or the CEO,false
Syracuse High,Syracuse,Syracuse,230,149,Yes participating without using any Provision or the CEO,true
Tanglewood Elem,Derby,Derby,607,148,Yes participating without using any Provision or the CEO,false
Tecumseh North Elem,Shawnee Heights,Tecumseh,435,237,Yes participating without using any Provision or the CEO,false
Tecumseh South Elem,Shawnee Heights,Tecumseh,464,199,Yes participating without using any Provision or the CEO,false
Tescott Elem,Twin Valley,Tescott,69,53,Yes participating without using any Provision or the CEO,false
Tescott Junior High/High School,Twin Valley,Tescott,72,40,Yes participating without using any Provision or the CEO,true
Thayer Schools,Cherryvale,Thayer,137,80,Yes participating without using any Provision or the CEO,true
The Learning Center,Valley Center Pub Sch,Valley Center,78,3,No,true
Theo Roosevelt Elem,Manhattan-Ogden,Manhattan,468,246,Yes participating without using any Provision or the CEO,false
Thomas a Edison Elem,Kansas City,Kansas City,244,212,Yes under Community Eligibility Option (CEO),false
Thunder Ridge Elementary,Thunder Ridge Schools,Kensington,38,23,Yes participating without using any Provision or the CEO,false
Thunder Ridge High School,Thunder Ridge Schools,Kensington,60,29,Yes participating without using any Provision or the CEO,false
Thunder Ridge Middle School,Thunder Ridge Schools,Agra,72,40,Yes participating without using any Provision or the CEO,true
Timber Creek Elementary School,Blue Valley,Overland Park,583,20,Yes participating without using any Provision or the CEO,false
Timber Sage Elementary School,Spring Hill,Olathe,401,31,Yes participating without using any Provision or the CEO,false
Timmerman Elementary,Emporia,Emporia,370,168,Yes participating without using any Provision or the CEO,false
Tipton Community School,Waconda,Tipton,46,9,Yes participating without using any Provision or the CEO,false
Tomahawk Elem,Olathe,Olathe,359,162,Yes participating without using any Provision or the CEO,false
Tomahawk Elem,Shawnee Mission Pub Sch,Overland Park,277,83,Yes participating without using any Provision or the CEO,false
Tonganoxie Elem,Tonganoxie,Tonganoxie,919,320,Yes participating without using any Provision or the CEO,false
Tonganoxie High,Tonganoxie,Tonganoxie,620,201,Yes participating without using any Provision or the CEO,false
Tonganoxie Middle School,Tonganoxie,Tonganoxie,433,144,Yes participating without using any Provision or the CEO,false
Topeka High,Topeka Public Schools,Topeka,1578,1064,Yes under Community Eligibility Option (CEO),true
Topeka Virtual School,Topeka Public Schools,Topeka,384,,No,false
Topeka West High,Topeka Public Schools,Topeka,971,546,Yes under Community Eligibility Option (CEO),true
Trail Ridge Middle School,Gardner Edgerton,Gardner,679,299,Yes participating without using any Provision or the CEO,false
Trailridge Middle,Shawnee Mission Pub Sch,Shawnee,752,320,Yes participating without using any Provision or the CEO,false
Trailwood Elem,Shawnee Mission Pub Sch,Overland Park,429,63,Yes participating without using any Provision or the CEO,false
Trego Community High,Trego County,WaKeeney,113,44,Yes participating without using any Provision or the CEO,false
Trego Grade School,Trego County,WaKeeney,285,106,Yes participating without using any Provision or the CEO,true
Trojan Elem,Osawatomie,Osawatomie,341,234,Yes under Community Eligibility Option (CEO),false
Troy Elem,Troy Public Schools,Troy,165,54,Yes participating without using any Provision or the CEO,false
Troy High and Middle School,Troy Public Schools,Troy,150,42,Yes participating without using any Provision or the CEO,false
Truesdell Middle School,Wichita,Wichita,924,848,Yes participating without using any Provision or the CEO,true
Turner Elem,Turner-Kansas City,Kansas City,560,452,Yes participating without using any Provision or the CEO,false
Turner High,Turner-Kansas City,Kansas City,1147,875,Yes participating without using any Provision or the CEO,true
Turner Middle School,Turner-Kansas City,Kansas City,585,484,Yes participating without using any Provision or the CEO,true
Turner Sixth Grade Academy,Turner-Kansas City,Kansas City,299,236,Yes participating without using any Provision or the CEO,false
Udall Elem,Udall,Udall,123,63,Yes participating without using any Provision or the CEO,false
Udall High,Udall,Udall,112,52,Yes participating without using any Provision or the CEO,false
Udall Middle School,Udall,Udall,66,32,Yes participating without using any Provision or the CEO,false
Udall Virtual School,Udall,Udall,4,,No,false
Ulysses Community Learning Center (Uclc),Ulysses,Ulysses,97,3,No,false
Ulysses High,Ulysses,Ulysses,438,312,Yes participating without using any Provision or the CEO,false
Union Valley Elem,Buhler,Hutchinson,435,176,Yes participating without using any Provision or the CEO,false
Uniontown High School,Uniontown,Uniontown,178,103,Yes participating without using any Provision or the CEO,true
USD 265 - Goddard Virtual School,Goddard,Goddard,29,,No,false
USD 331 Virtual School,Kingman - Norwich,Kingman,14,,No,false
USD 363 Virtual Academy,Holcomb,Holcomb,10,,No,false
USD 457 Virtual Academy,Garden City,Garden City,76,,No,false
USD 508 Eacademy,Baxter Springs,Baxter Springs,36,,No,false
Valley Center High,Valley Center Pub Sch,Valley Center,1011,418,Yes participating without using any Provision or the CEO,false
Valley Center Intermediate School,Valley Center Pub Sch,Valley Center,443,209,Yes participating without using any Provision or the CEO,false
Valley Center Middle School,Valley Center Pub Sch,Valley Center,802,355,Yes participating without using any Provision or the CEO,false
Valley Falls Elem,Valley Falls,Valley Falls,262,86,Yes participating without using any Provision or the CEO,false
Valley Falls High,Valley Falls,Valley Falls,122,36,Yes participating without using any Provision or the CEO,false
Valley Heights Elem,Valley Heights,Blue Rapids,120,69,Yes participating without using any Provision or the CEO,false
Valley Heights Elementary - Waterville,Valley Heights,Waterville,112,60,Yes participating without using any Provision or the CEO,false
Valley Heights Jr/Sr High,Valley Heights,Blue Rapids,166,64,Yes participating without using any Provision or the CEO,true
Valley Park Elementary,Blue Valley,Overland Park,549,103,Yes participating without using any Provision or the CEO,false
Vermillion Elementary School,Maize,Maize,874,250,Yes participating without using any Provision or the CEO,false
Victor Ornelas Elem,Garden City,Garden City,351,290,Yes participating without using any Provision or the CEO,false
Victoria Elementary,Victoria,Victoria,153,69,Yes participating without using any Provision or the CEO,false
Victoria Junior-Senior High School,Victoria,Victoria,110,26,Yes participating without using any Provision or the CEO,false
Village Elem,Emporia,Emporia,401,240,Yes participating without using any Provision or the CEO,false
Virtual Education Program,De Soto,De Soto,26,,No,false
W a White Elem,Emporia,Emporia,248,207,Yes participating without using any Provision or the CEO,false
Wabaunsee Elementary School,Wabaunsee,Alma,199,61,Yes participating without using any Provision or the CEO,false
Wabaunsee Junior High,Wabaunsee,Paxico,95,38,Yes participating without using any Provision or the CEO,false
Wabaunsee Sr High,Wabaunsee,Alma,115,33,Yes participating without using any Provision or the CEO,false
Wakefield Elem,Clay County,Wakefield,129,67,Yes participating without using any Provision or the CEO,true
Wakefield High,Clay County,Wakefield,80,40,Yes participating without using any Provision or the CEO,true
Wallace County High,Wallace County Schools,Sharon Springs,46,19,Yes participating without using any Provision or the CEO,false
Walnut Elem,Emporia,Emporia,312,207,Yes participating without using any Provision or the CEO,false
Walnut Grove Elem,Olathe,Olathe,394,87,Yes participating without using any Provision or the CEO,false
Wamego High,Wamego,Wamego,504,140,Yes participating without using any Provision or the CEO,false
Wamego High School Virtual School,Wamego,Wamego,18,,No,false
Wamego Middle School,Wamego,Wamego,385,111,Yes participating without using any Provision or the CEO,false
Wanamaker Elem,Auburn-Washburn,Topeka,475,188,Yes participating without using any Provision or the CEO,false
Ware Elem,Geary County Schools,Fort Riley,623,344,Yes participating without using any Provision or the CEO,false
Washburn Rural High,Auburn-Washburn,Topeka,1878,573,Yes participating without using any Provision or the CEO,false
Washburn Rural Middle School,Auburn-Washburn,Topeka,966,355,Yes participating without using any Provision or the CEO,false
Washington Accelerated Learning Elem,Wichita,Wichita,470,451,Yes participating without using any Provision or the CEO,false
Washington County High School,Washington Co. Schools,Washington,163,95,Yes participating without using any Provision or the CEO,true
Washington Elem,Ellis,Ellis,182,74,Yes participating without using any Provision or the CEO,false
Washington Elem,Geary County Schools,Junction City,350,321,Yes under Community Eligibility Option (CEO),false
Washington Elem,McPherson,McPherson,256,141,Yes participating without using any Provision or the CEO,false
Washington Elem,Olathe,Olathe,385,309,Yes participating without using any Provision or the CEO,false
Washington Elem,Wellington,Wellington,86,54,Yes participating without using any Provision or the CEO,false
Washington Elementary,Washington Co. Schools,Washington,192,100,Yes participating without using any Provision or the CEO,false
Washington High,Kansas City,Kansas City,1180,791,Yes under Community Eligibility Option (CEO),true
Waverly Elem,Lebo-Waverly,Waverly,136,61,Yes participating without using any Provision or the CEO,false
Waverly High,Lebo-Waverly,Waverly,105,46,Yes participating without using any Provision or the CEO,true
Welborn Elem,Kansas City,Kansas City,504,447,Yes under Community Eligibility Option (CEO),false
Wellington High School,Wellington,Wellington,463,245,Yes participating without using any Provision or the CEO,true
Wellington Middle School,Wellington,Wellington,349,214,Yes participating without using any Provision or the CEO,true
Wellington Virtual School,Wellington,Wellington,1,,No,false
Wells Alternative Middle School,Wichita,Wichita,36,33,Yes participating without using any Provision or the CEO,true
Wellsville Elem,Wellsville,Wellsville,411,142,Yes participating without using any Provision or the CEO,false
Wellsville High,Wellsville,Wellsville,278,82,Yes participating without using any Provision or the CEO,false
Wellsville Middle School,Wellsville,Wellsville,167,57,Yes participating without using any Provision or the CEO,false
Weskan Elem,Weskan,Weskan,64,13,Yes participating without using any Provision or the CEO,false
Weskan High,Weskan,Weskan,51,11,Yes participating without using any Provision or the CEO,false
West Bourbon Elementary,Uniontown,Uniontown,263,175,Yes participating without using any Provision or the CEO,false
West Elem,Valley Center Pub Sch,Valley Center,264,141,Yes participating without using any Provision or the CEO,false
West Elem,Wamego,Wamego,353,113,Yes participating without using any Provision or the CEO,false
West Elementary,Goodland,Goodland,201,117,Yes participating without using any Provision or the CEO,false
West Elk Schools,West Elk,Howard,371,252,Yes under Community Eligibility Option (CEO),true
West Elk Virtual Academy,West Elk,Howard,226,,No,false
West Franklin High School,West Franklin,Pomona,200,103,Yes participating without using any Provision or the CEO,false
West Franklin Middle School,West Franklin,Pomona,149,81,Yes participating without using any Provision or the CEO,true
West High,Wichita,Wichita,1306,1161,Yes participating without using any Provision or the CEO,true
West Indianola Elem,Seaman,Topeka,395,114,Yes participating without using any Provision or the CEO,false
West Park Elementary School,Kansas City,Kansas City,534,443,Yes under Community Eligibility Option (CEO),false
Western Plains High,Western Plains,Ransom,34,18,Yes participating without using any Provision or the CEO,true
Western Plains North Elem,Western Plains,Ransom,62,43,Yes participating without using any Provision or the CEO,true
Western Plains South Elem/Jr High,Western Plains,Bazine,31,24,Yes participating without using any Provision or the CEO,true
Westmoreland Elem,Rock Creek,Westmoreland,126,42,Yes participating without using any Provision or the CEO,false
Westphalia,Garnett,Westphalia,53,28,Yes participating without using any Provision or the CEO,true
Westridge Middle,Shawnee Mission Pub Sch,Overland Park,761,408,Yes participating without using any Provision or the CEO,true
Westside Elem,Pittsburg,Pittsburg,498,349,Yes participating without using any Provision or the CEO,false
Westview Elem,Olathe,Olathe,164,128,Yes participating without using any Provision or the CEO,false
Westwood Elem,Geary County Schools,Junction City,278,212,Yes under Community Eligibility Option (CEO),false
Westwood View Elem,Shawnee Mission Pub Sch,Westwood,321,22,Yes participating without using any Provision or the CEO,false
Wheatland Elem,Valley Center Pub Sch,Valley Center,325,142,Yes participating without using any Provision or the CEO,false
Wheatland Elementary,Andover,Wichita,443,48,Yes participating without using any Provision or the CEO,false
Wheatland Elementary School,Wheatland,Grainfield,58,28,Yes participating without using any Provision or the CEO,false
Wheatland High School,Wheatland,Grainfield,41,24,Yes participating without using any Provision or the CEO,false
Wheatridge Middle School,Gardner Edgerton,Gardner,517,218,Yes participating without using any Provision or the CEO,false
White City Elem,Rural Vista,White City,140,67,Yes participating without using any Provision or the CEO,true
White City High,Rural Vista,White City,50,18,Yes participating without using any Provision or the CEO,true
White Elem,Wichita,Wichita,414,351,Yes participating without using any Provision or the CEO,false
Whitson Elem,Topeka Public Schools,Topeka,416,267,Yes under Community Eligibility Option (CEO),false
Whittier Elem,Kansas City,Kansas City,502,483,Yes under Community Eligibility Option (CEO),false
Whittier Elem,Winfield,Winfield,259,141,Yes participating without using any Provision or the CEO,false
Wichita Alternative High,Wichita,Wichita,133,121,Yes participating without using any Provision or the CEO,true
Wichita County Elementary,Leoti,Leoti,221,114,Yes participating without using any Provision or the CEO,false
Wichita County Junior-Senior High School,Leoti,Leoti,187,100,Yes participating without using any Provision or the CEO,true
Wilbur Middle School,Wichita,Wichita,822,586,Yes participating without using any Provision or the CEO,true
Wiley Elem,Holcomb,Holcomb,218,102,Yes participating without using any Provision or the CEO,false
Wiley Elementary,Hutchinson Public Schools,Hutchinson,322,197,Yes participating without using any Provision or the CEO,false
Williams Science and Fine Arts Magnet School,Topeka Public Schools,Topeka,447,415,Yes under Community Eligibility Option (CEO),false
Williamsburg Elementary School,West Franklin,Williamsburg,102,64,Yes participating without using any Provision or the CEO,false
Wilson Elementary School,Central Plains,Wilson,74,43,Yes participating without using any Provision or the CEO,false
Windom Elem,Little River,Windom,169,58,Yes participating without using any Provision or the CEO,false
Wineteer Elem,Derby,Wichita,397,256,Yes participating without using any Provision or the CEO,false
Winfield High,Winfield,Winfield,638,326,Yes participating without using any Provision or the CEO,true
Winfield Middle School,Winfield,Winfield,456,273,Yes participating without using any Provision or the CEO,true
Winfield Scott Elem,Fort Scott,Fort Scott,311,219,Yes under Community Eligibility Option (CEO),false
Winona Elem,Triplains,Winona,58,28,Yes participating without using any Provision or the CEO,true
Winona High,Triplains,Winona,15,6,Yes participating without using any Provision or the CEO,true
Wolf Creek Elementary School,Spring Hill,Spring Hill,336,45,Yes participating without using any Provision or the CEO,false
Wolf Springs Elementary School,Blue Valley,Overland Park,541,35,Yes participating without using any Provision or the CEO,false
Woodland Elem,Olathe,Olathe,305,59,Yes participating without using any Provision or the CEO,false
Woodland Health / Wellness Magnet Elem,Wichita,Wichita,347,314,Yes participating without using any Provision or the CEO,false
Woodland Spring Middle School,Spring Hill,Olathe,333,19,Yes participating without using any Provision or the CEO,false
Woodlawn Elem,Lawrence,Lawrence,240,125,Yes participating without using any Provision or the CEO,false
Woodman Elem,Wichita,Wichita,612,535,Yes participating without using any Provision or the CEO,false
Woodrow Wilson Elem,Hays,Hays,364,138,Yes participating without using any Provision or the CEO,false
Woodrow Wilson Elem,Manhattan-Ogden,Manhattan,207,133,Yes under Community Eligibility Option (CEO),false
Wyandotte High,Kansas City,Kansas City,1903,1622,Yes under Community Eligibility Option (CEO),true
Yates Center Elem,Woodson,Yates Center,249,146,Yes under Community Eligibility Option (CEO),true
Yates Center High,Woodson,Yates Center,181,104,Yes under Community Eligibility Option (CEO),true
