school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Saville Anthony MS,Clark County,Las Vegas,1477,1477,Yes under Community Eligibility Option (CEO)
Sawyer Grant MS,Clark County,Las Vegas,1149,1149,Yes under Community Eligibility Option (CEO)
Scherkenbach William & Mary ES,Clark County,Las Vegas,536,536,Yes under Community Eligibility Option (CEO)
Schofield Jack Lund MS,Clark County,Las Vegas,988,988,Yes under Community Eligibility Option (CEO)
Schorr Steve ES,Clark County,Las Vegas,678,678,Yes under Community Eligibility Option (CEO)
Schurz Elementary,Mineral,Schurz,59,59,Yes under Community Eligibility Option (CEO)
Scott Jesse D ES,Clark County,N Las Vegas,712,712,Yes under Community Eligibility Option (CEO)
Sedway Marvin M MS,Clark County,N Las Vegas,1038,1038,Yes under Community Eligibility Option (CEO)
Sewell C T ES,Clark County,Henderson,570,570,Yes under Community Eligibility Option (CEO)
Shadow Ridge HS,Clark County,Las Vegas,2922,2922,Yes under Community Eligibility Option (CEO)
Sierra Nevada Academy Charter,Washoe County,Reno,251,250,Yes under Community Eligibility Option (CEO)
Sierra Vista HS,Clark County,Las Vegas,3255,3255,Yes under Community Eligibility Option (CEO)
Signature Preparatory,State Sponsored Charter Schools,Henderson,964,589,Yes participating without using any Provision or the CEO
Silver Lake Elementary,Washoe County,Reno,491,,Yes under Community Eligibility Option (CEO)
Silver Peak Elementary School,Esmeralda,Silver Peak,6,,Yes under Community Eligibility Option (CEO)
Silver Sands Montessori,State Sponsored Charter Schools,Henderson,226,86,No
Silver Stage Elementary School,Lyon,Silver Springs,398,398,Yes under Community Eligibility Option (CEO)
Silver Stage High School,Lyon,Silver Springs,351,351,Yes under Community Eligibility Option (CEO)
Silver Stage Middle School,Lyon,Silver Springs,327,327,Yes under Community Eligibility Option (CEO)
Silverado HS,Clark County,Las Vegas,1914,1914,Yes under Community Eligibility Option (CEO)
Silverland Middle School,Lyon,Fernley,677,677,Yes under Community Eligibility Option (CEO)
Silvestri Charles JHS,Clark County,Las Vegas,1076,1076,Yes under Community Eligibility Option (CEO)
Simmons Eva G ES,Clark County,N Las Vegas,587,587,Yes under Community Eligibility Option (CEO)
Sky Ranch Middle School,Washoe County,Sparks,1206,273,Yes participating without using any Provision or the CEO
Smalley James E & a Rae ES,Clark County,Henderson,710,710,Yes under Community Eligibility Option (CEO)
Smith Hal ES,Clark County,Las Vegas,709,709,Yes under Community Eligibility Option (CEO)
Smith Helen M ES,Clark County,Las Vegas,452,452,Yes under Community Eligibility Option (CEO)
Smith J D MS,Clark County,N Las Vegas,1181,1181,Yes under Community Eligibility Option (CEO)
Smith Valley Schools,Lyon,Smith,178,,Yes under Community Eligibility Option (CEO)
Smithridge S.t.e.m. Academy,Washoe County,Reno,494,493,Yes under Community Eligibility Option (CEO)
Snyder Don & Dee ES,Clark County,Las Vegas,679,679,Yes under Community Eligibility Option (CEO)
Snyder William E ES,Clark County,Las Vegas,686,686,Yes under Community Eligibility Option (CEO)
Somerset Academy Aliante,State Sponsored Charter Schools,North Las Vegas,1182,,Yes under Community Eligibility Option (CEO)
Somerset Academy Lone Mountain,State Sponsored Charter Schools,Las Vegas,990,,Yes under Community Eligibility Option (CEO)
Somerset Academy Losee,State Sponsored Charter Schools,North Las Vegas,2428,,Yes under Community Eligibility Option (CEO)
Somerset Academy North Las Vegas,State Sponsored Charter Schools,North Las Vegas,764,764,Yes under Community Eligibility Option (CEO)
Somerset Academy Sky Pointe,State Sponsored Charter Schools,Las Vegas,2172,,Yes under Community Eligibility Option (CEO)
Somerset Academy Skye Canyon,State Sponsored Charter Schools,Las Vegas,996,,Yes under Community Eligibility Option (CEO)
Somerset Academy Stephanie,State Sponsored Charter Schools,Henderson,971,,Yes under Community Eligibility Option (CEO)
Sonoma Heights Elementary,Humboldt,Winnemucca,468,468,Yes under Community Eligibility Option (CEO)
South Academic Center J-SHS,Clark County,Las Vegas,115,115,Yes under Community Eligibility Option (CEO)
Southeast Career Technical Academy HS,Clark County,Las Vegas,1999,1999,Yes under Community Eligibility Option (CEO)
Southern Nevada Trades High School,State Sponsored Charter Schools,Las Vegas,182,182,Yes under Community Eligibility Option (CEO)
Southside Elementary School,Elko,Elko,511,511,Yes under Community Eligibility Option (CEO)
Southwest Career & Technical Academy HS,Clark County,Las Vegas,1600,1600,Yes under Community Eligibility Option (CEO)
Spanish Springs Elementary,Washoe County,Sparks,558,99,Yes participating without using any Provision or the CEO
Spanish Springs High School,Washoe County,Sparks,2131,352,Yes participating without using any Provision or the CEO
Sparks High School,Washoe County,Sparks,1211,1211,Yes under Community Eligibility Option (CEO)
Sparks Middle School,Washoe County,Sparks,622,622,Yes under Community Eligibility Option (CEO)
Sports Leadership and Management Academy,State Sponsored Charter Schools,Henderson,1898,1898,Yes under Community Eligibility Option (CEO)
Spring Creek Elementary School,Elko,Spring Creek,400,87,Yes participating without using any Provision or the CEO
Spring Creek High School,Elko,Spring Creek,880,152,Yes participating without using any Provision or the CEO
Spring Creek Middle School,Elko,Spring Creek,708,164,Yes participating without using any Provision or the CEO
Spring Mountain J-SHS,Clark County,Las Vegas,81,,No
Spring Valley HS,Clark County,Las Vegas,2641,2641,Yes under Community Eligibility Option (CEO)
Squires C P ES,Clark County,N Las Vegas,514,514,Yes under Community Eligibility Option (CEO)
Stanford ES,Clark County,Las Vegas,483,483,Yes under Community Eligibility Option (CEO)
Staton Ethel W ES,Clark County,Las Vegas,695,695,Yes under Community Eligibility Option (CEO)
Stead Elementary,Washoe County,Reno,647,647,Yes under Community Eligibility Option (CEO)
Steele Judith D ES,Clark County,Las Vegas,788,788,Yes under Community Eligibility Option (CEO)
Steptoe Valley High School,White Pine County School District,Ely,24,24,Yes under Community Eligibility Option (CEO)
Stevens Josh ES,Clark County,Henderson,819,819,Yes under Community Eligibility Option (CEO)
Stewart Helen J,Clark County,Las Vegas,123,123,Yes under Community Eligibility Option (CEO)
Strong Start Academy,State Sponsored Charter Schools,Las Vegas,216,216,Yes under Community Eligibility Option (CEO)
Stuckey Evelyn ES,Clark County,Las Vegas,581,581,Yes under Community Eligibility Option (CEO)
Summit View Youth J-SHS,Clark County,Las Vegas,30,,No
Sun Valley Elementary,Washoe County,Sparks,520,520,Yes under Community Eligibility Option (CEO)
Sunrise Acres ES,Clark County,Las Vegas,496,496,Yes under Community Eligibility Option (CEO)
Sunrise Mountain HS,Clark County,Las Vegas,2470,2470,Yes under Community Eligibility Option (CEO)
Sutro Elementary School,Lyon,Dayton,426,426,Yes under Community Eligibility Option (CEO)
Swainston Theron L MS,Clark County,N Las Vegas,1020,1020,Yes under Community Eligibility Option (CEO)
Tanaka Wayne N ES,Clark County,Las Vegas,728,728,Yes under Community Eligibility Option (CEO)
Tarkanian Lois & Jerry MS,Clark County,Las Vegas,1313,1313,Yes under Community Eligibility Option (CEO)
Tarr Sheila Academy of Int'l Studies ES,Clark County,Las Vegas,696,696,Yes under Community Eligibility Option (CEO)
Tartan John ES,Clark County,N Las Vegas,498,498,Yes under Community Eligibility Option (CEO)
Tate Myrtle ES,Clark County,Las Vegas,663,663,Yes under Community Eligibility Option (CEO)
Taylor Glen C ES,Clark County,Henderson,638,638,Yes under Community Eligibility Option (CEO)
Taylor Robert L ES,Clark County,Henderson,430,430,Yes under Community Eligibility Option (CEO)
Ted Hunsberger Elementary,Washoe County,Reno,566,45,Yes participating without using any Provision or the CEO
The Delta Academy J-SHS,Clark County,North Las Vegas,1445,1445,Yes under Community Eligibility Option (CEO)
Thiriot Joseph E ES,Clark County,Las Vegas,607,607,Yes under Community Eligibility Option (CEO)
Thomas Ruby S ES,Clark County,Las Vegas,682,682,Yes under Community Eligibility Option (CEO)
Thompson Sandra L ES,Clark County,Las Vegas,628,628,Yes under Community Eligibility Option (CEO)
Thompson Tyrone ES,Clark County,Las Vegas,916,916,Yes under Community Eligibility Option (CEO)
Thorpe Jim ES,Clark County,Henderson,455,455,Yes under Community Eligibility Option (CEO)
Thrive Point Academy,State Sponsored Charter Schools,Las Vegas,318,40,No
Tmcc Magnet School,Washoe County,Reno,245,41,Yes participating without using any Provision or the CEO
Tobler R E ES,Clark County,Las Vegas,492,492,Yes under Community Eligibility Option (CEO)
Toland Helen Anderson Intl Academy,Clark County,Las Vegas,250,250,Yes under Community Eligibility Option (CEO)
Tomiyasu Bill Y ES,Clark County,Las Vegas,412,412,Yes under Community Eligibility Option (CEO)
Tonopah Elementary School,Nye,Tonopah,140,140,Yes under Community Eligibility Option (CEO)
Tonopah High School,Nye,Tonopah,93,93,Yes under Community Eligibility Option (CEO)
Tonopah Middle School,Nye,Tonopah,69,69,Yes under Community Eligibility Option (CEO)
Treem Harriet ES,Clark County,Henderson,497,497,Yes under Community Eligibility Option (CEO)
Triggs Vincent L ES,Clark County,N Las Vegas,798,798,Yes under Community Eligibility Option (CEO)
Turning Point,Washoe County,Reno,14,14,Yes under Community Eligibility Option (CEO)
Twin Lakes ES,Clark County,Las Vegas,523,523,Yes under Community Eligibility Option (CEO)
Twitchell Neil C ES,Clark County,Henderson,551,551,Yes under Community Eligibility Option (CEO)
Ullom J M ES,Clark County,Las Vegas,623,623,Yes under Community Eligibility Option (CEO)
Valley HS,Clark County,Las Vegas,2467,2467,Yes under Community Eligibility Option (CEO)
Van Gorder Elementary,Washoe County,Sparks,649,132,Yes participating without using any Provision or the CEO
Vanderburg John ES,Clark County,Henderson,542,542,Yes under Community Eligibility Option (CEO)
Variety ES,Clark County,Las Vegas,28,28,Yes under Community Eligibility Option (CEO)
Variety J-SHS,Clark County,Las Vegas,113,113,Yes under Community Eligibility Option (CEO)
Vassiliadis Billy & Rosemary ES,Clark County,Las Vegas,1117,1117,Yes under Community Eligibility Option (CEO)
Vegas Verdes ES,Clark County,Las Vegas,710,710,Yes under Community Eligibility Option (CEO)
Vegas Vista Academy,State Sponsored Charter Schools,Las Vegas,121,80,No
Verdi Elementary,Washoe County,Verdi,256,29,Yes participating without using any Provision or the CEO
Veterans Memorial S.t.e.m. Academy,Washoe County,Reno,236,236,Yes under Community Eligibility Option (CEO)
Veterans Tribute Cta HS,Clark County,Las Vegas,823,823,Yes under Community Eligibility Option (CEO)
Virgin Valley ES,Clark County,Mesquite,621,621,Yes under Community Eligibility Option (CEO)
Virgin Valley HS,Clark County,Mesquite,765,765,Yes under Community Eligibility Option (CEO)
Virginia City High School,Storey,Virginia City,131,27,No
Virginia City Middle School,Storey,Virginia City,106,31,No
Virginia Palmer Elementary,Washoe County,Sparks,419,419,Yes under Community Eligibility Option (CEO)
Von Tobel Ed MS,Clark County,Las Vegas,866,866,Yes under Community Eligibility Option (CEO)
Walker J Marlan Int'l School ES,Clark County,Henderson,549,549,Yes under Community Eligibility Option (CEO)
Wallin Shirley & Bill ES,Clark County,Henderson,735,735,Yes under Community Eligibility Option (CEO)
Ward Gene ES,Clark County,Las Vegas,599,599,Yes under Community Eligibility Option (CEO)
Ward Kitty McDonough ES,Clark County,Las Vegas,691,691,Yes under Community Eligibility Option (CEO)
Warren Rose ES,Clark County,Las Vegas,499,499,Yes under Community Eligibility Option (CEO)
Wasden Howard ES,Clark County,Las Vegas,448,448,Yes under Community Eligibility Option (CEO)
Washoe Inspire Academy,Washoe County,Reno,113,112,Yes under Community Eligibility Option (CEO)
Watson Fredric W ES,Clark County,N Las Vegas,633,633,Yes under Community Eligibility Option (CEO)
Webb Del E MS,Clark County,Henderson,1684,1684,Yes under Community Eligibility Option (CEO)
Wells Elementary School,Elko,Wells,141,66,Yes participating without using any Provision or the CEO
Wells High School,Elko,Wells,100,30,Yes participating without using any Provision or the CEO
Wells Jr High School,Elko,Wells,54,20,Yes participating without using any Provision or the CEO
Wengert Cyril ES,Clark County,Las Vegas,513,513,Yes under Community Eligibility Option (CEO)
West Career & Technical Academy HS,Clark County,Las Vegas,1482,1482,Yes under Community Eligibility Option (CEO)
West Prep ES,Clark County,Las Vegas,389,389,Yes under Community Eligibility Option (CEO)
West Preparatory Institute J-SHS,Clark County,Las Vegas,1276,1276,Yes under Community Eligibility Option (CEO)
West Wendover Elementary School,Elko,West Wendover,419,419,Yes under Community Eligibility Option (CEO)
West Wendover High School,Elko,West Wendover,298,298,Yes under Community Eligibility Option (CEO)
West Wendover Middle School,Elko,West Wendover,194,194,Yes under Community Eligibility Option (CEO)
Western HS,Clark County,Las Vegas,2761,2761,Yes under Community Eligibility Option (CEO)
White Pine High School,White Pine County School District,Ely,365,365,Yes under Community Eligibility Option (CEO)
White Pine Middle School,White Pine County School District,Ely,233,233,Yes under Community Eligibility Option (CEO)
White Thurman Academy of the Arts MS,Clark County,Henderson,1501,1501,Yes under Community Eligibility Option (CEO)
Whitney ES,Clark County,Las Vegas,410,410,Yes under Community Eligibility Option (CEO)
Wiener Jr Louis ES,Clark County,Las Vegas,423,423,Yes under Community Eligibility Option (CEO)
Wilhelm Elizabeth ES,Clark County,N Las Vegas,440,440,Yes under Community Eligibility Option (CEO)
William Obrien Middle School,Washoe County,Reno,1067,1067,Yes under Community Eligibility Option (CEO)
Williams Tom ES,Clark County,N Las Vegas,538,538,Yes under Community Eligibility Option (CEO)
Williams Wendell ES,Clark County,Las Vegas,339,339,Yes under Community Eligibility Option (CEO)
Winnemucca Grammar School,Humboldt,Winnemucca,305,305,Yes under Community Eligibility Option (CEO)
Winnemucca Junior High School,Humboldt,Winnemucca,481,,Yes under Community Eligibility Option (CEO)
Wolfe Eva ES,Clark County,N Las Vegas,450,450,Yes under Community Eligibility Option (CEO)
Wolff Elise L ES,Clark County,Henderson,751,751,Yes under Community Eligibility Option (CEO)
Woodbury C W MS,Clark County,Las Vegas,767,767,Yes under Community Eligibility Option (CEO)
Woolley Gwendolyn ES,Clark County,Las Vegas,651,651,Yes under Community Eligibility Option (CEO)
Wright William V ES,Clark County,Las Vegas,562,562,Yes under Community Eligibility Option (CEO)
Wynn Elaine ES,Clark County,Las Vegas,706,706,Yes under Community Eligibility Option (CEO)
Yerington Elementary School,Lyon,Yerington,465,465,Yes under Community Eligibility Option (CEO)
Yerington High School,Lyon,Yerington,413,413,Yes under Community Eligibility Option (CEO)
Yerington Intermediate School,Lyon,Yerington,402,402,Yes under Community Eligibility Option (CEO)
Young Women's Leadership Academy of Las Vegas,State Sponsored Charter Schools,Las Vegas,111,111,Yes under Community Eligibility Option (CEO)
Yvonne Shaw Middle School,Washoe County,Sparks,785,206,Yes participating without using any Provision or the CEO
Zephyr Cove Elementary School,Douglas,Zephyr Cove,153,36,Yes participating without using any Provision or the CEO
