school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Country Heights Elementary School,Daviess County,Owensboro,462,208,Yes under Community Eligibility Option (CEO),false
Coventry Oak Elementary,Fayette County,Lexington,755,496,Yes under Community Eligibility Option (CEO),false
Covington Adult High School,Covington Independent,Covington,7,,Yes under Community Eligibility Option (CEO),true
Cowan Elementary School,Letcher County,Whitesburg,246,192,Yes under Community Eligibility Option (CEO),true
Coxs Creek Elementary School,Nelson County,Coxs Creek,474,225,Yes under Community Eligibility Option (CEO),false
Crab Orchard Elementary School,Lincoln County,Crab Orchard,266,231,Yes under Community Eligibility Option (CEO),false
Crabbe Elementary School,Ashland Independent,Ashland,270,230,Yes under Community Eligibility Option (CEO),false
Cravens Elementary School,Owensboro Independent,Owensboro,396,350,Yes under Community Eligibility Option (CEO),false
Crawford Middle School,Fayette County,Lexington,710,470,Yes under Community Eligibility Option (CEO),true
Creekside Elementary,Scott County,Georgetown,574,329,Yes under Community Eligibility Option (CEO),false
Creekside Elementary School,Hardin County,Sonora,474,247,Yes under Community Eligibility Option (CEO),false
Crestwood Elementary School,Oldham County,Crestwood,538,181,Yes under Community Eligibility Option (CEO),false
Crittenden County Elementary School,Crittenden County,Marion,614,389,Yes under Community Eligibility Option (CEO),false
Crittenden County High School,Crittenden County,Marion,381,207,Yes under Community Eligibility Option (CEO),true
Crittenden County Middle School,Crittenden County,Marion,277,167,Yes under Community Eligibility Option (CEO),true
Crittenden-Mt. Zion Elementary,Grant County,Dry Ridge,387,273,Yes under Community Eligibility Option (CEO),false
Crofton Elementary School,Christian County,Crofton,378,264,Yes under Community Eligibility Option (CEO),false
Crosby Middle,Jefferson County,Middletown,809,340,Yes under Community Eligibility Option (CEO),true
Crossroads Elementary,Bullitt County,Mount Washington,469,291,Yes under Community Eligibility Option (CEO),false
Crossroads Elementary School,Campbell County,Cold Spring,587,355,Yes under Community Eligibility Option (CEO),false
Crossroads Elementary School,Bath County,Owingsville,397,319,Yes under Community Eligibility Option (CEO),false
Crums Lane Elementary,Jefferson County,Louisville,457,369,Yes under Community Eligibility Option (CEO),false
Cub Run Elementary School,Hart County,Cub Run,213,105,Yes under Community Eligibility Option (CEO),true
Cultivate Virtual Learning Academy,Shelby County,Shelbyville,82,38,Yes under Community Eligibility Option (CEO),false
Cumberland County Elementary School,Cumberland County,Burkesville,501,381,Yes under Community Eligibility Option (CEO),false
Cumberland County High School,Cumberland County,Burkesville,290,216,Yes under Community Eligibility Option (CEO),true
Cumberland County Middle School,Cumberland County,Burkesville,220,174,Yes under Community Eligibility Option (CEO),true
Cumberland Elementary School,Harlan County,Cumberland,428,357,Yes under Community Eligibility Option (CEO),true
Cumberland Hall School,Christian County,Hopkinsville,32,3,Yes under Community Eligibility Option (CEO),false
Cumberland Trace Elementary,Warren County,Bowling Green,699,377,Yes under Community Eligibility Option (CEO),false
Custer Elementary School,Breckinridge County,Custer,178,126,Yes under Community Eligibility Option (CEO),false
Daniel Boone Elementary School,Madison County,Richmond,469,308,Yes under Community Eligibility Option (CEO),false
Danville High School,Danville Independent,Danville,492,294,Yes under Community Eligibility Option (CEO),true
David T. Wilson Elementary,Meade County,Brandenburg,529,215,Yes under Community Eligibility Option (CEO),false
Daviess County High School,Daviess County,Owensboro,1750,824,Yes participating without using any Provision or the CEO,false
Daviess County Middle School,Daviess County,Owensboro,870,479,Yes participating without using any Provision or the CEO,true
Dawson Orman Education Center,Jefferson County,Louisville,149,122,Yes under Community Eligibility Option (CEO),false
Dawson Springs Elementary,Dawson Springs Independent,Dawson Springs,342,268,Yes under Community Eligibility Option (CEO),false
Dawson Springs Jr/Sr High School,Dawson Springs Independent,Dawson Spgs,289,180,Yes under Community Eligibility Option (CEO),true
Dayton High School,Dayton Independent,Dayton,358,307,Yes under Community Eligibility Option (CEO),true
Deep Springs Elementary School,Fayette County,Lexington,521,385,Yes under Community Eligibility Option (CEO),false
Deer Park Elementary School,Daviess County,Owensboro,480,303,Yes under Community Eligibility Option (CEO),false
Dessie Scott School,Wolfe County,Pine Ridge,23,21,Yes under Community Eligibility Option (CEO),true
Dewitt Elementary School,Knox County,Flat Lick,120,106,Yes under Community Eligibility Option (CEO),false
Dishman McGinnis Elementary School,Bowling Green Independent,Bowling Green,506,426,Yes under Community Eligibility Option (CEO),false
Dixie Elementary,Jefferson County,Louisville,370,277,Yes under Community Eligibility Option (CEO),false
Dixie Elementary Magnet School,Fayette County,Lexington,584,291,Yes under Community Eligibility Option (CEO),false
Dixie Heights High School,Kenton County,Fort Mitchell,1499,612,Yes participating without using any Provision or the CEO,false
Dixon Elementary School,Webster County,Dixon,285,126,Yes under Community Eligibility Option (CEO),false
Donald E. Cline Elementary School,Campbell County,Cold Spring,398,134,Yes under Community Eligibility Option (CEO),false
Dorton Elementary School,Pike County,Dorton,263,187,Yes under Community Eligibility Option (CEO),true
Doss High,Jefferson County,Louisville,1235,864,Yes under Community Eligibility Option (CEO),true
Dr. J. Blaine Hudson Middle School,Jefferson County,Louisville,615,551,Yes under Community Eligibility Option (CEO),false
Dr. Martin Luther King Jr. Elc,Christian County,Hopkinsville,132,40,Yes under Community Eligibility Option (CEO),false
Dr. William H. Perry Elementary School,Jefferson County,Louisville,427,388,Yes under Community Eligibility Option (CEO),false
Drakes Creek Middle School,Warren County,Bowling Green,704,424,Yes under Community Eligibility Option (CEO),true
Dry Ridge Elementary,Grant County,Dry Ridge,400,254,Yes under Community Eligibility Option (CEO),false
Duff-Allen Central Elementary,Floyd County,Eastern,376,306,Yes under Community Eligibility Option (CEO),true
Dunn Elementary,Jefferson County,Louisville,425,114,Yes under Community Eligibility Option (CEO),false
Dupont Manual High,Jefferson County,Louisville,1899,445,Yes under Community Eligibility Option (CEO),false
Duvalle Education Center,Jefferson County,Louisville,143,127,Yes under Community Eligibility Option (CEO),false
Eagle Academy,Pulaski County,Somerset,38,30,Yes under Community Eligibility Option (CEO),true
Early Learning Center,Erlanger-Elsmere Independent,Erlanger,40,35,Yes under Community Eligibility Option (CEO),false
Early Learning Village,Franklin County,Frankfort,360,238,Yes under Community Eligibility Option (CEO),false
East Bernstadt Elementary School,East Bernstadt Independent,East Bernstadt,544,349,Yes under Community Eligibility Option (CEO),true
East Calloway Elementary School,Calloway County,Murray,310,203,Yes under Community Eligibility Option (CEO),false
East Carter County High School,Carter County,Grayson,678,379,Yes under Community Eligibility Option (CEO),true
East Carter Middle School,Carter County,Grayson,490,306,Yes under Community Eligibility Option (CEO),true
East Hardin Middle School,Hardin County,Elizabethtown,775,255,Yes under Community Eligibility Option (CEO),true
East Heights Elementary School,Henderson County,Henderson,377,247,Yes under Community Eligibility Option (CEO),false
East Jessamine High School,Jessamine County,Nicholasville,1222,711,Yes under Community Eligibility Option (CEO),true
East Jessamine Middle School,Jessamine County,Nicholasville,944,585,Yes under Community Eligibility Option (CEO),true
East Oldham Middle School,Oldham County,Crestwood,570,101,Yes participating without using any Provision or the CEO,false
East Perry County Elementary School,Perry County,Hazard,603,394,Yes under Community Eligibility Option (CEO),true
East Ridge High School,Pike County,Lick Creek,360,274,Yes under Community Eligibility Option (CEO),true
East Valley Elementary School,Morgan County,West Liberty,119,80,Yes under Community Eligibility Option (CEO),false
East View Elementary School,Daviess County,Owensboro,440,303,Yes under Community Eligibility Option (CEO),false
Eastern Elementary School,Scott County,Georgetown,535,,Yes under Community Eligibility Option (CEO),false
Eastern Elementary School,Barren County,Glasgow,347,197,Yes under Community Eligibility Option (CEO),false
Eastern Elementary School,Henry County,Pleasureville,189,108,Yes under Community Eligibility Option (CEO),false
Eastern High,Jefferson County,Middletown,1790,636,Yes under Community Eligibility Option (CEO),false
Eastside Elementary School,Harrison County,Cynthiana,399,212,Yes under Community Eligibility Option (CEO),false
Eastside Middle School,Bullitt County,Mount Washington,682,179,Yes participating without using any Provision or the CEO,false
Echo Trail Middle School,Jefferson County,Louisville,697,245,Yes under Community Eligibility Option (CEO),false
Eden Elementary School,Martin County,Inez,371,296,Yes under Community Eligibility Option (CEO),false
Edmonson County 5/6 Center,Edmonson County,Brownsville,265,151,Yes under Community Eligibility Option (CEO),false
Edmonson County High School,Edmonson County,Brownsville,546,315,Yes under Community Eligibility Option (CEO),true
Edmonson County Middle School,Edmonson County,Brownsville,256,167,Yes under Community Eligibility Option (CEO),true
Edna L. Toliver Intermediate School,Danville Independent,Danville,520,377,Yes under Community Eligibility Option (CEO),false
Edythe Jones Hayes Middle School,Fayette County,Lexington,1125,354,Yes participating without using any Provision or the CEO,true
Eisenhower Elementary,Jefferson County,Louisville,592,362,Yes under Community Eligibility Option (CEO),false
Ekron Elementary School,Meade County,Ekron,365,198,Yes under Community Eligibility Option (CEO),false
Elementary Homebound,Corbin Independent,Corbin,18,16,Yes under Community Eligibility Option (CEO),true
Elizabethtown High School,Elizabethtown Independent,Elizabethtown,757,277,Yes under Community Eligibility Option (CEO),true
Elkhorn City Elementary School,Pike County,Elkhorn City,409,331,Yes under Community Eligibility Option (CEO),true
Elkhorn Elementary School,Franklin County,Frankfort,409,291,Yes under Community Eligibility Option (CEO),false
Elkhorn Middle School,Franklin County,Frankfort,725,429,Yes under Community Eligibility Option (CEO),true
Elliott County High School,Elliott County,Sandy Hook,293,188,Yes under Community Eligibility Option (CEO),true
Elliott County Intermediate School,Elliott County,Sandy Hook,185,123,Yes under Community Eligibility Option (CEO),false
Elliott County Middle School,Elliott County,Sandy Hook,190,133,Yes under Community Eligibility Option (CEO),false
Elliott County Primary School,Elliott County,Sandy Hook,224,163,Yes under Community Eligibility Option (CEO),false
Emerson Academy,Owensboro Independent,Owensboro,104,95,Yes under Community Eligibility Option (CEO),true
Eminence Elementary School,Eminence Independent,Eminence,455,193,Yes under Community Eligibility Option (CEO),false
Eminence High School,Eminence Independent,Eminence,551,227,Yes under Community Eligibility Option (CEO),true
Emma B. Ward Elementary School,Anderson County,Lawrenceburg,452,240,Yes under Community Eligibility Option (CEO),false
Emmalena Elementary School,Knott County,Emmalena,204,164,Yes under Community Eligibility Option (CEO),true
Engelhard Elementary,Jefferson County,Louisville,265,229,Yes under Community Eligibility Option (CEO),false
Erpenbeck Elementary School,Boone County,Florence,764,276,Yes participating without using any Provision or the CEO,false
Estes Elementary School,Owensboro Independent,Owensboro,492,445,Yes under Community Eligibility Option (CEO),false
Estill County High School,Estill County,Irvine,643,401,Yes under Community Eligibility Option (CEO),true
Estill County Middle School,Estill County,Irvine,423,286,Yes under Community Eligibility Option (CEO),true
Estill County Success Academy,Estill County,Irvine,58,49,Yes under Community Eligibility Option (CEO),true
Estill Springs Elementary,Estill County,Irvine,475,332,Yes under Community Eligibility Option (CEO),false
Eubank Elementary School,Pulaski County,Eubank,319,268,Yes under Community Eligibility Option (CEO),false
Evarts Elementary School,Harlan County,Evarts,335,295,Yes under Community Eligibility Option (CEO),true
Ewing Elementary School,Fleming County,Ewing,369,201,Yes under Community Eligibility Option (CEO),false
Ezel Elementary School,Morgan County,Ezel,114,74,Yes under Community Eligibility Option (CEO),false
Ezra Sparrow Early Childhood Center,Anderson County,Lawrenceburg,303,186,Yes under Community Eligibility Option (CEO),false
F T Burns Elementary School,Daviess County,Owensboro,440,321,Yes under Community Eligibility Option (CEO),false
F T Burns Middle School,Daviess County,Owensboro,757,487,Yes participating without using any Provision or the CEO,true
Fairdale Elementary,Jefferson County,Fairdale,653,462,Yes under Community Eligibility Option (CEO),false
Fairdale High,Jefferson County,Fairdale,1405,922,Yes under Community Eligibility Option (CEO),true
Fairview Elementary School,Fairview Independent,Ashland,271,247,Yes under Community Eligibility Option (CEO),false
Fairview High School,Fairview Independent,Ashland,257,233,Yes under Community Eligibility Option (CEO),true
Fallsburg Elementary School,Lawrence County,Louisa,190,127,Yes under Community Eligibility Option (CEO),true
Family Care Center,Fayette County,Lexington,22,21,Yes under Community Eligibility Option (CEO),true
Fancy Farm Elementary School,Graves County,Fancy Farm,271,144,Yes under Community Eligibility Option (CEO),false
Farmer Elementary,Jefferson County,Louisville,737,331,Yes under Community Eligibility Option (CEO),false
Farmington Elementary School,Graves County,Mayfield,288,176,Yes under Community Eligibility Option (CEO),false
Farnsley Middle,Jefferson County,Louisville,919,631,Yes under Community Eligibility Option (CEO),true
Farristown Middle School,Madison County,Berea,463,206,Yes under Community Eligibility Option (CEO),true
Fayette County Learning Center,Fayette County,Lexington,191,134,Yes under Community Eligibility Option (CEO),true
Fayette County Preschool Center,Fayette County,Lexington,41,20,Yes under Community Eligibility Option (CEO),false
Fayette Pre-School,Fayette County,Lexington,37,22,Yes participating without using any Provision or the CEO,false
Feds Creek Elementary School,Pike County,Fedscreek,136,127,Yes under Community Eligibility Option (CEO),true
Fern Creek Elementary,Jefferson County,Louisville,744,474,Yes under Community Eligibility Option (CEO),false
Fern Creek High,Jefferson County,Louisville,1525,892,Yes under Community Eligibility Option (CEO),true
Field Elementary,Jefferson County,Louisville,465,185,Yes under Community Eligibility Option (CEO),false
Flaherty Elementary School,Meade County,Ekron,299,153,Yes under Community Eligibility Option (CEO),false
Flaherty Primary School,Meade County,Ekron,403,242,Yes under Community Eligibility Option (CEO),false
Flat Gap Elementary School,Johnson County,Flatgap,241,189,Yes under Community Eligibility Option (CEO),false
Flat Lick Elementary School,Knox County,Flat Lick,163,146,Yes under Community Eligibility Option (CEO),false
Fleming County High School,Fleming County,Flemingsburg,671,355,Yes under Community Eligibility Option (CEO),true
Fleming Neon Middle School,Letcher County,Neon,131,76,Yes under Community Eligibility Option (CEO),true
Flemingsburg Elementary School,Fleming County,Flemingsburg,577,345,Yes under Community Eligibility Option (CEO),false
Florence Elementary School,Boone County,Florence,610,357,Yes under Community Eligibility Option (CEO),false
Floyd Central High School,Floyd County,Eastern,534,399,Yes under Community Eligibility Option (CEO),true
Foley Middle School,Madison County,Berea,429,245,Yes under Community Eligibility Option (CEO),true
Fordsville Elementary School,Ohio County,Fordsville,245,167,Yes under Community Eligibility Option (CEO),false
Foster Heights Elementary School,Nelson County,Bardstown,588,332,Yes under Community Eligibility Option (CEO),false
Foster Traditional Academy,Jefferson County,Louisville,317,268,Yes under Community Eligibility Option (CEO),false
Foust Elementary School,Owensboro Independent,Owensboro,400,356,Yes under Community Eligibility Option (CEO),false
Frakes School Center,Bell County,Frakes,117,86,Yes under Community Eligibility Option (CEO),true
Frankfort Early Learning Academy,Frankfort Independent,Frankfort,46,26,Yes under Community Eligibility Option (CEO),false
Frankfort High School,Frankfort Independent,Frankfort,331,139,Yes under Community Eligibility Option (CEO),true
Franklin County High School,Franklin County,Frankfort,990,512,Yes under Community Eligibility Option (CEO),true
Franklin Elementary School,Simpson County,Franklin,324,227,Yes under Community Eligibility Option (CEO),false
Franklin-Simpson High School,Simpson County,Franklin,830,491,Yes under Community Eligibility Option (CEO),true
Franklin-Simpson High School West Campus,Simpson County,Franklin,70,59,Yes under Community Eligibility Option (CEO),true
Franklin-Simpson Middle School,Simpson County,Franklin,662,424,Yes under Community Eligibility Option (CEO),true
Frayser Elementary,Jefferson County,Louisville,419,364,Yes under Community Eligibility Option (CEO),false
Frederick Douglass High School,Fayette County,Lexington,1770,818,Yes under Community Eligibility Option (CEO),true
Frederick Law Olmsted Academy North,Jefferson County,Louisville,470,368,Yes under Community Eligibility Option (CEO),true
Frederick Law Olmsted Academy South,Jefferson County,Louisville,543,427,Yes under Community Eligibility Option (CEO),true
Freedom Elementary School,Christian County,Hopkinsville,504,418,Yes under Community Eligibility Option (CEO),false
Freedom Elementary School,Bullitt County,Shepherdsville,606,278,Yes under Community Eligibility Option (CEO),false
Frenchburg Success Academy,Menifee County,Frenchburg,7,,Yes under Community Eligibility Option (CEO),false
Ft Wright Elementary School,Kenton County,Covington,469,263,Yes under Community Eligibility Option (CEO),false
Fulton County Elementary,Fulton County,Hickman,314,236,Yes under Community Eligibility Option (CEO),false
Fulton County High School,Fulton County,Hickman,174,112,Yes under Community Eligibility Option (CEO),true
Fulton County Middle School,Fulton County,Hickman,123,88,Yes under Community Eligibility Option (CEO),true
Fulton Independent School,Fulton Independent,Fulton,293,216,Yes under Community Eligibility Option (CEO),true
Future Forward Education & Career Center,Franklin County,Lexington,37,5,Yes under Community Eligibility Option (CEO),false
G C Burkhead Elementary School,Hardin County,Elizabethtown,634,352,Yes under Community Eligibility Option (CEO),false
G R Hampton Elementary School,Knox County,Barbourville,244,171,Yes under Community Eligibility Option (CEO),false
Gallatin County High School,Gallatin County,Warsaw,424,316,Yes under Community Eligibility Option (CEO),true
Gallatin County Lower Elementary,Gallatin County,Warsaw,382,300,Yes under Community Eligibility Option (CEO),false
Gallatin County Middle School,Gallatin County,Warsaw,316,246,Yes under Community Eligibility Option (CEO),true
Gallatin County Upper Elementary,Gallatin County,Warsaw,304,236,Yes under Community Eligibility Option (CEO),false
Gamaliel Elementary,Monroe County,Gamaliel,254,177,Yes under Community Eligibility Option (CEO),false
Garden Springs Elementary School,Fayette County,Lexington,418,170,Yes under Community Eligibility Option (CEO),false
Garrard County High School,Garrard County,Lancaster,792,454,Yes under Community Eligibility Option (CEO),true
Garrard Middle School,Garrard County,Lancaster,543,331,Yes under Community Eligibility Option (CEO),true
Garrett Morgan Elementary,Fayette County,Lexington,746,242,Yes participating without using any Provision or the CEO,false
Garrison Elementary School,Lewis County,Garrison,292,201,Yes under Community Eligibility Option (CEO),false
Garth Elementary School,Scott County,Georgetown,381,270,Yes under Community Eligibility Option (CEO),false
Gateway Academy High School,Graves County,Mayfield,48,30,Yes under Community Eligibility Option (CEO),true
Gateway Children's Services,Montgomery County,Mount Sterling,17,3,Yes under Community Eligibility Option (CEO),false
Geo International High School,Warren County,Bowling Green,148,109,Yes under Community Eligibility Option (CEO),true
George Rogers Clark High School,Clark County,Winchester,1578,843,Yes under Community Eligibility Option (CEO),true
George Unseld Early Childhood Center,Jefferson County,Louisville,266,201,Yes under Community Eligibility Option (CEO),false
George Washington Carver STEM Academy,Fayette County,Lexington,158,107,Yes under Community Eligibility Option (CEO),false
Georgetown Middle School,Scott County,Georgetown,555,306,Yes under Community Eligibility Option (CEO),true
Georgia Chaffee Teenage Parent Program,Jefferson County,Fairdale,43,33,Yes under Community Eligibility Option (CEO),true
Gheens Early Childhood Center,Jefferson County,Louisville,32,25,Yes under Community Eligibility Option (CEO),false
Girdler Elementary School,Knox County,Girdler,267,232,Yes under Community Eligibility Option (CEO),false
Glasgow High School,Glasgow Independent,Glasgow,608,371,Yes under Community Eligibility Option (CEO),true
Glasgow Middle School,Glasgow Independent,Glasgow,545,335,Yes under Community Eligibility Option (CEO),true
Glasgow Preschool Academy,Glasgow Independent,Glasgow,179,109,Yes under Community Eligibility Option (CEO),false
Glasscock Elementary School,Marion County,Lebanon,432,293,Yes under Community Eligibility Option (CEO),false
Glen Dale Center,Elizabethtown Independent,Elizabethtown,10,3,Yes under Community Eligibility Option (CEO),false
Glendover Elementary School,Fayette County,Lexington,482,207,Yes under Community Eligibility Option (CEO),false
Glenn O Swing Elementary,Covington Independent,Covington,392,307,Yes under Community Eligibility Option (CEO),false
Glenn R Marshall Elementary School,Madison County,Richmond,480,325,Yes under Community Eligibility Option (CEO),false
Goldsmith Elementary,Jefferson County,Louisville,651,466,Yes under Community Eligibility Option (CEO),false
Goose Rock Elementary,Clay County,Manchester,231,193,Yes under Community Eligibility Option (CEO),false
Goshen at Hillcrest Elementary School,Oldham County,Prospect,627,53,Yes participating without using any Provision or the CEO,false
Grace M. James Academy of Excellence,Jefferson County,Louisville,440,287,Yes under Community Eligibility Option (CEO),false
Grandview Elementary School,Bellevue Independent,Bellevue,251,152,Yes under Community Eligibility Option (CEO),false
Grant County High School,Grant County,Dry Ridge,1016,659,Yes under Community Eligibility Option (CEO),true
Grant County Middle School,Grant County,Dry Ridge,699,481,Yes under Community Eligibility Option (CEO),true
Grant's Lick Elementary School,Campbell County,Alexandria,326,145,Yes participating without using any Provision or the CEO,false
Grapevine Elementary School,Hopkins County,Madisonville,318,194,Yes under Community Eligibility Option (CEO),false
Graves County Central Elementary,Graves County,Mayfield,480,296,Yes under Community Eligibility Option (CEO),false
Graves County High School,Graves County,Mayfield,1145,605,Yes under Community Eligibility Option (CEO),true
Graves County Middle School,Graves County,Mayfield,556,290,Yes under Community Eligibility Option (CEO),true
Gray Middle School,Boone County,Union,1006,257,Yes participating without using any Provision or the CEO,false
Grayson Co. Alternative Education,Grayson County,Leitchfield,19,16,Yes participating without using any Provision or the CEO,true
Grayson County High School,Grayson County,Leitchfield,1180,645,Yes under Community Eligibility Option (CEO),true
Grayson County Middle School,Grayson County,Leitchfield,837,489,Yes under Community Eligibility Option (CEO),true
Great Crossing High School,Scott County,Georgetown,1677,648,Yes under Community Eligibility Option (CEO),false
Greathouse/Shryock Traditional,Jefferson County,Louisville,607,158,Yes under Community Eligibility Option (CEO),false
Green County High School,Green County,Greensburg,490,286,Yes under Community Eligibility Option (CEO),true
Green County Intermediate School,Green County,Greensburg,372,236,Yes under Community Eligibility Option (CEO),false
Green County Middle School,Green County,Greensburg,366,233,Yes under Community Eligibility Option (CEO),true
Green County Primary School,Green County,Greensburg,447,291,Yes under Community Eligibility Option (CEO),false
Green Hills Elementary School,Harlan County,Bledsoe,147,123,Yes under Community Eligibility Option (CEO),true
Greenup County High School,Greenup County,Greenup,807,457,Yes under Community Eligibility Option (CEO),true
Greenville Elementary School,Muhlenberg County,Greenville,620,398,Yes under Community Eligibility Option (CEO),false
Greenwood Elementary,Jefferson County,Louisville,457,328,Yes under Community Eligibility Option (CEO),false
Greenwood High School,Warren County,Bowling Green,1451,706,Yes under Community Eligibility Option (CEO),true
Greysbranch Elementary School,Greenup County,Greenup,278,149,Yes under Community Eligibility Option (CEO),false
Guardian Angel,Beechwood Independent,Fort Mitchell,30,30,No,true
Gutermuth Elementary,Jefferson County,Louisville,451,352,Yes under Community Eligibility Option (CEO),false
H W Wilkey Elementary School,Grayson County,Leitchfield,504,367,Yes under Community Eligibility Option (CEO),false
Hacker Elementary School,Clay County,Manchester,244,174,Yes under Community Eligibility Option (CEO),false
Hager Elementary School,Ashland Independent,Ashland,344,197,Yes under Community Eligibility Option (CEO),false
Hager Preschool,Owensboro Independent,Owensboro,120,104,Yes under Community Eligibility Option (CEO),false
Hancock County Alternative Program,Hancock County,Lewisport,16,11,Yes participating without using any Provision or the CEO,false
Hancock County High School,Hancock County,Lewisport,461,192,Yes participating without using any Provision or the CEO,true
Hancock County Middle School,Hancock County,Lewisport,308,143,Yes participating without using any Provision or the CEO,true
Hanson Elementary School,Hopkins County,Hanson,532,220,Yes under Community Eligibility Option (CEO),false
Happy Valley Learning Center,Glasgow Independent,Glasgow,10,8,Yes under Community Eligibility Option (CEO),true
Harbor Academy and Virtual School,Trigg County,Cadiz,7,,Yes under Community Eligibility Option (CEO),false
Hardin County Day Treatment Center,Hardin County,Elizabethtown,8,,Yes under Community Eligibility Option (CEO),true
Hardinsburg Elementary School,Breckinridge County,Hardinsburg,501,282,Yes under Community Eligibility Option (CEO),false
Harlan County High School,Harlan County,Baxter,945,767,Yes under Community Eligibility Option (CEO),true
Harlan Elementary School,Harlan Independent,Harlan,335,205,Yes under Community Eligibility Option (CEO),false
Harlan High School,Harlan Independent,Harlan,455,250,Yes under Community Eligibility Option (CEO),true
Harmony Elementary School,Oldham County,Goshen,584,85,Yes participating without using any Provision or the CEO,false
Harrison County High School,Harrison County,Cynthiana,881,412,Yes under Community Eligibility Option (CEO),false
Harrison County Learning Center,Harrison County,Cynthiana,24,20,Yes under Community Eligibility Option (CEO),true
Harrison County Middle School,Harrison County,Cynthiana,617,344,Yes under Community Eligibility Option (CEO),true
Harrison Elementary School,Fayette County,Lexington,207,181,Yes under Community Eligibility Option (CEO),false
Hart County High School,Hart County,Munfordville,645,358,Yes under Community Eligibility Option (CEO),true
Hartstern Elementary,Jefferson County,Louisville,597,388,Yes under Community Eligibility Option (CEO),false
Hattie C. Warner Elementary School,Jessamine County,Nicholasville,570,360,Yes under Community Eligibility Option (CEO),false
Hawthorne Elementary,Jefferson County,Louisville,437,184,Yes under Community Eligibility Option (CEO),false
Hayes Lewis Elementary School,Leslie County,Yeaddiss,125,76,Yes under Community Eligibility Option (CEO),true
Hazard High School,Hazard Independent,Hazard,303,152,Yes under Community Eligibility Option (CEO),true
Hazard Middle School,Hazard Independent,Hazard,256,146,Yes under Community Eligibility Option (CEO),true
Hazel Green Elementary School,Laurel County,East Bernstadt,363,310,Yes under Community Eligibility Option (CEO),false
Hazelwood Elementary,Jefferson County,Louisville,527,472,Yes under Community Eligibility Option (CEO),false
Hcs Virtual Academy,Hardin County,Elizabethtown,123,67,Yes under Community Eligibility Option (CEO),false
Hearn Elementary,Franklin County,Frankfort,476,285,Yes under Community Eligibility Option (CEO),false
Heartland Elementary School,Hardin County,Elizabethtown,564,316,Yes under Community Eligibility Option (CEO),false
Heartland Youth Village,Nelson County,Bardstown,15,3,Yes under Community Eligibility Option (CEO),false
Heath Elementary School,McCracken County,West Paducah,498,261,Yes under Community Eligibility Option (CEO),false
Heath Middle School,McCracken County,West Paducah,433,218,Yes under Community Eligibility Option (CEO),true
Hebron Middle School,Bullitt County,Shepherdsville,569,268,Yes participating without using any Provision or the CEO,true
Helmwood Heights Elementary School,Elizabethtown Independent,Elizabethtown,461,219,Yes under Community Eligibility Option (CEO),false
Henderson County High School,Henderson County,Henderson,1852,807,Yes under Community Eligibility Option (CEO),true
Henderson County North Middle School,Henderson County,Henderson,670,371,Yes under Community Eligibility Option (CEO),true
Henderson County South Middle School,Henderson County,Henderson,661,317,Yes under Community Eligibility Option (CEO),true
Hendron Lone Oak Elementary School,McCracken County,Paducah,498,264,Yes under Community Eligibility Option (CEO),false
Henry Clay High School,Fayette County,Lexington,1939,808,Yes under Community Eligibility Option (CEO),false
Henry County Early Childhood,Henry County,New Castle,109,67,Yes under Community Eligibility Option (CEO),false
Henry County High School,Henry County,New Castle,608,299,Yes under Community Eligibility Option (CEO),true
Henry County Middle School,Henry County,New Castle,421,226,Yes under Community Eligibility Option (CEO),true
Henry F. Moss Middle School,Warren County,Bowling Green,580,523,Yes under Community Eligibility Option (CEO),true
Herald Whitaker Middle School,Magoffin County,Salyersville,260,177,Yes under Community Eligibility Option (CEO),true
Heritage Elementary,Shelby County,Waddy,387,161,Yes under Community Eligibility Option (CEO),false
Heritage Elementary School,Carter County,Grayson,336,259,Yes under Community Eligibility Option (CEO),false
Heritage Park High School,Daviess County,Owensboro,140,121,Yes under Community Eligibility Option (CEO),true
Heuser Hearing & Language Academy,Jefferson County,Louisville,7,,Yes under Community Eligibility Option (CEO),false
Hickman County Elementary School,Hickman County,Clinton,443,276,Yes under Community Eligibility Option (CEO),false
Hickman County High School,Hickman County,Clinton,316,184,Yes under Community Eligibility Option (CEO),true
High School Homebound,Corbin Independent,Corbin,14,8,Yes under Community Eligibility Option (CEO),false
Highland Elementary School,Glasgow Independent,Glasgow,618,388,Yes under Community Eligibility Option (CEO),false
Highland Elementary School,Daviess County,Owensboro,440,190,Yes under Community Eligibility Option (CEO),false
Highland Elementary School,Johnson County,Staffordsville,392,248,Yes under Community Eligibility Option (CEO),false
Highland Elementary School,Lincoln County,Waynesburg,186,144,Yes under Community Eligibility Option (CEO),false
Highland Middle,Jefferson County,Louisville,639,358,Yes under Community Eligibility Option (CEO),true
Highland-Turner Elementary School,Breathitt County,Booneville,184,156,Yes under Community Eligibility Option (CEO),false
Highlands High School,Fort Thomas Independent,Fort Thomas,1019,78,No,false
Highlands Middle School,Fort Thomas Independent,Fort Thomas,717,78,No,false
Hillard Collins Elementary School,Boone County,Florence,571,350,Yes under Community Eligibility Option (CEO),false
Hillsboro Elementary School,Fleming County,Hillsboro,224,132,Yes under Community Eligibility Option (CEO),false
